,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
44,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,136.5,0.8695652173913043,136.5,0.8695652173913043,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,17.0,5.0,1.0,20181110021212.0,11077.0
45,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,136.5,0.8695652173913043,136.5,0.8695652173913043,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,17.0,4.0,1.0,20181110021213.0,11077.0
46,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021220.0,11077.0
47,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021248.0,11077.0
48,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021250.0,11077.0
49,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021358.0,11077.0
50,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,0.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021405.0,11077.0
51,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,135.5,0.9523809523809523,135.5,0.8,53.0,^,2.0,2.0,6.0,19.0,1.0,7.0,1.0,4,0.0,1.0,25.0,58.3,19.0,49.0,0,1,16.0,57.0,0.0,20181110021405.0,21086^11077
52,,,2.0,-38.5,0.8333333333333334,38.5,0.9090909090909091,135.5,0.9090909090909091,135.5,0.8333333333333334,53.0,1:2^2:2,2.0,2.0,6.0,19.0,2.0,7.0,1.0,4,0.0,1.0,40.0,58.3,20.0,51.0,0,1,16.0,57.0,0.0,20181110021407.0,11079^11078
53,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,138.5,0.8695652173913043,138.5,0.8695652173913043,52.0,2:2^,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,57.0,0.0,20181110021418.0,11079^21077
54,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,138.5,0.8695652173913043,138.5,0.8695652173913043,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,57.0,0.0,20181110021419.0,21077.0
55,,,2.0,-36.5,0.8333333333333334,36.5,0.9090909090909091,138.5,0.8695652173913043,138.5,0.8695652173913043,53.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,57.0,0.0,20181110021424.0,11077.0
56,,,2.0,-36.5,0.8333333333333334,36.5,0.9090909090909091,138.5,0.8695652173913043,138.5,0.8695652173913043,53.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,57.0,1.0,20181110021429.0,11077.0
57,,,2.0,-36.5,0.8333333333333334,36.5,0.9090909090909091,137.5,0.9090909090909091,137.5,0.8333333333333334,53.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,48.0,1.0,20181110021438.0,11077.0
58,,,2.0,-36.5,0.8333333333333334,36.5,0.9090909090909091,137.5,0.8,137.5,0.9523809523809523,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,39.0,1.0,20181110021447.0,11077.0
59,,,2.0,-36.5,0.8333333333333334,36.5,0.9090909090909091,136.5,0.9523809523809523,136.5,0.8,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,38.0,1.0,20181110021448.0,11077.0
60,,,2.0,-36.5,0.8695652173913043,36.5,0.8695652173913043,136.5,0.9090909090909091,136.5,0.8333333333333334,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,37.0,1.0,20181110021449.0,11077.0
61,,,2.0,-36.5,0.8695652173913043,36.5,0.8695652173913043,136.5,0.8333333333333334,136.5,0.9090909090909091,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,28.0,1.0,20181110021458.0,11077.0
62,,,2.0,-37.5,0.9090909090909091,37.5,0.8333333333333334,136.5,0.8,135.5,0.9523809523809523,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,19.0,1.0,20181110021507.0,21077.0
63,,,2.0,-36.5,0.8695652173913043,36.5,0.8695652173913043,136.5,0.8333333333333334,135.5,0.9090909090909091,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,18.0,1.0,20181110021508.0,11077.0
