,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,LM,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
15,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,4.0,^,,,5,8,18.0,17,11,,12,13,,3,4,3.0,1,2,,70.6,72.2,63,59,0,1,2.0,1.0,0.0,20181026174855.0,11074^21077
16,44.0,5.0,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,4.0,,,,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,59,0,1,2.0,1.0,0.0,20181026174855.0,21081.0
17,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,4.0,,,,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,59,0,1,2.0,1.0,1.0,20181026175015.0,21077.0
18,,,4.0,3.5,0.0,-3.5,0.0,3.0,,,,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,59,0,1,1.0,52.0,1.0,20181026175023.0,21077.0
19,,,4.0,1.5,0.0,-1.5,0.0,3.0,^,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,47.0,1.0,20181026175028.0,21075^11077
20,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,41.0,1.0,20181026175034.0,11077.0
21,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,45.0,1.0,20181026175036.0,11077.0
22,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,36.0,1.0,20181026175044.0,11077.0
23,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,31.0,0.0,20181026175049.0,11077.0
24,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,3.0,1,2,,70.6,72.2,63,62,0,1,1.0,31.0,0.0,20181026175054.0,11086.0
25,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,31.0,0.0,20181026175101.0,11086.0
26,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,31.0,0.0,20181026175102.0,11086.0
27,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,31.0,1.0,20181026175104.0,21077.0
28,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,22.0,1.0,20181026175112.0,21077.0
29,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,14.0,1.0,20181026175120.0,21077.0
30,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,11.0,0.0,20181026175124.0,21077.0
31,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,11.0,0.0,20181026175126.0,11086.0
32,,,4.0,1.5,0.0,-1.5,0.0,3.0,1:2,,9.0,5,8,18.0,17,11,,12,13,3.0,3,4,2.0,1,2,,70.6,72.2,63,62,0,1,1.0,11.0,0.0,20181026175134.0,21078.0
33,,,4.0,1.5,0.0,-1.5,0.0,3.0,^1:2,,9.0,5,8,18.0,17,11,14.0,12,13,3.0,3,4,3.0,1,2,73.7,70.6,72.2,63,62,0,1,1.0,11.0,0.0,20181026175134.0,11086^21078
34,,,4.0,1.5,0.0,-1.5,0.0,3.0,2:2,,9.0,5,8,18.0,17,11,15.0,12,13,3.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,11.0,0.0,20181026175200.0,21079.0
35,,,4.0,1.5,0.0,-1.5,0.0,3.0,2:2,,9.0,5,8,18.0,17,11,15.0,12,13,3.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,11.0,0.0,20181026175204.0,21079.0
36,44.0,5.0,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,11.0,0.0,20181026175204.0,11081.0
37,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,11.0,1.0,20181026175336.0,11077.0
38,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,2.0,1.0,20181026175344.0,11077.0
39,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,0.0,0.0,20181026175346.0,11077.0
40,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,2.0,0.0,20181026175350.0,11077.0
41,,,4.0,1.5,0.0,-1.5,0.0,3.0,,,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,3.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,2.0,0.0,20181026175351.0,21086.0
42,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,4.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,2.0,0.0,20181026175409.0,21086.0
43,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,4.0,1,2,75.0,70.6,72.2,63,64,0,1,1.0,2.0,1.0,20181026175415.0,21086.0
44,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,4.0,1,2,75.0,70.6,72.2,63,64,0,1,0.0,53.0,0.0,20181026175423.0,11077.0
45,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,4.0,1,2,75.0,70.6,72.2,63,64,0,1,0.0,53.0,0.0,20181026175426.0,21086.0
46,,,4.0,1.5,0.0,-1.5,0.0,3.0,^1:2,1.0,9.0,5,8,18.0,17,11,15.0,12,13,2.0,3,4,5.0,1,2,75.0,70.6,72.2,63,64,0,1,0.0,53.0,0.0,20181026175426.0,21086^11078
47,,,4.0,1.5,0.0,-1.5,0.0,3.0,1:2^2:2,1.0,9.0,5,8,18.0,17,11,13.0,12,13,2.0,3,4,5.0,1,2,72.2,70.6,72.2,64,64,0,1,0.0,53.0,0.0,20181026175448.0,11079^11078
48,,,4.0,1.5,0.0,-1.5,0.0,3.0,2:2,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,53.0,0.0,20181026175500.0,11079.0
49,,,4.0,1.5,0.0,-1.5,0.0,3.0,2:2,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,53.0,0.0,20181026175502.0,11079.0
50,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,53.0,1.0,20181026175503.0,21077.0
51,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,44.0,1.0,20181026175511.0,21077.0
52,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,38.0,0.0,20181026175518.0,21077.0
53,,,4.0,1.5,0.0,-1.5,0.0,3.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,38.0,1.0,20181026175533.0,21077.0
54,,,4.0,1.5,0.0,-1.5,0.0,2.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,29.0,1.0,20181026175541.0,21077.0
55,,,4.0,1.5,0.0,-1.5,0.0,2.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,27.0,1.0,20181026175543.0,11077.0
56,,,4.0,1.5,0.0,-1.5,0.0,2.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,18.0,1.0,20181026175552.0,11077.0
57,,,4.0,1.5,0.0,-1.5,0.0,2.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,10.0,1.0,20181026175600.0,11077.0
58,,,4.0,1.5,0.0,-1.5,0.0,2.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,6.0,1.0,20181026175605.0,21077.0
59,,,4.0,1.5,0.0,-1.5,0.0,1.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,0.0,0.0,20181026175612.0,21077.0
60,,,4.0,1.5,0.0,-1.5,0.0,1.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,0.0,0.0,20181026175612.0,1084.0
61,,,4.0,1.5,0.0,-1.5,0.0,1.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,0.0,0.0,20181026175617.0,1084.0
62,,,4.0,1.5,0.0,-1.5,0.0,1.0,,1.0,9.0,5,8,18.0,17,11,14.0,12,13,2.0,3,4,5.0,1,2,73.7,70.6,72.2,65,64,0,1,0.0,0.0,0.0,20181026175617.0,1084.0
