,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
102,,,第4节,-1.5,0.77,2.5,0.91,168.5,1.0,168.5,0.71,2.5,,,6.0,9.0,22.0,18.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,72.0,70.0,0.0,1,5.0,52.0,0,,21077.0,0.0,0.0
103,,,第4节,-2.5,0.77,2.5,0.91,168.5,1.0,168.5,0.71,-2.5,,,6.0,9.0,22.0,18.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,72.0,70.0,0.0,1,5.0,47.0,0,,21077.0,0.0,0.0
104,,,第4节,-2.5,0.77,2.5,0.91,168.5,1.0,168.5,0.71,-2.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,72.0,74.0,0.0,1,5.0,47.0,0,,21074.0,0.0,0.0
105,,,第4节,-2.5,0.8,3.5,0.87,168.5,1.0,168.5,0.71,3.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,72.0,74.0,0.0,1,5.0,47.0,0,,11077.0,0.0,0.0
106,,,第4节,-3.5,0.8,3.5,0.87,168.5,1.0,168.5,0.71,-3.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,47.0,0,,11077.0,0.0,0.0
107,,,第4节,-3.5,0.8,3.5,0.87,168.5,1.0,168.5,0.71,-3.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,44.0,0,,11077.0,0.0,0.0
108,,,第4节,-3.5,0.8,3.5,0.87,168.5,1.0,168.5,0.71,-3.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,44.0,0,,11077.0,0.0,0.0
109,,,第4节,-3.5,0.8,3.5,0.87,168.5,1.0,168.5,0.71,-3.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,11077.0,0.0,0.0
110,,,第4节,-3.5,0.83,4.5,0.83,168.5,1.0,168.5,0.71,4.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,21077.0,0.0,0.0
111,,,第4节,-4.5,0.83,4.5,0.8,168.5,1.0,168.5,0.71,-4.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,21077.0,1.0,0.91
112,,,第4节,-4.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,5.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,1.0,1,5.0,24.0,0,,21077.0,1.0,0.91
113,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,1.0,1,5.0,24.0,0,,21077.0,1.0,0.91
114,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,3.0,2.0,66.7,88.9,74.0,70.0,1.0,1,5.0,24.0,0,,21077.0,1.0,0.91
115,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,74.0,70.0,1.0,1,5.0,24.0,0,,11086.0,1.0,0.91
116,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,21077.0,0.87,1.1
117,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,21077.0,0.87,1.1
118,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,19.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,74.0,70.0,0.0,1,5.0,24.0,0,,21077.0,0.87,1.1
119,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,74.0,76.0,0.0,1,5.0,24.0,0,,21074.0,0.87,1.1
120,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,0.0,1,5.0,24.0,0,,11077.0,0.87,1.1
121,,,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,0.0,1,5.0,9.0,0,,11077.0,0.87,1.1
122,,,第4节,-5.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,0.0,1,5.0,9.0,0,,11077.0,0.87,1.1
123,,,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,2.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,0.0,1,5.0,8.0,0,,11077.0,0.66,0.0
124,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,1.0,1,5.0,8.0,0,,11081.0,0.66,0.0
125,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,1.0,1,5.0,8.0,0,,11081.0,0.66,0.0
126,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,1.0,1,5.0,8.0,0,,11081.0,0.66,0.0
127,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,22.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,70.0,1.0,1,4.0,54.0,0,,11081.0,0.66,0.0
128,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,72.0,70.0,1.0,1,4.0,54.0,0,,11074.0,0.66,0.0
129,44.0,5.0,第4节,-6.5,0.87,6.5,0.8,168.5,1.0,168.5,0.71,-6.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21077.0,0.66,0.0
130,44.0,5.0,第4节,-6.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,5.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21077.0,0.66,0.0
131,44.0,5.0,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,21077.0,0.87,1.1
132,44.0,5.0,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,21077.0,0.87,1.1
133,44.0,5.0,第4节,-5.5,0.87,5.5,0.8,168.5,1.0,168.5,0.71,-5.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,21077.0,0.87,1.1
134,44.0,5.0,第4节,-5.5,0.87,3.5,0.91,168.5,1.0,168.5,0.71,3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,21077.0,0.87,1.1
135,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21077.0,0.87,1.1
136,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21077.0,0.87,0.0
137,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,2.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21077.0,1.25,0.0
138,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,66.7,88.9,76.0,72.0,1.0,1,4.0,54.0,0,,21086.0,1.25,0.0
139,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,11077.0,1.25,0.0
140,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,11077.0,1.25,0.0
141,44.0,5.0,第4节,-3.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,11077.0,1.25,0.0
142,44.0,5.0,第4节,-3.5,0.87,4.5,0.8,168.5,1.0,168.5,0.71,4.5,1:1,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,66.7,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,11078.0,1.25,0.0
143,44.0,5.0,第4节,-4.5,0.87,4.5,0.8,168.5,1.0,168.5,0.71,-4.5,1:1,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,54.0,0,,11080.0,1.2,0.83
144,44.0,5.0,第4节,-4.5,0.87,4.5,0.8,168.5,1.0,168.5,0.71,-4.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,53.0,0,,21077.0,1.2,0.83
145,44.0,5.0,第4节,-4.5,0.77,4.5,0.91,168.5,1.0,168.5,0.71,-4.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,53.0,0,,21077.0,1.0,1.0
146,44.0,5.0,第4节,-4.5,0.77,4.5,0.91,168.5,1.0,168.5,0.71,-4.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,40.0,0,,21077.0,1.0,1.0
147,44.0,5.0,第4节,-4.5,0.77,4.5,0.91,168.5,1.0,168.5,0.71,-4.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,40.0,0,,21077.0,1.0,1.0
148,44.0,5.0,第4节,-4.5,0.77,4.5,0.91,168.5,1.0,168.5,0.71,-4.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,36.0,0,,21077.0,1.0,1.0
149,44.0,5.0,第4节,-4.5,0.77,3.5,0.91,168.5,1.0,168.5,0.71,3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,36.0,0,,11077.0,1.0,1.0
150,44.0,5.0,第4节,-3.5,0.77,3.5,0.77,168.5,1.0,168.5,0.71,-3.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,36.0,0,,11077.0,1.25,0.0
151,44.0,5.0,第4节,-3.5,0.91,2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,6.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,72.0,0.0,1,4.0,36.0,0,,11077.0,1.25,0.0
152,44.0,5.0,第4节,-2.5,0.91,2.5,0.77,168.5,1.0,168.5,0.71,-2.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,75.0,72.0,0.0,1,4.0,36.0,0,,11075.0,0.0,0.0
153,44.0,5.0,第4节,-2.5,0.91,2.5,0.77,168.5,1.0,168.5,0.71,-2.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,75.0,72.0,0.0,1,4.0,32.0,0,,21077.0,0.0,0.0
154,44.0,5.0,第4节,-2.5,0.91,2.5,0.77,168.5,1.0,168.5,0.71,-2.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,75.0,0.0,1,4.0,32.0,0,,21077.0,0.0,0.0
155,44.0,5.0,第4节,-2.5,0.91,2.5,0.77,168.5,1.0,168.5,0.71,-2.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,75.0,0.0,1,4.0,1.0,0,,11077.0,0.0,0.0
156,44.0,5.0,第4节,-2.5,0.87,1.5,0.8,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,75.0,0.0,1,4.0,1.0,0,,11077.0,0.0,0.0
157,44.0,5.0,第4节,-1.5,0.87,1.5,0.91,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,75.0,0.0,1,4.0,1.0,0,,11077.0,0.0,0.0
158,44.0,5.0,第4节,-1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,9.0,23.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,75.0,0.0,1,4.0,1.0,0,,11077.0,0.0,0.0
159,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,77.0,75.0,0.0,1,4.0,1.0,0,,11074.0,0.0,0.0
160,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,77.0,0.0,1,4.0,1.0,0,,21077.0,0.0,0.0
161,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,77.0,0.0,1,3.0,38.0,0,,11077.0,0.0,0.0
162,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,77.0,0.0,1,3.0,38.0,0,,11077.0,0.0,0.0
163,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,3.0,60.0,88.9,76.0,77.0,0.0,1,3.0,25.0,0,,11077.0,0.0,0.0
164,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,0.0,1,3.0,25.0,0,,21086.0,0.0,0.0
165,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,1.0,1,3.0,25.0,0,,11077.0,0.0,0.0
166,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,1.0,1,3.0,25.0,0,,11077.0,0.0,0.0
167,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,1.0,1,3.0,25.0,0,,11077.0,0.0,0.0
168,44.0,5.0,第4节,1.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,-2.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,1.0,1,3.0,25.0,0,,11077.0,0.0,0.0
169,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,0.0,1,3.0,25.0,0,,11077.0,0.0,0.0
170,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,0.0,1,3.0,25.0,0,,11077.0,0.0,0.0
171,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,24.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,77.0,0.0,1,3.0,25.0,0,,11077.0,0.0,0.0
172,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,77.0,0.0,1,3.0,25.0,0,,11074.0,0.0,0.0
173,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,79.0,0.0,1,3.0,25.0,0,,21077.0,0.0,0.0
174,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,9.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,79.0,0.0,1,3.0,15.0,0,,21077.0,0.0,0.0
175,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,76.0,79.0,0.0,1,3.0,15.0,0,,21075.0,0.0,0.0
176,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,0.0,1,3.0,15.0,0,,11077.0,0.0,0.0
177,44.0,5.0,第4节,2.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,0.0,1,3.0,15.0,0,,11077.0,0.0,0.0
178,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,0.0,1,3.0,2.0,0,,11077.0,0.0,0.0
179,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,0.0,1,2.0,2.0,0,,11077.0,0.0,0.0
180,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,0.0,1,2.0,44.0,0,,11077.0,0.0,0.0
181,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,1.0,1,2.0,44.0,0,,11077.0,0.0,0.0
182,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,1.0,1,2.0,44.0,0,,11077.0,0.0,0.0
183,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,4.0,4.0,60.0,88.9,79.0,79.0,1.0,1,2.0,44.0,0,,11077.0,0.0,0.0
184,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,79.0,79.0,1.0,1,2.0,44.0,0,,11086.0,0.0,0.0
185,44.0,5.0,第4节,1.5,0.91,1.5,0.77,168.5,1.0,168.5,0.71,1.5,,1.0,7.0,10.0,25.0,20.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,79.0,79.0,1.0,1,2.0,44.0,0,,21077.0,0.0,0.0
186,44.0,5.0,第4节,-1.5,0.91,1.5,0.77,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,79.0,81.0,1.0,1,2.0,44.0,0,,21074.0,0.0,0.0
187,44.0,5.0,第4节,-1.5,0.91,1.5,0.77,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,79.0,1.0,1,2.0,44.0,0,,11077.0,0.0,0.0
188,44.0,5.0,第4节,-1.5,0.91,1.5,0.77,168.5,1.0,168.5,0.71,-1.5,,1.0,7.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,79.0,1.0,1,2.0,28.0,0,,11077.0,0.0,0.0
189,44.0,5.0,第4节,-1.5,0.8,1.5,0.87,168.5,1.0,168.5,0.71,-1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,82.0,79.0,1.0,1,2.0,28.0,0,,11075.0,0.0,0.0
190,44.0,5.0,第4节,-1.5,0.8,1.5,0.87,168.5,1.0,168.5,0.71,-1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,2.0,28.0,0,,21077.0,0.0,0.0
191,44.0,5.0,第4节,-1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,-1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,2.0,28.0,0,,21077.0,0.0,0.0
192,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,2.0,13.0,0,,21077.0,0.0,0.0
193,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,13.0,0,,21077.0,0.0,0.0
194,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,52.0,0,,21077.0,0.0,0.0
195,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,52.0,0,,21077.0,0.0,0.0
196,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,49.0,0,,21077.0,0.0,0.0
197,44.0,5.0,第4节,1.5,1.0,-1.5,0.71,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,49.0,0,,11077.0,0.0,0.0
198,44.0,5.0,第4节,1.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,-2.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,49.0,0,,11077.0,0.0,0.0
199,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,25.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,82.0,1.0,1,1.0,42.0,0,,11077.0,0.0,0.0
