,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,4.0,-1.5,0.8695652173913043,1.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,,,,,,0,1,6.0,16.0,0,20181017161823,11081,0.5714285714285714,1.25
1,,,4.0,-1.5,0.8695652173913043,1.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,,,,,,0,1,6.0,15.0,0,20181017161823,11081,0.5714285714285714,1.25
2,,,4.0,-1.5,0.8695652173913043,1.5,0.8,140.5,0.8695652173913043,140.5,0.8,,,,,,0,1,6.0,15.0,0,20181017161955.0,11077.0,0.5714285714285714,1.25
3,,,4.0,-1.5,0.8695652173913043,1.5,0.8,140.5,0.8695652173913043,140.5,0.8,,,,,,0,1,6.0,13.0,0,20181017161956.0,11077.0,0.5714285714285714,1.25
4,,,4.0,-1.5,0.8695652173913043,1.5,0.8,140.5,0.7692307692307693,140.5,0.9090909090909091,,,,,,0,1,6.0,5.0,0,20181017162004.0,11077.0,0.5714285714285714,1.25
5,,,4.0,-1.5,0.8695652173913043,1.5,0.8,139.5,0.8333333333333334,139.5,0.8333333333333334,,,,,,0,1,5.0,57.0,0,20181017162013.0,11077.0,0.5714285714285714,1.25
6,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,139.5,0.9090909090909091,,,,,,0,1,5.0,51.0,0,20181017162019.0,11077.0,0.5714285714285714,1.25
7,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,139.5,0.9090909090909091,,,,,,0,1,5.0,50.0,0,20181017162020.0,11077.0,0.5714285714285714,1.25
8,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,139.5,0.9090909090909091,,,,,,0,1,5.0,49.0,0,20181017162021.0,11077.0,0.5714285714285714,1.25
9,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,138.5,0.7692307692307693,,1.3,,,,0,1,5.0,48.0,0,20181017162022.0,21077.0,0.5714285714285714,1.25
10,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,138.5,0.7692307692307693,,1.3,,,,0,1,5.0,47.0,0,20181017162022.0,21077.0,0.5714285714285714,1.25
11,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.7692307692307693,138.5,0.7692307692307693,,1.3,,,,0,1,5.0,47.0,0,20181017162023.0,21077.0,0.5714285714285714,1.25
12,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8695652173913043,138.5,0.8,,1.3,,,,0,1,5.0,45.0,0,20181017162025.0,21077.0,0.5714285714285714,1.25
13,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8695652173913043,138.5,0.8,,1.3,,,,0,1,5.0,44.0,0,20181017162026.0,21077.0,0.5714285714285714,1.25
14,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8,138.5,0.8695652173913043,,1.3,,,,0,1,5.0,38.0,0,20181017162031.0,21077.0,0.5714285714285714,1.25
15,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8,138.5,0.8695652173913043,,1.3,,,,0,1,5.0,37.0,0,20181017162032.0,21077.0,0.5714285714285714,1.25
16,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8,138.5,0.9090909090909091,,1.25,,,,0,1,5.0,36.0,0,20181017162034.0,11077.0,0.5714285714285714,1.25
17,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8,138.5,0.9090909090909091,,1.25,,,,0,1,5.0,35.0,0,20181017162034.0,11077.0,0.5714285714285714,1.25
18,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,139.5,0.8,138.5,0.9090909090909091,,1.25,,,,0,1,5.0,34.0,0,20181017162035.0,11077.0,0.5714285714285714,1.25
19,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,137.5,0.9090909090909091,137.5,0.7692307692307693,,1.25,,,,0,1,5.0,31.0,0.0,20181017162038.0,11077.0,0.5714285714285714,1.25
20,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,137.5,0.9090909090909091,137.5,0.7692307692307693,,1.25,,,,0,1,5.0,31.0,1.0,20181017162059.0,11077.0,0.5714285714285714,1.25
21,,,4.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,137.5,0.8695652173913043,137.5,0.8,,1.25,,,,0,1,5.0,31.0,1.0,20181017162100.0,11077.0,0.5714285714285714,1.25
