,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
21,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,2:2,1.0,0.0,0.0,1,9.0,GD,31.0,0.0,20180513150110.0,21079.0,1.2,0.63
22,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1,9.0,GD,31.0,0.0,20180513150110.0,11077.0,1.2,0.63
23,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,1.0,1,9.0,GD,31.0,0.0,20180513150110.0,11077.0,1.2,0.63
24,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,1.0,0.0,9.0,GD,31.0,0.0,20180513150110.0,11077.0,1.2,0.63
25,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,1.0,0.0,9.0,GD,31.0,1.0,20180513150151.0,11077.0,1.2,0.63
26,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,1.0,1.0,9.0,GD,31.0,1.0,20180513150151.0,11077.0,1.2,0.63
27,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1.0,9.0,GD,31.0,1.0,20180513150151.0,11077.0,1.2,0.63
28,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1.0,9.0,GD,31.0,1.0,20180513150152.0,11077.0,1.2,0.63
29,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1.0,9.0,GD,31.0,1.0,20180513150152.0,11077.0,1.2,0.63
30,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150204.0,11077.0,1.2,0.63
31,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,0.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150204.0,11075.0,1.2,0.63
32,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.8,,2.0,3.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150204.0,21077.0,1.2,0.63
33,,,,第1节,-4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-4.5,1.0,0.8,,2.0,3.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150204.0,21077.0,1.2,0.63
34,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.8,,2.0,3.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150206.0,21077.0,1.2,0.63
35,,,,第1节,-1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-1.5,1.0,0.8,,2.0,3.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150206.0,21077.0,1.2,0.63
36,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,2.0,3.0,0.0,1.0,9.0,GD,16.0,1.0,20180513150206.0,21074.0,1.2,0.63
37,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,4.0,3.0,0.0,1.0,8.0,GD,58.0,1.0,20180513150222.0,11077.0,1.2,0.63
38,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,4.0,3.0,0.0,1.0,8.0,GD,58.0,1.0,20180513150222.0,11077.0,1.2,0.63
39,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,4.0,3.0,0.0,1.0,8.0,GD,57.0,1.0,20180513150224.0,11077.0,1.2,0.63
40,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,4.0,3.0,0.0,1.0,8.0,GD,57.0,1.0,20180513150224.0,11075.0,1.2,0.63
41,,,,第1节,1.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,1.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,43.0,1.0,20180513150237.0,21077.0,1.2,0.63
42,,,,第1节,-4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,43.0,1.0,20180513150237.0,21077.0,1.2,0.63
43,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,42.0,1.0,20180513150240.0,21077.0,1.2,0.63
44,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,42.0,1.0,20180513150240.0,21077.0,1.2,0.63
45,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,27.0,1.0,20180513150253.0,21077.0,1.2,0.63
46,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,27.0,1.0,20180513150253.0,21077.0,1.2,0.63
47,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,8.0,GD,15.0,1.0,20180513150306.0,21077.0,1.2,0.63
48,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,15.0,1.0,20180513150306.0,11077.0,1.2,0.63
49,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,1.0,1.0,8.0,GD,15.0,1.0,20180513150306.0,11077.0,1.2,0.63
50,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,1.0,1.0,8.0,GD,15.0,1.0,20180513150306.0,21086.0,1.2,0.63
51,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,1.0,1.0,8.0,GD,15.0,1.0,20180513150307.0,11077.0,1.2,0.63
52,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,1.0,1.0,8.0,GD,15.0,0.0,20180513150307.0,11077.0,1.2,0.63
53,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,1.0,1.0,8.0,GD,14.0,0.0,20180513150308.0,11077.0,1.2,0.63
54,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,14.0,0.0,20180513150308.0,11077.0,1.2,0.63
55,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,14.0,1.0,20180513150322.0,11077.0,1.2,0.63
56,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,14.0,1.0,20180513150322.0,11077.0,1.2,0.63
57,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,13.0,1.0,20180513150323.0,11077.0,1.2,0.63
58,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,13.0,0.0,20180513150323.0,11077.0,1.2,0.63
59,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,11.0,0.0,20180513150327.0,11077.0,1.2,0.63
60,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,11.0,1.0,20180513150327.0,11077.0,1.2,0.63
61,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,11.0,1.0,20180513150343.0,11077.0,1.2,0.63
62,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,11.0,1.0,20180513150343.0,11077.0,1.2,0.63
63,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,10.0,1.0,20180513150344.0,11077.0,1.2,0.63
64,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,10.0,0.0,20180513150344.0,11077.0,1.2,0.63
65,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,7.0,0.0,20180513150347.0,11077.0,1.2,0.63
66,,,,第1节,-5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-5.5,1.0,0.87,,4.0,6.0,0.0,1.0,8.0,GD,7.0,0.0,20180513150347.0,11077.0,1.2,0.63
67,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,7.0,0.0,20180513150347.0,21086.0,1.2,0.63
68,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,7.0,1.0,20180513150403.0,11077.0,1.2,0.63
69,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,7.0,1.0,20180513150403.0,11077.0,1.2,0.63
70,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,7.0,1.0,20180513150404.0,11077.0,1.2,0.63
71,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,7.0,0.0,20180513150404.0,11077.0,1.2,0.63
72,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,1.0,0.0,20180513150410.0,11077.0,1.2,0.63
73,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,1.0,1.0,20180513150410.0,11077.0,1.2,0.63
74,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,1.0,1.0,20180513150419.0,11077.0,1.2,0.63
75,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,8.0,GD,1.0,1.0,20180513150419.0,11077.0,1.2,0.63
76,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.8,,4.0,6.0,0.0,1.0,7.0,GD,59.0,1.0,20180513150421.0,11077.0,1.2,0.63
77,,,,第1节,-4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-4.5,1.0,0.8,,4.0,6.0,0.0,1.0,7.0,GD,59.0,1.0,20180513150421.0,11077.0,1.2,0.63
78,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,53.0,1.0,20180513150428.0,21077.0,1.2,0.63
79,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,53.0,0.0,20180513150428.0,21077.0,1.2,0.63
80,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,53.0,0.0,20180513150428.0,11086.0,1.2,0.63
81,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,53.0,0.0,20180513150428.0,21077.0,1.2,0.63
82,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,53.0,1.0,20180513150445.0,21077.0,1.2,0.63
83,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,53.0,1.0,20180513150445.0,21077.0,1.2,0.63
84,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,1.0,20180513150446.0,21077.0,1.2,0.63
85,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,0.0,20180513150446.0,21077.0,1.2,0.63
86,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,0.0,20180513150448.0,21077.0,1.2,0.63
87,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,1.0,20180513150448.0,21077.0,1.2,0.63
88,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,1.0,20180513150452.0,21077.0,1.2,0.63
89,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,52.0,1.0,20180513150452.0,21077.0,1.2,0.63
90,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,51.0,1.0,20180513150454.0,21077.0,1.2,0.63
91,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,51.0,0.0,20180513150454.0,21077.0,1.2,0.63
92,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,48.0,0.0,20180513150456.0,21077.0,1.2,0.63
93,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,48.0,1.0,20180513150456.0,21077.0,1.2,0.63
94,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,48.0,1.0,20180513150503.0,21077.0,1.2,0.63
95,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,48.0,1.0,20180513150503.0,21077.0,1.2,0.63
96,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,47.0,1.0,20180513150504.0,21077.0,1.2,0.63
97,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.8,,4.0,6.0,0.0,1.0,7.0,GD,47.0,1.0,20180513150504.0,21077.0,1.2,0.63
98,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,42.0,1.0,20180513150509.0,11077.0,1.2,0.63
99,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,42.0,1.0,20180513150509.0,11077.0,1.2,0.63
100,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,42.0,1.0,20180513150511.0,11077.0,1.2,0.63
101,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,42.0,1.0,20180513150511.0,11077.0,1.2,0.63
102,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,28.0,1.0,20180513150524.0,11077.0,1.2,0.63
103,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,28.0,1.0,20180513150524.0,11077.0,1.2,0.63
104,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,24.0,1.0,20180513150528.0,11077.0,1.2,0.63
105,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,24.0,1.0,20180513150528.0,11077.0,1.2,0.63
106,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,7.0,GD,24.0,1.0,20180513150529.0,11077.0,1.2,0.63
107,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,24.0,1.0,20180513150529.0,21077.0,1.2,0.63
108,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,13.0,1.0,20180513150539.0,21077.0,1.2,0.63
109,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,13.0,1.0,20180513150539.0,21077.0,1.2,0.63
110,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,13.0,1.0,20180513150541.0,21077.0,1.2,0.63
111,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,13.0,1.0,20180513150541.0,21077.0,1.2,0.63
112,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,0.0,1.0,20180513150552.0,21077.0,1.2,0.63
113,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,7.0,GD,0.0,1.0,20180513150552.0,21077.0,1.2,0.63
114,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,50.0,1.0,20180513150602.0,21077.0,1.2,0.63
115,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,50.0,1.0,20180513150602.0,21077.0,1.2,0.63
116,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,50.0,1.0,20180513150604.0,21077.0,1.2,0.63
117,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,50.0,1.0,20180513150604.0,11077.0,1.2,0.63
118,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,35.0,1.0,20180513150617.0,11077.0,1.2,0.63
119,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,11077.0,1.2,0.63
120,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,11086.0,1.2,0.63
121,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.87,,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,21077.0,1.2,0.63
122,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.8,,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,21086.0,1.2,0.63
123,,,,第1节,4.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,4.5,1.0,0.83,,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,11077.0,1.2,0.63
124,,,,第1节,-5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-5.5,1.0,0.83,1:2,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,11078.0,1.2,0.63
125,,,,第1节,5.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,5.5,1.0,0.83,1:2,4.0,6.0,0.0,1.0,6.0,GD,35.0,0.0,20180513150617.0,11079.0,1.2,0.63
