,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,137.5,0.8333333333333334,137.5,0.8333333333333334,,,,,2.0,1.0,9.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,30,29,0,1,10.0,0.0,0,20181101003438,01083,0.7142857142857143,1.0
1,,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,137.5,0.8333333333333334,137.5,0.8333333333333334,,,^,,2.0,1.0,9.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,30,29,0,1,10.0,0.0,1.0,20181101005036.0,01089^21077,0.7142857142857143,1.0
2,,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,137.5,0.8333333333333334,137.5,0.8333333333333334,,,,,2.0,1.0,9.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,30,29,0,1,9.0,54.0,1.0,20181101005038.0,11077.0,0.7142857142857143,1.0
3,,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,137.5,0.8333333333333334,137.5,0.8333333333333334,,,,,2.0,1.0,9.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,30,29,0,1,9.0,54.0,1.0,20181101005039.0,11077.0,0.7142857142857143,1.0
4,,,,3.0,-1.5,0.8695652173913043,1.5,0.8,136.5,0.8333333333333334,136.5,0.8333333333333334,,,,,2.0,1.0,9.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,30,29,0,1,9.0,45.0,1.0,20181101005047.0,11077.0,0.7142857142857143,1.0
5,,,,3.0,1.5,0.8333333333333334,-1.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,,,^,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,39.0,1.0,20181101005052.0,11074^21077,1.0,0.7142857142857143
6,,,,3.0,1.5,0.8333333333333334,-1.5,0.8333333333333334,137.5,0.8333333333333334,137.5,0.8333333333333334,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,30.0,1.0,20181101005100.0,21077.0,0.9090909090909091,0.7692307692307693
7,,,,3.0,1.5,0.8333333333333334,-1.5,0.8333333333333334,136.5,0.8695652173913043,136.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,22.0,1.0,20181101005109.0,21077.0,0.9090909090909091,0.7692307692307693
8,,,,3.0,1.5,0.8,-1.5,0.8695652173913043,136.5,0.8333333333333334,136.5,0.8333333333333334,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,14.0,1.0,20181101005117.0,21077.0,0.9090909090909091,0.7692307692307693
9,,,,3.0,1.5,0.8,-1.5,0.8695652173913043,135.5,0.8695652173913043,135.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,8.0,0.0,20181101005121.0,21077.0,0.9090909090909091,0.7692307692307693
10,,,,3.0,1.5,0.8,-1.5,0.8695652173913043,135.5,0.8695652173913043,135.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,8.0,0.0,20181101005123.0,21077.0,0.9090909090909091,0.7692307692307693
11,,,,3.0,1.5,0.8,-1.5,0.8695652173913043,135.5,0.8695652173913043,135.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,0.0,0.0,54.5,14.3,32,29,0,1,9.0,8.0,0.0,20181101005124.0,21077.0,0.9090909090909091,0.7692307692307693
12,,,,3.0,1.5,0.8,-1.5,0.8695652173913043,135.5,0.8695652173913043,135.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,1.0,0.0,54.5,14.3,32,29,0,1,9.0,8.0,0.0,20181101005125.0,11086.0,0.9090909090909091,0.7692307692307693
13,,,,3.0,-1.5,1.0,1.5,0.7142857142857143,136.5,0.8695652173913043,136.5,0.8,,,1:2,,2.0,1.0,10.0,12.0,6.0,1.0,4.0,4.0,1.0,0.0,54.5,14.3,32,29,0,1,9.0,8.0,0.0,20181101005130.0,21078.0,0.8333333333333334,0.8333333333333334
14,,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,137.5,0.8333333333333334,137.5,0.8333333333333334,,,1:2^2:2,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,30,0,1,9.0,8.0,0.0,20181101005155.0,21079^21078,0.8,0.8695652173913043
15,,,,3.0,-1.5,0.8695652173913043,1.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,,,1:2^2:2,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,31,0,1,9.0,8.0,0.0,20181101005207.0,21079^21078,0.7692307692307693,0.9090909090909091
16,,,,3.0,-1.5,0.8695652173913043,1.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,,,,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,31,0,1,9.0,8.0,0.0,20181101005208.0,11077.0,0.7692307692307693,0.9090909090909091
17,,,,3.0,-1.5,0.8695652173913043,1.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,,,,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,31,0,1,9.0,8.0,1.0,20181101005210.0,11077.0,0.7692307692307693,0.9090909090909091
18,,,,3.0,-1.5,0.8695652173913043,1.5,0.8,137.5,0.8333333333333334,137.5,0.8333333333333334,,,,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,31,0,1,8.0,59.0,1.0,20181101005219.0,11077.0,0.7692307692307693,0.9090909090909091
19,,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,136.5,0.8695652173913043,136.5,0.8,,,,,2.0,1.0,10.0,12.0,6.0,2.0,4.0,4.0,1.0,0.0,54.5,25.0,32,31,0,1,8.0,52.0,1.0,20181101005227.0,11094.0,0.7692307692307693,0.9090909090909091
