,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,2.0,-30.5,0.8695652173913043,30.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.9090909090909091,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,23.0,1,20181110030514,21077
1,,,2.0,-30.5,0.8695652173913043,30.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.9090909090909091,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,23.0,1,20181110030517.0,21077
2,,,2.0,-30.5,0.8695652173913043,30.5,0.8695652173913043,123.5,0.8,123.5,0.9523809523809523,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,12.0,1,20181110030525.0,11077.0
3,,,2.0,-30.5,0.9523809523809523,30.5,0.8,125.5,0.8695652173913043,125.5,0.8695652173913043,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,4.0,1,20181110030533.0,11077.0
4,,,2.0,-30.5,0.9523809523809523,30.5,0.8,125.5,0.8,125.5,0.9523809523809523,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,0.0,1,20181110030538.0,11094.0
5,,,2.0,-30.5,0.8,30.5,0.9523809523809523,125.5,0.8,125.5,0.9523809523809523,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,0.0,1,20181110030538.0,21077.0
6,,,2.0,-30.5,0.9523809523809523,30.5,0.8,125.5,0.8,125.5,0.9523809523809523,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,0.0,1,20181110030538.0,11077.0
7,,,2.0,-30.5,0.9523809523809523,30.5,0.8,125.5,0.8,125.5,0.9523809523809523,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,0.0,1,20181110030547.0,11077.0
8,,,2.0,-31.5,0.8,31.5,0.9523809523809523,123.5,0.9090909090909091,123.5,0.8333333333333334,,,,5.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,20,44.0,0,1,16.0,42.0,1,20181110030555.0,11077.0
9,,,2.0,-30.5,0.9090909090909091,30.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.9090909090909091,,^,,6.0,6.0,1,11.0,3.0,4.0,3,5.0,0.0,1.0,60.0,66.7,23,47.0,0,1,16.0,39.0,1,20181110030558.0,11075^21077
