,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
205,,19.5,0.8,-19.5,0.8,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
206,,20.5,0.8,-19.5,0.87,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
207,,20.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
208,,19.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
209,,19.5,0.8,-19.5,0.87,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
210,,20.5,0.8,-19.5,0.87,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
211,,20.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
212,,22.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
213,,22.5,0.83,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
214,,21.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
215,,21.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
216,,22.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
217,,22.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
218,,24.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
219,,24.5,0.77,-24.5,0.83,155.5,0.83,155.5,0.83,24.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
220,,23.5,0.77,-24.5,0.91,155.5,0.83,155.5,0.83,-24.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
221,,23.5,0.77,-23.5,0.91,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
222,,22.5,0.77,-23.5,0.91,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
223,,22.5,0.91,-22.5,0.91,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
224,,23.5,0.91,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
225,,23.5,0.77,-23.5,0.77,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
226,,22.5,0.77,-23.5,0.91,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
227,,22.5,0.91,-22.5,0.91,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
228,,22.5,0.87,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
229,,20.5,0.83,-20.5,0.8,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
230,,21.5,0.83,-20.5,0.83,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
231,,21.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
232,,22.5,0.8,-21.5,0.87,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
233,,22.5,0.87,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
234,,21.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
235,,21.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
236,,20.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
237,,20.5,0.77,-20.5,0.8,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
238,,21.5,0.77,-20.5,0.91,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
239,,21.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
240,,20.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
241,,20.5,0.91,-20.5,0.91,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
242,,20.5,0.87,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
243,,19.5,0.87,-19.5,0.8,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
244,,20.5,0.87,-19.5,0.8,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
245,,20.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
246,,22.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
247,,22.5,0.83,-22.5,0.8,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
248,,21.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
249,,21.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
250,,22.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
251,,22.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
252,,22.5,0.8,-22.5,0.87,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
253,,21.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
254,,23.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
255,,23.5,0.8,-23.5,0.8,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
256,,22.5,0.8,-23.5,0.87,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
257,,22.5,0.8,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
258,,20.5,0.77,-22.5,0.91,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
259,,20.5,0.8,-20.5,0.91,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
260,,21.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
261,,21.5,0.8,-21.5,0.87,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
262,,21.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
263,,22.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
264,,21.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
265,,21.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
266,,22.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
267,,22.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
268,,21.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
269,,21.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
270,,22.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
271,,22.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
272,,23.5,0.8,-22.5,0.87,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
273,,23.5,0.91,-23.5,0.87,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
274,,22.5,0.91,-23.5,0.77,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
275,,22.5,0.91,-22.5,0.77,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
276,,23.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
277,,23.5,0.8,-23.5,0.8,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
278,,22.5,0.8,-23.5,0.87,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
279,,22.5,0.91,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
280,,22.5,0.87,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
281,,23.5,0.77,-23.5,0.8,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
282,,22.5,0.77,-23.5,0.91,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
283,,22.5,0.83,-22.5,0.91,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
284,,22.5,0.91,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
285,,22.5,0.8,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
286,,22.5,0.77,-22.5,0.87,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
287,,22.5,0.91,-22.5,0.91,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
288,,22.5,0.87,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
289,,22.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
290,,23.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
291,,23.5,0.8,-23.5,0.8,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
292,,22.5,0.8,-23.5,0.87,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
293,,22.5,0.83,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
294,,23.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
295,,23.5,0.87,-23.5,0.83,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
296,,22.5,0.87,-23.5,0.8,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
297,,22.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
298,,20.5,0.87,-22.5,0.8,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
299,,20.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
300,,21.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
301,,21.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
302,,20.5,0.87,-21.5,0.8,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
303,,20.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
304,,18.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
305,,18.5,0.87,-18.5,0.8,155.5,0.83,155.5,0.83,18.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
306,,19.5,0.87,-18.5,0.8,155.5,0.83,155.5,0.83,-18.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
307,,19.5,0.87,-19.5,0.8,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
308,,21.5,0.87,-19.5,0.8,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
309,,21.5,0.83,-21.5,0.8,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
310,,20.5,0.83,-21.5,0.83,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
311,,20.5,0.83,-20.5,0.83,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
312,,18.5,0.83,-20.5,0.83,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
313,,18.5,0.83,-18.5,0.83,155.5,0.83,155.5,0.83,18.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
314,,19.5,0.83,-18.5,0.83,155.5,0.83,155.5,0.83,-18.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
315,,19.5,0.83,-19.5,0.83,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
316,,21.5,0.83,-19.5,0.83,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
317,,21.5,0.8,-21.5,0.83,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
318,,21.5,0.8,-21.5,0.87,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
319,,20.5,0.8,-21.5,0.87,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
320,,20.5,0.91,-20.5,0.87,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
321,,22.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
322,,22.5,0.8,-22.5,0.77,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
323,,22.5,0.77,-22.5,0.87,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
324,,21.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
325,,22.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
326,,22.5,0.77,-22.5,0.91,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
327,,23.5,0.77,-22.5,0.91,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
328,,23.5,0.91,-23.5,0.91,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
329,,22.5,0.91,-23.5,0.77,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
330,,22.5,0.91,-22.5,0.77,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
331,,19.5,0.91,-22.5,0.77,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
332,,19.5,0.91,-19.5,0.77,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
333,,20.5,0.91,-19.5,0.77,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
334,,20.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
335,,23.5,0.87,-20.5,0.8,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
336,,23.5,0.83,-23.5,0.8,155.5,0.83,155.5,0.83,23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
337,,22.5,0.83,-23.5,0.83,155.5,0.83,155.5,0.83,-23.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
338,,22.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
339,,19.5,0.83,-22.5,0.83,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
340,,19.5,0.83,-19.5,0.83,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
341,,20.5,0.83,-19.5,0.83,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
342,,20.5,0.83,-20.5,0.83,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
343,,19.5,0.83,-20.5,0.83,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
344,,19.5,0.8,-19.5,0.83,155.5,0.83,155.5,0.83,19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
345,,20.5,0.8,-19.5,0.87,155.5,0.83,155.5,0.83,-19.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
346,,20.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
347,,22.5,0.8,-20.5,0.87,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
348,,22.5,0.77,-22.5,0.87,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
349,,21.5,0.77,-22.5,0.91,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
350,,21.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
351,,22.5,0.77,-21.5,0.91,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
352,,22.5,0.71,-22.5,0.91,155.5,0.83,155.5,0.83,22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
353,,21.5,0.71,-22.5,1.0,155.5,0.83,155.5,0.83,-22.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
354,,21.5,1.0,-21.5,1.0,155.5,0.83,155.5,0.83,21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
355,,20.5,1.0,-21.5,0.71,155.5,0.83,155.5,0.83,-21.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
356,,20.5,0.91,-20.5,0.71,155.5,0.83,155.5,0.83,20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
357,,20.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
358,,20.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
359,,20.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
360,,20.5,0.91,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,0.0,1,10,0,0,20180721122124,,0.0,0.0
361,,20.5,0.0,-20.5,0.77,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
362,,21.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
363,,20.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
364,,20.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
365,,21.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
366,,21.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
367,,22.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
368,,22.5,0.0,-22.5,0.0,155.5,0.83,155.5,0.83,22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
369,,21.5,0.0,-22.5,0.0,155.5,0.83,155.5,0.83,-22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
370,,21.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
371,,19.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
372,,19.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
373,,20.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,-19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
374,,20.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
375,,22.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
376,,22.5,0.0,-22.5,0.0,155.5,0.83,155.5,0.83,22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
377,,21.5,0.0,-22.5,0.0,155.5,0.83,155.5,0.83,-22.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
378,,21.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
379,,19.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
380,,19.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
381,,20.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,-19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
382,,20.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
383,,19.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
384,,19.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
385,,21.5,0.0,-19.5,0.0,155.5,0.83,155.5,0.83,-19.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
386,,21.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
387,,20.5,0.0,-21.5,0.0,155.5,0.83,155.5,0.83,-21.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
388,,20.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
389,,17.5,0.0,-20.5,0.0,155.5,0.83,155.5,0.83,-20.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
390,,17.5,0.0,-17.5,0.0,155.5,0.83,155.5,0.83,17.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
391,,18.5,0.0,-17.5,0.0,155.5,0.83,155.5,0.83,-17.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
392,,18.5,0.0,-18.5,0.0,155.5,0.83,155.5,0.83,18.5,1.0,1,10,0,0,20180721122124,,0.0,0.0
