,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,114.5,0.8333333333333334,114.5,0.8333333333333334,,,,5.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,55,41.0,0,1,5.0,20.0,0,20181103033529,11077
1,,,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,114.5,0.8333333333333334,114.5,0.8333333333333334,,,,5.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,55,41.0,0,1,5.0,20.0,1.0,20181103033543.0,11077
2,,,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,113.5,1.0,113.5,0.7142857142857143,,,,5.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,55,41.0,0,1,5.0,11.0,1.0,20181103033551.0,11077
3,,,4.0,17.5,0.8695652173913043,-17.5,0.8,113.5,0.8333333333333334,113.5,0.8333333333333334,,,,5.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,55,41.0,0,1,5.0,3.0,1.0,20181103033559.0,11077
4,,,4.0,19.5,0.8695652173913043,-19.5,0.8,116.5,0.8333333333333334,116.5,0.8333333333333334,,^,,6.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,58,41.0,0,1,5.0,0.0,1.0,20181103033603.0,11075^21077
5,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,115.5,1.0,115.5,0.7142857142857143,,,,6.0,1,14.0,14.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,58,41.0,0,1,4.0,51.0,1.0,20181103033611.0,21077.0
6,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,115.5,1.0,115.5,0.7142857142857143,,,,6.0,1,14.0,15.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,58,43.0,0,1,4.0,51.0,1.0,20181103033611.0,11077.0
7,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,115.5,0.8,115.5,0.8695652173913043,,,,6.0,1,14.0,15.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,58,43.0,0,1,4.0,39.0,1.0,20181103033623.0,11077.0
8,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,^,,7.0,1,14.0,15.0,11.0,10.0,3,3.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,36.0,1.0,20181103033627.0,11075^21077
9,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,,,7.0,1,14.0,15.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,36.0,1.0,20181103033627.0,21077.0
10,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,,,7.0,1,14.0,15.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,36.0,1.0,20181103033627.0,21077.0
11,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,,,7.0,1,14.0,15.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,25.0,1.0,20181103033805.0,21095.0
12,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,,,7.0,1,14.0,15.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,25.0,1.0,20181103033805.0,11077.0
13,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,,,,7.0,1,14.0,15.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,8.0,1.0,20181103033821.0,11077.0
14,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,,,,7.0,1,14.0,16.0,11.0,10.0,3,2.0,2.0,2.0,64.7,66.7,61,43.0,0,1,4.0,8.0,1.0,20181103033821.0,11077.0
