,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,4.0,-8.5,0.8,8.5,0.8695652173913043,146.5,0.8,146.5,0.8695652173913043,,,,4.0,11,17.0,13.0,15.0,12.0,3.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,32.0,1,20181019124724,11077,0.030303030303030304,9.0
1,,,4.0,-8.5,0.7692307692307693,8.5,0.9090909090909091,145.5,0.9090909090909091,145.5,0.7692307692307693,,,,4.0,11,17.0,13.0,15.0,12.0,3.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,24.0,1,20181019124733.0,11077,0.030303030303030304,9.0
2,,,4.0,-8.5,0.7692307692307693,8.5,0.9090909090909091,145.5,0.8695652173913043,145.5,0.8,,,,4.0,11,17.0,13.0,15.0,12.0,3.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,0.0,20181019124734.0,11077,0.030303030303030304,9.0
3,,,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,4.0,11,17.0,13.0,15.0,12.0,3.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,0.0,20181019124737.0,11077,0.016666666666666666,10.5
4,44.0,5.0,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,4.0,11,17.0,13.0,15.0,12.0,3.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,0.0,20181019124745.0,21081.0,0.016666666666666666,10.5
5,44.0,5.0,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,^,,4.0,11,17.0,13.0,15.0,12.0,2.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,0.0,20181019124746.0,21077^11081,0.016666666666666666,10.5
6,,,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,4.0,11,17.0,13.0,15.0,12.0,2.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,1.0,20181019124916.0,21077.0,0.016666666666666666,10.5
7,,,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,4.0,11,17.0,13.0,15.0,12.0,2.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,23.0,1.0,20181019124925.0,21077.0,0.016666666666666666,10.5
8,,,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.7692307692307693,145.5,0.9090909090909091,,,,4.0,11,17.0,13.0,15.0,12.0,2.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,11.0,1.0,20181019124928.0,21077.0,0.016666666666666666,10.5
9,,,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,0.7692307692307693,145.5,0.9090909090909091,,,,4.0,11,17.0,13.0,15.0,12.0,2.0,2.0,2.0,3.0,93.8,92.3,61,71,0,1,3.0,10.0,0.0,20181019124929.0,21077.0,0.016666666666666666,10.5
