,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
29,,,3.0,-1.5,0.8695652173913043,1.5,0.8,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,8.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,24.0,0.0,20181021134526.0,21077.0,0.7142857142857143,1.0
30,,,3.0,-1.5,0.8695652173913043,1.5,0.8,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,8.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,24.0,1.0,20181021134546.0,21077.0,0.7142857142857143,1.0
31,,,3.0,-1.5,0.8695652173913043,1.5,0.8,181.5,0.8333333333333334,181.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,8.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,15.0,1.0,20181021134554.0,21077.0,0.7142857142857143,1.0
32,,,3.0,-1.5,0.8695652173913043,1.5,0.8,181.5,0.8,181.5,0.8695652173913043,,,,1.0,7.0,8.0,15.0,8.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,8.0,1.0,20181021134601.0,21094.0,0.7142857142857143,1.0
33,,,3.0,-1.5,0.8695652173913043,1.5,0.8,181.5,0.8,181.5,0.8695652173913043,,,^,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,8.0,1.0,20181021134601.0,21077.0,0.7142857142857143,1.0
34,,,3.0,-1.5,0.8695652173913043,1.5,0.8,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,6.0,0.0,1.0,20181021134609.0,11077.0,0.7142857142857143,1.0
35,,,3.0,-1.5,0.8695652173913043,1.5,0.8,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,59.0,1.0,20181021134609.0,11077.0,0.7142857142857143,1.0
36,,,3.0,-1.5,0.8695652173913043,1.5,0.8,182.5,0.8,182.5,0.8695652173913043,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,51.0,1.0,20181021134618.0,11077.0,0.7142857142857143,1.0
37,,,3.0,-1.5,0.8695652173913043,1.5,0.8,181.5,0.8333333333333334,181.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,43.0,1.0,20181021134626.0,11077.0,0.7142857142857143,1.0
38,,,3.0,-1.5,0.8695652173913043,1.5,0.8,181.5,0.8,181.5,0.8695652173913043,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,40.0,1.0,20181021134630.0,11095.0,0.7142857142857143,1.0
39,,,3.0,-2.5,0.8695652173913043,2.5,0.8,181.5,0.8,181.5,0.8695652173913043,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,40.0,1.0,20181021134630.0,21077.0,0.5263157894736842,1.4
40,,,3.0,-2.5,0.8695652173913043,2.5,0.8,179.5,0.8695652173913043,179.5,0.8,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,23.0,1.0,20181021134645.0,21077.0,0.6666666666666666,1.1
41,,,3.0,-2.5,0.8695652173913043,2.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,22.0,1.0,20181021134648.0,11095.0,0.6666666666666666,1.1
42,,,3.0,-2.5,0.8333333333333334,2.5,0.8333333333333334,179.5,0.8333333333333334,179.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,22.0,1.0,20181021134648.0,21077.0,0.5263157894736842,1.4
43,,,3.0,-1.5,0.8,1.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,22.0,1.0,20181021134654.0,11077.0,0.6666666666666666,1.1
44,,,3.0,-1.5,0.8,1.5,0.8695652173913043,178.5,0.8333333333333334,178.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,5.0,7.0,1.0,20181021134702.0,11077.0,0.6666666666666666,1.1
45,,,3.0,-1.5,0.8,1.5,0.8695652173913043,177.5,0.8695652173913043,177.5,0.8,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,4.0,59.0,1.0,20181021134710.0,11077.0,0.6666666666666666,1.1
46,,,3.0,-1.5,0.8,1.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,4.0,55.0,1.0,20181021134714.0,11095.0,0.6666666666666666,1.1
47,,,3.0,-2.5,0.8333333333333334,2.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,4.0,52.0,0.0,20181021134718.0,21077.0,0.5263157894736842,1.4
48,,,3.0,-2.5,0.8333333333333334,2.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,,,,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,4.0,80.0,70.6,55.0,53.0,0,1,4.0,52.0,0.0,20181021134729.0,21077.0,0.5263157894736842,1.4
49,,,3.0,-2.5,0.9090909090909091,2.5,0.7692307692307693,177.5,0.8695652173913043,177.5,0.8,,,1:1,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,5.0,80.0,70.6,55.0,53.0,0,1,4.0,52.0,0.0,20181021134729.0,11078.0,0.625,1.2
50,,,3.0,-1.5,0.8,1.5,0.8695652173913043,177.5,0.8695652173913043,177.5,0.8,22.0,,1:1^,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,56.0,55.0,0,1,4.0,52.0,0.0,20181021134814.0,11079^21077,0.625,1.2
51,,,3.0,-2.5,0.9090909090909091,2.5,0.7692307692307693,177.5,0.8695652173913043,177.5,0.8,24.0,,1:1^,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,5.0,80.0,70.6,55.0,55.0,0,1,4.0,52.0,0.0,20181021134829.0,11079^21077,0.625,1.2
52,,,3.0,-1.5,0.8,1.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,24.0,,1:1^,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,5.0,80.0,70.6,55.0,55.0,0,1,4.0,52.0,0.0,20181021134831.0,11079^21077,0.6666666666666666,1.1
53,,,3.0,-1.5,0.8,1.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,24.0,,1:1^,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,5.0,80.0,70.6,55.0,55.0,0,1,4.0,52.0,0.0,20181021134836.0,11079^21077,0.6666666666666666,1.1
54,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,178.5,0.8333333333333334,178.5,0.8333333333333334,24.0,,1:2,1.0,7.0,8.0,15.0,9.0,4.0,12.0,4.0,4.0,3.0,5.0,80.0,70.6,55.0,55.0,0,1,4.0,52.0,0.0,20181021134949.0,11078.0,0.6666666666666666,1.1
55,,,3.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,179.5,0.8,179.5,0.8695652173913043,22.0,,1:2^2:2,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,56.0,55.0,0,1,4.0,52.0,0.0,20181021134952.0,11079^11078,0.7142857142857143,1.0
56,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,1:2^2:2,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,56.0,55.0,0,1,4.0,52.0,1.0,20181021135006.0,11079^11078,0.7692307692307693,0.9090909090909091
57,,,3.0,-1.5,0.8695652173913043,1.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,50.0,1.0,20181021135008.0,21077.0,0.7692307692307693,0.9090909090909091
58,,,3.0,-1.5,0.8695652173913043,1.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,49.0,1.0,20181021135009.0,21077.0,0.7692307692307693,0.9090909090909091
59,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,178.5,0.8695652173913043,178.5,0.8,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,42.0,1.0,20181021135016.0,21077.0,0.7692307692307693,0.9090909090909091
60,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,34.0,1.0,20181021135024.0,21077.0,0.7692307692307693,0.9090909090909091
61,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,177.5,0.8333333333333334,177.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,25.0,1.0,20181021135032.0,21077.0,0.7692307692307693,0.9090909090909091
62,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,177.5,0.8,177.5,0.8695652173913043,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,19.0,1.0,20181021135039.0,21095.0,0.7692307692307693,0.9090909090909091
63,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,176.5,0.8333333333333334,176.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,10.0,1.0,20181021135048.0,21077.0,0.7692307692307693,0.9090909090909091
64,,,3.0,1.5,0.7142857142857143,-1.5,1.0,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,4.0,1.0,1.0,20181021135057.0,11077.0,0.8695652173913043,0.8
65,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,175.5,0.8,175.5,0.8695652173913043,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,3.0,52.0,1.0,20181021135105.0,21077.0,0.7692307692307693,0.9090909090909091
66,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,174.5,0.8333333333333334,174.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,3.0,44.0,1.0,20181021135114.0,21077.0,0.7692307692307693,0.9090909090909091
67,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,174.5,0.8333333333333334,174.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,3.0,5.0,83.3,70.6,57.0,55.0,0,1,3.0,43.0,0.0,20181021135115.0,21077.0,0.7692307692307693,0.9090909090909091
68,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,174.5,0.8333333333333334,174.5,0.8333333333333334,22.0,,^,1.0,7.0,8.0,15.0,9.0,5.0,12.0,4.0,4.0,4.0,5.0,83.3,70.6,57.0,55.0,0,1,3.0,43.0,0.0,20181021135143.0,11086^21077,0.7692307692307693,0.9090909090909091
69,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,1:2,1.0,7.0,8.0,15.0,9.0,5.0,13.0,4.0,4.0,4.0,5.0,83.3,72.2,57.0,55.0,0,1,3.0,43.0,0.0,20181021135143.0,21078.0,0.7142857142857143,1.0
70,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,2:2^,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,43.0,0.0,20181021135157.0,21079^11077,0.7142857142857143,1.0
71,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,43.0,0.0,20181021135158.0,11077.0,0.7142857142857143,1.0
72,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,43.0,1.0,20181021135200.0,11077.0,0.7142857142857143,1.0
73,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8695652173913043,175.5,0.8,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,34.0,1.0,20181021135208.0,11077.0,0.7142857142857143,1.0
74,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,26.0,1.0,20181021135217.0,11077.0,0.7142857142857143,1.0
75,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8,175.5,0.8695652173913043,22.0,,,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,5.0,83.3,73.7,57.0,57.0,0,1,3.0,26.0,0.0,20181021135217.0,11077.0,0.7142857142857143,1.0
76,,,3.0,-1.5,0.8695652173913043,1.5,0.8,175.5,0.8,175.5,0.8695652173913043,22.0,,^,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,7.0,83.3,73.7,57.0,57.0,0,1,3.0,26.0,0.0,20181021135255.0,21086^11077,0.7142857142857143,1.0
77,,,3.0,-1.5,0.8695652173913043,1.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,22.0,,1:2,1.0,7.0,8.0,15.0,9.0,5.0,14.0,4.0,4.0,4.0,7.0,83.3,73.7,57.0,57.0,0,1,3.0,26.0,0.0,20181021135256.0,11078.0,0.7142857142857143,1.0
78,,,3.0,-1.5,0.8695652173913043,1.5,0.8,177.5,0.8,177.5,0.8695652173913043,22.0,,1:2^2:2,1.0,7.0,8.0,15.0,9.0,6.0,14.0,4.0,4.0,4.0,7.0,85.7,73.7,58.0,57.0,0,1,3.0,26.0,0.0,20181021135258.0,11079^11078,0.7142857142857143,1.0
79,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,177.5,0.8333333333333334,177.5,0.8333333333333334,22.0,,2:2^,1.0,7.0,8.0,15.0,9.0,7.0,14.0,4.0,4.0,4.0,7.0,87.5,73.7,59.0,57.0,0,1,3.0,26.0,0.0,20181021135315.0,11079^21077,0.7692307692307693,0.9090909090909091
80,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,177.5,0.8333333333333334,177.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,7.0,14.0,4.0,4.0,4.0,7.0,87.5,73.7,59.0,57.0,0,1,3.0,26.0,0.0,20181021135316.0,21077.0,0.7692307692307693,0.9090909090909091
81,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,177.5,0.8333333333333334,177.5,0.8333333333333334,22.0,,,1.0,7.0,8.0,15.0,9.0,7.0,14.0,4.0,4.0,4.0,7.0,87.5,73.7,59.0,57.0,0,1,3.0,26.0,1.0,20181021135320.0,21077.0,0.7692307692307693,0.9090909090909091
82,,,3.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,176.5,0.8695652173913043,176.5,0.8,22.0,,,1.0,7.0,8.0,15.0,9.0,7.0,14.0,4.0,4.0,4.0,7.0,87.5,73.7,59.0,57.0,0,1,3.0,17.0,1.0,20181021135329.0,21077.0,0.7692307692307693,0.9090909090909091
