,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
11,,,4.0,36.5,0.8333333333333334,-36.5,0.8333333333333334,128.5,0.8695652173913043,128.5,0.8,,,,,0,1,8.0,24.0,1.0,20181017162052.0,11077.0
12,,,4.0,36.5,0.8,-36.5,0.8695652173913043,128.5,0.8,128.5,0.8695652173913043,,,,,0,1,8.0,16.0,1.0,20181017162100.0,11077.0
13,,,4.0,35.5,0.8,-35.5,0.8695652173913043,127.5,0.7692307692307693,127.5,0.9090909090909091,,,66.0,36.0,0,1,8.0,15.0,1.0,20181017162101.0,11077.0
14,,,4.0,35.5,0.8,-35.5,0.8695652173913043,127.5,0.7692307692307693,127.5,0.9090909090909091,,,66.0,36.0,0,1,8.0,15.0,1.0,20181017162101.0,21077.0
15,,,4.0,35.5,0.7692307692307693,-35.5,0.9090909090909091,129.5,0.8695652173913043,129.5,0.8,,,66.0,36.0,0,1,8.0,5.0,1.0,20181017162111.0,21077.0
16,,,4.0,35.5,0.7692307692307693,-35.5,0.9090909090909091,129.5,0.8,129.5,0.8695652173913043,,,66.0,36.0,0,1,6.0,57.0,1.0,20181017162120.0,21077.0
17,,,4.0,36.5,0.9090909090909091,-36.5,0.7692307692307693,128.5,0.9090909090909091,128.5,0.7692307692307693,,,66.0,36.0,0,1,6.0,52.0,1.0,20181017162124.0,21095.0
18,,,4.0,37.5,0.9090909090909091,-37.5,0.7692307692307693,128.5,0.9090909090909091,128.5,0.7692307692307693,,,66.0,36.0,0,1,6.0,52.0,1.0,20181017162125.0,11077.0
19,,,4.0,37.5,0.9090909090909091,-37.5,0.7692307692307693,128.5,0.8333333333333334,128.5,0.8333333333333334,,,66.0,36.0,0,1,6.0,43.0,1.0,20181017162133.0,11077.0
20,,,4.0,37.5,0.9090909090909091,-37.5,0.7692307692307693,127.5,0.9090909090909091,127.5,0.7692307692307693,,,66.0,36.0,0,1,6.0,37.0,0.0,20181017162139.0,11077.0
21,,,4.0,37.5,0.9090909090909091,-37.5,0.7692307692307693,127.5,0.9090909090909091,127.5,0.7692307692307693,,^,66.0,36.0,0,1,6.0,37.0,0.0,20181017162147.0,21086^11077
22,,,4.0,38.5,0.8,-38.5,0.8695652173913043,129.5,0.8,129.5,0.8695652173913043,,1:2,66.0,36.0,0,1,6.0,37.0,0.0,20181017162148.0,11078.0
23,,,4.0,38.5,0.8,-38.5,0.8695652173913043,129.5,0.8,129.5,0.8695652173913043,,1:2,66.0,36.0,0,1,6.0,37.0,0.0,20181017162200.0,11078.0
24,,,4.0,38.5,0.8333333333333334,-38.5,0.8333333333333334,129.5,0.8695652173913043,129.5,0.8,,1:2^2:2,70.0,36.0,0,1,6.0,37.0,0.0,20181017162208.0,11079^11078
25,,,4.0,38.5,0.8695652173913043,-38.5,0.8,130.5,0.7692307692307693,130.5,0.9090909090909091,,2:2^,71.0,36.0,0,1,6.0,37.0,0.0,20181017162228.0,11079^21077
26,,,4.0,38.5,0.8695652173913043,-38.5,0.8,130.5,0.7692307692307693,130.5,0.9090909090909091,,,71.0,36.0,0,1,6.0,37.0,1.0,20181017162229.0,21077.0
27,,,4.0,38.5,0.8695652173913043,-38.5,0.8,130.5,0.7142857142857143,130.5,1.0,,,71.0,36.0,0,1,6.0,36.0,0.0,20181017162229.0,21077.0
28,44.0,5.0,4.0,38.5,0.8695652173913043,-38.5,0.8,130.5,0.7142857142857143,130.5,1.0,,,71.0,36.0,0,1,6.0,36.0,0.0,20181017162235.0,21081.0
29,44.0,5.0,4.0,38.5,0.8695652173913043,-38.5,0.8,129.5,0.9090909090909091,129.5,0.7692307692307693,,,71.0,36.0,0,1,6.0,34.0,0.0,20181017162335.0,21081.0
30,,,4.0,39.5,0.8333333333333334,-39.5,0.8333333333333334,130.5,0.7692307692307693,130.5,0.9090909090909091,,,71.0,36.0,0,1,6.0,38.0,0.0,20181017162354.0,21077.0
31,,,4.0,39.5,0.8333333333333334,-39.5,0.8333333333333334,130.5,0.7692307692307693,130.5,0.9090909090909091,,,71.0,36.0,0,1,6.0,38.0,1.0,20181017162355.0,21077.0
32,,,4.0,39.5,0.8333333333333334,-39.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,,,71.0,36.0,0,1,6.0,29.0,1.0,20181017162403.0,21077.0
33,,,4.0,39.5,0.8333333333333334,-39.5,0.8333333333333334,129.5,0.7692307692307693,129.5,0.9090909090909091,,,71.0,36.0,0,1,6.0,21.0,1.0,20181017162411.0,21077.0
34,,,4.0,39.5,0.8,-39.5,0.8695652173913043,128.5,0.9090909090909091,128.5,0.7692307692307693,,,71.0,36.0,0,1,6.0,18.0,0.0,20181017162414.0,21077.0
35,,,4.0,39.5,0.8,-39.5,0.8695652173913043,128.5,0.9090909090909091,128.5,0.7692307692307693,,^,71.0,36.0,0,1,6.0,18.0,0.0,20181017162420.0,11086^21077
36,,,4.0,38.5,0.9090909090909091,-38.5,0.7692307692307693,130.5,0.8,130.5,0.8695652173913043,,1:2,71.0,36.0,0,1,6.0,18.0,0.0,20181017162420.0,21078.0
37,,,4.0,38.5,0.9090909090909091,-38.5,0.7692307692307693,130.5,0.8,130.5,0.8695652173913043,,,71.0,36.0,0,1,6.0,18.0,1.0,20181017162420.0,11077.0
38,,,4.0,38.5,0.9090909090909091,-38.5,0.7692307692307693,130.5,0.8333333333333334,130.5,0.8333333333333334,,,71.0,36.0,0,1,6.0,9.0,1.0,20181017162458.0,11077.0
39,,,4.0,40.5,0.7692307692307693,-40.5,0.9090909090909091,131.5,0.8,131.5,0.8695652173913043,,^,73.0,37.0,0,1,6.0,5.0,1.0,20181017162502.0,11074^21077
40,,,4.0,40.5,0.7692307692307693,-40.5,0.9090909090909091,131.5,0.8,131.5,0.8695652173913043,,,73.0,37.0,0,1,6.0,5.0,1.0,20181017162503.0,21077.0
41,,,4.0,40.5,0.7692307692307693,-40.5,0.9090909090909091,130.5,0.9090909090909091,130.5,0.7692307692307693,,,73.0,37.0,0,1,5.0,56.0,1.0,20181017162511.0,21077.0
42,,,4.0,39.5,0.9090909090909091,-39.5,0.7692307692307693,130.5,0.8,130.5,0.8695652173913043,,,73.0,37.0,0,1,5.0,48.0,1.0,20181017162519.0,21077.0
43,,,4.0,39.5,0.9090909090909091,-39.5,0.7692307692307693,129.5,0.8695652173913043,129.5,0.8,,,73.0,37.0,0,1,5.0,39.0,1.0,20181017162528.0,21077.0
44,,,4.0,39.5,0.8695652173913043,-39.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,,,73.0,37.0,0,1,5.0,38.0,0.0,20181017162529.0,21077.0
45,,,4.0,39.5,0.8695652173913043,-39.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,,,73.0,37.0,0,1,5.0,38.0,0.0,20181017162530.0,21095.0
46,,,4.0,40.5,0.8695652173913043,-40.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,,,73.0,37.0,0,1,5.0,38.0,0.0,20181017162531.0,11077.0
47,,,4.0,40.5,0.8695652173913043,-40.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,,,73.0,37.0,0,1,5.0,38.0,1.0,20181017162541.0,11077.0
48,,,4.0,40.5,0.8695652173913043,-40.5,0.8,129.5,0.7692307692307693,129.5,0.9090909090909091,,,73.0,37.0,0,1,5.0,29.0,1.0,20181017162549.0,11077.0
49,,,4.0,41.5,0.8333333333333334,-41.5,0.8333333333333334,130.5,1.0,130.5,0.7142857142857143,,^,75.0,37.0,0,1,5.0,25.0,1.0,20181017162554.0,11074^21077
50,,,4.0,41.5,0.8333333333333334,-41.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,,,75.0,37.0,0,1,5.0,16.0,1.0,20181017162603.0,21077.0
51,,,4.0,41.5,0.8333333333333334,-41.5,0.8333333333333334,129.5,1.0,129.5,0.7142857142857143,,,75.0,37.0,0,1,5.0,8.0,1.0,20181017162611.0,21077.0
52,,,4.0,41.5,0.8,-41.5,0.8695652173913043,129.5,0.8695652173913043,129.5,0.8,,,75.0,37.0,0,1,5.0,4.0,1.0,20181017162615.0,21095.0
53,,,4.0,41.5,0.8,-41.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,,,75.0,37.0,0,1,5.0,3.0,0.0,20181017162616.0,21095.0
54,,,4.0,41.5,0.8,-41.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,5.0,0.0,0.0,20181017162620.0,21095.0
55,,,4.0,41.5,0.8,-41.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,3.0,,75.0,37.0,0,1,5.0,6.0,1.0,20181017162628.0,21095.0
56,,,4.0,41.5,0.8,-41.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,4.0,58.0,0.0,20181017162636.0,21095.0
57,,,4.0,42.5,0.8,-42.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,75.0,37.0,0,1,4.0,58.0,0.0,20181017162641.0,21086^11077
58,,,4.0,42.5,0.8,-42.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,4.0,58.0,0.0,20181017162642.0,11077.0
59,,,4.0,42.5,0.8,-42.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,4.0,58.0,1.0,20181017162656.0,11077.0
60,,,4.0,42.5,0.7692307692307693,-42.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,4.0,49.0,1.0,20181017162704.0,11077.0
61,,,4.0,42.5,0.7142857142857143,-42.5,1.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,75.0,37.0,0,1,4.0,41.0,1.0,20181017162713.0,11077.0
62,,,4.0,43.5,0.7142857142857143,-43.5,1.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,42.0,1.0,20181017162713.0,21077.0
63,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,33.0,1.0,20181017162721.0,21077.0
64,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,25.0,1.0,20181017162730.0,21077.0
65,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,24.0,1.0,20181017162731.0,21095.0
66,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,23.0,1.0,20181017162731.0,21077.0
67,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,23.0,1.0,20181017162732.0,21095.0
68,,,4.0,43.5,0.8695652173913043,-43.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,22.0,1.0,20181017162732.0,11077.0
69,,,4.0,43.5,0.8695652173913043,-43.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,13.0,1.0,20181017162741.0,11077.0
70,,,4.0,43.5,0.8333333333333334,-43.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,5.0,1.0,20181017162749.0,11077.0
71,,,4.0,43.5,0.8333333333333334,-43.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,1.0,1.0,20181017162753.0,11095.0
72,,,4.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,4.0,1.0,1.0,20181017162754.0,21077.0
73,,,4.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,52.0,1.0,20181017162802.0,21077.0
74,,,4.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,51.0,1.0,20181017162803.0,21095.0
75,,,4.0,42.5,0.8,-42.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,49.0,1.0,20181017162805.0,21077.0
76,,,4.0,42.5,0.8,-42.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,48.0,1.0,20181017162807.0,21095.0
77,,,4.0,43.5,0.7692307692307693,-43.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,39.0,1.0,20181017162815.0,11077.0
78,,,4.0,43.5,0.7692307692307693,-43.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,31.0,1.0,20181017162824.0,11077.0
79,,,4.0,43.5,0.7142857142857143,-43.5,1.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,24.0,1.0,20181017162830.0,11095.0
80,,,4.0,42.5,0.7142857142857143,-42.5,1.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,24.0,1.0,20181017162830.0,21077.0
81,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,10.0,1.0,20181017162844.0,21094.0
82,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,10.0,1.0,20181017162845.0,11077.0
83,,,4.0,42.5,0.9090909090909091,-42.5,0.7692307692307693,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,3.0,2.0,1.0,20181017162853.0,11077.0
84,,,4.0,42.5,0.0,-42.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,2.0,53.0,1.0,20181017162901.0,11077.0
85,,,4.0,42.5,0.0,-42.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,2.0,52.0,1.0,20181017162902.0,11095.0
86,,,4.0,42.5,0.0,-42.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,77.0,37.0,0,1,2.0,52.0,1.0,20181017162903.0,11077.0
87,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,50.0,1.0,20181017162904.0,11074^21077
88,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,41.0,1.0,20181017162913.0,21077.0
89,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,32.0,1.0,20181017162921.0,21077.0
90,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,32.0,0.0,20181017162922.0,21077.0
91,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,32.0,0.0,20181017162927.0,11086^21077
92,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,32.0,1.0,20181017162957.0,11086^21077
93,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,23.0,1.0,20181017163005.0,11086^21077
94,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,15.0,1.0,20181017163014.0,11086^21077
95,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,^,79.0,37.0,0,1,2.0,15.0,0.0,20181017163014.0,11086^21077
96,,,4.0,44.5,0.0,-44.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,15.0,0.0,20181017163018.0,11077.0
97,,,4.0,44.5,0.0,-44.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,15.0,1.0,20181017163020.0,11077.0
98,,,4.0,44.5,0.0,-44.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,2.0,,79.0,37.0,0,1,2.0,6.0,1.0,20181017163028.0,11077.0
99,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,58.0,1.0,20181017163037.0,11077.0
100,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,58.0,0.0,20181017163037.0,11077.0
101,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,58.0,0.0,20181017163038.0,11094.0
102,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,58.0,1.0,20181017163057.0,11094.0
103,,,4.0,43.5,0.0,-43.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,54.0,1.0,20181017163100.0,11095.0
104,,,4.0,42.5,0.0,-42.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,45.0,1.0,20181017163109.0,21077.0
105,,,4.0,42.5,0.0,-42.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,37.0,0,1,1.0,36.0,1.0,20181017163118.0,21077.0
106,,,4.0,41.5,0.0,-41.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,^,79.0,39.0,0,1,1.0,36.0,1.0,20181017163118.0,21074^11077
107,,,4.0,41.5,0.0,-41.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,^,79.0,39.0,0,1,1.0,36.0,0.0,20181017163119.0,21074^11077
108,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,1:1,79.0,39.0,0,1,1.0,36.0,0.0,20181017163119.0,11086^21077
109,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,1:1^,79.0,40.0,0,1,1.0,36.0,0.0,20181017163141.0,21079^11077
110,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,36.0,1.0,20181017163142.0,11077.0
111,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,35.0,0.0,20181017163142.0,11077.0
112,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,31.0,0.0,20181017163146.0,11077.0
113,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,39.0,1.0,20181017163149.0,11077.0
114,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,30.0,1.0,20181017163157.0,11077.0
115,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,27.0,1.0,20181017163201.0,11095.0
116,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,27.0,1.0,20181017163202.0,21077.0
117,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,18.0,1.0,20181017163211.0,21077.0
118,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,9.0,1.0,20181017163219.0,21077.0
119,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,3.0,1.0,20181017163225.0,21095.0
120,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,3.0,1.0,20181017163225.0,21077.0
121,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,3.0,1.0,20181017163229.0,21077.0
122,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,55.0,1.0,20181017163232.0,21095.0
123,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,55.0,1.0,20181017163233.0,11077.0
124,,,4.0,40.5,0.0,-40.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,46.0,1.0,20181017163241.0,11077.0
125,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,38.0,1.0,20181017163250.0,11095.0
126,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,37.0,1.0,20181017163251.0,11077.0
127,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,35.0,1.0,20181017163252.0,11095.0
128,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,35.0,1.0,20181017163253.0,11077.0
129,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,26.0,1.0,20181017163302.0,11077.0
130,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,25.0,1.0,20181017163303.0,11095.0
131,,,4.0,38.5,0.0,-38.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,24.0,1.0,20181017163304.0,21077.0
132,,,4.0,38.5,0.0,-38.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,15.0,1.0,20181017163312.0,21077.0
133,,,4.0,38.5,0.0,-38.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,9.0,0.0,20181017163319.0,21077.0
134,,,4.0,38.5,0.0,-38.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,9.0,0.0,20181017163321.0,21094.0
135,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,9.0,0.0,20181017163322.0,11077.0
136,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,9.0,1.0,20181017163328.0,11077.0
137,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,0.0,1.0,20181017163337.0,11077.0
138,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,0.0,0.0,20181017163338.0,11077.0
139,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,0.0,0.0,20181017163339.0,11077.0
140,,,4.0,39.5,0.0,-39.5,0.0,129.5,0.8333333333333334,129.5,0.8333333333333334,1.0,,79.0,40.0,0,1,1.0,0.0,0.0,20181017163339.0,1084.0
