,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,-18.5,0.8695652173913043,18.5,0.8695652173913043,244.5,0.9090909090909091,244.5,0.8333333333333334,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,31.0,0,20181021020637,11081
1,,,4.0,-18.5,0.8695652173913043,18.5,0.8695652173913043,244.5,0.9523809523809523,244.5,0.8,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,33.0,0,20181021020812.0,11077.0
2,,,4.0,-18.5,0.8695652173913043,18.5,0.8695652173913043,244.5,0.9523809523809523,244.5,0.8,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,33.0,1.0,20181021020814.0,11077.0
3,,,4.0,-18.5,0.8333333333333334,18.5,0.9090909090909091,244.5,0.8333333333333334,244.5,0.9090909090909091,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,24.0,1.0,20181021020822.0,11077.0
4,,,4.0,-19.5,0.8333333333333334,19.5,0.9090909090909091,243.5,1.0,243.5,0.7692307692307693,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,21.0,1.0,20181021020827.0,21077.0
5,,,4.0,-19.5,0.8333333333333334,19.5,0.9090909090909091,243.5,0.8333333333333334,243.5,0.9090909090909091,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,12.0,1.0,20181021020835.0,21077.0
6,,,4.0,-19.5,0.8333333333333334,19.5,0.9090909090909091,243.5,0.8,243.5,0.9523809523809523,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,11.0,1.0,20181021020836.0,21095.0
7,,,4.0,-18.5,0.8333333333333334,18.5,0.9090909090909091,243.5,0.8,243.5,0.9523809523809523,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,11.0,1.0,20181021020837.0,11077.0
8,,,4.0,-18.5,0.8333333333333334,18.5,0.9090909090909091,242.5,0.9090909090909091,242.5,0.8333333333333334,,,15.0,14.0,20.0,31.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,3.0,1.0,20181021020844.0,11094.0
9,,,4.0,-19.5,0.8333333333333334,19.5,0.9090909090909091,242.5,0.8695652173913043,242.5,0.8695652173913043,,^,15.0,14.0,20.0,32.0,12.0,14,1,3.0,3,1.0,70.6,73.7,97,118,0,1,6.0,3.0,1.0,20181021020844.0,21077.0
