,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,2.0,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,29.0,1,20181020104538,21077,0.7692307692307693,0.9090909090909091
1,,,,2.0,-1.5,0.8695652173913043,1.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,21.0,1,20181020104546.0,21077,0.7692307692307693,0.9090909090909091
2,,,,2.0,-1.5,0.8695652173913043,1.5,0.8,158.5,0.8,158.5,0.8695652173913043,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,19.0,0.0,20181020104547.0,21077,0.7692307692307693,0.9090909090909091
3,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,19.0,0.0,20181020104548.0,21077,0.8,0.8695652173913043
4,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,21.0,0.0,20181020104558.0,21077,0.8,0.8695652173913043
5,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,21.0,1.0,20181020104603.0,21077,0.8,0.8695652173913043
6,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,21.0,1.0,20181020104604.0,11077.0,0.8,0.8695652173913043
7,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,12.0,1.0,20181020104612.0,11077.0,0.8,0.8695652173913043
8,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,4.0,1.0,20181020104620.0,11077.0,0.8,0.8695652173913043
9,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,156.5,0.8333333333333334,156.5,0.8333333333333334,30.0,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,1.0,59.0,0.0,20181020104624.0,11077.0,0.8,0.8695652173913043
10,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,156.5,0.8695652173913043,156.5,0.8,17.0,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,1.0,0.0,20181020104629.0,11077.0,0.8,0.8695652173913043
11,,,,2.0,-1.5,0.9090909090909091,1.5,0.7692307692307693,156.5,0.8695652173913043,156.5,0.8,17.0,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,2.0,1.0,1.0,20181020104700.0,11077.0,0.8,0.8695652173913043
12,,,,2.0,-1.5,0.8695652173913043,1.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,30.0,,,,3.0,4.0,9.0,8.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,32.0,0,1,1.0,55.0,1.0,20181020104705.0,21077.0,0.7692307692307693,0.9090909090909091
13,,,,2.0,-2.5,0.8695652173913043,2.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,30.0,,^,,3.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,34.0,0,1,1.0,48.0,1.0,20181020104713.0,21074^11077,0.625,1.2
14,,,,2.0,-2.5,0.8695652173913043,2.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,30.0,,,,3.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,34.0,0,1,1.0,47.0,1.0,20181020104713.0,11077.0,0.625,1.2
15,,,,2.0,-2.5,0.8695652173913043,2.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,30.0,,,,3.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,34.0,0,1,1.0,38.0,1.0,20181020104722.0,11077.0,0.625,1.2
16,,,,2.0,-2.5,0.8695652173913043,2.5,0.8,158.5,0.8,158.5,0.8695652173913043,30.0,,,,3.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,34,34.0,0,1,1.0,30.0,1.0,20181020104730.0,11077.0,0.625,1.2
17,,,,2.0,1.5,0.7142857142857143,-1.5,1.0,160.5,0.8333333333333334,160.5,0.8333333333333334,30.0,,^,,4.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,37,34.0,0,1,1.0,26.0,1.0,20181020104735.0,11075^21077,0.8333333333333334,0.8333333333333334
18,,,,2.0,1.5,0.7142857142857143,-1.5,1.0,160.5,0.8333333333333334,160.5,0.8333333333333334,30.0,,,,4.0,4.0,9.0,9.0,7.0,4.0,5.0,4.0,2.0,3.0,100.0,80.0,37,34.0,0,1,1.0,25.0,1.0,20181020104735.0,21077.0,0.8333333333333334,0.8333333333333334
