,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,58.0,0,,11077,1.0,0.71
1,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,58.0,0,,11074.0,1.0,0.71
2,,,,第1节,1.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,-2.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,58.0,0,,21077.0,1.0,0.71
3,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,158.5,0.83,2.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,58.0,0,,21077.0,1.0,0.71
4,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,58.0,0,,21077.0,1.0,0.71
5,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,58.0,0,,21077.0,1.0,0.71
6,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,58.0,0,,21077.0,1.2,0.63
7,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,41.0,0,,21077.0,1.2,0.71
8,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,41.0,0,,21077.0,1.2,0.63
9,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,38.0,0,,21077.0,1.2,0.63
10,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,38.0,0,,21077.0,1.2,0.63
11,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
12,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,11086.0,1.2,0.63
13,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
14,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
15,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
16,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
17,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
18,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
19,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,9.0,27.0,0,,21077.0,1.2,0.63
20,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
21,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
22,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
23,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
24,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,27.0,0,,21077.0,1.2,0.63
25,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,28.0,0,,21077.0,1.2,0.63
26,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,28.0,0,,21074.0,1.2,0.63
27,,,,第1节,2.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,-1.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,28.0,0,,11077.0,1.2,0.63
28,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,159.5,0.83,1.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,28.0,0,,11077.0,1.2,0.63
29,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,28.0,0,,11077.0,1.2,0.63
30,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,22.0,0,,11077.0,1.2,0.63
31,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,22.0,0,,11077.0,1.0,0.71
32,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,20.0,0,,11077.0,1.0,0.71
33,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,20.0,0,,11077.0,1.0,0.71
34,,,,第1节,1.5,0.83,-1.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11077.0,1.0,0.71
35,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11077.0,1.0,0.71
36,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,21086.0,1.0,0.71
37,,,,第1节,1.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,157.5,,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11077.0,1.0,0.71
38,,,,第1节,1.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,-2.5,,1:2,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11078.0,1.0,0.71
39,,,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,158.5,0.83,2.5,,1:2,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11078.0,1.0,0.71
40,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,1:2,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1,9.0,5.0,0,,11078.0,1.0,0.71
41,,,,第1节,2.5,0.83,-2.5,0.83,158.5,0.83,158.5,0.83,158.5,,1:2,,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,3.0,2.0,0.0,1,9.0,5.0,0,,11079.0,1.1,0.66
42,,,,第1节,2.5,0.83,-2.5,0.83,159.5,0.83,159.5,0.83,159.5,,2:2,,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,3.0,2.0,0.0,1,9.0,5.0,0,,11078.0,1.1,0.66
43,,,,第1节,2.5,0.83,-2.5,0.83,159.5,0.83,159.5,0.83,159.5,,2:2,,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,3.0,0.0,1,9.0,5.0,0,,11078.0,1.2,0.63
44,,,,第1节,2.5,0.83,-2.5,0.83,159.5,0.83,159.5,0.83,159.5,,2:2,,0.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,4.0,3.0,0.0,1,9.0,5.0,0,,11079.0,1.2,0.63
45,,,,第1节,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,160.5,,,,0.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,4.0,3.0,0.0,1,9.0,5.0,0,,21077.0,1.2,0.63
46,,,,第1节,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,160.5,,,,0.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,4.0,0.0,1,9.0,5.0,0,,21077.0,1.2,0.63
47,,,,第1节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,4.0,0.0,1,9.0,5.0,0,,11077.0,1.2,0.63
48,,,,第1节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,158.5,,,,0.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,4.0,0.0,1,8.0,46.0,0,,11077.0,1.2,0.63
49,,,,第1节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,158.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,7.0,4.0,0.0,1,8.0,46.0,0,,11075.0,1.2,0.63
50,,,,第1节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,158.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,46.0,0,,21077.0,1.2,0.63
51,,,,第1节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,158.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,35.0,0,,21077.0,1.2,0.63
52,,,,第1节,2.5,0.83,-4.5,0.83,158.5,0.83,158.5,0.83,-4.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,35.0,0,,21077.0,1.2,0.63
53,,,,第1节,4.5,0.83,-4.5,0.83,158.5,0.83,161.5,0.83,4.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,35.0,0,,21077.0,1.2,0.63
54,,,,第1节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,161.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,35.0,0,,21077.0,1.2,0.63
55,,,,第1节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,161.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,30.0,0,,21077.0,0.0,0.45
56,,,,第1节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,161.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,30.0,0,,21077.0,0.0,0.45
57,,,,第1节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,161.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,24.0,0,,21077.0,0.0,0.45
58,,,,第1节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,161.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,24.0,0,,11086.0,0.0,0.45
59,,,,第1节,4.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,-3.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,24.0,0,,21077.0,0.0,0.47
60,,,,第1节,3.5,0.83,-3.5,0.83,161.5,0.83,162.5,0.83,3.5,,,,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,2.0,7.0,0.0,1,8.0,24.0,0,,21077.0,0.0,0.47
