,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.8333333333333334,105.5,0.8333333333333334,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,37,0,1,6.0,53.0,0,20181026175952,11077
1,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.8333333333333334,105.5,0.8333333333333334,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,37,0,1,6.0,53.0,1.0,20181026180009.0,11077
2,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,104.5,0.8695652173913043,104.5,0.8,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,37,0,1,6.0,44.0,1.0,20181026180017.0,11077
3,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,104.5,0.8695652173913043,104.5,0.8,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,37,0,1,6.0,36.0,1.0,20181026180017.0,11077
4,,,,3.0,-35.5,0.9090909090909091,35.5,0.7692307692307693,103.5,0.9090909090909091,103.5,0.7692307692307693,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,37,0,1,6.0,28.0,1.0,20181026180033.0,11077
5,,,,3.0,-35.5,0.8,35.5,0.8695652173913043,106.5,0.8,106.5,0.8695652173913043,,,,,1.0,2.0,6.0,9.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,39,0,1,6.0,26.0,1.0,20181026180036.0,11077
6,,,,3.0,-35.5,0.8,35.5,0.8695652173913043,106.5,0.8,106.5,0.8695652173913043,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,39,0,1,6.0,26.0,1.0,20181026180036.0,21074^11077
7,,,,3.0,-35.5,0.8,35.5,0.8695652173913043,105.5,0.8333333333333334,105.5,0.8333333333333334,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,39,0,1,6.0,17.0,1.0,20181026180044.0,21074^11077
8,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.8,105.5,0.8695652173913043,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,39,0,1,6.0,9.0,1.0,20181026180053.0,21074^11077
9,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.7692307692307693,105.5,0.9090909090909091,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,2.0,100.0,72.2,17,39,0,1,6.0,8.0,0.0,20181026180054.0,21074^11077
10,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.7692307692307693,105.5,0.9090909090909091,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,3.0,100.0,72.2,17,39,0,1,6.0,8.0,0.0,20181026180103.0,21086^11077
11,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,105.5,0.7692307692307693,105.5,0.9090909090909091,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,3.0,100.0,72.2,17,39,0,1,6.0,8.0,1.0,20181026180132.0,21086^11077
12,,,,3.0,-35.5,0.8333333333333334,35.5,0.8333333333333334,104.5,0.8333333333333334,104.5,0.8333333333333334,,,^,,1.0,2.0,6.0,10.0,2.0,13.0,2.0,5.0,0.0,3.0,100.0,72.2,17,39,0,1,5.0,59.0,1.0,20181026180140.0,21086^11077
