,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
263,44.0,5.0,,第2节,-2.5,0.87,2.5,0.8,108.5,0.83,108.5,0.83,108.5,1.0,贝莱斯萨斯菲尔德LDD 女子,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,0.0,GD,0.0,0,,1082.0,0.66,1.1
264,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,108.5,0.83,108.5,0.83,108.5,1.0,贝莱斯萨斯菲尔德LDD 女子,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,10.0,GD,0.0,0,,1082.0,0.66,1.1
265,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,108.5,0.83,108.5,0.83,108.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,10.0,GD,0.0,0,,1088.0,0.66,1.1
266,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,108.5,0.83,108.5,0.83,108.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,48.0,0,,21077.0,0.66,1.1
267,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,107.5,0.83,107.5,0.83,107.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,48.0,0,,21077.0,0.66,1.1
268,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,107.5,0.83,107.5,0.83,107.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.66,1.1
269,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,107.5,0.83,107.5,0.83,107.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,40.0,0,,11077.0,0.66,1.1
270,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,107.5,0.83,107.5,0.83,107.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.66,1.1
271,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,106.5,0.83,106.5,0.83,106.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.66,1.1
272,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,106.5,0.83,105.5,0.83,106.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.66,1.1
273,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.66,1.1
274,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,20.0,0,,11077.0,0.66,1.1
275,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,20.0,0,,21077.0,0.66,1.1
276,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,9.0,GD,4.0,0,,21077.0,0.66,1.1
277,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.66,1.1
278,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,105.5,0.83,105.5,0.83,105.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,58.0,0,,21077.0,0.66,1.1
279,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,104.5,0.83,104.5,0.83,104.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,58.0,0,,11077.0,0.66,1.1
280,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,104.5,0.83,104.5,0.83,104.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,34.0,0,,21077.0,0.66,1.1
281,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,102.5,0.83,102.5,0.83,102.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,34.0,0,,21077.0,0.66,1.1
282,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,102.5,0.83,102.5,0.83,102.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,16.0,0,,11077.0,0.63,1.2
283,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,101.5,0.83,101.5,0.83,101.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,16.0,0,,11077.0,0.63,1.2
284,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,101.5,0.83,101.5,0.83,101.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,8.0,GD,10.0,0,,21077.0,0.66,1.1
285,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,101.5,0.83,101.5,0.83,101.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,10.0,0,,21077.0,0.63,1.2
286,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,101.5,0.83,101.5,0.83,101.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,56.0,0,,21077.0,0.63,1.2
287,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,56.0,0,,11077.0,0.63,1.2
288,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.66,1.1
289,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.66,1.1
290,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,50.0,0,,11077.0,0.66,1.1
291,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,50.0,0,,21077.0,0.66,1.1
292,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,37.0,0,,21077.0,0.63,1.2
293,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.63,1.2
294,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,27.0,0,,11077.0,0.63,1.2
295,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,98.5,0.83,98.5,0.83,98.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,27.0,0,,11077.0,0.63,1.2
296,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,98.5,0.83,98.5,0.83,98.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.66,1.1
297,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,98.5,0.83,98.5,0.83,98.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.66,1.1
298,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,98.5,0.83,98.5,0.83,98.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,11.0,0,,11077.0,0.66,1.1
299,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,97.5,0.83,97.5,0.83,97.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,7.0,GD,11.0,0,,21077.0,0.66,1.1
300,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,97.5,0.83,97.5,0.83,97.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.63,1.2
301,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,96.5,0.83,96.5,0.83,96.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.63,1.2
302,44.0,5.0,第2节,第2节,-2.5,0.83,2.5,0.83,96.5,0.83,96.5,0.83,96.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.66,1.1
303,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.63,1.2
304,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,47.0,0,,11077.0,0.66,1.1
305,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,47.0,0,,11077.0,0.66,1.1
306,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,45.0,0,,11077.0,0.66,1.1
307,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,45.0,0,,11077.0,0.66,1.1
308,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,5.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.66,1.1
309,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,8.0,5.0,0.0,1,6.0,GD,42.0,0,,11075.0,0.66,1.1
310,44.0,5.0,第2节,第2节,-2.5,0.87,2.5,0.8,95.5,0.83,95.5,0.83,95.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.66,1.1
311,44.0,5.0,第2节,第2节,-2.5,0.77,-1.5,0.91,95.5,0.83,95.5,0.83,-1.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.66,1.1
312,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,95.5,0.83,99.5,0.83,1.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.66,1.1
313,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.66,1.1
314,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,37.0,0,,21077.0,0.87,0.8
315,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,37.0,0,,11077.0,0.87,0.8
316,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.87,0.8
317,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,97.5,0.83,97.5,0.83,97.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.87,0.8
318,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.83,97.5,0.83,97.5,0.83,97.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.91,0.77
319,44.0,5.0,第2节,第2节,1.5,0.83,-2.5,0.83,97.5,0.83,97.5,0.83,-2.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.91,0.77
320,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,97.5,0.83,99.5,0.83,2.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.91,0.77
321,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.91,0.77
322,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,10.0,0,,11077.0,1.2,0.63
323,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,8.0,0.0,1,6.0,GD,10.0,0,,11074.0,1.2,0.63
324,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,10.0,0,,21077.0,1.2,0.63
325,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,21077.0,1.2,0.63
326,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,99.5,0.83,99.5,0.83,99.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,21086.0,1.2,0.63
327,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11077.0,1.25,0.0
328,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
329,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
330,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
331,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
332,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
333,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,1.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
334,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
335,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
336,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
337,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
338,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,75.0,42.9,10.0,10.0,0.0,1,6.0,GD,7.0,0,,11078.0,1.25,0.0
339,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,1:1,0.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,80.0,42.9,11.0,10.0,0.0,1,6.0,GD,7.0,0,,11079.0,1.25,0.0
340,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,100.5,0.83,100.5,0.83,100.5,2.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,80.0,42.9,10.0,11.0,0.0,1,6.0,GD,7.0,0,,21077.0,1.25,0.0
