,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
120,,,,第1节,-26.5,0.8,26.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,5.0,GD,7.0,0,,21077.0,
121,,,,第1节,-26.5,0.8,26.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,5.0,GD,5.0,0,,21077.0,
122,,,,第1节,-26.5,0.83,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,5.0,GD,5.0,0,,11077.0,
123,,,,第1节,-26.5,0.83,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,55.0,0,,11077.0,
124,,,,第1节,-26.5,0.83,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,55.0,0,,21077.0,
125,,,,第1节,-26.5,0.83,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,39.0,0,,21077.0,
126,,,,第1节,-26.5,0.83,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,39.0,0,,11086.0,
127,,,,第1节,-26.5,0.87,27.5,0.8,151.5,0.83,151.5,0.83,27.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,39.0,0,,21077.0,
128,,,,第1节,-27.5,0.87,27.5,0.8,151.5,0.83,150.5,0.83,-27.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,39.0,0,,21077.0,
129,,,,第1节,-27.5,0.87,27.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,39.0,0,,21077.0,
130,,,,第1节,-27.5,0.87,27.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,32.0,0,,21077.0,
131,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,32.0,0,,21077.0,
132,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,32.0,0,,11086.0,
133,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,1.0,1,4.0,GD,32.0,0,,21077.0,
134,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,1.0,1,4.0,GD,32.0,0,,21077.0,
135,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,32.0,0,,21077.0,
136,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21077.0,
137,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,11086.0,
138,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21077.0,
139,,,,第1节,-27.5,0.83,28.5,0.83,149.5,0.83,149.5,0.83,28.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
140,,,,第1节,-28.5,0.83,28.5,0.83,149.5,0.83,150.5,0.83,-28.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
141,,,,第1节,-28.5,0.83,28.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
142,,,,第1节,-28.5,0.83,28.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,11.0,8.0,0.0,1,4.0,GD,27.0,0,,21079.0,
143,,,,第1节,-28.5,0.83,28.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,12.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
144,,,,第1节,-28.5,0.83,28.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,12.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
145,,,,第1节,-28.5,0.8,28.5,0.87,151.5,0.83,152.5,0.83,151.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,12.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
146,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,12.0,8.0,0.0,1,4.0,GD,27.0,0,,21078.0,
147,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,12.0,8.0,0.0,1,4.0,GD,27.0,0,,21079.0,
148,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,8.0,0.0,1,4.0,GD,27.0,0,,11077.0,
149,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,8.0,0.0,1,4.0,GD,7.0,0,,11077.0,
150,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,8.0,0.0,1,4.0,GD,7.0,0,,11074.0,
151,,,,第1节,-28.5,0.8,28.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,4.0,GD,7.0,0,,21077.0,
152,,,,第1节,-28.5,0.87,27.5,0.8,152.5,0.83,152.5,0.83,27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,4.0,GD,7.0,0,,21077.0,
153,,,,第1节,-27.5,0.87,27.5,0.8,152.5,0.83,152.5,0.83,-27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,4.0,GD,2.0,0,,21077.0,
154,,,,第1节,-27.5,0.87,27.5,0.8,152.5,0.83,152.5,0.83,-27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,2.0,0,,21077.0,
155,,,,第1节,-27.5,0.87,27.5,0.8,152.5,0.83,152.5,0.83,-27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
156,,,,第1节,-27.5,0.87,27.5,0.8,152.5,0.83,152.5,0.83,-27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,11086.0,
157,,,,第1节,-27.5,0.8,26.5,0.87,152.5,0.83,152.5,0.83,26.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
158,,,,第1节,-26.5,0.8,26.5,0.87,152.5,0.83,151.5,0.83,-26.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
159,,,,第1节,-26.5,0.8,26.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
160,,,,第1节,-26.5,0.8,26.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
161,,,,第1节,-26.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,9231132.0,,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21077.0,
162,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,152.5,0.83,-27.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21078.0,
163,,,,第1节,-27.5,0.83,27.5,0.83,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21078.0,
164,,,,第1节,-27.5,0.83,27.5,0.83,152.5,0.83,151.5,0.83,152.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21078.0,
165,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21078.0,
166,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21080.0,
167,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21078.0,
168,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,13.0,10.0,0.0,1,3.0,GD,46.0,0,,21079.0,
169,,,,第1节,-27.5,0.83,27.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,46.0,0,,11077.0,
170,,,,第1节,-27.5,0.83,27.5,0.83,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,46.0,0,,11077.0,
171,,,,第1节,-27.5,0.83,27.5,0.83,152.5,0.83,152.5,0.83,152.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,20.0,0,,21077.0,
172,,,,第1节,-27.5,0.83,27.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,20.0,0,,21077.0,
173,,,,第1节,-27.5,0.83,27.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,18.0,0,,21077.0,
174,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,18.0,0,,21077.0,
175,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,3.0,GD,14.0,0,,21077.0,
176,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,14.0,0,,11077.0,
177,,,,第1节,-27.5,0.83,27.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,55.0,0,,11077.0,
178,,,,第1节,-27.5,0.83,26.5,0.83,149.5,0.83,149.5,0.83,26.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,55.0,0,,11077.0,
179,,,,第1节,-26.5,0.83,26.5,0.83,149.5,0.83,148.5,0.83,-26.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,55.0,0,,11077.0,
180,,,,第1节,-26.5,0.83,26.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,55.0,0,,11077.0,
181,,,,第1节,-26.5,0.83,26.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,44.0,0,,21077.0,
182,,,,第1节,-26.5,0.83,26.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,44.0,0,,21077.0,
183,,,,第1节,-26.5,0.83,26.5,0.83,147.5,0.83,146.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,44.0,0,,11077.0,
184,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,44.0,0,,11077.0,
185,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,36.0,0,,11077.0,
186,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,36.0,0,,11077.0,
187,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
188,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,21086.0,
189,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,1.0,1,2.0,GD,33.0,0,,11077.0,
190,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,1.0,1,2.0,GD,33.0,0,,11077.0,
191,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,1.0,1,2.0,GD,33.0,0,,11077.0,
192,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,1.0,1,2.0,GD,33.0,0,,11077.0,
193,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
194,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
195,,,,第1节,-26.5,0.83,26.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
196,,,,第1节,-26.5,0.83,24.5,0.83,146.5,0.83,146.5,0.83,24.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
197,,,,第1节,-24.5,0.83,24.5,0.83,146.5,0.83,148.5,0.83,-24.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
198,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,33.0,0,,11077.0,
199,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,24.0,0,,11077.0,
200,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,10.0,0.0,1,2.0,GD,24.0,0,,11074.0,
201,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,24.0,0,,21077.0,
202,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,20.0,0,,21077.0,
203,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,20.0,0,,21077.0,
204,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21077.0,
205,,,,第1节,-24.5,0.83,24.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,11086.0,
206,,,,第1节,-24.5,0.83,24.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21077.0,
207,,,,第1节,-24.5,0.83,24.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
208,,,,第1节,-24.5,0.83,25.5,0.83,147.5,0.83,147.5,0.83,25.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
209,,,,第1节,-25.5,0.83,25.5,0.83,147.5,0.83,148.5,0.83,-25.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
210,,,,第1节,-25.5,0.83,25.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
211,,,,第1节,-25.5,0.83,25.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,1:2,,,,,,,,,,,,,,14.0,12.0,0.0,1,2.0,GD,8.0,0,,21079.0,
212,,,,第1节,-25.5,0.83,25.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,15.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
213,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,15.0,12.0,0.0,1,2.0,GD,8.0,0,,21078.0,
214,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,2:2,,,,,,,,,,,,,,15.0,12.0,0.0,1,2.0,GD,8.0,0,,21079.0,
215,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,12.0,0.0,1,2.0,GD,8.0,0,,11077.0,
216,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,12.0,0.0,1,2.0,GD,8.0,0,,11074.0,
217,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,2.0,GD,8.0,0,,21077.0,
218,,,,第1节,-25.5,0.8,25.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
219,,,,第1节,-25.5,0.87,24.5,0.8,149.5,0.83,149.5,0.83,24.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
220,,,,第1节,-24.5,0.87,24.5,0.8,149.5,0.83,150.5,0.83,-24.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
221,,,,第1节,-24.5,0.87,24.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
222,,,,第1节,-24.5,0.87,24.5,0.8,150.5,0.83,149.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
223,,,,第1节,-24.5,0.87,24.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,46.0,0,,21077.0,
224,,,,第1节,-24.5,0.87,24.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,43.0,0,,21077.0,
225,,,,第1节,-24.5,0.83,23.5,0.83,149.5,0.83,149.5,0.83,23.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,43.0,0,,11077.0,
226,,,,第1节,-23.5,0.83,23.5,0.83,149.5,0.83,148.5,0.83,-23.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,43.0,0,,11077.0,
227,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,43.0,0,,11077.0,
228,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,27.0,0,,11077.0,
229,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,27.0,0,,21077.0,
230,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,21.0,0,,21077.0,
231,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,21.0,0,,11077.0,
232,,,,第1节,-23.5,0.83,23.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,12.0,0,,11077.0,
233,,,,第1节,-23.5,0.83,23.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,12.0,0,,11077.0,
234,,,,第1节,-23.5,0.83,23.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,14.0,0.0,1,1.0,GD,12.0,0,,11074.0,
235,,,,第1节,-23.5,0.83,23.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,1.0,GD,12.0,0,,21077.0,
236,,,,第1节,-23.5,0.83,23.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
237,,,,第1节,-23.5,0.83,21.5,0.83,147.5,0.83,147.5,0.83,21.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
238,,,,第1节,-21.5,0.83,21.5,0.83,147.5,0.83,148.5,0.83,-21.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
239,,,,第1节,-21.5,0.83,21.5,0.83,148.5,0.83,148.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
240,,,,第1节,-21.5,0.83,21.5,0.83,148.5,0.83,147.5,0.83,148.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
241,,,,第1节,-21.5,0.83,21.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,49.0,0,,21077.0,
242,,,,第1节,-21.5,0.83,21.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,46.0,0,,21077.0,
243,,,,第1节,-21.5,0.83,23.5,0.83,147.5,0.83,147.5,0.83,23.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,46.0,0,,21077.0,
244,,,,第1节,-23.5,0.83,23.5,0.83,147.5,0.83,150.5,0.83,-23.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,46.0,0,,21077.0,
245,,,,第1节,-23.5,0.83,23.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,16.0,16.0,0.0,1,0.0,GD,46.0,0,,21077.0,
246,,,,第1节,-23.5,0.83,23.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,19.0,16.0,0.0,1,0.0,GD,31.0,0,,21077.0,
247,,,,第1节,-23.5,0.83,23.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9231132.0,,,,,,,,,,,,,,,19.0,16.0,0.0,1,0.0,GD,28.0,0,,21077.0,
248,,,,第1节,-23.5,0.83,23.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,,,,,,,,,,,19.0,16.0,0.0,1,0.0,GD,28.0,0,,21077.0,
249,,,,第1节,-23.5,0.83,23.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,5.0,,,,,,,,,,18.0,16.0,0.0,1,0.0,GD,28.0,0,,11074.0,
250,,,,第1节,-23.5,0.83,23.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,9231132.0,,,,,5.0,,,,,,,,,,19.0,18.0,0.0,1,0.0,GD,28.0,0,,21077.0,
251,,,,第1节,-23.5,0.83,21.5,0.83,149.5,0.83,149.5,0.83,21.5,1.0,9231132.0,,,,,5.0,,,,,,,,,,19.0,18.0,0.0,1,0.0,GD,28.0,0,,21077.0,
