,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,209.5,0.8333333333333334,209.5,0.8333333333333334,,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,1.0,21.0,0,20181021134142,21081,6.0,0.08333333333333333
1,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,209.5,0.8333333333333334,209.5,0.8333333333333334,,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,1.0,21.0,1.0,20181021134300.0,21077.0,6.0,0.08333333333333333
2,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,209.5,0.8333333333333334,209.5,0.8333333333333334,,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,1.0,21.0,1.0,20181021134301.0,21077.0,6.0,0.08333333333333333
3,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,208.5,0.8333333333333334,208.5,0.8333333333333334,,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,1.0,12.0,1.0,20181021134309.0,21077.0,6.0,0.08333333333333333
4,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,207.5,0.8695652173913043,207.5,0.8,,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,1.0,4.0,1.0,20181021134318.0,21077.0,6.0,0.08333333333333333
5,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,207.5,0.8333333333333334,207.5,0.8333333333333334,31.0,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,0.0,55.0,0.0,20181021134326.0,21077.0,6.0,0.08333333333333333
6,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,207.5,0.8333333333333334,207.5,0.8333333333333334,31.0,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,0.0,55.0,0.0,20181021134327.0,21077.0,6.0,0.08333333333333333
7,,,,2.0,11.5,0.8695652173913043,-11.5,0.8,207.5,0.8333333333333334,207.5,0.8333333333333334,31.0,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,0.0,55.0,1.0,20181021134343.0,21077.0,6.0,0.08333333333333333
8,,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,206.5,0.8695652173913043,206.5,0.8,31.0,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,0.0,54.0,1.0,20181021134344.0,11077.0,6.5,0.07142857142857142
9,,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,206.5,0.8333333333333334,206.5,0.8333333333333334,31.0,,,,2.0,2.0,17.0,15.0,13.0,7.0,4.0,3.0,6.0,5.0,92.9,63.6,53,43,0,1,0.0,45.0,1.0,20181021134353.0,11077.0,6.5,0.07142857142857142
