,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
0,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
1,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
2,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
3,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
4,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
5,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
6,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,,0.0,0.0
7,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
8,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
9,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
10,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
11,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,,0.0,0.0
12,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,1.0,9241105.0,,,,,,,,,,,,,,,,,0.0,1,10.0,GD,0.0,0,,1087.0,,0.0,0.0
13,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,,1.0,9241105.0,,,,,,,,,,,,,,,,,0.0,1,9.0,GD,58.0,0,,21077.0,,0.0,0.0
14,,,,第1节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,,,0.0,1,9.0,GD,58.0,0,,11077.0,,0.0,0.0
15,,,,第1节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,,,0.0,1,9.0,GD,38.0,0,,11077.0,,0.0,0.0
16,,,,第1节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,,,0.0,1,9.0,GD,38.0,0,,11074.0,,0.0,0.0
17,,,,第1节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,38.0,0,,21077.0,,0.0,0.0
18,,,,第1节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,18.0,0,,21077.0,,0.0,0.0
19,,,,第1节,-5.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,4.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,18.0,0,,21077.0,,0.0,0.0
20,,,,第1节,-4.5,0.83,4.5,0.83,141.5,0.83,142.5,0.83,-4.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,18.0,0,,21077.0,,0.0,0.0
21,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,18.0,0,,21077.0,,0.0,0.0
22,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,8.0,0,,21077.0,,0.47,0.0
23,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,9.0,GD,8.0,0,,11086.0,,0.47,0.0
24,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.47,0.0
25,,,,第1节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.47,0.0
26,,,,第1节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,9241105.0,1:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.47,0.0
27,,,,第1节,-4.5,0.83,6.5,0.83,141.5,0.83,141.5,0.83,6.5,1.0,9241105.0,1:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.47,0.0
28,,,,第1节,-6.5,0.83,6.5,0.83,141.5,0.83,142.5,0.83,-6.5,1.0,9241105.0,1:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.47,0.0
29,,,,第1节,-6.5,0.83,6.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,1:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.47,0.0
30,,,,第1节,-6.5,0.83,6.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,9241105.0,1:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21080.0,,0.0,0.0
31,,,,第1节,-6.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,5.5,1.0,9241105.0,2:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.0,0.0
32,,,,第1节,-5.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,-5.5,1.0,9241105.0,2:3,,,,,,,,,,,,,,0.0,2.0,0.0,1,8.0,GD,55.0,0,,21079.0,,0.0,1.75
33,,,,第1节,-5.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,-5.5,1.0,9241105.0,3:3,,,,,,,,,,,,,,1.0,2.0,0.0,1,8.0,GD,55.0,0,,21078.0,,0.0,1.75
34,,,,第1节,-5.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,-5.5,1.0,9241105.0,3:3,,,,,,,,,,,,,,1.0,2.0,0.0,1,8.0,GD,55.0,0,,21079.0,,0.0,1.75
35,,,,第1节,-5.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,-5.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,2.0,0.0,1,8.0,GD,55.0,0,,11077.0,,0.0,1.75
36,,,,第1节,-5.5,0.83,5.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,2.0,0.0,1,8.0,GD,55.0,0,,11077.0,,0.0,1.75
37,,,,第1节,-5.5,0.83,5.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,2.0,0.0,1,8.0,GD,55.0,0,,11074.0,,0.0,1.75
38,,,,第1节,-5.5,0.83,5.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.0,1.75
39,,,,第1节,-5.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,4.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.0,1.75
40,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,144.5,0.83,-4.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.0,1.75
41,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.0,1.75
42,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,36.0,0,,21077.0,,0.0,1.75
43,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,36.0,0,,21077.0,,0.47,0.0
44,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,29.0,0,,21077.0,,0.47,0.0
45,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,29.0,0,,11086.0,,0.47,0.0
46,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,25.0,0,,21077.0,,0.47,0.0
47,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,25.0,0,,21077.0,,0.45,0.0
48,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,12.0,0,,21077.0,,0.45,0.0
49,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,12.0,0,,11077.0,,0.45,0.0
50,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,12.0,0,,21077.0,,0.47,0.0
51,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,2.0,4.0,0.0,1,8.0,GD,12.0,0,,21074.0,,0.45,0.0
52,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,12.0,0,,11077.0,,0.45,0.0
53,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,59.0,0,,11077.0,,0.45,0.0
54,,,,第1节,-4.5,0.8,5.5,0.87,143.5,0.83,143.5,0.83,5.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,59.0,0,,11077.0,,0.45,0.0
55,,,,第1节,-5.5,0.8,5.5,0.87,143.5,0.83,144.5,0.83,-5.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,59.0,0,,11077.0,,0.45,0.0
56,,,,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,59.0,0,,11077.0,,0.45,0.0
57,,,,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,52.0,0,,11077.0,,0.0,0.0
58,,,,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,52.0,0,,11074.0,,0.0,0.0
59,,,,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,52.0,0,,21077.0,,0.0,0.0
60,,,,第1节,-5.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,4.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,52.0,0,,21077.0,,0.0,0.0
61,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,146.5,0.83,-4.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,52.0,0,,21077.0,,0.0,0.0
62,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,52.0,0,,21077.0,,0.0,0.0
63,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,46.0,0,,21077.0,,0.0,0.0
64,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,46.0,0,,21077.0,,0.45,0.0
65,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,39.0,0,,21077.0,,0.45,0.0
66,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,39.0,0,,21077.0,,0.45,0.0
67,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,23.0,0,,21077.0,,0.45,0.0
68,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,23.0,0,,11077.0,,0.47,0.0
69,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,23.0,0,,11074.0,,0.47,0.0
70,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,23.0,0,,21077.0,,0.47,0.0
71,,,,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,18.0,0,,21077.0,,0.47,0.0
72,,,,第1节,-4.5,0.87,3.5,0.8,144.5,0.83,144.5,0.83,3.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,18.0,0,,21077.0,,0.47,0.0
73,,,,第1节,-3.5,0.87,3.5,0.8,144.5,0.83,146.5,0.83,-3.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,18.0,0,,21077.0,,0.47,0.0
74,,,,第1节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,18.0,0,,21077.0,,0.47,0.0
75,,,,第1节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,10.0,0,,21077.0,,0.0,1.25
76,,,,第1节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,10.0,0,,11077.0,,0.0,1.25
77,,,,第1节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.0,1.25
78,,,,第1节,-3.5,0.83,2.5,0.83,146.5,0.83,146.5,0.83,2.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.0,1.25
79,,,,第1节,-2.5,0.83,2.5,0.83,146.5,0.83,145.5,0.83,-2.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.0,1.25
80,,,,第1节,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.0,1.25
81,,,,第1节,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,0.0,0,,11077.0,,0.63,1.2
82,,,,第1节,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,8.0,0.0,1,7.0,GD,0.0,0,,11074.0,,0.63,1.2
83,,,,第1节,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,7.0,GD,0.0,0,,21077.0,,0.63,1.2
84,,,,第1节,-2.5,0.83,1.5,0.83,145.5,0.83,145.5,0.83,1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,7.0,GD,0.0,0,,21077.0,,0.63,1.2
85,,,,第1节,-1.5,0.83,1.5,0.83,145.5,0.83,147.5,0.83,-1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,7.0,GD,0.0,0,,21077.0,,0.63,1.2
86,,,,第1节,-1.5,0.83,1.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,7.0,GD,0.0,0,,21077.0,,0.63,1.2
87,,,,第1节,-1.5,0.83,1.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,57.0,0,,21077.0,,0.71,1.0
88,,,,第1节,-1.5,0.83,1.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,57.0,0,,21077.0,,0.71,1.0
89,,,,第1节,-1.5,0.83,1.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,40.0,0,,21077.0,,0.71,1.0
90,,,,第1节,-1.5,0.83,1.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,40.0,0,,11077.0,,0.71,1.0
91,,,,第1节,-1.5,0.83,1.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,33.0,0,,11077.0,,0.77,0.91
92,,,,第1节,-1.5,0.83,1.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,10.0,0.0,1,6.0,GD,33.0,0,,11074.0,,0.77,0.91
93,,,,第1节,-1.5,0.83,1.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.77,0.91
94,,,,第1节,-1.5,0.8,-1.5,0.87,146.5,0.83,146.5,0.83,-1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.77,0.91
95,,,,第1节,1.5,0.8,-1.5,0.87,146.5,0.83,148.5,0.83,1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.77,0.91
96,,,,第1节,1.5,0.8,-1.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.77,0.91
97,,,,第1节,1.5,0.8,-1.5,0.87,148.5,0.83,147.5,0.83,148.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.87,0.8
98,,,,第1节,1.5,0.8,-1.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.87,0.8
99,,,,第1节,1.5,0.8,-1.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,23.0,0,,21077.0,,0.87,0.8
100,,,,第1节,1.5,0.8,1.5,0.87,147.5,0.83,147.5,0.83,1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,23.0,0,,21077.0,,0.87,0.8
101,,,,第1节,-1.5,0.8,1.5,0.87,147.5,0.83,150.5,0.83,-1.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,23.0,0,,21077.0,,0.87,0.8
102,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,23.0,0,,21077.0,,0.87,0.8
103,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,4.0,12.0,0.0,1,6.0,GD,23.0,0,,21075.0,,0.87,0.8
104,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,12.0,0.0,1,6.0,GD,15.0,0,,11077.0,,0.71,1.0
105,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,12.0,0.0,1,6.0,GD,15.0,0,,11077.0,,0.71,1.0
106,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,12.0,0.0,1,6.0,GD,7.0,0,,11077.0,,0.71,1.0
107,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,12.0,0.0,1,6.0,GD,7.0,0,,11075.0,,0.71,1.0
108,,,,第1节,-1.5,0.8,1.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,6.0,GD,7.0,0,,21077.0,,0.71,1.0
109,,,,第1节,-1.5,0.8,-1.5,0.87,150.5,0.83,150.5,0.83,-1.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,6.0,GD,7.0,0,,21077.0,,0.71,1.0
110,,,,第1节,1.5,0.8,-1.5,0.87,150.5,0.83,153.5,0.83,1.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,6.0,GD,7.0,0,,21077.0,,0.71,1.0
111,,,,第1节,1.5,0.8,-1.5,0.87,153.5,0.83,153.5,0.83,153.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,6.0,GD,7.0,0,,21077.0,,0.71,1.0
112,,,,第1节,1.5,0.8,-1.5,0.87,153.5,0.83,153.5,0.83,153.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,6.0,GD,0.0,0,,21077.0,,0.71,1.0
113,,,,第1节,1.5,0.8,-1.5,0.87,153.5,0.83,153.5,0.83,153.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,0.0,0,,21077.0,,0.91,0.77
114,,,,第1节,1.5,0.8,-1.5,0.87,153.5,0.83,153.5,0.83,153.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,54.0,0,,21077.0,,0.91,0.77
115,,,,第1节,1.5,0.8,-1.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,54.0,0,,21077.0,,0.91,0.77
116,44.0,5.0,,第1节,1.5,0.8,-1.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,54.0,0,,21081.0,,0.91,0.77
117,44.0,5.0,,第1节,1.5,0.8,-1.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,54.0,0,,21077.0,,0.91,0.77
118,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,54.0,0,,11077.0,,0.91,0.77
119,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,40.0,0,,11077.0,,0.91,0.77
120,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,40.0,0,,21077.0,,1.0,0.71
121,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,18.0,0,,21077.0,,1.0,0.71
122,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,18.0,0,,21077.0,,0.91,0.77
123,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,9241105.0,,,,,,,,,,,,,,,7.0,15.0,0.0,1,5.0,GD,4.0,0,,21077.0,,0.91,0.77
