,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
56,,,,3.0,23.5,0.8,-23.5,0.8695652173913043,155.5,0.8695652173913043,155.5,0.8,6.0,,^,,5.0,1.0,16.0,14.0,7.0,7.0,4.0,4.0,2.0,0.0,77.8,63.6,54.0,38.0,0,1,6.0,26.0,0.0,20180919180153.0,11077.0
57,,,,3.0,23.5,0.8,-23.5,0.8695652173913043,155.5,0.8695652173913043,155.5,0.8,6.0,,^,,5.0,1.0,16.0,14.0,7.0,7.0,4.0,4.0,2.0,1.0,77.8,63.6,54.0,38.0,0,1,6.0,26.0,0.0,20180919180205.0,21086^11077
58,,,,3.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,156.5,0.8695652173913043,156.5,0.8,6.0,,1:2,,5.0,1.0,16.0,14.0,7.0,7.0,4.0,4.0,2.0,1.0,77.8,63.6,54.0,38.0,0,1,6.0,26.0,0.0,20180919180207.0,11078.0
59,,,,3.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,6.0,,1:2^2:2,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,80.0,63.6,55.0,38.0,0,1,6.0,26.0,0.0,20180919180226.0,11079^11078
60,,,,3.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,6.0,,2:2^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,72.7,63.6,55.0,38.0,0,1,6.0,26.0,1.0,20180919180235.0,11080^21077
61,,,,3.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,6.0,,2:2^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,72.7,63.6,55.0,38.0,0,1,6.0,25.0,0.0,20180919180235.0,11080^21077
62,,,,3.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,6.0,,2:2^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,72.7,63.6,55.0,38.0,0,1,6.0,25.0,1.0,20180919180247.0,11080^21077
63,,,,3.0,22.5,0.8695652173913043,-22.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,6.0,,2:2^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,72.7,63.6,55.0,38.0,0,1,6.0,16.0,1.0,20180919180255.0,11080^21077
64,,,,3.0,22.5,0.8695652173913043,-22.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,6.0,,2:2^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,1.0,72.7,63.6,55.0,38.0,0,1,6.0,16.0,0.0,20180919180256.0,11080^21077
65,,,,3.0,23.5,0.8695652173913043,-23.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,6.0,,^,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,2.0,72.7,63.6,55.0,38.0,0,1,6.0,16.0,0.0,20180919180258.0,21086^11077
66,,,,3.0,24.5,0.8,-24.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,6.0,,1:2,,5.0,1.0,16.0,14.0,8.0,7.0,4.0,4.0,2.0,2.0,72.7,63.6,55.0,38.0,0,1,6.0,16.0,0.0,20180919180259.0,11078.0
67,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,158.5,0.8,158.5,0.8695652173913043,6.0,,1:2^2:2,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,75.0,63.6,56.0,38.0,0,1,6.0,16.0,0.0,20180919180315.0,11079^11078
68,,,,3.0,23.5,0.8695652173913043,-23.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,6.0,,2:2^,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,6.0,16.0,1.0,20180919180328.0,11080^21077
