,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
10,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,156.5,0.8695652173913043,156.5,0.8,,14.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,1.0,70.0,72.7,69,67,0,1,5.0,2.0,1,20181025005301.0,11077.0,2.85,0.23529411764705882
11,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,,14.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,1.0,70.0,72.7,69,67,0,1,4.0,57.0,0.0,20181025005306.0,11077.0,2.85,0.23529411764705882
12,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,,14.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,1.0,70.0,72.7,69,67,0,1,4.0,57.0,0.0,20181025005310.0,21086.0,2.85,0.23529411764705882
13,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,,14.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,1.0,70.0,72.7,69,67,0,1,4.0,57.0,0.0,20181025005311.0,21086.0,2.85,0.23529411764705882
14,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,1.0,70.0,72.7,69,67,0,1,4.0,57.0,0.0,20181025005337.0,21086.0,2.75,0.25
15,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,57.0,1.0,20181025005339.0,21086.0,2.75,0.25
16,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,48.0,1.0,20181025005348.0,11077.0,2.75,0.25
17,,,,4.0,4.5,0.8,-4.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,43.0,0.0,20181025005353.0,11077.0,2.75,0.25
18,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,43.0,0.0,20181025005357.0,11077.0,2.15,0.3448275862068966
19,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,43.0,0.0,20181025005359.0,21077.0,2.15,0.3448275862068966
20,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,155.5,0.9090909090909091,155.5,0.7692307692307693,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,34.0,0.0,20181025005407.0,21077.0,2.15,0.3448275862068966
21,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,155.5,0.8,155.5,0.8695652173913043,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,26.0,0.0,20181025005416.0,21077.0,2.15,0.3448275862068966
22,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,155.5,0.7692307692307693,155.5,0.9090909090909091,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,25.0,0.0,20181025005416.0,21077.0,2.15,0.3448275862068966
23,,,,4.0,3.5,0.8,-3.5,0.8695652173913043,155.5,0.7692307692307693,155.5,0.9090909090909091,,15.0,,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,25.0,0.0,20181025005420.0,11086.0,2.15,0.3448275862068966
24,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,156.5,0.8333333333333334,156.5,0.8333333333333334,,15.0,1:2,,,6.0,9.0,22.0,12.0,7.0,16.0,2.0,3.0,6.0,2.0,70.0,72.7,69,67,0,1,4.0,25.0,0.0,20181025005449.0,21078.0,1.75,0.4
25,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,156.5,0.8333333333333334,156.5,0.8333333333333334,,15.0,^1:2,,,6.0,9.0,22.0,12.0,7.0,17.0,2.0,3.0,7.0,2.0,70.0,73.9,69,67,0,1,4.0,25.0,0.0,20181025005449.0,11086^21078,1.75,0.4
26,,,,4.0,2.5,0.8,-2.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,,15.0,2:2,,,6.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,69,69,0,1,4.0,25.0,0.0,20181025005507.0,21079.0,1.55,0.47619047619047616
27,,,,4.0,2.5,0.8,-2.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,,15.0,2:2,,,6.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,69,69,0,1,4.0,25.0,1.0,20181025005510.0,21079.0,1.55,0.47619047619047616
28,,,,4.0,2.5,0.8,-2.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,,15.0,,,,6.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,69,69,0,1,4.0,20.0,1.0,20181025005512.0,11077.0,1.55,0.47619047619047616
29,,,,4.0,2.5,0.8,-2.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,,15.0,,,,6.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,69,69,0,1,4.0,20.0,1.0,20181025005514.0,11077.0,1.55,0.47619047619047616
30,,,,4.0,4.5,0.7692307692307693,-4.5,0.9090909090909091,159.5,0.8333333333333334,159.5,0.8333333333333334,,14.0,^,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,4.0,13.0,1.0,20181025005521.0,11075^21077,2.75,0.25
31,,,,4.0,4.5,0.7142857142857143,-4.5,1.0,159.5,0.7692307692307693,159.5,0.9090909090909091,,14.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,4.0,8.0,1.0,20181025005525.0,21077.0,2.75,0.25
32,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,14.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,4.0,0.0,1.0,20181025005534.0,11077.0,3.4,0.18181818181818182
33,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,3.0,59.0,1.0,20181025005534.0,11077.0,3.4,0.18181818181818182
34,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.7692307692307693,158.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,0.0,20181025005538.0,11077.0,3.4,0.18181818181818182
35,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.7692307692307693,158.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,0.0,20181025005543.0,11086.0,3.4,0.18181818181818182
36,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.7692307692307693,158.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,0.0,20181025005544.0,11086.0,3.4,0.18181818181818182
37,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.7692307692307693,158.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,7.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,0.0,20181025005605.0,11086.0,3.4,0.18181818181818182
38,,,,4.0,3.5,1.0,-3.5,0.7142857142857143,158.5,0.8,158.5,0.8695652173913043,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,0.0,20181025005606.0,11086.0,2.75,0.25
39,,,,4.0,3.5,1.0,-3.5,0.7142857142857143,158.5,0.8,158.5,0.8695652173913043,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,1.0,20181025005641.0,11086.0,2.75,0.25
40,,,,4.0,3.5,1.0,-3.5,0.7142857142857143,158.5,0.8,158.5,0.8695652173913043,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,56.0,1.0,20181025005642.0,21077.0,2.75,0.25
41,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,157.5,0.8695652173913043,157.5,0.8,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,47.0,1.0,20181025005650.0,21077.0,2.75,0.25
42,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,157.5,0.8695652173913043,157.5,0.8,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,42.0,1.0,20181025005655.0,21077.0,2.75,0.25
43,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,35.0,0.0,20181025005702.0,21077.0,2.75,0.25
44,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,35.0,1.0,20181025005730.0,21077.0,2.65,0.26666666666666666
45,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,35.0,1.0,20181025005731.0,21077.0,2.65,0.26666666666666666
46,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,158.5,0.7692307692307693,158.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,30.0,1.0,20181025005735.0,11077.0,3.4,0.18181818181818182
47,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,22.0,0.0,20181025005743.0,11077.0,3.4,0.18181818181818182
48,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,22.0,0.0,20181025005748.0,21086.0,3.4,0.18181818181818182
49,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,2.0,70.0,75.0,72,69,0,1,3.0,22.0,0.0,20181025005813.0,21086.0,3.4,0.18181818181818182
50,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,69,0,1,3.0,22.0,1.0,20181025005814.0,21086.0,3.4,0.18181818181818182
51,,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,156.5,0.8695652173913043,156.5,0.8,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,69,0,1,3.0,13.0,1.0,20181025005823.0,11077.0,3.4,0.18181818181818182
52,,,,4.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,156.5,0.7692307692307693,156.5,0.9090909090909091,,12.0,,,,7.0,9.0,22.0,12.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,69,0,1,3.0,7.0,1.0,20181025005829.0,21077.0,2.75,0.25
53,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,13.0,^,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,3.0,2.0,1.0,20181025005834.0,21074^11077,2.0,0.36363636363636365
54,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,^,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,56.0,0.0,20181025005840.0,21074^11077,2.0,0.36363636363636365
55,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,^,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,56.0,1.0,20181025005915.0,21074^11077,2.0,0.36363636363636365
56,,,,4.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,47.0,1.0,20181025005924.0,11077.0,2.0,0.36363636363636365
57,,,,4.0,2.5,0.8695652173913043,-2.5,0.8,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,39.0,1.0,20181025005932.0,11077.0,2.0,0.36363636363636365
58,,,,4.0,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,35.0,1.0,20181025005936.0,21077.0,1.4,0.5263157894736842
59,,,,4.0,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,26.0,1.0,20181025005944.0,21077.0,1.4,0.5263157894736842
60,,,,4.0,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,,10.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,18.0,1.0,20181025005953.0,21077.0,1.4,0.5263157894736842
61,,,,4.0,2.5,0.8695652173913043,-2.5,0.8,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,15.0,1.0,20181025005955.0,11077.0,2.05,0.35714285714285715
62,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,9.0,0.0,20181025010001.0,11077.0,2.05,0.35714285714285715
63,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,9.0,0.0,20181025010012.0,21086.0,2.05,0.35714285714285715
64,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,9.0,0.0,20181025010013.0,21086.0,2.05,0.35714285714285715
65,,,,4.0,2.5,1.0,-2.5,0.7142857142857143,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,1:2,,,7.0,9.0,22.0,13.0,7.0,18.0,2.0,3.0,8.0,3.0,70.0,75.0,72,71,0,1,2.0,9.0,0.0,20181025010029.0,11078.0,2.25,0.3333333333333333
66,,,,4.0,2.5,1.0,-2.5,0.7142857142857143,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,^1:2,1.0,,7.0,9.0,22.0,13.0,8.0,18.0,2.0,3.0,8.0,4.0,72.7,75.0,72,71,0,1,2.0,9.0,0.0,20181025010029.0,21086^11078,2.25,0.3333333333333333
67,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,2:2,1.0,,7.0,9.0,22.0,13.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,71,0,1,2.0,9.0,0.0,20181025010048.0,11079.0,2.85,0.23529411764705882
68,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,2:2,1.0,,7.0,9.0,22.0,13.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,71,0,1,2.0,9.0,1.0,20181025010051.0,11079.0,2.85,0.23529411764705882
69,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,1.0,,7.0,9.0,22.0,13.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,71,0,1,2.0,9.0,1.0,20181025010052.0,21077.0,2.85,0.23529411764705882
70,,,,4.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,9.0,,1.0,,7.0,9.0,22.0,13.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,71,0,1,2.0,0.0,1.0,20181025010100.0,21077.0,2.85,0.23529411764705882
71,,,,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,,3.0,^,1.0,,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,53.0,1.0,20181025010108.0,21074^11077,2.05,0.35714285714285715
72,,,,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,,3.0,,1.0,,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,49.0,1.0,20181025010112.0,11077.0,2.05,0.35714285714285715
73,,,,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,,3.0,,1.0,,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,50.0,1.0,20181025010113.0,11077.0,2.05,0.35714285714285715
74,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,44.0,1.0,20181025010119.0,11077.0,2.05,0.35714285714285715
75,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,35.0,1.0,20181025010127.0,11077.0,2.15,0.3448275862068966
76,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,32.0,0.0,20181025010130.0,11077.0,2.15,0.3448275862068966
77,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,32.0,0.0,20181025010138.0,21086.0,2.15,0.3448275862068966
78,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,1:2,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,4.0,75.0,75.0,74,73,0,1,1.0,32.0,0.0,20181025010210.0,11078.0,2.3,0.3125
79,,,0.0,4.0,2.5,0.0,-2.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,^1:2,1.0,0.0,7.0,9.0,22.0,14.0,9.0,18.0,2.0,3.0,8.0,5.0,75.0,75.0,74,73,0,1,1.0,32.0,0.0,20181025010211.0,21086^11078,2.3,0.3125
80,,,0.0,4.0,3.5,0.0,-3.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,1:2^2:2,1.0,0.0,7.0,9.0,22.0,14.0,10.0,18.0,2.0,3.0,8.0,5.0,76.9,75.0,75,73,0,1,1.0,32.0,0.0,20181025010216.0,11079^11078,2.65,0.26666666666666666
81,,,0.0,4.0,3.5,0.0,-3.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,2:2,1.0,0.0,7.0,9.0,22.0,14.0,11.0,18.0,2.0,3.0,8.0,5.0,78.6,75.0,76,73,0,1,1.0,32.0,0.0,20181025010232.0,11079.0,3.0,0.2222222222222222
82,,,0.0,4.0,3.5,0.0,-3.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,2:2,1.0,0.0,7.0,9.0,22.0,14.0,11.0,18.0,2.0,3.0,8.0,5.0,78.6,75.0,76,73,0,1,1.0,32.0,1.0,20181025010248.0,11079.0,3.0,0.2222222222222222
83,,,0.0,4.0,3.5,0.0,-3.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,11.0,18.0,2.0,3.0,8.0,5.0,78.6,75.0,76,73,0,1,1.0,23.0,1.0,20181025010257.0,21077.0,3.25,0.21052631578947367
84,,,0.0,4.0,3.5,0.0,-3.5,0.0,157.5,0.9090909090909091,157.5,0.7692307692307693,0.0,3.0,,1.0,0.0,7.0,9.0,22.0,14.0,11.0,18.0,2.0,3.0,8.0,5.0,78.6,75.0,76,73,0,1,1.0,15.0,1.0,20181025010305.0,21077.0,3.3,0.2
