,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,104.5,0.8695652173913043,104.5,0.8,,,,,2.0,0.0,7.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,22.0,0,1,10.0,0.0,0,20181027154830,01083,3.5,0.16666666666666666
1,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,104.5,0.8695652173913043,104.5,0.8,,,,,2.0,0.0,7.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,22.0,0,1,10.0,0.0,0,20181027155248.0,01083,3.5,0.16666666666666666
2,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,104.5,0.8695652173913043,104.5,0.8,,,^,,2.0,0.0,7.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,22.0,0,1,10.0,0.0,1.0,20181027155249.0,01089^21077,3.5,0.16666666666666666
3,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,104.5,0.8333333333333334,104.5,0.8333333333333334,,,,,2.0,0.0,7.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,22.0,0,1,9.0,59.0,1.0,20181027155250.0,21077.0,3.5,0.16666666666666666
4,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,104.5,0.8333333333333334,104.5,0.8333333333333334,,,,,2.0,0.0,7.0,9.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,22.0,0,1,9.0,50.0,1.0,20181027155258.0,21077.0,3.5,0.16666666666666666
5,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,^,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,48.0,1.0,20181027155301.0,21074^11077,2.85,0.23529411764705882
6,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,46.0,1.0,20181027155303.0,11077.0,2.85,0.23529411764705882
7,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.7692307692307693,106.5,0.9090909090909091,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,37.0,1.0,20181027155311.0,11077.0,2.85,0.23529411764705882
8,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.7692307692307693,106.5,0.9090909090909091,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,34.0,1.0,20181027155311.0,11077.0,2.85,0.23529411764705882
9,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,29.0,1.0,20181027155321.0,21077.0,2.75,0.25
10,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,26.0,1.0,20181027155321.0,21077.0,2.75,0.25
11,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,104.5,0.8695652173913043,104.5,0.8,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,18.0,1.0,20181027155330.0,21077.0,2.75,0.25
12,,,,3.0,6.5,0.8333333333333334,-6.5,0.8333333333333334,104.5,0.8333333333333334,104.5,0.8333333333333334,,,,,2.0,0.0,7.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,26,24.0,0,1,9.0,12.0,1.0,20181027155336.0,21077.0,2.75,0.25
13,,,,3.0,7.5,0.8695652173913043,-7.5,0.8,106.5,0.8333333333333334,106.5,0.8333333333333334,,,^,,2.0,0.0,8.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,28,24.0,0,1,9.0,6.0,1.0,20181027155343.0,11074^21077,3.4,0.18181818181818182
14,,,,3.0,7.5,0.8695652173913043,-7.5,0.8,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,2.0,0.0,8.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,28,24.0,0,1,9.0,5.0,1.0,20181027155343.0,21077.0,3.4,0.18181818181818182
15,,,,3.0,7.5,0.8695652173913043,-7.5,0.8,106.5,0.8,106.5,0.8695652173913043,,,,,2.0,0.0,8.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,28,24.0,0,1,9.0,1.0,1.0,20181027155348.0,21077.0,3.4,0.18181818181818182
16,,,,3.0,8.5,0.8,-8.5,0.8695652173913043,105.5,0.8695652173913043,105.5,0.8,,,,,2.0,0.0,8.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,75.0,100.0,28,24.0,0,1,8.0,53.0,1.0,20181027155356.0,11077.0,3.75,0.15384615384615385
