,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
16,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140212.0,11077.0,,0.47,0.0
17,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140213.0,11077.0,,0.47,0.0
18,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140213.0,21086.0,,0.47,0.0
19,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140223.0,21086.0,,0.47,0.0
20,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140223.0,21086.0,,0.47,0.0
21,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140224.0,21086.0,,0.47,0.0
22,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,0.0,20180717140224.0,21086.0,,0.47,0.0
23,,,,,-4.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,157.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717140235.0,21086.0,,0.47,0.0
24,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,157.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717140235.0,11077.0,,0.47,0.0
25,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717140244.0,11077.0,,0.47,0.0
26,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717140244.0,11077.0,,0.47,0.0
27,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140248.0,11077.0,,0.47,0.0
28,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140248.0,11077.0,,0.47,0.0
29,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140250.0,11077.0,,0.47,0.0
30,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140250.0,21086.0,,0.47,0.0
31,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140300.0,21086.0,,0.47,0.0
32,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,0.0,20180717140300.0,21086.0,,0.47,0.0
33,,,,,-4.5,0.83,4.5,0.83,156.5,0.83,156.5,0.83,156.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,1.0,20180717140309.0,21086.0,,0.47,0.0
34,,,,,-4.5,0.83,4.5,0.83,155.5,0.83,156.5,0.83,155.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,10.0,1.0,20180717140309.0,11077.0,,0.47,0.0
35,,,,,-4.5,0.83,4.5,0.83,155.5,0.83,155.5,0.83,155.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,2.0,1.0,20180717140318.0,11077.0,,0.47,0.0
36,,,,,-4.5,0.83,4.5,0.83,155.5,0.83,155.5,0.83,155.5,,0.47,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,2.0,1.0,20180717140318.0,11077.0,,0.47,0.0
37,,,,,-4.5,0.83,4.5,0.83,155.5,0.83,155.5,0.83,155.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,58.0,1.0,20180717140321.0,11077.0,,0.47,0.0
38,,,,,-4.5,0.83,4.5,0.83,154.5,0.83,155.5,0.83,154.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,58.0,1.0,20180717140321.0,21077.0,,0.47,0.0
39,,,,,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,50.0,1.0,20180717140329.0,21077.0,,0.47,0.0
40,,,,,-4.5,0.83,4.5,0.83,153.5,0.83,154.5,0.83,153.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,50.0,1.0,20180717140329.0,21077.0,,0.47,0.0
41,,,,,-4.5,0.83,4.5,0.83,153.5,0.83,153.5,0.83,153.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,42.0,1.0,20180717140337.0,21077.0,,0.47,0.0
42,,,,,-4.5,0.83,4.5,0.83,153.5,0.83,153.5,0.83,153.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,42.0,1.0,20180717140337.0,21077.0,,0.47,0.0
43,,,,,-4.5,0.83,4.5,0.83,153.5,0.83,153.5,0.83,153.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180717140343.0,21077.0,,0.47,0.0
44,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,153.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180717140343.0,11077.0,,0.47,0.0
45,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,28.0,1.0,20180717140351.0,11077.0,,0.47,0.0
46,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,28.0,1.0,20180717140351.0,11077.0,,0.47,0.0
47,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180717140354.0,11077.0,,0.47,0.0
48,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180717140354.0,11077.0,,0.47,0.0
49,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180717140415.0,11077.0,,0.47,0.0
50,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180717140415.0,11077.0,,0.47,0.0
51,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,1.5,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180717140422.0,11077.0,,0.47,0.0
52,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,0.47,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180717140422.0,11077.0,,0.47,0.0
53,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,152.5,0.83,151.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180717140422.0,21077.0,,0.47,0.0
54,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180717140431.0,21077.0,,0.47,0.0
55,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180717140431.0,21077.0,,0.47,0.0
56,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140433.0,21077.0,,0.47,0.0
57,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,151.5,0.83,152.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140433.0,11086.0,,0.47,0.0
58,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.83,152.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140442.0,11086.0,,0.47,0.0
59,,,,,-5.5,0.83,5.5,0.83,152.5,0.83,152.5,0.83,-5.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140442.0,11086.0,,0.47,0.0
60,,,,,-5.5,0.83,5.5,0.83,152.5,0.83,152.5,0.83,5.5,,0.0,1:2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140443.0,21078.0,,0.47,0.0
61,,,,,-5.5,0.83,5.5,0.83,152.5,0.8,152.5,0.83,5.5,,0.0,1:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140443.0,21078.0,,0.47,0.0
62,,,,,-5.5,0.83,5.5,0.83,152.5,0.8,152.5,0.87,5.5,,0.45,1:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140455.0,21078.0,,0.47,0.0
63,,,,,-4.5,0.83,4.5,0.83,152.5,0.8,152.5,0.87,-4.5,,0.0,1:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140455.0,21078.0,,0.47,0.0
64,,,,,-4.5,0.83,4.5,0.83,152.5,0.83,152.5,0.87,4.5,,0.0,1:2^2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140455.0,21080^21078,,0.47,0.0
65,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,152.5,0.83,151.5,,0.47,1:2^2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,0.0,20180717140455.0,21080^21078,,0.47,0.0
66,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,1:2^2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140510.0,21080^21078,,0.47,0.0
67,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140510.0,21080.0,,0.47,0.0
68,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140511.0,21080.0,,0.47,0.0
69,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140511.0,21080.0,,0.47,0.0
70,,,,,-4.5,0.83,4.5,0.83,151.5,0.83,151.5,0.83,151.5,,0.0,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140512.0,21080.0,,0.47,0.0
71,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,151.5,0.83,150.5,,1.5,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180717140512.0,11077.0,,0.47,0.0
72,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,,1.5,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180717140520.0,11077.0,,0.47,0.0
73,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,,0.47,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180717140520.0,11077.0,,0.47,0.0
74,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180717140525.0,11077.0,,0.47,0.0
75,,,,,-4.5,0.83,4.5,0.83,149.5,0.83,150.5,0.83,149.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180717140525.0,21077.0,,0.47,0.0
76,,,,,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180717140534.0,21077.0,,0.47,0.0
77,,,,,-4.5,0.83,4.5,0.83,149.5,0.8,149.5,0.87,149.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180717140534.0,21077.0,,0.47,0.0
78,,,,,-4.5,0.83,4.5,0.83,149.5,0.8,149.5,0.87,149.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,45.0,1.0,20180717140542.0,21077.0,,0.47,0.0
79,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,149.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,45.0,1.0,20180717140542.0,21077.0,,0.47,0.0
80,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140543.0,21077.0,,0.47,0.0
81,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140543.0,11086.0,,0.47,0.0
82,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140553.0,11086.0,,0.47,0.0
83,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140553.0,11086.0,,0.47,0.0
84,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140554.0,11086.0,,0.47,0.0
85,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,0.0,20180717140554.0,11086.0,,0.47,0.0
86,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,1.0,20180717140607.0,11086.0,,0.47,0.0
87,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,0.0,0.0,1,7.0,1~GD,43.0,1.0,20180717140607.0,11086.0,,0.47,0.0
88,,,,,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,0.0,0.0,1,7.0,1~GD,36.0,1.0,20180717140612.0,11086.0,,0.47,0.0
89,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,148.5,0.83,150.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,0.0,0.0,1,7.0,1~GD,36.0,1.0,20180717140612.0,11086.0,,0.47,0.0
90,,,,,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717140616.0,11086.0,,0.47,0.0
91,,,,,-5.5,0.8,5.5,0.83,150.5,0.83,150.5,0.83,-5.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717140616.0,11086.0,,0.47,0.0
92,,,,,-5.5,0.8,5.5,0.87,150.5,0.83,150.5,0.83,5.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,31.0,1.0,20180717140617.0,21074.0,,0.47,0.0
93,,,,,-5.5,0.83,5.5,0.83,149.5,0.83,150.5,0.83,149.5,,1.75,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,31.0,1.0,20180717140617.0,11077.0,,0.47,0.0
94,,,,,-5.5,0.83,5.5,0.83,149.5,0.83,149.5,0.83,149.5,,1.75,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180717140625.0,11077.0,,0.47,0.0
95,,,,,-5.5,0.83,5.5,0.83,149.5,0.8,149.5,0.87,149.5,,1.75,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180717140625.0,11077.0,,0.47,0.0
96,,,,,-5.5,0.83,5.5,0.83,149.5,0.8,149.5,0.87,149.5,,1.75,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,15.0,1.0,20180717140634.0,11077.0,,0.47,0.0
97,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,149.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,15.0,1.0,20180717140634.0,11077.0,,0.47,0.0
98,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180717140635.0,11077.0,,0.47,0.0
99,,,,,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180717140635.0,21077.0,,0.47,0.0
100,,,,,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,0.0,20180717140640.0,21077.0,,0.47,0.0
101,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,0.0,20180717140640.0,21077.0,,0.47,0.0
102,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,1.0,20180717140652.0,21077.0,,0.47,0.0
103,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,1.0,20180717140652.0,21077.0,,0.47,0.0
104,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,1.0,20180717140653.0,21077.0,,0.47,0.0
105,,,,,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,7.0,1~GD,7.0,1.0,20180717140653.0,21077.0,,0.47,0.0
