,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
240,44.0,5.0,第2节,第2节,2.5,0.95,-2.5,0.8,153.5,0.87,153.5,0.87,2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,57.0,0,,21077.0,,1.5,0.56,
241,44.0,5.0,第2节,第2节,2.5,0.95,-2.5,0.8,153.5,0.87,153.5,0.87,2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,57.0,0,,21095.0,,1.5,0.56,"0.07,0.50"
242,44.0,5.0,第2节,第2节,2.5,0.95,-2.5,0.8,153.5,0.87,153.5,0.87,2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,1.5,0.56,
243,44.0,5.0,第2节,第2节,2.5,0.83,-3.5,0.91,153.5,0.87,153.5,0.87,-3.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,1.5,0.56,
244,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,153.5,0.87,152.5,0.91,3.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,1.5,0.56,
245,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,1.5,0.56,
246,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,0.0,0.0,
247,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,0.0,0.0,
248,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,0.0,0.0,
249,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,0.0,0.0,
250,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,11077.0,,0.0,0.0,
251,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,1.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
252,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
253,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
254,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
255,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
256,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.83,152.5,0.91,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
257,44.0,5.0,第2节,第2节,3.5,0.95,-2.5,0.8,152.5,0.83,152.5,0.91,-2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
258,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,152.5,0.83,154.5,0.91,2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
259,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,154.5,0.83,154.5,0.91,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,46.0,0,,21077.0,,0.0,0.0,
260,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,154.5,0.83,154.5,0.91,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,6.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,21077.0,,1.25,0.65,
261,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,154.5,0.83,154.5,0.91,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,21.0,23.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,21074.0,,1.25,0.65,"0.07,0.24"
262,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,154.5,0.83,154.5,0.91,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,11077.0,,1.25,0.65,
263,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,154.5,0.83,154.5,0.91,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,11095.0,,1.25,0.65,"0.94,0.34"
264,44.0,5.0,第2节,第2节,2.5,0.91,-1.5,0.83,154.5,0.83,154.5,0.91,-1.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,21077.0,,1.25,0.65,
265,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,154.5,0.83,152.5,0.87,1.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,21077.0,,1.25,0.65,
266,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,38.0,0,,21077.0,,1.25,0.65,
267,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,18.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21077.0,,1.25,0.65,
268,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,25.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21074.0,,1.15,0.69,"0.14,0.50"
269,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,23.0,25.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,11077.0,,1.15,0.69,
270,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,11077.0,,1.15,0.69,
271,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,154.5,0.87,154.5,0.87,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,11077.0,,1.15,0.69,
272,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,154.5,0.87,154.5,0.87,154.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,11094.0,,1.0,0.77,"0.73,0.73"
273,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,153.5,0.87,153.5,0.87,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,21077.0,,1.0,0.77,
274,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,153.5,0.87,153.5,0.87,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,54.0,0,,21077.0,,0.91,0.83,
275,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,153.5,0.87,153.5,0.87,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,54.0,0,,11077.0,,1.0,0.77,
276,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,153.5,0.87,153.5,0.87,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,52.0,0,,11077.0,,1.0,0.77,
277,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,153.5,0.87,153.5,0.87,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,52.0,0,,21086.0,,1.0,0.77,
278,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,153.5,0.83,153.5,0.91,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,43.0,0,,11077.0,,1.0,0.77,
279,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,43.0,0,,21077.0,,1.0,0.77,
280,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,33.0,0,,21077.0,,0.87,0.87,
281,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,33.0,0,,21095.0,,0.87,0.87,"0.12,0.51"
282,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,151.5,0.91,151.5,0.83,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,33.0,0,,11077.0,,0.87,0.87,
283,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,33.0,0,,21077.0,,1.0,0.77,
284,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,33.0,0,,21095.0,,0.87,0.87,"0.12,0.51"
285,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,28.0,0,,11077.0,,0.87,0.87,
286,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,28.0,0,,11077.0,,1.0,0.77,
287,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,2.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,18.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,11077.0,,1.0,0.77,
288,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,21.0,18.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,11075.0,,1.0,0.77,"0.75,0.18"
289,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,151.5,0.87,151.5,0.87,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,21077.0,,1.0,0.77,
290,44.0,5.0,第2节,第2节,1.5,0.83,-2.5,0.91,151.5,0.87,151.5,0.87,-2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,21077.0,,1.0,0.77,
291,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,151.5,0.87,153.5,0.83,2.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,21077.0,,1.0,0.77,
292,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.91,153.5,0.83,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,21077.0,,1.0,0.77,
293,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.91,153.5,0.83,153.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,21095.0,,1.25,0.65,"0.07,0.58"
294,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.91,152.5,0.83,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,7.0,GD,13.0,0,,11077.0,,1.25,0.65,
295,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.91,152.5,0.83,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,59.0,0,,11077.0,,0.0,0.0,
296,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.91,152.5,0.83,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,59.0,0,,11077.0,,0.0,0.0,
297,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.91,152.5,0.83,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,58.0,0,,11077.0,,0.0,0.0,
298,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,58.0,0,,11094.0,,0.0,0.0,"0.67,0.56"
299,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.87,152.5,0.87,152.5,0.87,152.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,48.0,0,,21077.0,,0.0,0.0,
300,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,151.5,0.91,151.5,0.83,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,48.0,0,,21077.0,,0.0,0.0,
301,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,151.5,0.91,151.5,0.83,151.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",2.0,9220022.0,,,3.0,2.0,6.0,8.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,60.0,25.0,21.0,0.0,#0A0A0A,1,6.0,GD,37.0,0,,21077.0,,1.25,0.65,
