,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
55,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.1,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,8.0,0,,21077.0,0.77,0.91,
56,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.1,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,21077.0,0.77,0.91,
57,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.63,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,11077.0,0.77,0.91,
58,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.2,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,55.0,0,,11077.0,0.77,0.91,
59,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.2,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,55.0,0,,21086.0,0.77,0.91,
60,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.2,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,55.0,0,,11077.0,0.77,0.91,
61,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.2,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,55.0,0,,11095.0,0.77,0.91,"0.89,0.48"
62,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.2,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.77,0.91,
63,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.2,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.77,0.91,
64,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,0.66,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.77,0.91,
65,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.1,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.77,0.91,
66,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.1,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.77,0.91,
67,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.1,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,41.0,0,,11077.0,0.77,0.91,
68,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.1,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1,6.0,GD,41.0,0,,11074.0,0.77,0.91,"0.89,0.48"
69,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,1.1,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.77,0.91,
70,,,,第1节,-3.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-3.5,1.0,0.8,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.77,0.91,
71,,,,第1节,3.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,3.5,1.0,0.87,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.77,0.91,
72,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.87,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.77,0.91,
73,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.77,0.91,
74,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
75,,,,第1节,-4.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-4.5,1.0,0.87,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
76,,,,第1节,4.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,4.5,1.0,0.8,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
77,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,0.8,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
78,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,0.0,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
79,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.5,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.77,0.91,
80,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.5,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,23.0,0,,11077.0,0.77,0.91,
81,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.5,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,23.0,0,,11077.0,0.77,0.91,
82,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.5,,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.77,0.91,
83,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.5,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,21086.0,0.77,0.91,
84,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.83,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.77,0.91,
85,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,0.83,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.77,0.91,
86,,,,第1节,144.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,144.5,1.0,0.47,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
87,,,,第1节,-5.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-5.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
88,,,,第1节,5.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,5.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
89,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
90,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
91,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
92,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,0.0,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,
93,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.7,1:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,1,6.0,GD,8.0,0,,11079.0,0.77,0.91,"0.79,0.50"
94,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.7,2:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,1,6.0,GD,8.0,0,,11078.0,0.77,0.91,"0.79,0.50"
95,,,,第1节,145.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,145.5,1.0,1.7,2:2,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,1,6.0,GD,8.0,0,,11079.0,0.77,0.91,"0.79,0.50"
96,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.7,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
97,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.7,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
98,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
99,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
100,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
101,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
102,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
103,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.77,0.91,
104,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
105,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
106,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
107,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
108,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
109,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,6.0,GD,7.0,0,,21077.0,0.77,0.91,
110,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91,
111,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1,5.0,GD,52.0,0,,21074.0,0.77,0.91,"0.15,0.51"
112,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.75,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91,
113,,,,第1节,-4.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-4.5,1.0,1.75,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91,
114,,,,第1节,4.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,4.5,1.0,1.75,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91,
115,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,1.75,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91,
116,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.47,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91,
117,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.0,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,42.0,0,,11077.0,0.77,0.91,
118,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.0,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,42.0,0,,11086.0,0.77,0.91,
119,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.87,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,42.0,0,,21077.0,0.77,0.91,
120,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.8,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,42.0,0,,21077.0,0.77,0.91,
121,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.0,,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,1,5.0,GD,42.0,0,,21077.0,0.77,0.91,
122,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.5,,,1.0,1.0,0.0,5.0,2.0,0.0,2.0,5.0,0.0,1,5.0,GD,42.0,0,,21075.0,0.77,0.91,"0.30,0.83"
123,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,1.5,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,26.0,0,,11077.0,0.77,0.91,
124,,,,第1节,-2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-2.5,1.0,1.5,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,26.0,0,,11077.0,0.77,0.91,
125,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,1.5,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,26.0,0,,11077.0,0.77,0.91,
126,,,,第1节,149.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,149.5,1.0,1.5,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,26.0,0,,11077.0,0.77,0.91,
127,,,,第1节,149.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,149.5,1.0,0.66,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,26.0,0,,11077.0,0.77,0.91,
128,,,,第1节,149.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,149.5,1.0,1.1,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,11077.0,0.77,0.91,
129,,,,第1节,149.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,149.5,1.0,1.1,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,11086.0,0.77,0.91,
130,,,,第1节,-1.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-1.5,1.0,0.83,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.77,0.91,
131,,,,第1节,1.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,1.5,1.0,0.83,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.77,0.91,
132,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.83,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.77,0.91,
133,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.71,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.77,0.91,
134,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,1.0,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,5.0,GD,3.0,0,,21077.0,0.77,0.91,
135,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,1.0,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,4.0,GD,3.0,0,,21077.0,0.77,0.91,
136,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,1.0,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,21077.0,0.77,0.91,
137,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,1.0,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,21094.0,0.77,0.91,"0.40,0.51"
138,,,,第1节,147.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,147.5,1.0,0.8,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.77,0.91,
139,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.87,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.77,0.91,
140,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.87,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,21086.0,0.77,0.91,
141,,,,第1节,146.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,146.5,1.0,0.87,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,48.0,0,,11077.0,0.77,0.91,
142,,,,第1节,-2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-2.5,1.0,0.83,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,48.0,0,,11077.0,0.77,0.91,
143,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,0.83,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,48.0,0,,11077.0,0.77,0.91,
144,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,0.66,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,48.0,0,,11077.0,0.77,0.91,
145,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,46.0,0,,11077.0,0.77,0.91,
146,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,8.0,0.0,1,4.0,GD,46.0,0,,11074.0,0.77,0.91,"0.95,0.54"
147,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,46.0,0,,21077.0,0.77,0.91,
148,,,,第1节,2.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,2.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,36.0,0,,21077.0,0.77,0.91,
149,,,,第1节,-3.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,-3.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,36.0,0,,21077.0,0.77,0.91,
150,,,,第1节,3.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,3.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,36.0,0,,21077.0,0.77,0.91,
151,,,,第1节,148.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,148.5,1.0,1.1,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,36.0,0,,21077.0,0.77,0.91,
152,,,,第1节,148.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,148.5,1.0,0.0,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,36.0,0,,21077.0,0.77,0.91,
153,,,,第1节,148.5,-1.5,0.83,1.5,0.83,155.5,0.83,155.5,0.83,148.5,1.0,0.0,,,1.0,1.0,0.0,5.0,3.0,0.0,5.0,10.0,0.0,1,4.0,GD,19.0,0,,11077.0,0.77,0.91,
