,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
42,,,,第3节,2.5,0.87,-2.5,0.8,142.5,0.83,145.5,0.83,2.5,,,,4.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,40.0,0.0,1,7.0,17.0,0,,11077.0,0.91,0.77,
43,,,,第3节,2.5,0.87,-2.5,0.8,145.5,0.83,145.5,0.83,145.5,,,,4.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,40.0,0.0,1,7.0,17.0,0,,11077.0,0.91,0.77,
44,,,,第3节,2.5,0.87,-2.5,0.8,145.5,0.83,145.5,0.83,145.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,43.0,40.0,0.0,1,7.0,17.0,0,,11075.0,0.0,0.0,"0.71,0.20"
45,,,,第3节,2.5,0.87,-2.5,0.8,145.5,0.83,145.5,0.83,145.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,43.0,0.0,1,7.0,6.0,0,,21077.0,0.0,0.0,
46,,,,第3节,2.5,0.87,-2.5,0.8,145.5,0.83,145.5,0.83,145.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,6.0,0,,21077.0,0.0,0.0,
47,,,,第3节,2.5,0.87,-2.5,0.8,145.5,0.83,145.5,0.83,145.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,56.0,0,,21077.0,0.0,0.0,
48,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,56.0,0,,21077.0,0.0,0.0,
49,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,0.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,55.0,0,,21077.0,0.0,0.0,
50,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,1.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,55.0,0,,11086.0,0.0,0.0,
51,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,1.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,50.0,0,,21077.0,0.0,0.0,
52,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,1.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,50.0,0,,21077.0,0.0,0.0,
53,,,,第3节,2.5,0.87,-2.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,1.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,51.0,0,,21077.0,0.0,0.0,
54,,,,第3节,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,51.0,0,,11086.0,0.0,0.0,
55,,,,第3节,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,51.0,0,,21077.0,1.3,0.56,
56,,,,第3节,2.5,0.8,-2.5,0.87,145.5,0.83,145.5,0.83,145.5,,1:2,,5.0,3.0,12.0,10.0,4.0,9.0,5.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0.0,1,6.0,51.0,0,,21078.0,1.3,0.56,
57,,,,第3节,2.5,0.8,-2.5,0.87,145.5,0.83,145.5,0.83,145.5,,1:2,,5.0,3.0,12.0,10.0,4.0,10.0,5.0,5.0,2.0,1.0,100.0,76.9,38.0,39.0,0.0,1,6.0,51.0,0,,21079.0,1.2,0.63,"0.20,0.50"
58,,,,第3节,2.5,0.8,-2.5,0.87,145.5,0.83,145.5,0.83,145.5,,2:2,,5.0,3.0,12.0,10.0,4.0,10.0,5.0,5.0,2.0,1.0,100.0,76.9,39.0,43.0,0.0,1,6.0,51.0,0,,21078.0,1.2,0.63,"0.20,0.50"
59,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,2:2,,5.0,3.0,12.0,10.0,4.0,10.0,5.0,5.0,2.0,1.0,100.0,76.9,39.0,43.0,0.0,1,6.0,51.0,0,,21078.0,1.2,0.63,"0.20,0.50"
60,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,2:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,39.0,40.0,0.0,1,6.0,51.0,0,,21079.0,1.2,0.63,"0.20,0.50"
61,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,51.0,0,,11077.0,1.2,0.63,
62,,,,第3节,2.5,0.87,-1.5,0.8,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,51.0,0,,11077.0,1.2,0.63,
63,,,,第3节,1.5,0.87,-1.5,0.8,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,25.0,0,,11077.0,1.1,0.66,
64,,,,第3节,1.5,0.87,-1.5,0.8,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,25.0,0,,11077.0,1.1,0.66,
65,,,,第3节,1.5,0.87,-1.5,0.8,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,24.0,0,,11077.0,1.1,0.66,
66,,,,第3节,1.5,0.87,-1.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,24.0,0,,11077.0,1.1,0.66,
67,,,,第3节,1.5,0.87,-1.5,0.8,144.5,0.83,144.5,0.83,144.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11077.0,1.1,0.66,
68,,,,第3节,1.5,0.8,-2.5,0.87,144.5,0.83,144.5,0.83,-2.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,1.0,100.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11077.0,1.1,0.66,
69,,,,第3节,2.5,0.8,-2.5,0.87,144.5,0.83,144.5,0.83,2.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,100.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,21086.0,1.1,0.66,
70,,,,第3节,2.5,0.8,-2.5,0.87,144.5,0.83,144.5,0.83,2.5,,,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,100.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11077.0,1.2,0.63,
71,,,,第3节,2.5,0.83,-2.5,0.83,146.5,0.83,146.5,0.83,146.5,,1:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,100.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11078.0,1.2,0.63,
72,,,,第3节,2.5,0.83,-2.5,0.83,146.5,0.83,146.5,0.83,146.5,,1:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,80.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11080.0,1.25,0.0,"0.20,0.50"
73,,,,第3节,2.5,0.87,-1.5,0.8,146.5,0.83,146.5,0.83,-1.5,,2:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,80.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11078.0,1.25,0.0,"0.20,0.50"
74,,,,第3节,1.5,0.87,-1.5,0.8,146.5,0.83,145.5,0.83,1.5,,2:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,80.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11078.0,1.25,0.0,"0.20,0.50"
75,,,,第3节,1.5,0.87,-1.5,0.8,145.5,0.83,145.5,0.83,145.5,,2:2,,5.0,3.0,12.0,10.0,4.0,11.0,5.0,5.0,2.0,2.0,80.0,78.6,40.0,43.0,0.0,1,6.0,26.0,0,,11078.0,1.25,0.0,"0.20,0.50"
76,,,,第3节,1.5,0.87,-1.5,0.8,145.5,0.83,145.5,0.83,145.5,,2:2,,5.0,3.0,12.0,10.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,44.0,43.0,0.0,1,6.0,26.0,0,,11079.0,1.1,0.66,"0.20,0.50"
77,,,,第3节,1.5,0.77,-2.5,0.91,145.5,0.83,145.5,0.83,-2.5,,,,5.0,3.0,12.0,10.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,44.0,43.0,0.0,1,6.0,26.0,0,,21077.0,1.1,0.66,
78,,,,第3节,2.5,0.77,-2.5,0.91,145.5,0.83,146.5,0.83,2.5,,,,5.0,3.0,12.0,10.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,44.0,43.0,0.0,1,6.0,26.0,0,,21077.0,1.1,0.66,
79,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,,,5.0,3.0,12.0,10.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,44.0,43.0,0.0,1,6.0,26.0,0,,21077.0,1.1,0.66,
80,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,,,5.0,3.0,12.0,10.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,40.0,44.0,0.0,1,6.0,26.0,0,,21077.0,1.2,0.63,
81,,,,第3节,2.5,0.77,-2.5,0.91,146.5,0.83,146.5,0.83,146.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,40.0,42.0,0.0,1,6.0,26.0,0,,21074.0,1.2,0.63,"0.23,0.40"
82,,,,第3节,2.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,40.0,42.0,0.0,1,6.0,26.0,0,,11077.0,1.2,0.63,
83,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,6.0,26.0,0,,11077.0,1.2,0.63,
84,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,6.0,4.0,0,,11077.0,1.2,0.63,
85,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,4.0,0,,11077.0,1.0,0.71,
86,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,54.0,0,,11077.0,1.0,0.71,
87,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,54.0,0,,11095.0,1.0,0.71,"0.86,0.43"
88,,,,第3节,1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,54.0,0,,21077.0,1.0,0.71,
89,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
90,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
91,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
92,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
93,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
94,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,11095.0,0.83,0.83,"0.86,0.43"
95,,,,第3节,-1.5,1.0,1.5,0.71,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,1.0,1,5.0,54.0,0,,21077.0,0.83,0.83,
96,,,,第3节,-1.5,0.83,-1.5,0.83,146.5,0.83,146.5,0.83,-1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,54.0,0,,11077.0,0.83,0.83,
97,,,,第3节,1.5,0.83,-1.5,0.83,146.5,0.83,145.5,0.83,1.5,,,,5.0,3.0,12.0,11.0,5.0,11.0,5.0,5.0,2.0,2.0,83.3,78.6,42.0,44.0,0.0,1,5.0,54.0,0,,11077.0,0.83,0.83,
