,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
34,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,9.0,8,70.4,77.1,96,101,0,1,0.0,29.0,1.0,20181019135853.0,21077.0,0.02,10.0
35,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,9.0,8,70.4,77.1,96,101,0,1,0.0,27.0,0.0,20181019135855.0,21077.0,0.02,10.0
36,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,9.0,8,70.4,77.1,96,101,0,1,0.0,29.0,0.0,20181019135857.0,21077.0,0.02,10.0
37,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,9.0,8,70.4,77.1,96,101,0,1,0.0,27.0,0.0,20181019135901.0,21077.0,0.02,10.0
38,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,77.1,96,101,0,1,0.0,27.0,0.0,20181019135903.0,11086.0,0.02,10.0
39,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,1:2,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,77.1,96,101,0,1,0.0,27.0,0.0,20181019135906.0,21078.0,0.02,10.0
40,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,1:2^2:2,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,75.0,96,101,0,1,0.0,27.0,0.0,20181019135934.0,21080^21078,0.011111111111111112,13.0
41,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,27.0,0.0,20181019135934.0,1077.0,0.011111111111111112,13.0
42,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,26.0,0.0,20181019135947.0,11077.0,0.011111111111111112,13.0
43,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,20.0,0.0,20181019135953.0,11094.0,0.011111111111111112,13.0
44,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,18.0,0.0,20181019135955.0,21077.0,0.011111111111111112,13.0
45,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,9.0,0.0,20181019140003.0,21077.0,0.011111111111111112,13.0
46,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,9.0,0.0,20181019140003.0,21077.0,0.011111111111111112,13.0
47,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,9.0,1.0,20181019140013.0,21077.0,0.011111111111111112,13.0
48,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,0.0,0.0,20181019140014.0,21077.0,0.011111111111111112,13.0
49,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,0.0,0.0,20181019140019.0,21077.0,0.011111111111111112,13.0
50,,,,-5.5,0.0,5.5,0.0,173.5,0.8333333333333334,173.5,0.8333333333333334,2.0,,9.0,12,25,19.0,19,27.0,2.0,-1.0,10.0,8,70.4,73.0,96,101,0,1,0.0,0.0,0.0,20181019140019.0,1084.0,0.011111111111111112,13.0
