,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,-1.5,0.87,1.5,0.8,174.5,0.83,174.5,0.83,,,,,1.0,1.0,9.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,24.0,21.0,0.0,1,10.0,0.0,0,,1082,0.77,0.91
1,,,,第2节,-1.5,0.87,1.5,0.8,174.5,0.83,174.5,0.83,,2.0,,,1.0,1.0,9.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,24.0,21.0,0.0,1,10.0,0.0,0,,1088.0,0.77,0.91
2,,,,第2节,-1.5,0.87,1.5,0.8,174.5,0.83,174.5,0.83,,2.0,,,1.0,1.0,9.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,24.0,21.0,0.0,1,9.0,40.0,0,,11077.0,0.77,0.91
3,,,,第2节,-1.5,0.87,1.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,,,1.0,1.0,9.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,24.0,21.0,0.0,1,9.0,40.0,0,,11077.0,0.77,0.91
4,,,,第2节,-1.5,0.87,1.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,26.0,21.0,0.0,1,9.0,40.0,0,,11074.0,0.77,0.91
5,,,,第2节,-1.5,0.87,1.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,21077.0,0.77,0.91
6,,,,第2节,-1.5,0.83,-1.5,0.83,172.5,0.83,172.5,0.83,-1.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,21077.0,0.77,0.91
7,,,,第2节,1.5,0.83,-1.5,0.83,172.5,0.83,174.5,0.83,1.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,21077.0,0.77,0.91
8,,,,第2节,1.5,0.83,-1.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,21077.0,0.77,0.91
9,,,,第2节,1.5,0.83,-1.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,21086.0,0.91,0.77
10,,,,第2节,1.5,0.83,-1.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,11077.0,1.0,0.71
11,,,,第2节,1.5,0.87,-1.5,0.8,175.5,0.83,175.5,0.83,175.5,2.0,1:1,,1.0,1.0,10.0,9.0,3.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,26.0,0.0,1,9.0,40.0,0,,11078.0,1.0,0.71
12,,,,第2节,1.5,0.87,-1.5,0.8,175.5,0.83,175.5,0.83,175.5,2.0,1:1,,1.0,1.0,10.0,9.0,4.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,27.0,26.0,0.0,1,9.0,40.0,0,,11079.0,1.1,0.66
13,,,,第2节,1.5,0.87,-1.5,0.8,175.5,0.83,175.5,0.83,175.5,2.0,,,1.0,1.0,10.0,9.0,4.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,27.0,0.0,1,9.0,40.0,0,,21077.0,1.1,0.66
14,,,,第2节,1.5,0.8,-2.5,0.87,175.5,0.83,175.5,0.83,-2.5,2.0,,,1.0,1.0,10.0,9.0,4.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,27.0,0.0,1,9.0,40.0,0,,21077.0,1.1,0.66
15,,,,第2节,2.5,0.8,-2.5,0.87,175.5,0.83,176.5,0.83,2.5,2.0,,,1.0,1.0,10.0,9.0,4.0,0.0,4.0,5.0,0.0,1.0,100.0,0.0,21.0,27.0,0.0,1,9.0,40.0,0,,21077.0,1.1,0.66
