,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,MD,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
10,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,216.5,0.9090909090909091,216.5,0.8333333333333334,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,32.0,1.0,20181110021114.0,11077.0,0.2222222222222222,3.3
11,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,215.5,0.9090909090909091,215.5,0.8333333333333334,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,23.0,1.0,20181110021122.0,11077.0,0.2222222222222222,3.3
12,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,215.5,0.9090909090909091,215.5,0.8333333333333334,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,20.0,1.0,20181110021126.0,11094.0,0.2222222222222222,3.3
13,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,215.5,0.9090909090909091,215.5,0.8333333333333334,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,20.0,1.0,20181110021127.0,21077.0,0.2222222222222222,3.3
14,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,214.5,0.9090909090909091,214.5,0.8333333333333334,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,11.0,1.0,20181110021136.0,21077.0,0.2222222222222222,3.3
15,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,214.5,0.8695652173913043,214.5,0.8695652173913043,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,5.0,1.0,20181110021141.0,21095.0,0.2222222222222222,3.3
16,,,,,1.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,214.5,0.8695652173913043,214.5,0.8695652173913043,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,11.0,5.0,1.0,20181110021142.0,11077.0,0.2222222222222222,3.3
17,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,^,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,56.0,1.0,20181110021150.0,11075^21077,0.25,3.1
18,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,56.0,1.0,20181110021151.0,21077.0,0.25,3.1
19,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,52.0,1.0,20181110021154.0,21077.0,0.25,3.1
20,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,43.0,1.0,20181110021203.0,21077.0,0.25,3.1
21,,,,,1.0,-7.5,0.9523809523809523,7.5,0.8,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,36.0,1.0,20181110021210.0,11077.0,0.2564102564102564,3.0
22,,,,,1.0,-6.5,0.8,6.5,0.9523809523809523,215.5,0.8333333333333334,215.5,0.9090909090909091,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,35.0,1.0,20181110021211.0,11077.0,0.2564102564102564,3.0
23,,,,,1.0,-6.5,0.8,6.5,0.9523809523809523,215.5,0.8333333333333334,215.5,0.9090909090909091,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,34.0,1.0,20181110021211.0,11077.0,0.2564102564102564,3.0
24,,,,,1.0,-6.5,0.8,6.5,0.9523809523809523,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,32.0,1.0,20181110021215.0,11094.0,0.2564102564102564,3.0
25,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,31.0,1.0,20181110021215.0,11094.0,0.25,3.1
26,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,10.0,22.0,1.0,20181110021224.0,21077.0,0.25,3.1
27,,,,,1.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,^,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0,1,10.0,16.0,1.0,20181110021230.0,21074^11077,0.23529411764705882,3.2
28,,,,,1.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0,1,10.0,16.0,1.0,20181110021231.0,11077.0,0.23529411764705882,3.2
29,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,215.5,0.8333333333333334,215.5,0.9090909090909091,,115.0,,,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0,1,10.0,7.0,1.0,20181110021239.0,11077.0,0.25,3.1
30,,,,,1.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0,1,9.0,58.0,1.0,20181110021248.0,11077.0,0.25,3.1
31,,,,,1.0,-6.5,0.8333333333333334,6.5,0.9090909090909091,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,^,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,53.0,1.0,20181110021253.0,11075^21077,0.2631578947368421,3.1
32,,,,,1.0,-6.5,0.8333333333333334,6.5,0.9090909090909091,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,53.0,1.0,20181110021254.0,21077.0,0.2631578947368421,3.1
33,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,44.0,1.0,20181110021303.0,21077.0,0.2702702702702703,2.8
34,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,35.0,1.0,20181110021311.0,21094.0,0.2702702702702703,2.8
35,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,215.5,0.8695652173913043,215.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,34.0,1.0,20181110021312.0,11077.0,0.2777777777777778,2.7
36,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.9090909090909091,214.5,0.8333333333333334,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,25.0,1.0,20181110021321.0,11077.0,0.2857142857142857,2.65
37,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,22.0,1.0,20181110021324.0,11094.0,0.2857142857142857,2.65
38,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,22.0,1.0,20181110021325.0,11094.0,0.2702702702702703,2.8
39,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,13.0,1.0,20181110021333.0,21077.0,0.2702702702702703,2.8
40,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,13.0,1.0,20181110021334.0,21077.0,0.2702702702702703,2.8
41,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,214.5,0.8695652173913043,214.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,12.0,1.0,20181110021335.0,21077.0,0.2702702702702703,2.8
42,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,213.5,0.9090909090909091,213.5,0.8333333333333334,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,10.0,0.0,20181110021336.0,21077.0,0.2702702702702703,2.8
43,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,213.5,0.9090909090909091,213.5,0.8333333333333334,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,11.0,0.0,20181110021342.0,21077.0,0.2702702702702703,2.8
44,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,9.0,1.0,20181110021355.0,21077.0,0.2702702702702703,2.8
45,,,,,1.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,4.0,1.0,20181110021400.0,21094.0,0.2777777777777778,2.7
46,,,,,1.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,^,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,4.0,1.0,20181110021400.0,11077.0,0.2857142857142857,2.65
47,,,,,1.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,4.0,1.0,20181110021408.0,21077.0,0.2857142857142857,2.65
48,,,,,1.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,55.0,0.0,20181110021409.0,21077.0,0.2857142857142857,2.65
49,,,,,1.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,54.0,0.0,20181110021417.0,21077.0,0.2857142857142857,2.65
50,44.0,5.0,,,1.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,213.5,0.8695652173913043,213.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,56.0,0.0,20181110021420.0,21081.0,0.2857142857142857,2.65
51,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,217.5,0.8695652173913043,217.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,56.0,0.0,20181110021659.0,21077.0,0.40816326530612246,2.0
52,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,217.5,0.8695652173913043,217.5,0.8695652173913043,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,56.0,1.0,20181110021700.0,21077.0,0.40816326530612246,2.0
53,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,216.5,0.9090909090909091,216.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,47.0,1.0,20181110021709.0,21077.0,0.4166666666666667,1.95
54,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,216.5,0.9090909090909091,216.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,38.0,1.0,20181110021716.0,11077.0,0.4166666666666667,1.95
55,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,216.5,0.9090909090909091,216.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,36.0,0.0,20181110021719.0,11077.0,0.4166666666666667,1.95
56,,,,,1.0,-4.5,0.8695652173913043,4.5,0.8695652173913043,216.5,0.9090909090909091,216.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,36.0,0.0,20181110021723.0,11077.0,0.4166666666666667,1.95
57,,,,,1.0,-4.5,0.8695652173913043,4.5,0.8695652173913043,216.5,0.9090909090909091,216.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,36.0,1.0,20181110021733.0,21077.0,0.4166666666666667,1.95
58,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,27.0,0.0,20181110021741.0,21077.0,0.425531914893617,1.9
59,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,^,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,27.0,0.0,20181110021745.0,11086^21077,0.425531914893617,1.9
60,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,^,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,25.0,0.0,20181110021750.0,11086^21077,0.425531914893617,1.9
61,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,^,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,29.0,1.0,20181110021800.0,11086^21077,0.425531914893617,1.9
62,,,,,1.0,-4.5,0.9090909090909091,4.5,0.8333333333333334,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,^,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0,1,9.0,20.0,1.0,20181110021808.0,11086^21077,0.425531914893617,1.9
63,,,,,1.0,-4.5,0.8,4.5,0.9523809523809523,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,^,0.0,,4.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,5.0,0,1,9.0,18.0,1.0,20181110021811.0,21075^11077,0.425531914893617,1.9
64,,,,,1.0,-4.5,0.8333333333333334,4.5,0.9090909090909091,215.5,0.9090909090909091,215.5,0.8333333333333334,,115.0,,,0.0,,4.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,5.0,0,1,9.0,9.0,1.0,20181110021820.0,11077.0,0.425531914893617,1.9
65,,,,,1.0,-4.5,0.8333333333333334,4.5,0.9090909090909091,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,4.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,5.0,0,1,9.0,4.0,1.0,20181110021825.0,11095.0,0.425531914893617,1.9
66,,,,,1.0,-5.5,0.9090909090909091,5.5,0.8333333333333334,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,4.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,5.0,0,1,9.0,4.0,1.0,20181110021826.0,21077.0,0.425531914893617,1.9
67,,,,,1.0,-5.5,0.8695652173913043,5.5,0.8695652173913043,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,^,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,8.0,0,1,7.0,56.0,1.0,20181110021833.0,21075^11077,0.425531914893617,1.9
68,,,,,1.0,-5.5,0.8695652173913043,5.5,0.8695652173913043,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,8.0,0,1,7.0,56.0,1.0,20181110021834.0,11077.0,0.425531914893617,1.9
69,,,,,1.0,-5.5,0.8695652173913043,5.5,0.8695652173913043,216.5,0.8695652173913043,216.5,0.8695652173913043,,115.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,12.0,8.0,0,1,7.0,47.0,1.0,20181110021842.0,11077.0,0.425531914893617,1.9
70,,,,,1.0,-5.5,0.9523809523809523,5.5,0.8,216.5,0.8695652173913043,216.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,38.0,1.0,20181110021851.0,11077.0,0.425531914893617,1.9
71,,,,,1.0,-5.5,0.9523809523809523,5.5,0.8,216.5,0.8695652173913043,216.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,38.0,1.0,20181110021852.0,21077.0,0.425531914893617,1.9
72,,,,,1.0,-5.5,0.9523809523809523,5.5,0.8,216.5,0.8695652173913043,216.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,37.0,1.0,20181110021852.0,21077.0,0.425531914893617,1.9
73,,,,,1.0,-4.5,0.8,4.5,0.9523809523809523,219.5,0.9090909090909091,219.5,0.8333333333333334,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,28.0,1.0,20181110021901.0,21077.0,0.425531914893617,1.9
74,,,,,1.0,-4.5,0.8,4.5,0.9523809523809523,219.5,0.8695652173913043,219.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,24.0,0.0,20181110021905.0,21077.0,0.425531914893617,1.9
75,,,,,1.0,-4.5,0.8333333333333334,4.5,0.9090909090909091,219.5,0.8695652173913043,219.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,24.0,0.0,20181110021908.0,11077.0,0.4,2.05
76,,,,,1.0,-4.5,0.8333333333333334,4.5,0.9090909090909091,219.5,0.8695652173913043,219.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,24.0,1.0,20181110021910.0,11077.0,0.4,2.05
77,,,,,1.0,-4.5,0.8695652173913043,4.5,0.8695652173913043,218.5,0.9090909090909091,218.5,0.8333333333333334,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,15.0,1.0,20181110021919.0,11077.0,0.4,2.05
78,,,,,1.0,-4.5,0.8695652173913043,4.5,0.8695652173913043,218.5,0.8695652173913043,218.5,0.8695652173913043,,113.0,,,0.0,,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,15.0,8.0,0,1,7.0,6.0,1.0,20181110021928.0,11077.0,0.4,2.05
79,,,,,1.0,-3.5,0.8333333333333334,3.5,0.9090909090909091,220.5,0.8695652173913043,220.5,0.8695652173913043,,110.0,,^,0.0,,6.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,18.0,8.0,0,1,6.0,59.0,1.0,20181110021935.0,11075^21077,0.47619047619047616,1.7
