,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,0.0,0.0,78.3,70.4,69,46.0,0,1,9.0,50.0,1,20180923180743,21077
1,,,4.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,149.5,0.8695652173913043,149.5,0.8,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,0.0,0.0,78.3,70.4,69,46.0,0,1,9.0,42.0,0.0,20180923180752.0,21077
2,,,4.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,149.5,0.8695652173913043,149.5,0.8,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,0.0,0.0,78.3,70.4,69,46.0,0,1,9.0,42.0,0.0,20180923180800.0,11086.0
3,,,4.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,149.5,0.8695652173913043,149.5,0.8,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,46.0,0,1,9.0,42.0,0.0,20180923180801.0,11086.0
4,,,4.0,22.5,0.9090909090909091,-22.5,0.7692307692307693,149.5,0.8695652173913043,149.5,0.8,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,46.0,0,1,9.0,42.0,1.0,20180923180815.0,21077.0
5,,,4.0,22.5,0.8695652173913043,-22.5,0.7692307692307693,149.5,0.8695652173913043,149.5,0.8,,,,7.0,1.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,46.0,0,1,9.0,33.0,1.0,20180923180823.0,21077.0
6,,,4.0,19.5,0.8695652173913043,-19.5,0.7692307692307693,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,7.0,2.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,49.0,0,1,9.0,33.0,1.0,20180923180824.0,21075.0
7,,,4.0,20.5,0.7692307692307693,-20.5,0.9090909090909091,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,7.0,2.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,49.0,0,1,9.0,31.0,1.0,20180923180826.0,11077.0
8,,,4.0,20.5,0.7692307692307693,-20.5,0.9090909090909091,151.5,0.9090909090909091,151.5,0.7692307692307693,,,,7.0,2.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,49.0,0,1,9.0,22.0,1.0,20180923180835.0,11077.0
9,,,4.0,20.5,0.7692307692307693,-20.5,0.9090909090909091,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,7.0,2.0,15.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,69,49.0,0,1,9.0,14.0,1.0,20180923180843.0,11077.0
10,,,4.0,22.5,0.7692307692307693,-22.5,0.9090909090909091,153.5,0.7692307692307693,153.5,0.9090909090909091,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,9.0,8.0,1.0,20180923180848.0,11074.0
11,,,4.0,21.5,0.8695652173913043,-21.5,0.8,153.5,0.7692307692307693,153.5,0.9090909090909091,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,9.0,7.0,1.0,20180923180850.0,21077.0
12,,,4.0,21.5,0.8695652173913043,-21.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,58.0,1.0,20180923180858.0,21077.0
13,,,4.0,21.5,0.8695652173913043,-21.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,49.0,1.0,20180923180907.0,21077.0
14,,,4.0,21.5,0.8695652173913043,-21.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,41.0,1.0,20180923180915.0,21077.0
15,,,4.0,21.5,0.8695652173913043,-21.5,0.8,150.5,0.8695652173913043,150.5,0.8,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,33.0,1.0,20180923180923.0,21077.0
16,,,4.0,21.5,0.8695652173913043,-21.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,31.0,0.0,20180923180926.0,21077.0
17,,,4.0,21.5,0.8695652173913043,-21.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,31.0,1.0,20180923181005.0,21077.0
18,,,4.0,21.5,0.8695652173913043,-21.5,0.8,150.5,0.8,150.5,0.8695652173913043,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,26.0,1.0,20180923181009.0,21077.0
19,,,4.0,21.5,0.8695652173913043,-21.5,0.8,149.5,0.8695652173913043,149.5,0.8,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,17.0,1.0,20180923181017.0,21077.0
20,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,12.0,0.0,20180923181023.0,21077.0
21,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,,,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,12.0,0.0,20180923181029.0,21086.0
22,,,4.0,21.5,0.9090909090909091,-21.5,0.7692307692307693,150.5,0.8333333333333334,150.5,0.8333333333333334,,1:2,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,0.0,78.3,70.4,71,49.0,0,1,8.0,12.0,0.0,20180923181030.0,11078.0
23,,,4.0,21.5,0.9090909090909091,-21.5,0.7692307692307693,150.5,0.9090909090909091,150.5,0.7692307692307693,,1:2,,7.0,2.0,16.0,12.0,18.0,19.0,3,4.0,1.0,1.0,78.3,70.4,71,49.0,0,1,8.0,17.0,0.0,20180923181035.0,11078.0
24,,,4.0,23.5,0.8,-23.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,1:2^2:2,,7.0,2.0,16.0,12.0,19.0,19.0,3,4.0,1.0,1.0,79.2,70.4,72,49.0,0,1,8.0,17.0,0.0,20180923181047.0,11079^11078
