,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,0.0,0.0,84.6,50.0,52.0,46,0,1,7.0,30.0,0,20181021134143,21077,3.3,0.2
1,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,0.0,0.0,84.6,50.0,52.0,46,0,1,7.0,30.0,1.0,20181021134207.0,21077,3.3,0.2
2,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,184.5,0.8333333333333334,184.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,0.0,0.0,84.6,50.0,52.0,46,0,1,7.0,29.0,1.0,20181021134208.0,21077,3.3,0.2
3,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,184.5,0.8,184.5,0.8695652173913043,,,,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,0.0,0.0,84.6,50.0,52.0,46,0,1,7.0,20.0,1.0,20181021134217.0,21077,3.3,0.2
4,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,183.5,0.8695652173913043,183.5,0.8,,,,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,0.0,0.0,84.6,50.0,52.0,46,0,1,7.0,18.0,0.0,20181021134219.0,21077,3.3,0.2
5,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,183.5,0.8333333333333334,183.5,0.8333333333333334,,,^,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,1.0,0.0,84.6,50.0,52.0,46,0,1,7.0,17.0,0.0,20181021134233.0,11086^21077,3.3,0.2
6,,,,3.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,1:2,,3.0,5.0,16.0,14.0,11.0,3.0,5.0,2.0,1.0,0.0,84.6,50.0,52.0,46,0,1,7.0,17.0,0.0,20181021134234.0,21078.0,3.3,0.2
7,,,,3.0,7.5,0.8,-7.5,0.8695652173913043,185.5,0.8333333333333334,185.5,0.8333333333333334,,,1:2^2:2,,3.0,5.0,16.0,14.0,11.0,4.0,5.0,2.0,1.0,0.0,84.6,57.1,52.0,47,0,1,7.0,17.0,0.0,20181021134241.0,21079^21078,3.25,0.21052631578947367
8,,,,3.0,6.5,0.9090909090909091,-6.5,0.7692307692307693,186.5,0.8,186.5,0.8695652173913043,,,2:2^,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,7.0,17.0,0.0,20181021134257.0,21079^11077,3.0,0.2222222222222222
9,,,,3.0,6.5,0.9090909090909091,-6.5,0.7692307692307693,186.5,0.8,186.5,0.8695652173913043,,,2:2^,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,7.0,16.0,0.0,20181021134301.0,21079^11077,3.0,0.2222222222222222
10,,,,3.0,6.5,0.9090909090909091,-6.5,0.7692307692307693,185.5,0.8695652173913043,185.5,0.8,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,7.0,15.0,0.0,20181021134302.0,11077.0,3.0,0.2222222222222222
11,,,,3.0,6.5,0.8695652173913043,-6.5,0.8,185.5,0.8333333333333334,185.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,7.0,8.0,0.0,20181021134309.0,11077.0,3.0,0.2222222222222222
12,,,,3.0,6.5,0.8695652173913043,-6.5,0.8,185.5,0.8333333333333334,185.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,7.0,7.0,0.0,20181021134310.0,11077.0,3.0,0.2222222222222222
13,,,,3.0,6.5,0.8695652173913043,-6.5,0.8,184.5,0.8333333333333334,184.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,59.0,0.0,20181021134318.0,11077.0,3.0,0.2222222222222222
14,,,,3.0,6.5,0.8695652173913043,-6.5,0.8,184.5,0.8333333333333334,184.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,59.0,1.0,20181021134328.0,11077.0,3.0,0.2222222222222222
15,,,,3.0,6.5,0.8695652173913043,-6.5,0.8,184.5,0.8333333333333334,184.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,58.0,1.0,20181021134328.0,11077.0,3.0,0.2222222222222222
16,,,,3.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,184.5,0.8333333333333334,184.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,58.0,1.0,20181021134329.0,21077.0,2.65,0.26666666666666666
17,,,,3.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,183.5,0.8333333333333334,183.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,49.0,1.0,20181021134337.0,21077.0,2.65,0.26666666666666666
18,,,,3.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,183.5,0.8,183.5,0.8695652173913043,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,42.0,1.0,20181021134344.0,21077.0,2.65,0.26666666666666666
19,,,,3.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,38.0,1.0,20181021134349.0,21077.0,2.65,0.26666666666666666
20,,,,3.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8333333333333334,,,,,3.0,5.0,16.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,48,0,1,6.0,37.0,1.0,20181021134349.0,21077.0,2.65,0.26666666666666666
21,,,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,^,,3.0,5.0,16.0,15.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,37.0,1.0,20181021134349.0,21074^11077,2.3,0.3125
22,,,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,15.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,37.0,1.0,20181021134350.0,11077.0,2.3,0.3125
23,,,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,15.0,11.0,5.0,5.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,36.0,0.0,20181021134351.0,11077.0,2.3,0.3125
24,44.0,5.0,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,15.0,11.0,5.0,4.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,36.0,0.0,20181021134410.0,11081.0,2.3,0.3125
25,,,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,15.0,11.0,5.0,4.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,36.0,1.0,20181021134523.0,11077.0,2.3,0.3125
26,,,,3.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,184.5,0.8695652173913043,184.5,0.8,,,,,3.0,5.0,16.0,15.0,11.0,5.0,4.0,2.0,1.0,0.0,84.6,62.5,52.0,50,0,1,6.0,35.0,1.0,20181021134524.0,11077.0,2.3,0.3125
27,,,,3.0,5.5,0.8695652173913043,-5.5,0.8,186.5,0.8333333333333334,186.5,0.8333333333333334,,,^,,3.0,5.0,17.0,15.0,11.0,5.0,4.0,2.0,1.0,0.0,84.6,62.5,54.0,50,0,1,6.0,27.0,1.0,20181021134532.0,11074^21077,2.65,0.26666666666666666
