,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
10,,,,3.0,2.5,0.8,-2.5,0.8695652173913043,128.5,0.8333333333333334,128.5,0.8,24.0,,0.5714285714285714,,,,0,1,0.0,18.0,1.0,20181017122756.0,21077.0,1.4,0.5263157894736842
11,,,,3.0,2.5,0.8,-2.5,0.8695652173913043,128.5,0.8333333333333334,128.5,0.8695652173913043,23.0,,0.45454545454545453,,,,0,1,0.0,11.0,1.0,20181017122802.0,11077.0,1.4,0.5263157894736842
12,,,,3.0,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8,23.0,,0.45454545454545453,,,,0,1,0.0,2.0,1.0,20181017122811.0,11077.0,1.4,0.5263157894736842
13,,,,3.0,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8333333333333334,23.0,,0.5263157894736842,,,,0,1,0.0,0.0,0.0,20181017122815.0,11077.0,1.4,0.5263157894736842
14,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8333333333333334,24.0,4.0,0.5263157894736842,,,,0,1,10.0,0.0,0.0,20181017122819.0,1082.0,1.4,0.5263157894736842
15,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8333333333333334,19.0,4.0,0.5263157894736842,^,,,0,1,10.0,0.0,1.0,20181017123048.0,01090^21077,1.4,0.5263157894736842
16,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8333333333333334,18.0,4.0,0.5263157894736842,,,,0,1,9.0,59.0,1.0,20181017123049.0,11077.0,1.4,0.5263157894736842
17,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,126.5,0.9090909090909091,126.5,0.7692307692307693,18.0,4.0,0.5263157894736842,,,,0,1,9.0,50.0,1.0,20181017123058.0,11077.0,1.4,0.5263157894736842
18,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,126.5,0.8333333333333334,126.5,0.8333333333333334,18.0,4.0,0.5263157894736842,,,,0,1,9.0,42.0,1.0,20181017123106.0,11077.0,1.4,0.5263157894736842
19,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,126.5,0.8333333333333334,128.5,0.8695652173913043,17.0,4.0,0.3333333333333333,^,46.0,46.0,0,1,9.0,38.0,1.0,20181017123110.0,11074^21077,1.4,0.5263157894736842
20,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,126.5,0.7692307692307693,128.5,0.9090909090909091,17.0,4.0,0.3333333333333333,,46.0,46.0,0,1,9.0,36.0,1.0,20181017123112.0,21077.0,1.4,0.5263157894736842
21,,,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,17.0,4.0,0.3333333333333333,,46.0,46.0,0,1,9.0,27.0,1.0,20181017123120.0,21077.0,1.4,0.5263157894736842
22,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,126.5,0.7692307692307693,17.0,4.0,0.3448275862068966,,46.0,46.0,0,1,9.0,19.0,1.0,20181017123129.0,21077.0,1.4,0.5263157894736842
23,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,126.5,0.8333333333333334,17.0,4.0,0.3125,,46.0,46.0,0,1,9.0,11.0,1.0,20181017123137.0,11077.0,1.4,0.5263157894736842
24,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,126.5,0.8333333333333334,17.0,4.0,0.3125,,46.0,46.0,0,1,9.0,10.0,1.0,20181017123137.0,11077.0,1.4,0.5263157894736842
25,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,125.5,0.7692307692307693,17.0,4.0,0.35714285714285715,,46.0,46.0,0,1,9.0,4.0,1.0,20181017123144.0,21077.0,1.4,0.5263157894736842
26,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,125.5,0.8333333333333334,17.0,4.0,0.35714285714285715,,46.0,46.0,0,1,8.0,55.0,1.0,20181017123153.0,21077.0,1.4,0.5263157894736842
27,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,124.5,0.8,17.0,4.0,0.36363636363636365,,46.0,46.0,0,1,8.0,47.0,1.0,20181017123201.0,21077.0,1.4,0.5263157894736842
28,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,124.5,0.8333333333333334,17.0,4.0,0.36363636363636365,,46.0,46.0,0,1,8.0,43.0,0.0,20181017123205.0,21077.0,1.4,0.5263157894736842
29,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,124.5,0.8333333333333334,17.0,4.0,0.3125,,46.0,46.0,0,1,8.0,43.0,0.0,20181017123206.0,21077.0,1.4,0.5263157894736842
30,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,127.5,0.8333333333333334,124.5,0.8333333333333334,17.0,4.0,0.3125,,46.0,46.0,0,1,8.0,43.0,1.0,20181017123215.0,21077.0,1.4,0.5263157894736842
31,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,123.5,0.7692307692307693,17.0,4.0,0.3125,,46.0,46.0,0,1,8.0,34.0,1.0,20181017123224.0,11077.0,1.4,0.5263157894736842
32,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,123.5,0.8333333333333334,17.0,4.0,0.37037037037037035,,46.0,46.0,0,1,8.0,31.0,1.0,20181017123227.0,21077.0,1.4,0.5263157894736842
33,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,123.5,0.8333333333333334,17.0,4.0,0.38461538461538464,,46.0,46.0,0,1,8.0,26.0,0.0,20181017123232.0,21077.0,1.4,0.5263157894736842
34,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,123.5,0.8333333333333334,17.0,4.0,0.38461538461538464,,46.0,46.0,0,1,8.0,26.0,0.0,20181017123235.0,21077.0,1.4,0.5263157894736842
35,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,123.5,0.8333333333333334,17.0,4.0,0.38461538461538464,,46.0,46.0,0,1,8.0,26.0,0.0,20181017123236.0,21077.0,1.4,0.5263157894736842
36,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,124.5,0.8,18.0,4.0,0.47619047619047616,1:2,46.0,46.0,0,1,8.0,26.0,0.0,20181017123256.0,21078.0,1.4,0.5263157894736842
37,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,124.5,0.8,18.0,4.0,0.47619047619047616,^1:2,46.0,46.0,0,1,8.0,26.0,0.0,20181017123256.0,11086^21078,1.4,0.5263157894736842
38,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,124.5,0.8333333333333334,17.0,4.0,0.4166666666666667,2:2^,46.0,46.0,0,1,8.0,26.0,1.0,20181017123319.0,21080^11077,1.4,0.5263157894736842
39,,,Q4,4th Quarter,2.5,0.8695652173913043,-2.5,0.8,123.5,0.9090909090909091,124.5,0.8333333333333334,17.0,4.0,0.4166666666666667,2:2^,46.0,46.0,0,1,8.0,26.0,1.0,20181017123320.0,21080^11077,1.4,0.5263157894736842
40,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,123.5,0.9090909090909091,123.5,0.7692307692307693,17.0,4.0,0.4166666666666667,,46.0,46.0,0,1,8.0,17.0,1.0,20181017123328.0,11077.0,1.4,0.5263157894736842
41,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,123.5,0.9090909090909091,123.5,0.8,18.0,4.0,0.5,,46.0,46.0,0,1,8.0,16.0,1.0,20181017123330.0,21077.0,1.4,0.5263157894736842
42,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,123.5,0.9090909090909091,125.5,0.8333333333333334,18.0,4.0,0.5714285714285714,^,46.0,49.0,0,1,8.0,11.0,1.0,20181017123335.0,21074^11077,1.4,0.5263157894736842
43,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,123.5,0.9090909090909091,125.5,0.8333333333333334,18.0,4.0,0.5714285714285714,,46.0,49.0,0,1,8.0,9.0,1.0,20181017123337.0,11077.0,1.4,0.5263157894736842
44,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,124.5,0.9090909090909091,124.5,0.7692307692307693,18.0,4.0,0.5714285714285714,,46.0,49.0,0,1,8.0,0.0,1.0,20181017123346.0,11077.0,1.4,0.5263157894736842
45,,,Q4,4th Quarter,2.5,0.9090909090909091,-2.5,0.7692307692307693,124.5,0.9090909090909091,124.5,0.8333333333333334,18.0,4.0,0.7142857142857143,,46.0,49.0,0,1,7.0,56.0,1.0,20181017123350.0,21077.0,1.4,0.5263157894736842
46,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,124.5,0.8333333333333334,18.0,4.0,1.0,,46.0,49.0,0,1,7.0,52.0,0.0,20181017123354.0,21077.0,1.4,0.5263157894736842
47,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,126.5,0.8333333333333334,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,52.0,0.0,20181017123354.0,21074.0,1.4,0.5263157894736842
48,44.0,5.0,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,126.5,0.8333333333333334,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,52.0,0.0,20181017123400.0,11081.0,1.4,0.5263157894736842
49,44.0,5.0,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,126.5,0.8333333333333334,18.0,4.0,1.25,^,46.0,51.0,0,1,7.0,52.0,0.0,20181017123404.0,11077^11081,1.4,0.5263157894736842
50,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,126.5,0.8333333333333334,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,52.0,0.0,20181017123515.0,11077.0,1.4,0.5263157894736842
51,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,126.5,0.8333333333333334,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,52.0,1.0,20181017123534.0,11077.0,1.4,0.5263157894736842
52,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.7692307692307693,126.5,0.9090909090909091,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,43.0,1.0,20181017123542.0,11077.0,1.4,0.5263157894736842
53,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,125.5,0.8333333333333334,125.5,0.8333333333333334,18.0,4.0,1.25,,46.0,51.0,0,1,7.0,35.0,1.0,20181017123551.0,11077.0,1.4,0.5263157894736842
54,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,125.5,0.8333333333333334,125.5,0.8333333333333334,18.0,4.0,1.55,,46.0,51.0,0,1,7.0,35.0,1.0,20181017123551.0,21077.0,1.4,0.5263157894736842
55,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.9090909090909091,124.5,0.7692307692307693,18.0,4.0,1.55,,46.0,51.0,0,1,7.0,26.0,1.0,20181017123559.0,21077.0,1.4,0.5263157894736842
56,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,124.5,0.8333333333333334,18.0,4.0,1.55,,46.0,51.0,0,1,7.0,19.0,0.0,20181017123607.0,21077.0,1.4,0.5263157894736842
57,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,124.5,0.8333333333333334,18.0,4.0,1.55,,46.0,51.0,0,1,7.0,19.0,0.0,20181017123611.0,11086.0,1.4,0.5263157894736842
58,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,124.5,0.8333333333333334,18.0,4.0,1.55,,46.0,51.0,0,1,7.0,19.0,0.0,20181017123612.0,11086.0,1.4,0.5263157894736842
59,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,125.5,0.8333333333333334,18.0,4.0,1.7,1:2,46.0,51.0,0,1,7.0,19.0,0.0,20181017123621.0,21078.0,1.4,0.5263157894736842
60,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,125.5,0.8333333333333334,18.0,4.0,1.7,^1:2,46.0,51.0,0,1,7.0,19.0,0.0,20181017123621.0,11086^21078,1.4,0.5263157894736842
61,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,125.5,0.8333333333333334,17.0,4.0,1.55,2:2,46.0,52.0,0,1,7.0,19.0,0.0,20181017123652.0,21079.0,1.4,0.5263157894736842
62,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,125.5,0.8333333333333334,17.0,4.0,1.55,,46.0,52.0,0,1,7.0,19.0,1.0,20181017123653.0,11077.0,1.4,0.5263157894736842
63,,,Q4,4th Quarter,2.5,0.9090909090909091,1.5,0.7692307692307693,124.5,0.8333333333333334,124.5,0.7692307692307693,17.0,4.0,1.6,,46.0,52.0,0,1,7.0,10.0,1.0,20181017123702.0,11077.0,1.4,0.5263157894736842
64,,,Q4,4th Quarter,2.5,0.8,1.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,17.0,4.0,1.6,,46.0,52.0,0,1,7.0,2.0,1.0,20181017123711.0,11077.0,1.4,0.5263157894736842
65,,,Q4,4th Quarter,2.5,0.8,1.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8695652173913043,17.0,4.0,1.65,,46.0,52.0,0,1,7.0,1.0,0.0,20181017123711.0,11077.0,1.4,0.5263157894736842
66,,,Q4,4th Quarter,2.5,0.8,3.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8695652173913043,17.0,4.0,2.25,,46.0,52.0,0,1,7.0,1.0,0.0,20181017123720.0,11077.0,1.4,0.5263157894736842
67,,,Q4,4th Quarter,2.5,0.8,3.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8695652173913043,17.0,4.0,2.25,,46.0,52.0,0,1,7.0,1.0,1.0,20181017123734.0,11077.0,1.4,0.5263157894736842
68,,,Q4,4th Quarter,2.5,0.8,3.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,17.0,4.0,2.25,,46.0,52.0,0,1,6.0,52.0,1.0,20181017123742.0,21077.0,1.4,0.5263157894736842
69,,,Q4,4th Quarter,2.5,0.8,3.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8695652173913043,17.0,4.0,2.3,,46.0,52.0,0,1,6.0,48.0,0.0,20181017123747.0,21077.0,1.4,0.5263157894736842
70,,,Q4,4th Quarter,2.5,0.8,3.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,17.0,4.0,1.65,,46.0,52.0,0,1,6.0,48.0,0.0,20181017123750.0,21077.0,1.4,0.5263157894736842
71,,,Q4,4th Quarter,2.5,0.8,3.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,17.0,4.0,1.65,,46.0,52.0,0,1,6.0,48.0,0.0,20181017123802.0,21077.0,1.4,0.5263157894736842
72,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,123.5,0.8333333333333334,122.5,0.7692307692307693,17.0,4.0,1.7,,46.0,52.0,0,1,6.0,39.0,0.0,20181017123810.0,11077.0,1.4,0.5263157894736842
73,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,123.5,0.8333333333333334,125.5,0.8333333333333334,17.0,4.0,1.25,^,49.0,52.0,0,1,6.0,31.0,0.0,20181017123817.0,11075^21077,1.4,0.5263157894736842
74,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,123.5,0.8333333333333334,125.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,6.0,29.0,0.0,20181017123820.0,21077.0,1.4,0.5263157894736842
75,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.9090909090909091,124.5,0.7692307692307693,17.0,4.0,1.25,,49.0,52.0,0,1,6.0,20.0,0.0,20181017123828.0,21077.0,1.4,0.5263157894736842
76,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8,124.5,0.8695652173913043,17.0,4.0,1.25,,49.0,52.0,0,1,6.0,12.0,0.0,20181017123836.0,21077.0,1.4,0.5263157894736842
77,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8,124.5,0.9090909090909091,17.0,4.0,0.6666666666666666,,49.0,52.0,0,1,6.0,9.0,0.0,20181017123840.0,11077.0,1.4,0.5263157894736842
78,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8,123.5,0.8333333333333334,17.0,4.0,0.7142857142857143,,49.0,52.0,0,1,6.0,0.0,0.0,20181017123848.0,11077.0,1.4,0.5263157894736842
79,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.7692307692307693,123.5,0.9090909090909091,17.0,4.0,0.7142857142857143,,49.0,52.0,0,1,5.0,52.0,0.0,20181017123856.0,11077.0,1.4,0.5263157894736842
80,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.7692307692307693,122.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,46.0,0.0,20181017123903.0,21077.0,1.4,0.5263157894736842
81,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.7692307692307693,122.5,0.9090909090909091,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,37.0,0.0,20181017123911.0,21077.0,1.4,0.5263157894736842
82,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.7692307692307693,121.5,0.7142857142857143,17.0,4.0,1.0,,49.0,52.0,0,1,5.0,37.0,0.0,20181017123912.0,11077.0,1.4,0.5263157894736842
83,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.7692307692307693,121.5,0.8,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,34.0,0.0,20181017123915.0,21077.0,1.4,0.5263157894736842
84,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,30.0,0.0,20181017123918.0,21077.0,1.4,0.5263157894736842
85,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,30.0,0.0,20181017123923.0,11086.0,1.4,0.5263157894736842
86,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,30.0,0.0,20181017123929.0,11086.0,1.4,0.5263157894736842
87,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,30.0,1.0,20181017123954.0,11086.0,1.4,0.5263157894736842
88,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,29.0,1.0,20181017123955.0,21077.0,1.4,0.5263157894736842
89,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,124.5,0.8333333333333334,121.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,21.0,1.0,20181017124003.0,21077.0,1.4,0.5263157894736842
90,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,13.0,1.0,20181017124011.0,21077.0,1.4,0.5263157894736842
91,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,17.0,4.0,1.25,,49.0,52.0,0,1,5.0,12.0,1.0,20181017124011.0,21077.0,1.4,0.5263157894736842
92,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8333333333333334,119.5,0.7142857142857143,17.0,4.0,1.1,,49.0,52.0,0,1,5.0,6.0,1.0,20181017124018.0,11077.0,1.4,0.5263157894736842
93,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8333333333333334,119.5,0.8333333333333334,17.0,4.0,1.1,,49.0,52.0,0,1,4.0,59.0,1.0,20181017124025.0,11077.0,1.4,0.5263157894736842
94,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,119.5,0.8695652173913043,17.0,4.0,1.1,,49.0,52.0,0,1,4.0,55.0,0.0,20181017124029.0,11077.0,1.4,0.5263157894736842
95,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,122.5,0.8333333333333334,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,55.0,0.0,20181017124030.0,11075.0,1.4,0.5263157894736842
96,44.0,5.0,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,122.5,0.8333333333333334,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,55.0,0.0,20181017124040.0,21081.0,1.4,0.5263157894736842
97,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,122.5,0.8333333333333334,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,55.0,0.0,20181017124215.0,21077.0,1.4,0.5263157894736842
98,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,122.5,0.8333333333333334,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,55.0,1.0,20181017124237.0,21077.0,1.4,0.5263157894736842
99,,,Q4,4th Quarter,2.5,0.8,3.5,0.9090909090909091,120.5,0.8,122.5,0.8333333333333334,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,55.0,1.0,20181017124238.0,21077.0,1.4,0.5263157894736842
100,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.9090909090909091,121.5,0.7692307692307693,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,46.0,1.0,20181017124246.0,21077.0,1.4,0.5263157894736842
101,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.8695652173913043,14.0,4.0,0.5263157894736842,,52.0,52.0,0,1,4.0,37.0,1.0,20181017124255.0,21077.0,1.4,0.5263157894736842
102,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.9090909090909091,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,36.0,0.0,20181017124256.0,21077.0,1.4,0.5263157894736842
103,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.9090909090909091,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,36.0,0.0,20181017124259.0,11086.0,1.4,0.5263157894736842
104,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.9090909090909091,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,36.0,0.0,20181017124305.0,11086.0,1.4,0.5263157894736842
105,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.9090909090909091,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,36.0,0.0,20181017124306.0,11086.0,1.4,0.5263157894736842
106,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,121.5,0.8,121.5,0.9090909090909091,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,36.0,1.0,20181017124326.0,11086.0,1.4,0.5263157894736842
107,,,Q4,4th Quarter,2.5,0.9090909090909091,3.5,0.7692307692307693,120.5,0.8695652173913043,120.5,0.8,14.0,4.0,0.5555555555555556,,52.0,52.0,0,1,4.0,27.0,1.0,20181017124334.0,21077.0,1.4,0.5263157894736842
