,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,-3.5,0.83,3.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,8.0,32.0,0,,11077,0.0,1.25
1,,,,第1节,-3.5,0.83,3.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1,8.0,32.0,0,,11074.0,0.0,1.25
2,,,,第1节,-3.5,0.83,3.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,8.0,32.0,0,,21077.0,0.0,1.25
3,,,,第1节,-3.5,0.87,2.5,0.8,166.5,0.83,166.5,0.83,2.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,8.0,32.0,0,,21077.0,0.0,1.25
4,,,,第1节,-2.5,0.87,2.5,0.8,166.5,0.83,167.5,0.83,-2.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,8.0,32.0,0,,21077.0,0.0,1.25
5,,,,第1节,-2.5,0.87,2.5,0.8,167.5,0.83,167.5,0.83,167.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,8.0,32.0,0,,21077.0,0.0,1.25
6,,,,第1节,-2.5,0.87,2.5,0.8,167.5,0.83,167.5,0.83,167.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,8.0,25.0,0,,21077.0,0.71,1.0
7,,,,第1节,-2.5,0.87,2.5,0.8,167.5,0.83,167.5,0.83,167.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1,8.0,25.0,0,,21086.0,0.71,1.0
8,,,,第1节,-2.5,0.8,1.5,0.87,167.5,0.83,167.5,0.83,1.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1,8.0,25.0,0,,11077.0,0.71,1.0
9,,,,第1节,-1.5,0.8,1.5,0.87,167.5,0.83,166.5,0.83,-1.5,,,,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1,8.0,25.0,0,,11077.0,0.71,1.0
