,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
0,,,,第1节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
1,,,,第1节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,1087.0,0.0,0.0,
2,,,,第1节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,11077.0,0.0,0.0,
3,,,,第1节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,11095.0,0.0,0.0,"0.86,0.39"
4,,,,第1节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,48.0,0,,21077.0,0.0,0.0,
5,,,,第1节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,48.0,0,,21077.0,0.0,0.0,
6,,,,第1节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,21077.0,0.0,0.0,
7,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,11077.0,0.0,0.0,
8,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,11095.0,0.0,0.0,"0.86,0.68"
9,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,38.0,0,,21077.0,0.0,0.0,
10,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,38.0,0,,21077.0,0.0,0.0,
11,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,33.0,0,,21077.0,0.0,0.0,
12,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,33.0,0,,21077.0,0.0,0.0,
13,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,27.0,0,,21077.0,0.0,0.0,
14,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,2.0,0.0,1,9.0,GD,27.0,0,,21074.0,0.0,0.0,"0.13,0.42"
15,,,,第1节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
16,,,,第1节,-11.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,12.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
17,,,,第1节,-12.5,0.83,12.5,0.83,143.5,0.83,145.5,0.83,-12.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
18,,,,第1节,-12.5,0.83,12.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
19,,,,第1节,-12.5,0.83,12.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,27.0,0,,11094.0,0.0,0.0,"0.77,0.14"
20,,,,第1节,-12.5,0.83,12.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,6.0,0,,21077.0,0.0,0.0,
