,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,2.5,0.87,-2.5,0.8,174.5,0.83,174.5,0.83,,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,7.0,8.0,1,20180630020635,11077,1.3,0.56
1,,,,第3节,2.5,0.87,-1.5,0.8,174.5,0.83,174.5,0.83,-1.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,7.0,8.0,1,20180630020635,21077.0,1.3,0.56
2,,,,第3节,1.5,0.87,-1.5,0.8,174.5,0.83,172.5,0.83,1.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,7.0,8.0,1,20180630020635,21077.0,1.3,0.56
3,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,7.0,8.0,1,20180630020635,21077.0,1.3,0.56
4,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,6.0,45.0,1,20180630020658.0,21077.0,1.3,0.56
5,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,6.0,45.0,1,20180630020658.0,21077.0,1.1,0.66
6,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,14.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,46.0,0.0,1,6.0,45.0,1,20180630020700.0,21077.0,1.1,0.66
7,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,45.0,1,20180630020700.0,21074.0,1.1,0.66
8,,,,第3节,1.5,0.87,-1.5,0.8,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,45.0,1,20180630020700.0,11077.0,1.1,0.66
9,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,45.0,1,20180630020700.0,11077.0,1.1,0.66
10,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,39.0,1,20180630020704.0,11077.0,1.1,0.66
11,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,39.0,1,20180630020704.0,11077.0,0.91,0.77
12,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,39.0,1,20180630020705.0,11077.0,0.91,0.77
13,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,38.0,1,20180630020705.0,11077.0,0.91,0.77
14,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,38.0,1,20180630020718.0,11077.0,0.91,0.77
15,,,,第3节,1.5,0.8,-1.5,0.87,174.5,0.83,174.5,0.83,174.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
16,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
17,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
18,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
19,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
20,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
21,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020718.0,11077.0,0.91,0.77
22,,,,第3节,1.5,0.8,-1.5,0.87,173.5,0.83,173.5,0.83,173.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,1.0,1,6.0,25.0,1,20180630020719.0,11077.0,0.91,0.77
23,,,,第3节,1.5,0.8,-1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,25.0,1,20180630020719.0,11077.0,0.91,0.77
24,,,,第3节,1.5,0.8,-1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,25.0,1,20180630020719.0,11077.0,0.91,0.77
25,,,,第3节,1.5,0.8,-1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,,5.0,5.0,14.0,15.0,5.0,3.0,3.0,3.0,2.0,3.0,62.5,60.0,48.0,48.0,0.0,1,6.0,25.0,1,20180630020719.0,11077.0,0.91,0.77
