,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
647,44.0,5.0,第3节,第3节,59.5,0.91,-59.5,0.77,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,22.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,70.0,1.0,1,4.0,GD,11.0,0,,11077.0
648,44.0,5.0,第3节,第3节,59.5,0.91,-59.5,0.77,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,22.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,70.0,1.0,1,4.0,GD,5.0,0,,11077.0
649,44.0,5.0,第3节,第3节,59.5,0.91,-59.5,0.77,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,72.0,70.0,1.0,1,4.0,GD,5.0,0,,11074.0
650,44.0,5.0,第3节,第3节,59.5,0.91,-59.5,0.77,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,4.0,GD,5.0,0,,21077.0
651,44.0,5.0,第3节,第3节,59.5,0.91,-59.5,0.77,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,4.0,GD,3.0,0,,21077.0
652,44.0,5.0,第3节,第3节,59.5,0.87,-58.5,0.8,140.5,0.83,140.5,0.83,-58.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,4.0,GD,3.0,0,,21077.0
653,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,140.5,0.83,141.5,0.83,58.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,4.0,GD,3.0,0,,21077.0
654,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,4.0,GD,3.0,0,,21077.0
655,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,72.0,1.0,1,3.0,GD,51.0,0,,21077.0
656,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,23.0,25.0,1.0,1,3.0,GD,51.0,0,,21074.0
657,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,51.0,0,,11077.0
658,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,50.0,0,,11077.0
659,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,50.0,0,,21077.0
660,44.0,5.0,第3节,第3节,58.5,0.87,-58.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,28.0,0,,21077.0
661,44.0,5.0,第3节,第3节,58.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,-57.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,28.0,0,,21077.0
662,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,140.5,0.83,57.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,28.0,0,,21077.0
663,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,28.0,0,,21077.0
664,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21077.0
665,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,11086.0
666,44.0,5.0,第3节,第3节,57.5,0.8,-57.5,0.87,139.5,0.83,139.5,0.83,139.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21077.0
667,44.0,5.0,第3节,第3节,57.5,0.8,-57.5,0.87,139.5,0.83,139.5,0.83,139.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21081.0
668,44.0,5.0,第3节,第3节,57.5,0.91,-56.5,0.77,139.5,0.83,139.5,0.83,-56.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21077.0
669,44.0,5.0,第3节,第3节,56.5,0.91,-56.5,0.77,139.5,0.83,138.5,0.83,56.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21077.0
670,44.0,5.0,第3节,第3节,56.5,0.91,-56.5,0.77,138.5,0.83,138.5,0.83,138.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,3.0,GD,11.0,0,,21077.0
671,44.0,5.0,第3节,第3节,56.5,0.91,-56.5,0.77,138.5,0.83,138.5,0.83,138.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,2.0,GD,55.0,0,,21077.0
672,44.0,5.0,第3节,第3节,56.5,0.91,-56.5,0.77,138.5,0.83,138.5,0.83,138.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,2.0,GD,55.0,0,,21077.0
673,44.0,5.0,第3节,第3节,56.5,0.91,-56.5,0.77,138.5,0.83,138.5,0.83,138.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,2.0,GD,54.0,0,,21077.0
674,44.0,5.0,第3节,第3节,56.5,0.77,-57.5,0.91,138.5,0.83,138.5,0.83,-57.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,2.0,GD,54.0,0,,21077.0
675,44.0,5.0,第3节,第3节,57.5,0.77,-57.5,0.91,138.5,0.83,138.5,0.83,57.5,3.0,,,8.0,3.0,23.0,8.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,72.0,1.0,1,2.0,GD,56.0,0,,21077.0
676,44.0,5.0,第3节,第3节,57.5,0.77,-57.5,0.91,138.5,0.83,138.5,0.83,57.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,25.0,27.0,1.0,1,2.0,GD,56.0,0,,21074.0
677,44.0,5.0,第3节,第3节,57.5,0.77,-57.5,0.91,138.5,0.83,138.5,0.83,57.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,56.0,0,,11077.0
678,44.0,5.0,第3节,第3节,57.5,0.77,-57.5,0.91,138.5,0.83,138.5,0.83,57.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,46.0,0,,11077.0
679,44.0,5.0,第3节,第3节,57.5,0.87,-55.5,0.8,138.5,0.83,138.5,0.83,-55.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,46.0,0,,11077.0
680,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,138.5,0.83,140.5,0.83,55.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,46.0,0,,11077.0
681,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,46.0,0,,11077.0
682,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,45.0,0,,11077.0
683,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,45.0,0,,11077.0
684,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,30.0,0,,11077.0
685,44.0,5.0,第3节,第3节,55.5,0.83,-54.5,0.83,140.5,0.83,140.5,0.83,-54.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,30.0,0,,21077.0
686,44.0,5.0,第3节,第3节,54.5,0.83,-54.5,0.83,140.5,0.83,139.5,0.83,54.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,30.0,0,,21077.0
687,44.0,5.0,第3节,第3节,54.5,0.83,-54.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,30.0,0,,21077.0
688,44.0,5.0,第3节,第3节,54.5,0.83,-54.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,20.0,0,,21077.0
689,44.0,5.0,第3节,第3节,54.5,0.83,-55.5,0.83,139.5,0.83,139.5,0.83,-55.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,20.0,0,,11077.0
690,44.0,5.0,第3节,第3节,55.5,0.83,-55.5,0.83,139.5,0.83,138.5,0.83,55.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,20.0,0,,11077.0
691,44.0,5.0,第3节,第3节,55.5,0.83,-55.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,,,8.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,72.0,1.0,1,2.0,GD,20.0,0,,11077.0
692,44.0,5.0,第3节,第3节,55.5,0.83,-55.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,75.0,72.0,1.0,1,2.0,GD,20.0,0,,11075.0
693,44.0,5.0,第3节,第3节,55.5,0.83,-55.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,75.0,1.0,1,2.0,GD,11.0,0,,21077.0
694,44.0,5.0,第3节,第3节,55.5,0.83,-57.5,0.83,138.5,0.83,138.5,0.83,-57.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,75.0,1.0,1,2.0,GD,11.0,0,,21077.0
695,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,138.5,0.83,141.5,0.83,57.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,75.0,1.0,1,2.0,GD,11.0,0,,21077.0
696,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,75.0,1.0,1,2.0,GD,11.0,0,,21077.0
697,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,3.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,75.0,1.0,1,2.0,GD,9.0,0,,21077.0
698,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,27.0,30.0,1.0,1,2.0,GD,9.0,0,,21075.0
699,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,2.0,GD,9.0,0,,11077.0
700,44.0,5.0,第3节,第3节,57.5,0.83,-57.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,58.0,0,,11077.0
701,44.0,5.0,第3节,第3节,57.5,0.8,-55.5,0.87,141.5,0.83,141.5,0.83,-55.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,58.0,0,,11077.0
702,44.0,5.0,第3节,第3节,55.5,0.8,-55.5,0.87,141.5,0.83,144.5,0.83,55.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,58.0,0,,11077.0
703,44.0,5.0,第3节,第3节,55.5,0.8,-55.5,0.87,144.5,0.83,144.5,0.83,144.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,58.0,0,,11077.0
704,44.0,5.0,第3节,第3节,55.5,0.8,-55.5,0.87,144.5,0.83,144.5,0.83,144.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,56.0,0,,11077.0
705,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,23.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,75.0,1.0,1,1.0,GD,56.0,0,,11077.0
706,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,77.0,75.0,1.0,1,1.0,GD,56.0,0,,11074.0
707,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,40.0,0,,21077.0
708,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,40.0,0,,21077.0
709,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,39.0,0,,21077.0
710,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,39.0,0,,11077.0
711,44.0,5.0,第3节,第3节,55.5,0.91,-55.5,0.77,145.5,0.83,145.5,0.83,145.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,12.0,0,,11077.0
712,44.0,5.0,第3节,第3节,55.5,0.83,-56.5,0.83,145.5,0.83,145.5,0.83,-56.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,12.0,0,,11077.0
713,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,145.5,0.83,143.5,0.83,56.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,12.0,0,,11077.0
714,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,143.5,0.83,143.5,0.83,143.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,12.0,0,,11077.0
715,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,143.5,0.83,143.5,0.83,143.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,8.0,0,,11077.0
716,44.0,5.0,第3节,第3节,56.5,0.83,-55.5,0.83,143.5,0.83,143.5,0.83,-55.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,1.0,GD,8.0,0,,21077.0
717,44.0,5.0,第3节,第3节,55.5,0.83,-55.5,0.83,143.5,0.83,143.5,0.83,55.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,55.0,0,,21077.0
718,44.0,5.0,第3节,第3节,55.5,0.83,-56.5,0.83,143.5,0.83,143.5,0.83,-56.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,55.0,0,,11077.0
719,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,143.5,0.83,142.5,0.83,56.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,55.0,0,,11077.0
720,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,142.5,0.83,142.5,0.83,142.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,55.0,0,,11077.0
721,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,142.5,0.83,142.5,0.83,142.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,53.0,0,,11077.0
722,44.0,5.0,第3节,第3节,56.5,0.8,-56.5,0.87,142.5,0.83,142.5,0.83,142.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,53.0,0,,11077.0
723,44.0,5.0,第3节,第3节,56.5,0.8,-56.5,0.87,142.5,0.83,142.5,0.83,142.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,34.0,0,,11077.0
724,44.0,5.0,第3节,第3节,56.5,0.8,-56.5,0.87,142.5,0.83,142.5,0.83,142.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,34.0,0,,21086.0
725,44.0,5.0,第3节,第3节,56.5,0.77,-56.5,0.91,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,34.0,0,,11077.0
726,44.0,5.0,第3节,第3节,56.5,0.77,-56.5,0.91,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,32.0,0,,11077.0
727,44.0,5.0,第3节,第3节,56.5,0.77,-55.5,0.91,141.5,0.83,141.5,0.83,-55.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,32.0,0,,11077.0
728,44.0,5.0,第3节,第3节,55.5,0.77,-55.5,0.91,141.5,0.83,141.5,0.83,55.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,24.0,0,,21077.0
729,44.0,5.0,第3节,第3节,55.5,0.87,-54.5,0.8,141.5,0.83,141.5,0.83,-54.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,24.0,0,,21077.0
730,44.0,5.0,第3节,第3节,54.5,0.87,-54.5,0.8,141.5,0.83,140.5,0.71,54.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,24.0,0,,21077.0
731,44.0,5.0,第3节,第3节,54.5,0.87,-54.5,0.8,140.5,1.0,140.5,0.71,140.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,1.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,24.0,0,,21077.0
732,44.0,5.0,第3节,第3节,54.5,0.87,-54.5,0.8,140.5,1.0,140.5,0.71,140.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,24.0,0,,11086.0
733,44.0,5.0,第3节,第3节,54.5,0.87,-54.5,0.8,140.5,1.0,140.5,0.71,140.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,17.0,0,,21077.0
734,44.0,5.0,第3节,第3节,54.5,0.87,-55.5,0.8,140.5,1.0,140.5,0.71,-55.5,3.0,,,9.0,4.0,24.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,77.0,1.0,1,0.0,GD,17.0,0,,11077.0
735,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,55.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,79.0,77.0,1.0,1,0.0,GD,17.0,0,,11074.0
736,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,55.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,17.0,0,,21077.0
737,44.0,5.0,第3节,第3节,55.5,0.87,-55.5,0.8,140.5,0.83,140.5,0.83,55.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,3.0,0,,21077.0
738,44.0,5.0,第3节,第3节,55.5,0.83,-56.5,0.83,140.5,0.83,140.5,0.83,-56.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,3.0,0,,21077.0
739,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,140.5,0.83,141.5,0.83,56.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,3.0,0,,21077.0
740,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,3.0,0,,21077.0
741,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,0.0,0,,21077.0
742,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,0.0,0,,21077.0
743,44.0,5.0,第3节,第3节,56.5,0.83,-56.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,,9.0,4.0,25.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,50.0,0.0,30.0,79.0,1.0,1,0.0,GD,0.0,0,,21077.0
