,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
17,,,4.0,4.5,0.8695652173913043,-6.5,0.8,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.18181818181818182,,69.0,60.0,0,1,9.0,2.0,0.0,20181108150708.0,21077.0,2.65,0.26666666666666666
18,,,4.0,4.5,0.8695652173913043,-6.5,0.8,166.5,0.8333333333333334,166.5,0.8333333333333334,,0.16666666666666666,,69.0,60.0,0,1,9.0,0.0,0.0,20181108150715.0,11077.0,2.65,0.26666666666666666
19,,,4.0,4.5,0.8695652173913043,-6.5,0.8,166.5,0.8333333333333334,166.5,0.8333333333333334,,0.16666666666666666,,69.0,60.0,0,1,8.0,59.0,0.0,20181108150715.0,11077.0,2.65,0.26666666666666666
20,,,4.0,4.5,0.8695652173913043,-6.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1111111111111111,^,71.0,60.0,0,1,8.0,52.0,0.0,20181108150722.0,11074^21077,2.65,0.26666666666666666
21,,,4.0,4.5,0.8695652173913043,-6.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1111111111111111,,71.0,60.0,0,1,8.0,52.0,0.0,20181108150723.0,21077.0,2.65,0.26666666666666666
22,,,4.0,4.5,0.8695652173913043,-6.5,0.8,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.10526315789473684,,71.0,60.0,0,1,8.0,43.0,0.0,20181108150731.0,21077.0,2.65,0.26666666666666666
23,,,4.0,4.5,0.9090909090909091,-6.5,0.7692307692307693,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.09090909090909091,,71.0,60.0,0,1,8.0,37.0,0.0,20181108150738.0,11077.0,2.65,0.26666666666666666
24,,,4.0,4.5,0.9090909090909091,-6.5,0.7692307692307693,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.09090909090909091,,71.0,60.0,0,1,8.0,36.0,0.0,20181108150738.0,11077.0,2.65,0.26666666666666666
25,,,4.0,4.5,0.9090909090909091,-6.5,0.7692307692307693,166.5,0.8333333333333334,166.5,0.8333333333333334,,0.10526315789473684,,71.0,60.0,0,1,8.0,29.0,0.0,20181108150746.0,21077.0,2.65,0.26666666666666666
26,,,4.0,7.5,0.8,-7.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.15384615384615385,^,71.0,62.0,0,1,8.0,21.0,0.0,20181108150754.0,21074^11077,2.65,0.26666666666666666
27,,,4.0,7.5,0.8,-7.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.15384615384615385,,71.0,62.0,0,1,8.0,21.0,0.0,20181108150754.0,11077.0,2.65,0.26666666666666666
28,,,4.0,7.5,0.8,-7.5,0.8695652173913043,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.14285714285714285,,71.0,62.0,0,1,8.0,12.0,0.0,20181108150802.0,11077.0,2.65,0.26666666666666666
29,,,4.0,7.5,0.8,-7.5,0.8695652173913043,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.14285714285714285,,71.0,62.0,0,1,8.0,4.0,0.0,20181108150810.0,11077.0,2.65,0.26666666666666666
30,,,4.0,7.5,0.8,-7.5,0.8695652173913043,166.5,0.8333333333333334,166.5,0.8333333333333334,,0.14285714285714285,,71.0,62.0,0,1,8.0,0.0,0.0,20181108150815.0,11077.0,2.65,0.26666666666666666
31,,,4.0,7.5,0.8,-7.5,0.8695652173913043,166.5,0.8333333333333334,166.5,0.8333333333333334,,0.14285714285714285,^,71.0,62.0,0,1,8.0,0.0,0.0,20181108150829.0,21086^11077,2.65,0.26666666666666666
32,,,4.0,7.5,0.8695652173913043,-7.5,0.8,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.125,1:2,71.0,62.0,0,1,8.0,0.0,0.0,20181108150830.0,11078.0,2.65,0.26666666666666666
33,,,4.0,7.5,0.8695652173913043,-7.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1111111111111111,1:2^2:2,72.0,62.0,0,1,8.0,0.0,0.0,20181108150845.0,11079^11078,2.65,0.26666666666666666
34,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,2:2^,73.0,62.0,0,1,8.0,0.0,0.0,20181108150857.0,11079^21077,2.65,0.26666666666666666
35,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,2:2^,73.0,62.0,0,1,7.0,59.0,0.0,20181108150857.0,11079^21077,2.65,0.26666666666666666
36,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,,73.0,62.0,0,1,8.0,0.0,0.0,20181108150901.0,21077.0,2.65,0.26666666666666666
37,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,,73.0,62.0,0,1,7.0,51.0,0.0,20181108150909.0,21077.0,2.65,0.26666666666666666
38,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,,73.0,62.0,0,1,7.0,42.0,0.0,20181108150909.0,21077.0,2.65,0.26666666666666666
39,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,,73.0,62.0,0,1,7.0,42.0,0.0,20181108150923.0,21077.0,2.65,0.26666666666666666
40,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.1,,73.0,62.0,0,1,7.0,42.0,1.0,20181108150945.0,21077.0,2.65,0.26666666666666666
41,,,4.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,166.5,1.0,166.5,0.7142857142857143,,0.1,,73.0,62.0,0,1,7.0,27.0,1.0,20181108150953.0,21077.0,2.65,0.26666666666666666
42,,,4.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,166.5,1.0,166.5,0.7142857142857143,,0.09090909090909091,,73.0,62.0,0,1,7.0,26.0,1.0,20181108150953.0,21077.0,2.65,0.26666666666666666
43,,,4.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,166.5,1.0,166.5,0.7142857142857143,,0.09090909090909091,,73.0,62.0,0,1,7.0,22.0,1.0,20181108150953.0,21077.0,2.65,0.26666666666666666
44,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.044444444444444446,^,75.0,62.0,0,1,7.0,16.0,1.0,20181108151005.0,11074^21077,2.65,0.26666666666666666
45,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.8333333333333334,167.5,0.8333333333333334,,0.044444444444444446,,75.0,62.0,0,1,7.0,16.0,1.0,20181108151005.0,21077.0,2.65,0.26666666666666666
46,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,75.0,62.0,0,1,7.0,1.0,1.0,20181108151019.0,21077.0,2.65,0.26666666666666666
47,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,75.0,62.0,0,1,7.0,1.0,0.0,20181108151019.0,21077.0,2.65,0.26666666666666666
48,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,75.0,62.0,0,1,7.0,1.0,1.0,20181108151032.0,21077.0,2.65,0.26666666666666666
49,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,75.0,62.0,0,1,7.0,0.0,1.0,20181108151033.0,21077.0,2.65,0.26666666666666666
50,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,,0.04,^,77.0,64.0,0,1,6.0,50.0,1.0,20181108151041.0,11074^21077,2.65,0.26666666666666666
51,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,,0.04,,77.0,64.0,0,1,6.0,41.0,1.0,20181108151049.0,21077.0,2.65,0.26666666666666666
52,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.03571428571428571,,77.0,64.0,0,1,6.0,33.0,1.0,20181108151057.0,21077.0,2.65,0.26666666666666666
53,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.03571428571428571,,77.0,64.0,0,1,6.0,30.0,1.0,20181108151101.0,21077.0,2.65,0.26666666666666666
54,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.03571428571428571,,77.0,64.0,0,1,6.0,29.0,1.0,20181108151102.0,21077.0,2.65,0.26666666666666666
55,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.03571428571428571,,77.0,64.0,0,1,6.0,27.0,1.0,20181108151104.0,21077.0,2.65,0.26666666666666666
56,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.03571428571428571,,77.0,64.0,0,1,6.0,26.0,1.0,20181108151104.0,21077.0,2.65,0.26666666666666666
57,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,1.0,167.5,0.7142857142857143,,0.03571428571428571,,77.0,64.0,0,1,6.0,24.0,0.0,20181108151106.0,21077.0,2.65,0.26666666666666666
58,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,1.0,167.5,0.7142857142857143,,0.03571428571428571,,77.0,64.0,0,1,6.0,24.0,0.0,20181108151107.0,21077.0,2.65,0.26666666666666666
59,,,4.0,10.5,0.8333333333333334,-9.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.05,^,77.0,66.0,0,1,6.0,24.0,0.0,20181108151108.0,21074^11077,2.65,0.26666666666666666
60,,,4.0,10.5,0.8333333333333334,-9.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.05,^,77.0,66.0,0,1,6.0,24.0,0.0,20181108151109.0,21074^11077,2.65,0.26666666666666666
61,,,4.0,10.5,0.8333333333333334,-9.5,0.9090909090909091,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.06666666666666667,1:1,77.0,66.0,0,1,6.0,24.0,0.0,20181108151109.0,21078.0,2.65,0.26666666666666666
62,,,4.0,10.5,0.8695652173913043,-9.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.05,1:1^,77.0,66.0,0,1,6.0,24.0,1.0,20181108151135.0,21080^11077,2.65,0.26666666666666666
63,,,4.0,10.5,0.8695652173913043,-9.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.05,,77.0,66.0,0,1,6.0,24.0,1.0,20181108151136.0,11077.0,2.65,0.26666666666666666
64,,,4.0,10.5,0.8695652173913043,-9.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,,0.05,,77.0,66.0,0,1,6.0,23.0,1.0,20181108151136.0,11077.0,2.65,0.26666666666666666
65,,,4.0,10.5,0.8695652173913043,-9.5,0.8,169.5,0.8333333333333334,169.5,0.8333333333333334,,0.05,,77.0,66.0,0,1,6.0,15.0,1.0,20181108151144.0,11077.0,2.65,0.26666666666666666
66,,,4.0,10.5,0.8695652173913043,-9.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,77.0,66.0,0,1,6.0,7.0,1.0,20181108151152.0,11077.0,2.65,0.26666666666666666
67,,,4.0,10.5,0.8695652173913043,-9.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,,77.0,66.0,0,1,6.0,5.0,0.0,20181108151154.0,11077.0,2.65,0.26666666666666666
68,,,4.0,10.5,0.8695652173913043,-9.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,^,77.0,66.0,0,1,6.0,6.0,0.0,20181108151155.0,21086^11077,2.65,0.26666666666666666
69,,,4.0,10.5,0.8695652173913043,-9.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,,0.044444444444444446,^,77.0,66.0,0,1,6.0,6.0,0.0,20181108151156.0,21086^11077,2.65,0.26666666666666666
70,,,4.0,10.5,0.8,-10.5,0.8695652173913043,170.5,0.7142857142857143,170.5,1.0,,0.044444444444444446,1:2,77.0,66.0,0,1,6.0,6.0,0.0,20181108151156.0,11078.0,2.65,0.26666666666666666
71,,,4.0,10.5,0.8,-10.5,0.8695652173913043,170.5,0.7142857142857143,170.5,1.0,,0.030303030303030304,2:2^,79.0,66.0,0,1,6.0,6.0,0.0,20181108151308.0,11079^21077,2.65,0.26666666666666666
72,,,4.0,10.5,0.8,-10.5,0.8695652173913043,170.5,0.7142857142857143,170.5,1.0,,0.030303030303030304,2:2^,79.0,66.0,0,1,6.0,6.0,0.0,20181108151318.0,11079^21077,2.65,0.26666666666666666
73,,,4.0,10.5,0.8,-10.5,0.8695652173913043,171.5,0.7142857142857143,171.5,1.0,,0.016666666666666666,1:1,79.0,66.0,0,1,6.0,6.0,0.0,20181108151319.0,11078.0,2.65,0.26666666666666666
74,,,4.0,10.5,0.8,-10.5,0.7692307692307693,171.5,0.7142857142857143,171.5,1.0,,0.013333333333333334,1:1^,80.0,66.0,0,1,6.0,6.0,0.0,20181108151327.0,11079^11077,2.65,0.26666666666666666
75,,,4.0,10.5,0.8,-10.5,0.7692307692307693,171.5,0.7142857142857143,171.5,1.0,,0.013333333333333334,1:1^,80.0,66.0,0,1,6.0,6.0,0.0,20181108151346.0,11079^11077,2.65,0.26666666666666666
76,,,4.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,172.5,0.7142857142857143,172.5,1.0,,0.016666666666666666,1:1,80.0,66.0,0,1,6.0,6.0,0.0,20181108151347.0,11078.0,2.65,0.26666666666666666
77,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.7142857142857143,172.5,1.0,,0.013333333333333334,1:1^,81.0,66.0,0,1,6.0,6.0,0.0,20181108151348.0,11079^21077,2.65,0.26666666666666666
78,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.7142857142857143,172.5,1.0,,0.013333333333333334,1:1^,81.0,66.0,0,1,6.0,6.0,1.0,20181108151405.0,11079^21077,2.65,0.26666666666666666
79,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.7142857142857143,172.5,1.0,,0.013333333333333334,1:1^,81.0,66.0,0,1,6.0,5.0,1.0,20181108151405.0,11079^21077,2.65,0.26666666666666666
80,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.7142857142857143,172.5,1.0,,0.006666666666666667,,81.0,66.0,0,1,6.0,5.0,1.0,20181108151406.0,11077.0,2.65,0.26666666666666666
81,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.7142857142857143,172.5,1.0,,0.006666666666666667,,81.0,66.0,0,1,5.0,56.0,1.0,20181108151414.0,11077.0,2.65,0.26666666666666666
82,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,171.5,1.0,171.5,0.7142857142857143,,0.0125,,81.0,66.0,0,1,5.0,54.0,1.0,20181108151417.0,21077.0,2.65,0.26666666666666666
83,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.011111111111111112,,81.0,66.0,0,1,5.0,49.0,0.0,20181108151422.0,21077.0,2.65,0.26666666666666666
84,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.011111111111111112,^,81.0,66.0,0,1,5.0,49.0,0.0,20181108151423.0,11086^21077,2.65,0.26666666666666666
85,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.015151515151515152,1:2,81.0,66.0,0,1,5.0,49.0,0.0,20181108151424.0,21078.0,2.65,0.26666666666666666
86,,,4.0,10.5,0.9090909090909091,-10.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.016666666666666666,1:2^2:2,81.0,67.0,0,1,5.0,49.0,0.0,20181108151504.0,21079^21078,2.65,0.26666666666666666
87,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.011111111111111112,2:2^,81.0,67.0,0,1,5.0,49.0,1.0,20181108151517.0,21080^11077,2.65,0.26666666666666666
88,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.02,,81.0,67.0,0,1,5.0,49.0,1.0,20181108151518.0,21077.0,2.65,0.26666666666666666
89,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.02,,81.0,67.0,0,1,5.0,48.0,1.0,20181108151518.0,21077.0,2.65,0.26666666666666666
90,,,4.0,13.5,0.7692307692307693,-10.5,0.9090909090909091,174.5,0.8333333333333334,174.5,0.8333333333333334,,0.030303030303030304,^,81.0,69.0,0,1,5.0,48.0,1.0,20181108151519.0,21074^11077,2.65,0.26666666666666666
91,,,4.0,13.5,0.7692307692307693,-10.5,0.9090909090909091,174.5,0.8333333333333334,174.5,0.8333333333333334,,0.030303030303030304,,81.0,69.0,0,1,5.0,48.0,1.0,20181108151520.0,11077.0,2.65,0.26666666666666666
92,,,4.0,13.5,0.7692307692307693,-10.5,0.9090909090909091,174.5,0.8333333333333334,174.5,0.8333333333333334,,0.025,,81.0,69.0,0,1,5.0,39.0,1.0,20181108151528.0,11077.0,2.65,0.26666666666666666
93,,,4.0,13.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,,81.0,69.0,0,1,5.0,35.0,0.0,20181108151532.0,11077.0,2.65,0.26666666666666666
94,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.04,^,81.0,69.0,0,1,5.0,35.0,0.0,20181108151539.0,11086^21077,2.65,0.26666666666666666
95,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.04,^,81.0,69.0,0,1,5.0,35.0,0.0,20181108151542.0,11086^21077,2.65,0.26666666666666666
96,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.04,^,81.0,69.0,0,1,5.0,35.0,1.0,20181108151606.0,11086^21077,2.65,0.26666666666666666
97,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.04,,81.0,69.0,0,1,5.0,35.0,1.0,20181108151606.0,21077.0,2.65,0.26666666666666666
98,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.03571428571428571,,81.0,69.0,0,1,5.0,26.0,1.0,20181108151615.0,21077.0,2.65,0.26666666666666666
99,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.03571428571428571,,81.0,69.0,0,1,5.0,21.0,1.0,20181108151618.0,21077.0,2.65,0.26666666666666666
100,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.03571428571428571,,81.0,69.0,0,1,5.0,20.0,0.0,20181108151619.0,21077.0,2.65,0.26666666666666666
101,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,^,81.0,69.0,0,1,5.0,20.0,0.0,20181108151623.0,21086^11077,2.65,0.26666666666666666
102,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,^,81.0,69.0,0,1,5.0,20.0,0.0,20181108151628.0,21086^11077,2.65,0.26666666666666666
103,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,^,81.0,69.0,0,1,5.0,20.0,0.0,20181108151648.0,21086^11077,2.65,0.26666666666666666
104,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,^,81.0,69.0,0,1,5.0,19.0,0.0,20181108151648.0,21086^11077,2.65,0.26666666666666666
105,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.025,,81.0,69.0,0,1,5.0,19.0,0.0,20181108151731.0,11077.0,2.65,0.26666666666666666
106,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,171.5,1.0,171.5,0.7142857142857143,,0.02,,81.0,69.0,0,1,5.0,10.0,0.0,20181108151739.0,11077.0,2.65,0.26666666666666666
107,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.02,,81.0,69.0,0,1,5.0,2.0,0.0,20181108151746.0,11077.0,2.65,0.26666666666666666
108,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.02,,81.0,69.0,0,1,5.0,1.0,0.0,20181108151747.0,11077.0,2.65,0.26666666666666666
109,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.02,,81.0,69.0,0,1,5.0,1.0,0.0,20181108151747.0,21077.0,2.65,0.26666666666666666
110,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.011111111111111112,,81.0,69.0,0,1,5.0,53.0,0.0,20181108151754.0,21077.0,2.65,0.26666666666666666
111,,,4.0,10.5,0.7692307692307693,-10.5,0.9090909090909091,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.011111111111111112,,81.0,69.0,0,1,5.0,45.0,0.0,20181108151803.0,21077.0,2.65,0.26666666666666666
112,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,171.5,1.0,171.5,0.7142857142857143,,0.005,,81.0,69.0,0,1,5.0,42.0,0.0,20181108151805.0,11077.0,2.65,0.26666666666666666
113,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,171.5,1.0,171.5,0.7142857142857143,,0.005,,81.0,69.0,0,1,5.0,41.0,0.0,20181108151806.0,11077.0,2.65,0.26666666666666666
114,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,,0.005,,81.0,69.0,0,1,5.0,33.0,0.0,20181108151814.0,11077.0,2.65,0.26666666666666666
