,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
10,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
11,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
12,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
13,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
14,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
15,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
16,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
17,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
18,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.0,
19,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
20,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
21,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
22,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
23,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.0,
24,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,1.0,,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,10.0,,0.0,0,,1087.0,0.0,0.0,
25,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,1.0,,,,0.0,0.0,0.0,5.0,0.0,0.0,,2.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,0.0,
26,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,1.0,,,,0.0,1.0,0.0,5.0,0.0,0.0,,2.0,0.0,1,10.0,GD,0.0,0,,21074.0,0.0,0.0,"0.07,0.55"
27,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,1.0,,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,10.0,GD,0.0,0,,11077.0,0.0,0.0,
28,,,,第1节,,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,,1.0,,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11077.0,0.0,0.0,
29,,,,第1节,8.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,8.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11077.0,0.0,0.0,
30,,,,第1节,-8.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-8.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11077.0,0.0,0.0,
31,,,,第1节,127.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,127.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11077.0,0.0,0.0,
32,,,,第1节,127.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,127.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11077.0,0.0,0.0,
33,,,,第1节,127.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,127.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,11095.0,0.0,0.0,"0.90,0.55"
34,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,56.0,0,,21077.0,0.0,0.0,
35,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,34.0,0,,11077.0,0.0,0.0,
36,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,34.0,0,,11077.0,0.0,0.0,
37,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,34.0,0,,11095.0,0.0,0.0,"0.87,0.49"
38,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,34.0,0,,21077.0,0.0,0.0,
39,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,21.0,0,,21077.0,0.0,0.0,
40,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,9.0,GD,21.0,0,,21077.0,0.0,0.0,
41,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,1,9.0,GD,21.0,0,,21074.0,0.0,0.0,"0.13,0.65"
42,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,9.0,GD,21.0,0,,11077.0,0.0,0.0,
43,,,,第1节,9.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,9.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,9.0,GD,21.0,0,,11077.0,0.0,0.0,
44,,,,第1节,-9.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-9.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,9.0,GD,21.0,0,,11077.0,0.0,0.0,
45,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,9.0,GD,21.0,0,,11077.0,0.0,0.0,
46,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,9.0,GD,21.0,0,,11077.0,0.0,0.0,
47,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,59.0,0,,11077.0,0.0,0.0,
48,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,59.0,0,,11094.0,0.0,0.0,"0.65,0.79"
49,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,59.0,0,,21077.0,0.0,0.0,
50,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,59.0,0,,21077.0,0.0,0.0,
51,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,41.0,0,,21077.0,0.0,0.0,
52,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,41.0,0,,11077.0,0.0,0.0,
53,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,41.0,0,,11095.0,0.0,0.0,"0.86,0.56"
54,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,33.0,0,,21077.0,0.0,0.0,
55,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,33.0,0,,21077.0,0.0,0.0,
56,,,,第1节,124.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,124.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,24.0,0,,21077.0,0.0,0.0,
57,,,,第1节,123.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,123.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,24.0,0,,21077.0,0.0,0.0,
58,,,,第1节,123.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,123.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,8.0,GD,24.0,0,,11086.0,0.0,0.0,
59,,,,第1节,123.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,123.5,1.0,0.83,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,8.0,GD,24.0,0,,21077.0,0.0,0.0,
60,,,,第1节,123.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,123.5,1.0,0.83,,,1.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,8.0,GD,24.0,0,,21075.0,0.0,0.0,"0.21,0.14"
61,,,,第1节,12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,12.5,1.0,0.8,,,1.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,8.0,GD,24.0,0,,11077.0,0.0,0.0,
62,,,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.87,,,1.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,8.0,GD,24.0,0,,11077.0,0.0,0.0,
63,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.87,,,1.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,8.0,GD,24.0,0,,11077.0,0.0,0.0,
64,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.87,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,24.0,0,,11077.0,0.0,0.0,
65,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,24.0,0,,11077.0,0.0,0.0,
66,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.0,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,14.0,0,,11077.0,0.0,0.0,
67,,,,第1节,126.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,126.5,1.0,0.83,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,14.0,0,,11077.0,0.0,0.0,
68,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.83,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,14.0,0,,11077.0,0.0,0.0,
69,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.83,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
70,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.83,,,1.0,2.0,0.0,5.0,0.0,0.0,7.0,10.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
71,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,7.0,10.0,0.0,1,8.0,GD,1.0,0,,21075.0,0.0,0.0,"0.33,0.78"
72,,,,第1节,125.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
73,,,,第1节,14.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,14.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
74,,,,第1节,-14.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-14.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
75,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
76,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.83,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,54.0,0,,11077.0,0.0,0.0,
77,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,54.0,0,,11077.0,0.0,0.0,
78,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.0,0.0,
79,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.0,0.0,
80,,,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,56.0,0,,11077.0,0.0,0.0,
81,44.0,5.0,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,56.0,0,,11081.0,0.0,0.0,
82,44.0,5.0,,第1节,129.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,129.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11081.0,0.0,0.0,
83,44.0,5.0,,第1节,13.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,13.5,1.0,0.8,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11081.0,0.0,0.0,
84,44.0,5.0,,第1节,-13.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-13.5,1.0,0.87,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11081.0,0.0,0.0,
85,44.0,5.0,,第1节,130.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,130.5,1.0,0.87,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11081.0,0.0,0.0,
86,44.0,5.0,,第1节,130.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,130.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11081.0,0.0,0.0,
87,44.0,5.0,,第1节,130.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,130.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11074.0,0.0,0.0,"0.89,0.53"
88,44.0,5.0,,第1节,130.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,130.5,1.0,0.0,,,2.0,2.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,21077.0,0.0,0.0,
89,44.0,5.0,,第1节,130.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,130.5,1.0,0.0,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,21086.0,0.0,0.0,
90,44.0,5.0,,第1节,12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,12.5,1.0,0.87,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
91,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.8,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,2.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
92,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.83,1:1,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,2.0,0.0,1,7.0,GD,34.0,0,,11078.0,0.0,0.0,
93,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.83,1:1,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,2.0,0.0,1,7.0,GD,34.0,0,,11078.0,0.0,0.0,
94,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.0,1:1,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,2.0,0.0,1,7.0,GD,34.0,0,,11078.0,0.0,0.0,
95,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.0,1:1,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,2.0,0.0,1,7.0,GD,34.0,0,,11079.0,0.0,0.0,"0.80,0.50"
96,44.0,5.0,,第1节,-12.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-12.5,1.0,0.0,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,3.0,0.0,1,7.0,GD,34.0,0,,21077.0,0.0,0.0,
97,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,3.0,0.0,1,7.0,GD,34.0,0,,21077.0,0.0,0.0,
98,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,2.0,0.0,5.0,1.0,0.0,10.0,3.0,0.0,1,7.0,GD,34.0,0,,21077.0,0.0,0.0,
99,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,10.0,12.0,0.0,1,7.0,GD,34.0,0,,21074.0,0.0,0.0,"0.15,0.44"
100,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
101,44.0,5.0,,第1节,13.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,13.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
102,44.0,5.0,,第1节,-13.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-13.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
103,44.0,5.0,,第1节,132.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,132.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,34.0,0,,11077.0,0.0,0.0,
104,44.0,5.0,,第1节,132.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,132.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
105,44.0,5.0,,第1节,132.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,132.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
106,44.0,5.0,,第1节,132.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,132.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
107,44.0,5.0,,第1节,132.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,132.5,1.0,0.87,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
108,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.8,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
109,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.8,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,5.0,0,,21077.0,0.0,0.0,
110,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,3.0,0.0,5.0,1.0,0.0,12.0,3.0,0.0,1,7.0,GD,5.0,0,,21077.0,0.0,0.0,
111,44.0,5.0,,第1节,131.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,131.5,1.0,0.0,,,2.0,4.0,0.0,5.0,1.0,0.0,12.0,14.0,0.0,1,7.0,GD,5.0,0,,21074.0,0.0,0.0,"0.10,0.52"
112,44.0,5.0,,第1节,15.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,15.5,1.0,0.83,,,2.0,4.0,0.0,5.0,1.0,0.0,12.0,14.0,0.0,1,7.0,GD,5.0,0,,11077.0,0.0,0.0,
113,44.0,5.0,,第1节,-15.5,-6.5,0.8,6.5,0.87,125.5,0.83,125.5,0.83,-15.5,1.0,0.83,,,2.0,4.0,0.0,5.0,1.0,0.0,12.0,14.0,0.0,1,7.0,GD,5.0,0,,11077.0,0.0,0.0,
