,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.77,0.91
1,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
2,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
3,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
4,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
5,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
6,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.77,0.91
7,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.77,0.91
8,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,1087.0,0.77,0.91
9,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,10.0,GD,0.0,0,,1087.0,0.77,0.91
10,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,59.0,0,,1087.0,0.77,0.91
11,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,59.0,0,,1087.0,0.77,0.91
12,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,59.0,0,,21077.0,0.77,0.91
13,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,47.0,0,,11077.0,0.77,0.91
14,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,47.0,0,,21077.0,0.77,0.91
15,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,28.0,0,,21077.0,0.77,0.91
16,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,28.0,0,,11077.0,0.77,0.91
17,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,9.0,0,,11077.0,0.77,0.91
18,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,,0.0,1,9.0,GD,9.0,0,,11074.0,0.77,0.91
19,,,,第1节,-1.5,0.83,1.5,0.83,134.5,0.83,134.5,0.83,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,5.0,0,,21077.0,0.77,0.91
20,,,,第1节,-1.5,0.77,-1.5,0.91,134.5,0.83,134.5,0.83,-1.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,5.0,0,,21077.0,0.77,0.91
