,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
39,,,,第1节,156.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,156.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,44.0,0,,21077.0,0.91,0.77
40,,,,第1节,156.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,156.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
41,,,,第1节,156.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,156.5,1.0,0.77,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
42,,,,第1节,156.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,156.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
43,,,,第1节,156.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,156.5,1.0,0.71,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
44,,,,第1节,154.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,154.5,1.0,0.77,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
45,,,,第1节,154.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,154.5,1.0,0.71,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,21077.0,0.91,0.77
46,,,,第1节,154.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,154.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,4.0,0,,21077.0,0.91,0.77
47,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,4.0,0,,11077.0,0.91,0.77
48,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.77,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,8.0,GD,4.0,0,,21077.0,0.91,0.77
49,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,58.0,0,,21077.0,0.91,0.77
