,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
572,44.0,5.0,,2.5,0.7692307692307693,-2.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,16.0,,0.0,8.0,6.0,16.0,19.0,8.0,7.0,2.0,3.0,1.0,2.0,80.0,70.0,64.0,64.0,0,1,6.0,37.0,0.0,20180913182733.0,21086.0,1.3,0.5555555555555556,
573,44.0,5.0,,2.5,0.7692307692307693,-2.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,16.0,,0.0,8.0,6.0,16.0,19.0,8.0,7.0,2.0,3.0,1.0,2.0,80.0,70.0,64.0,64.0,0,1,6.0,37.0,0.0,20180913182734.0,21086.0,1.3,0.5555555555555556,
574,44.0,5.0,,2.5,0.7692307692307693,-2.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,16.0,,0.0,8.0,6.0,16.0,19.0,8.0,7.0,2.0,3.0,1.0,2.0,80.0,70.0,64.0,64.0,0,1,6.0,37.0,0.0,20180913182743.0,21086.0,1.3,0.5555555555555556,
575,44.0,5.0,,2.5,0.7692307692307693,-2.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,16.0,,0.0,8.0,6.0,16.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,64.0,64.0,0,1,6.0,37.0,0.0,20180913182744.0,21086.0,1.3,0.5555555555555556,
576,44.0,5.0,,2.5,0.7692307692307693,-2.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,16.0,,0.0,8.0,6.0,16.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,64.0,64.0,0,1,6.0,37.0,1.0,20180913182803.0,11077.0,1.3,0.5555555555555556,
577,44.0,5.0,,3.5,0.8695652173913043,-3.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,16.0,,0.0,8.0,6.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,64.0,0,1,6.0,33.0,1.0,20180913182806.0,11074.0,2.25,0.3333333333333333,
578,44.0,5.0,,2.5,0.9090909090909091,-2.5,0.7692307692307693,156.5,0.8333333333333334,156.5,0.8333333333333334,16.0,,0.0,8.0,6.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,64.0,0,1,6.0,32.0,1.0,20180913182808.0,21077.0,1.65,0.43478260869565216,
579,44.0,5.0,,2.5,0.9090909090909091,-2.5,0.7692307692307693,155.5,0.9090909090909091,155.5,0.7692307692307693,16.0,,0.0,8.0,6.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,64.0,0,1,6.0,23.0,1.0,20180913182816.0,21077.0,1.65,0.43478260869565216,
580,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,16.0,,0.0,8.0,7.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,67.0,0,1,6.0,16.0,1.0,20180913182824.0,21075.0,0.6666666666666666,1.1,
581,44.0,5.0,,1.5,0.7692307692307693,-1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,16.0,,0.0,8.0,7.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,67.0,0,1,6.0,10.0,1.0,20180913182830.0,11077.0,1.25,0.5714285714285714,
582,44.0,5.0,,1.5,0.7692307692307693,-1.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,16.0,,0.0,8.0,7.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,67.0,0,1,6.0,1.0,1.0,20180913182838.0,11077.0,1.25,0.5714285714285714,
583,44.0,5.0,,1.5,0.7692307692307693,-1.5,0.9090909090909091,157.5,0.7692307692307693,157.5,0.9090909090909091,16.0,,0.0,8.0,7.0,17.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,66.0,67.0,0,1,5.0,53.0,1.0,20180913182847.0,11077.0,1.2,0.625,
584,44.0,5.0,,2.5,0.8695652173913043,-2.5,0.8,159.5,0.7692307692307693,159.5,0.9090909090909091,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,53.0,1.0,20180913182847.0,11074.0,1.65,0.43478260869565216,
585,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,158.5,0.9090909090909091,158.5,0.7692307692307693,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,51.0,1.0,20180913182849.0,21077.0,1.25,0.5714285714285714,
586,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,42.0,1.0,20180913182857.0,21077.0,1.25,0.5714285714285714,
587,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.9090909090909091,157.5,0.7692307692307693,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,34.0,1.0,20180913182906.0,21077.0,1.25,0.5714285714285714,
588,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.8695652173913043,157.5,0.8,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,33.0,0.0,20180913182907.0,21077.0,1.25,0.5714285714285714,
589,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.8695652173913043,157.5,0.8,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,33.0,1.0,20180913182935.0,21077.0,1.25,0.5714285714285714,
590,44.0,5.0,,1.5,0.9090909090909091,-1.5,0.7692307692307693,157.5,0.8695652173913043,157.5,0.8,15.0,,0.0,8.0,7.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,67.0,0,1,5.0,33.0,1.0,20180913182936.0,21077.0,1.25,0.5714285714285714,
591,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,160.5,0.8333333333333334,160.5,0.8333333333333334,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,29.0,1.0,20180913182939.0,21075.0,0.5714285714285714,1.25,
592,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,160.5,0.8333333333333334,160.5,0.8333333333333334,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,26.0,1.0,20180913182943.0,11077.0,0.6666666666666666,1.1,
593,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.9090909090909091,159.5,0.7692307692307693,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,17.0,1.0,20180913182951.0,11077.0,0.6666666666666666,1.1,
594,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,11.0,0.0,20180913182957.0,11077.0,0.6666666666666666,1.1,
595,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,11.0,0.0,20180913182959.0,21086.0,0.6666666666666666,1.1,
596,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,0.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,3.0,80.0,70.0,68.0,70.0,0,1,5.0,11.0,0.0,20180913183000.0,21086.0,0.6666666666666666,1.1,
597,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,5.0,11.0,0.0,20180913183011.0,21086.0,0.6666666666666666,1.1,
598,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,5.0,11.0,1.0,20180913183027.0,21086.0,0.6666666666666666,1.1,
599,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,159.5,0.8,159.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,5.0,10.0,1.0,20180913183028.0,11077.0,0.6666666666666666,1.1,
600,44.0,5.0,,-1.5,0.8695652173913043,1.5,0.8,158.5,0.8695652173913043,158.5,0.8,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,5.0,2.0,1.0,20180913183036.0,11077.0,0.6666666666666666,1.1,
601,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,5.0,1.0,1.0,20180913183037.0,21077.0,0.5555555555555556,1.3,
602,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,56.0,0.0,20180913183043.0,21077.0,0.5555555555555556,1.3,
603,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,56.0,0.0,20180913183044.0,11086.0,0.5555555555555556,1.3,
604,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,1.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,56.0,0.0,20180913183049.0,11086.0,0.5555555555555556,1.3,
605,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,56.0,0.0,20180913183050.0,11086.0,0.5555555555555556,1.3,
606,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,56.0,1.0,20180913183128.0,11086.0,0.5555555555555556,1.3,
607,44.0,5.0,,-1.5,0.7692307692307693,1.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,15.0,,1.0,8.0,8.0,18.0,19.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,70.0,0,1,4.0,47.0,1.0,20180913183137.0,21077.0,0.5555555555555556,1.3,
608,44.0,5.0,,-3.5,0.8,3.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,45.0,1.0,20180913183138.0,21074.0,0.2857142857142857,2.5,
609,44.0,5.0,,-3.5,0.8,3.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,44.0,0.0,20180913183139.0,21074.0,0.2857142857142857,2.5,
610,44.0,5.0,,-3.5,0.8,3.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,46.0,0.0,20180913183143.0,21074.0,0.30303030303030304,2.4,
611,44.0,5.0,,-3.5,0.8,3.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,2.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,46.0,0.0,20180913183144.0,21081.0,0.30303030303030304,2.4,
612,44.0,5.0,,-3.5,0.8,3.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,15.0,^,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,46.0,0.0,20180913183145.0,21077^11081,0.30303030303030304,2.4,^
613,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,159.5,0.8695652173913043,159.5,0.8,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,46.0,0.0,20180913183158.0,21077.0,0.4,1.75,
614,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,159.5,0.8695652173913043,159.5,0.8,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,46.0,1.0,20180913183315.0,21077.0,0.4,1.75,
615,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,159.5,0.7692307692307693,159.5,0.9090909090909091,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,37.0,1.0,20180913183323.0,11077.0,0.4,1.75,
616,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,35.0,0.0,20180913183325.0,11077.0,0.4,1.75,
617,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,35.0,1.0,20180913183339.0,11077.0,0.4,1.75,
618,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,35.0,1.0,20180913183340.0,11077.0,0.4,1.75,
619,,,,-2.5,0.7692307692307693,2.5,0.9090909090909091,158.5,0.8,158.5,0.8695652173913043,15.0,,1.0,8.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,68.0,72.0,0,1,4.0,26.0,1.0,20180913183348.0,11077.0,0.38461538461538464,1.85,
620,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,161.5,0.8333333333333334,161.5,0.8333333333333334,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,25.0,1.0,20180913183349.0,11075.0,1.1,0.6666666666666666,
621,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,161.5,0.7142857142857143,161.5,1.0,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,20.0,1.0,20180913183354.0,21077.0,0.5714285714285714,1.25,
622,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,15.0,0.0,20180913183400.0,21077.0,0.5714285714285714,1.25,
623,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,15.0,0.0,20180913183401.0,11086.0,0.5714285714285714,1.25,
624,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,2.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,15.0,0.0,20180913183406.0,11086.0,0.5714285714285714,1.25,
625,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,15.0,0.0,20180913183407.0,11086.0,0.5714285714285714,1.25,
626,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,15.0,1.0,20180913183417.0,11086.0,0.5714285714285714,1.25,
627,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,160.5,0.7692307692307693,160.5,0.9090909090909091,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,6.0,1.0,20180913183425.0,21077.0,0.5714285714285714,1.25,
628,,,,-1.5,0.9090909090909091,1.5,0.7692307692307693,159.5,0.9090909090909091,159.5,0.7692307692307693,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,4.0,0.0,20180913183427.0,21077.0,0.5714285714285714,1.25,
629,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,4.0,0.0,20180913183430.0,21077.0,1.1,0.6666666666666666,
630,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,4.0,1.0,20180913183436.0,21077.0,1.1,0.6666666666666666,
631,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,15.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,4.0,4.0,1.0,20180913183437.0,11077.0,1.1,0.6666666666666666,
632,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,159.5,0.8,159.5,0.8695652173913043,13.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,3.0,55.0,1.0,20180913183445.0,11077.0,1.1,0.6666666666666666,
633,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,13.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,3.0,47.0,1.0,20180913183454.0,11077.0,1.1,0.6666666666666666,
634,,,,1.5,0.7142857142857143,-1.5,1.0,158.5,0.7692307692307693,158.5,0.9090909090909091,13.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,3.0,38.0,1.0,20180913183502.0,11077.0,1.1,0.6666666666666666,
635,,,,1.5,0.7142857142857143,-1.5,1.0,158.5,0.7692307692307693,158.5,0.9090909090909091,13.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,3.0,39.0,1.0,20180913183502.0,11077.0,1.1,0.6666666666666666,
636,,,,1.5,0.7142857142857143,-1.5,1.0,158.5,0.7142857142857143,158.5,1.0,13.0,,1.0,9.0,8.0,18.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,71.0,72.0,0,1,3.0,37.0,0.0,20180913183504.0,11077.0,1.1,0.6666666666666666,
637,,,,2.5,0.8333333333333334,-2.5,0.8333333333333334,160.5,0.7692307692307693,160.5,0.9090909090909091,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,37.0,0.0,20180913183506.0,11074.0,1.7,0.4166666666666667,
638,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,160.5,0.7692307692307693,160.5,0.9090909090909091,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,37.0,0.0,20180913183515.0,11074.0,1.25,0.5714285714285714,
639,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,160.5,0.7692307692307693,160.5,0.9090909090909091,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,37.0,1.0,20180913183520.0,11074.0,1.25,0.5714285714285714,
640,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,28.0,1.0,20180913183528.0,21077.0,1.25,0.5714285714285714,
641,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,158.5,1.0,158.5,0.7142857142857143,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,20.0,1.0,20180913183537.0,21077.0,1.25,0.5714285714285714,
642,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,158.5,0.9090909090909091,158.5,0.7692307692307693,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,19.0,0.0,20180913183537.0,21077.0,1.25,0.5714285714285714,
643,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,158.5,0.9090909090909091,158.5,0.7692307692307693,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,19.0,0.0,20180913183540.0,11086.0,1.25,0.5714285714285714,
644,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,160.5,0.7692307692307693,160.5,0.9090909090909091,12.0,1:2,1.0,9.0,8.0,19.0,20.0,8.0,7.0,1.0,3.0,3.0,4.0,80.0,70.0,73.0,72.0,0,1,3.0,19.0,0.0,20180913183548.0,21078.0,1.25,0.5714285714285714,
645,,,,1.5,0.7692307692307693,-1.5,0.9090909090909091,160.5,0.8333333333333334,160.5,0.8333333333333334,12.0,1:2^2:2,1.0,9.0,8.0,19.0,20.0,8.0,9.0,1.0,3.0,4.0,4.0,80.0,75.0,73.0,73.0,0,1,3.0,19.0,0.0,20180913183616.0,21079^21078,1.1,0.6666666666666666,^
646,,,,-1.5,0.8695652173913043,1.5,0.8,160.5,0.9090909090909091,160.5,0.7692307692307693,12.0,2:2,1.0,9.0,8.0,19.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,73.0,74.0,0,1,3.0,19.0,0.0,20180913183628.0,21079.0,0.5714285714285714,1.25,
647,,,,1.5,0.7142857142857143,-1.5,1.0,160.5,0.9090909090909091,160.5,0.7692307692307693,12.0,2:2,1.0,9.0,8.0,19.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,73.0,74.0,0,1,3.0,19.0,0.0,20180913183629.0,21079.0,1.0,0.7142857142857143,
648,,,,1.5,0.7142857142857143,-1.5,1.0,160.5,0.9090909090909091,160.5,0.7692307692307693,12.0,2:2,1.0,9.0,8.0,19.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,73.0,74.0,0,1,3.0,19.0,1.0,20180913183642.0,21079.0,1.0,0.7142857142857143,
649,,,,1.5,0.7142857142857143,-1.5,1.0,160.5,0.8,160.5,0.8695652173913043,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,73.0,74.0,0,1,3.0,10.0,1.0,20180913183651.0,11077.0,1.0,0.7142857142857143,
650,,,,1.5,0.7142857142857143,-1.5,1.0,159.5,0.9090909090909091,159.5,0.7692307692307693,12.0,,1.0,9.0,8.0,19.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,73.0,74.0,0,1,3.0,2.0,1.0,20180913183659.0,11077.0,1.0,0.7142857142857143,
651,,,,2.5,0.8,-2.5,0.8695652173913043,159.5,0.9090909090909091,159.5,0.7692307692307693,10.0,,1.0,9.0,8.0,20.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,75.0,74.0,0,1,2.0,57.0,1.0,20180913183704.0,11074.0,1.7,0.4166666666666667,
652,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.9090909090909091,159.5,0.7692307692307693,10.0,,1.0,9.0,8.0,20.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,75.0,74.0,0,1,2.0,55.0,1.0,20180913183706.0,21077.0,1.25,0.5714285714285714,
653,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.9090909090909091,159.5,0.7692307692307693,10.0,,1.0,9.0,8.0,20.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,75.0,74.0,0,1,2.0,46.0,1.0,20180913183715.0,21077.0,1.25,0.5714285714285714,
654,,,,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.9090909090909091,159.5,0.7692307692307693,10.0,,1.0,9.0,8.0,20.0,20.0,8.0,10.0,1.0,3.0,4.0,4.0,80.0,76.9,75.0,74.0,0,1,2.0,38.0,1.0,20180913183723.0,21077.0,1.25,0.5714285714285714,
