,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
14,,13.5,0.8695652173913043,-13.5,0.8,167.5,0.9090909090909091,167.5,0.7692307692307693,6.0,,,5,5.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,67,0,1,5.0,0.0,1.0,20180914173005.0,21077.0,15.0,0.006666666666666667
15,,13.5,0.8695652173913043,-13.5,0.8,166.5,0.8695652173913043,166.5,0.8,5.0,,,5,5.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,67,0,1,4.0,52.0,1.0,20180914173014.0,21077.0,15.0,0.006666666666666667
16,,10.5,0.8695652173913043,-10.5,0.8,169.5,0.9090909090909091,169.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,50.0,1.0,20180914173016.0,21075.0,15.0,0.006666666666666667
17,,11.5,0.8695652173913043,-11.5,0.8,169.5,0.8,169.5,0.8695652173913043,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,43.0,1.0,20180914173023.0,11077.0,14.0,0.01
18,,11.5,0.8695652173913043,-11.5,0.8,168.5,0.8695652173913043,168.5,0.8,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,34.0,1.0,20180914173031.0,11077.0,14.0,0.01
19,,11.5,0.8695652173913043,-11.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,33.0,0.0,20180914173034.0,11077.0,14.0,0.01
20,,10.5,0.8695652173913043,-10.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,33.0,1.0,20180914173057.0,21077.0,10.5,0.016666666666666666
21,,10.5,0.8333333333333334,-10.5,0.8333333333333334,168.5,0.7142857142857143,168.5,1.0,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,24.0,1.0,20180914173105.0,21077.0,10.5,0.016666666666666666
22,,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.9090909090909091,167.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,23.0,0.0,20180914173107.0,21077.0,11.0,0.015151515151515152
23,,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.9090909090909091,167.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,23.0,1.0,20180914173123.0,21077.0,11.0,0.015151515151515152
24,,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.9090909090909091,167.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,22.0,1.0,20180914173123.0,21077.0,11.0,0.015151515151515152
25,,10.5,0.8333333333333334,-10.5,0.8333333333333334,167.5,0.8,167.5,0.8695652173913043,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,14.0,1.0,20180914173131.0,21077.0,11.0,0.015151515151515152
26,,10.5,0.8333333333333334,-10.5,0.8333333333333334,166.5,0.9090909090909091,166.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,8.0,0.0,20180914173138.0,21077.0,11.0,0.015151515151515152
27,,10.5,0.8333333333333334,-10.5,0.8333333333333334,166.5,0.9090909090909091,166.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,8.0,1.0,20180914173203.0,21077.0,11.0,0.015151515151515152
28,,11.5,0.8333333333333334,-11.5,0.8333333333333334,166.5,0.8695652173913043,166.5,0.8,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,4.0,8.0,1.0,20180914173204.0,11077.0,15.0,0.006666666666666667
29,,11.5,0.8333333333333334,-11.5,0.8333333333333334,166.5,0.7692307692307693,166.5,0.9090909090909091,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,3.0,59.0,1.0,20180914173212.0,11077.0,15.0,0.006666666666666667
30,,10.5,0.8333333333333334,-10.5,0.8333333333333334,165.5,0.9090909090909091,165.5,0.7692307692307693,7.0,,,5,6.0,26.0,22.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,70,0,1,3.0,55.0,1.0,20180914173216.0,21077.0,11.5,0.013333333333333334
31,,8.5,0.8333333333333334,-8.5,0.8333333333333334,167.5,0.8695652173913043,167.5,0.8,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,50.0,1.0,20180914173221.0,21074.0,8.5,0.03571428571428571
32,,9.5,0.8333333333333334,-9.5,0.8333333333333334,167.5,0.8333333333333334,167.5,0.8333333333333334,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,46.0,1.0,20180914173225.0,11077.0,10.0,0.02
33,,9.5,0.8333333333333334,-9.5,0.8333333333333334,167.5,0.7142857142857143,167.5,1.0,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,42.0,1.0,20180914173227.0,11077.0,10.0,0.02
34,,9.5,0.8333333333333334,-9.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,33.0,1.0,20180914173235.0,11077.0,10.0,0.02
35,,8.5,0.8333333333333334,-8.5,0.8333333333333334,166.5,0.7142857142857143,166.5,1.0,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,27.0,1.0,20180914173241.0,21077.0,9.0,0.030303030303030304
36,,8.5,0.8333333333333334,-8.5,0.8333333333333334,165.5,0.9090909090909091,165.5,0.7692307692307693,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,23.0,0.0,20180914173245.0,21077.0,9.0,0.030303030303030304
37,,8.5,0.8333333333333334,-8.5,0.8333333333333334,165.5,0.9090909090909091,165.5,0.7692307692307693,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,23.0,0.0,20180914173252.0,21077.0,9.0,0.030303030303030304
38,,8.5,0.8333333333333334,-8.5,0.8333333333333334,165.5,0.9090909090909091,165.5,0.7692307692307693,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,2.0,2.0,65.0,47.1,80,72,0,1,3.0,23.0,0.0,20180914173303.0,21077.0,9.0,0.030303030303030304
39,,8.5,0.8333333333333334,-8.5,0.8333333333333334,165.5,0.9090909090909091,165.5,0.7692307692307693,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,3.0,2.0,65.0,47.1,80,72,0,1,3.0,23.0,1.0,20180914173304.0,21077.0,9.0,0.030303030303030304
40,,8.5,0.8,-8.5,0.8695652173913043,165.5,0.7692307692307693,165.5,0.9090909090909091,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,3.0,2.0,65.0,47.1,80,72,0,1,3.0,14.0,1.0,20180914173312.0,21077.0,9.0,0.030303030303030304
41,,8.5,0.8,-8.5,0.8695652173913043,165.5,0.7142857142857143,165.5,1.0,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,3.0,2.0,65.0,47.1,80,72,0,1,3.0,13.0,0.0,20180914173314.0,21077.0,9.0,0.030303030303030304
42,,8.5,0.8,-8.5,0.8695652173913043,165.5,0.7142857142857143,165.5,1.0,7.0,,,5,6.0,26.0,23.0,13,8.0,4,2,3.0,2.0,65.0,47.1,80,72,0,1,3.0,13.0,0.0,20180914173318.0,21077.0,9.0,0.030303030303030304
43,,8.5,0.7142857142857143,-8.5,1.0,166.5,0.8333333333333334,166.5,0.8333333333333334,7.0,1:2,,5,6.0,26.0,23.0,13,8.0,4,2,3.0,2.0,65.0,47.1,80,72,0,1,3.0,13.0,0.0,20180914173333.0,21078.0,8.0,0.04
44,,7.5,0.8695652173913043,-7.5,0.8,166.5,0.9090909090909091,166.5,0.7692307692307693,7.0,1:2^2:2,1.0,5,6.0,26.0,23.0,13,9.0,4,2,4.0,2.0,65.0,50.0,80,73,0,1,3.0,13.0,0.0,20180914173342.0,21079^21078,7.75,0.044444444444444446
45,,7.5,0.8333333333333334,-7.5,0.8333333333333334,166.5,0.7692307692307693,166.5,0.9090909090909091,7.0,2:2,1.0,5,6.0,26.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,80,73,0,1,3.0,13.0,1.0,20180914173355.0,21080.0,7.5,0.05
46,,8.5,0.8333333333333334,-8.5,0.8333333333333334,166.5,0.7692307692307693,166.5,0.9090909090909091,7.0,,1.0,5,6.0,26.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,80,73,0,1,3.0,13.0,1.0,20180914173357.0,11077.0,9.0,0.030303030303030304
47,,8.5,0.8,-8.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,7.0,,1.0,5,6.0,26.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,80,73,0,1,3.0,4.0,1.0,20180914173405.0,11077.0,9.0,0.030303030303030304
48,,8.5,0.8,-8.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,26.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,80,73,0,1,2.0,56.0,1.0,20180914173413.0,11077.0,9.5,0.025
49,,10.5,0.8,-10.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,52.0,1.0,20180914173418.0,11074.0,15.0,0.006666666666666667
50,,9.5,0.7692307692307693,-9.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,48.0,1.0,20180914173421.0,21077.0,11.5,0.013333333333333334
51,,9.5,0.7692307692307693,-9.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,39.0,1.0,20180914173430.0,21077.0,12.0,0.0125
52,,9.5,0.7692307692307693,-9.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,36.0,0.0,20180914173434.0,21077.0,13.0,0.011111111111111112
53,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,36.0,0.0,20180914173438.0,21077.0,16.0,0.005
54,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,36.0,1.0,20180914173449.0,21077.0,16.0,0.005
55,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,27.0,1.0,20180914173458.0,21077.0,16.0,0.005
56,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,19.0,1.0,20180914173506.0,21077.0,17.0,0.004
57,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,11.0,1.0,20180914173506.0,21077.0,17.0,0.004
58,,10.5,0.7692307692307693,-10.5,0.9090909090909091,165.5,0.8333333333333334,165.5,0.8333333333333334,5.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,2.0,3.0,1.0,20180914173522.0,21077.0,15.0,0.006666666666666667
59,,10.5,0.0,-10.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,3.0,,1.0,5,6.0,27.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,82,73,0,1,1.0,57.0,1.0,20180914173529.0,11077.0,15.0,0.006666666666666667
60,,11.5,0.0,-11.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,28.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,51.0,1.0,20180914173534.0,11074.0,15.0,0.006666666666666667
61,,10.5,0.0,-10.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,28.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,48.0,1.0,20180914173538.0,21077.0,15.0,0.006666666666666667
62,,10.5,0.0,-10.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,28.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,45.0,1.0,20180914173543.0,21077.0,15.0,0.006666666666666667
63,,10.5,0.0,-10.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,28.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,36.0,1.0,20180914173551.0,21077.0,15.0,0.006666666666666667
64,,10.5,0.0,-10.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,28.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,28.0,1.0,20180914173559.0,21077.0,15.0,0.006666666666666667
65,,11.5,0.0,-11.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,28.0,1.0,20180914173559.0,11077.0,15.0,0.006666666666666667
66,,11.5,0.0,-11.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,22.0,0.0,20180914173605.0,11077.0,15.0,0.006666666666666667
67,,11.5,0.0,-11.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,27.0,0.0,20180914173617.0,11077.0,15.0,0.006666666666666667
68,,11.5,0.0,-11.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,27.0,1.0,20180914173627.0,11077.0,15.0,0.006666666666666667
69,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,18.0,1.0,20180914173636.0,21077.0,15.0,0.006666666666666667
70,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,10.0,1.0,20180914173644.0,21077.0,15.0,0.006666666666666667
71,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,2.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,1.0,5.0,1.0,20180914173649.0,11077.0,15.0,0.006666666666666667
72,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,56.0,1.0,20180914173657.0,11077.0,15.0,0.006666666666666667
73,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,48.0,1.0,20180914173706.0,11077.0,15.0,0.006666666666666667
74,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,46.0,1.0,20180914173707.0,21077.0,15.0,0.006666666666666667
75,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,37.0,1.0,20180914173715.0,21077.0,15.0,0.006666666666666667
76,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,29.0,1.0,20180914173724.0,21077.0,15.0,0.006666666666666667
77,,12.5,0.0,-12.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,24.0,0.0,20180914173729.0,21077.0,15.0,0.006666666666666667
78,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,24.0,0.0,20180914173735.0,21077.0,15.0,0.006666666666666667
79,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,24.0,1.0,20180914173742.0,21077.0,15.0,0.006666666666666667
80,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,24.0,1.0,20180914173743.0,11077.0,15.0,0.006666666666666667
81,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,15.0,1.0,20180914173751.0,11077.0,15.0,0.006666666666666667
82,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,7.0,1.0,20180914173759.0,11077.0,15.0,0.006666666666666667
83,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,5.0,0.0,20180914173801.0,11077.0,15.0,0.006666666666666667
84,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,2.0,65.0,47.4,84,73,0,1,0.0,5.0,0.0,20180914173807.0,21086.0,15.0,0.006666666666666667
85,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,3.0,65.0,47.4,84,73,0,1,0.0,5.0,0.0,20180914173823.0,21086.0,15.0,0.006666666666666667
86,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,3.0,65.0,47.4,84,73,0,1,0.0,5.0,0.0,20180914173824.0,11077.0,15.0,0.006666666666666667
87,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,3.0,65.0,47.4,84,73,0,1,0.0,0.0,0.0,20180914173830.0,11077.0,15.0,0.006666666666666667
88,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,3.0,65.0,47.4,84,73,0,1,0.0,0.0,0.0,20180914173830.0,1084.0,15.0,0.006666666666666667
89,,13.5,0.0,-13.5,0.0,165.5,0.8333333333333334,165.5,0.8333333333333334,1.0,,1.0,5,6.0,29.0,23.0,13,9.0,4,2,4.0,3.0,65.0,47.4,84,73,0,1,0.0,0.0,0.0,20180914173834.0,1084.0,15.0,0.006666666666666667
