,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
39,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,112.5,0.8695652173913043,112.5,0.8,10.0,,,,1.0,3.0,16.0,5.0,10.0,10.0,4,3,2.0,0.0,62.5,55.6,45.0,29,0,1,3.0,35.0,0.0,20180923181150.0,11077.0,17.0,0.004
40,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,34.0,0.0,20180923181153.0,11086^21077,17.0,0.004
41,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,34.0,0.0,20180923181154.0,11086^21077,17.0,0.004
42,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,34.0,1.0,20180923181206.0,11086^21077,17.0,0.004
43,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,33.0,1.0,20180923181206.0,11086^21077,17.0,0.004
44,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,31.0,1.0,20180923181209.0,21077.0,17.0,0.004
45,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,25.0,1.0,20180923181209.0,21077.0,17.0,0.004
46,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,17.0,1.0,20180923181223.0,21077.0,17.0,0.004
47,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,0.0,62.5,55.6,45.0,29,0,1,3.0,14.0,0.0,20180923181226.0,21077.0,17.0,0.004
48,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,62.5,55.6,45.0,29,0,1,3.0,14.0,0.0,20180923181231.0,21086^11077,17.0,0.004
49,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,62.5,55.6,45.0,29,0,1,3.0,14.0,0.0,20180923181232.0,21086^11077,17.0,0.004
50,,3.0,19.5,0.8695652173913043,-19.5,0.8,112.5,0.8333333333333334,112.5,0.8333333333333334,10.0,,1:2,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,62.5,55.6,45.0,29,0,1,3.0,14.0,0.0,20180923181240.0,11078.0,17.0,0.004
51,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,112.5,0.7692307692307693,112.5,0.9090909090909091,10.0,,1:2^2:2,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,58.8,55.6,45.0,29,0,1,3.0,14.0,0.0,20180923181247.0,11080^11078,17.0,0.004
52,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,2:2^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,14.0,1.0,20180923181257.0,11080^21077,17.0,0.004
53,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,14.0,1.0,20180923181258.0,21077.0,17.0,0.004
54,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.8333333333333334,111.5,0.8333333333333334,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,13.0,1.0,20180923181258.0,21077.0,17.0,0.004
55,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,111.5,0.7692307692307693,111.5,0.9090909090909091,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,5.0,1.0,20180923181307.0,21077.0,17.0,0.004
56,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,110.5,0.9090909090909091,110.5,0.7692307692307693,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,4.0,0.0,20180923181308.0,21077.0,17.0,0.004
57,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,110.5,0.9090909090909091,110.5,0.7692307692307693,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,4.0,2.0,55.6,55.6,45.0,29,0,1,3.0,5.0,0.0,20180923181317.0,21077.0,17.0,0.004
58,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,110.5,0.9090909090909091,110.5,0.7692307692307693,10.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,10.0,4,3,5.0,2.0,55.6,55.6,45.0,29,0,1,3.0,5.0,0.0,20180923181317.0,11086^21077,17.0,0.004
59,,3.0,18.5,0.8695652173913043,-18.5,0.8,110.5,0.8695652173913043,110.5,0.8,10.0,,1:2^2:2,1.0,1.0,3.0,16.0,5.0,10.0,11.0,4,3,5.0,2.0,55.6,57.9,45.0,30,0,1,3.0,5.0,0.0,20180923181332.0,21079^21078,17.0,0.004
60,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8333333333333334,113.5,0.8333333333333334,10.0,,2:2^,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,3.0,5.0,0.0,20180923181345.0,21079^11077,17.0,0.004
61,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8333333333333334,113.5,0.8333333333333334,10.0,,2:2^,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,3.0,4.0,0.0,20180923181345.0,21079^11077,17.0,0.004
62,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8,113.5,0.8695652173913043,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,3.0,1.0,0.0,20180923181358.0,11077.0,17.0,0.004
63,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,112.5,0.8695652173913043,112.5,0.8,11.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,2.0,55.0,0.0,20180923181404.0,21077.0,17.0,0.004
64,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,11.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,2.0,51.0,0.0,20180923181408.0,21077.0,17.0,0.004
65,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,11.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,5.0,2.0,55.6,60.0,45.0,31,0,1,2.0,51.0,0.0,20180923181409.0,21077.0,17.0,0.004
66,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,112.5,0.8333333333333334,112.5,0.8333333333333334,11.0,,^,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,60.0,45.0,31,0,1,2.0,51.0,0.0,20180923181413.0,11086^21077,17.0,0.004
67,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,113.5,0.8695652173913043,113.5,0.8,11.0,,1:2,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,60.0,45.0,31,0,1,2.0,51.0,0.0,20180923181414.0,21078.0,16.0,0.005
68,,3.0,17.5,0.8695652173913043,-17.5,0.8,113.5,0.8,113.5,0.8695652173913043,11.0,,1:2^2:2,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,51.0,0.0,20180923181437.0,21080^21078,17.0,0.004
69,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8,113.5,0.8695652173913043,10.0,,1:2^2:2,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,51.0,1.0,20180923181450.0,21080^21078,17.0,0.004
70,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8,113.5,0.8695652173913043,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,51.0,1.0,20180923181452.0,11077.0,17.0,0.004
71,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8,113.5,0.8695652173913043,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,50.0,1.0,20180923181452.0,11077.0,17.0,0.004
72,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,113.5,0.8,113.5,0.8695652173913043,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,42.0,1.0,20180923181500.0,11077.0,17.0,0.004
73,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,111.5,0.8695652173913043,111.5,0.8,10.0,,,1.0,1.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,45.0,31,0,1,2.0,34.0,1.0,20180923181508.0,11077.0,17.0,0.004
74,,3.0,20.5,0.8,-20.5,0.8695652173913043,114.5,0.9090909090909091,114.5,0.7692307692307693,10.0,,^,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,29.0,1.0,20180923181514.0,11075^21077,17.0,0.004
75,,3.0,20.5,0.8,-20.5,0.8695652173913043,114.5,0.9090909090909091,114.5,0.7692307692307693,10.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,28.0,1.0,20180923181515.0,21077.0,17.0,0.004
76,,3.0,20.5,0.7692307692307693,-20.5,0.9090909090909091,114.5,0.8333333333333334,114.5,0.8333333333333334,10.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,21.0,0.0,20180923181522.0,21077.0,17.0,0.004
77,,3.0,20.5,0.7692307692307693,-20.5,0.9090909090909091,114.5,0.8333333333333334,114.5,0.8333333333333334,10.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,21.0,1.0,20180923181535.0,21077.0,17.0,0.004
78,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,114.5,0.8333333333333334,114.5,0.8333333333333334,10.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,21.0,1.0,20180923181536.0,11077.0,17.0,0.004
79,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,114.5,0.7692307692307693,114.5,0.9090909090909091,9.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,12.0,1.0,20180923181544.0,11077.0,17.0,0.004
80,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,9.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,2.0,4.0,1.0,20180923181552.0,11077.0,17.0,0.004
81,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,10.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,59.0,1.0,20180923181556.0,21077.0,17.0,0.004
82,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,59.0,1.0,20180923181600.0,21077.0,17.0,0.004
83,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,49.0,1.0,20180923181606.0,21077.0,17.0,0.004
84,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,43.0,1.0,20180923181612.0,21077.0,17.0,0.004
85,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,42.0,1.0,20180923181613.0,21077.0,17.0,0.004
86,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,111.5,0.9090909090909091,111.5,0.7692307692307693,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,34.0,1.0,20180923181621.0,21077.0,17.0,0.004
87,,3.0,20.5,0.8695652173913043,-20.5,0.8,111.5,0.8333333333333334,111.5,0.8333333333333334,5.0,,,1.0,2.0,3.0,16.0,5.0,10.0,12.0,4,3,6.0,2.0,55.6,57.1,48.0,31,0,1,1.0,29.0,1.0,20180923181626.0,11077.0,17.0,0.004
