,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
0,,,,第1节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,1.5,
1,,,,第1节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,,0.0,0,,1087.0,0.0,1.5,
2,,,,第1节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,45.0,0,,11077.0,0.0,1.5,
3,,,,第1节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,45.0,0,,11095.0,0.0,1.5,"0.89,0.46"
4,,,,第1节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,1.5,
5,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,1.5,
6,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,34.0,0,,21077.0,0.0,1.5,
7,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,34.0,0,,21095.0,0.0,1.5,"0.21,0.48"
8,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,34.0,0,,11077.0,0.0,1.5,
9,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,34.0,0,,11094.0,0.0,1.5,"0.69,0.28"
10,,,,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
11,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
12,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
13,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
14,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
15,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
16,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
17,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
18,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
19,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
20,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
21,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
22,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
23,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,11086.0,0.0,1.5,
24,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21077.0,0.0,1.5,
25,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,18.0,0,,21095.0,0.0,1.5,"0.15,0.47"
26,,,,第1节,-4.5,0.83,4.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,0.0,0,,11077.0,0.0,1.5,
27,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,0.0,0,,11077.0,0.0,1.5,
28,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,52.0,0,,21077.0,0.0,1.5,
29,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,52.0,0,,21095.0,0.0,1.5,"0.16,0.37"
30,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,11077.0,0.0,1.5,
31,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,34.0,0,,11095.0,0.0,1.5,"0.71,0.15"
32,,,,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,22.0,0,,21077.0,0.0,1.5,
33,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,22.0,0,,21077.0,0.0,1.5,
34,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,21.0,0,,21077.0,0.0,1.5,
35,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,21.0,0,,21094.0,0.0,1.5,"0.26,0.78"
36,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,8.0,0,,11077.0,0.0,1.5,
37,,,,第1节,-4.5,0.83,4.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,8.0,GD,8.0,0,,11077.0,0.0,1.5,
38,,,,第1节,-4.5,0.83,4.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,7.0,GD,47.0,0,,11077.0,0.0,1.5,
39,,,,第1节,-4.5,0.83,4.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,,0.0,1,7.0,GD,47.0,0,,11074.0,0.0,1.5,"0.84,0.48"
40,,,,第1节,-4.5,0.83,4.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.0,1.5,
41,,,,第1节,-4.5,0.8,2.5,0.87,139.5,0.83,139.5,0.83,2.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.0,1.5,
42,,,,第1节,-2.5,0.8,2.5,0.87,139.5,0.83,140.5,0.83,-2.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.0,1.5,
43,,,,第1节,-2.5,0.8,2.5,0.87,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.0,1.5,
44,,,,第1节,-2.5,0.8,2.5,0.8,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.63,1.2,
45,,,,第1节,-2.5,0.87,4.5,0.8,140.5,0.83,140.5,0.83,4.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.63,1.2,
46,,,,第1节,-4.5,0.87,4.5,0.8,140.5,0.83,141.5,0.83,-4.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.63,1.2,
47,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,47.0,0,,21077.0,0.63,1.2,
48,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,29.0,0,,21077.0,0.63,1.2,
49,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.0,GD,29.0,0,,21074.0,0.63,1.2,"0.11,0.48"
50,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,29.0,0,,11077.0,0.63,1.2,
51,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,29.0,0,,11094.0,0.0,1.5,"0.68,0.64"
52,,,,第1节,-4.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,16.0,0,,21077.0,0.0,1.5,
53,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,16.0,0,,21077.0,0.0,1.5,
54,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,16.0,0,,21095.0,0.0,1.5,"0.13,0.43"
55,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1,7.0,GD,8.0,0,,11077.0,0.0,1.5,
56,,,,第1节,-4.5,0.87,4.5,0.8,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1,7.0,GD,8.0,0,,11074.0,0.0,1.5,"0.82,0.57"
57,,,,第1节,-4.5,0.87,4.5,0.8,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1,7.0,GD,8.0,0,,21077.0,0.0,1.5,
58,,,,第1节,-4.5,0.87,4.5,0.8,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,1.5,
59,,,,第1节,-4.5,0.8,2.5,0.87,140.5,0.83,140.5,0.83,2.5,1.0,,,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,1.5,
60,,,,第1节,-2.5,0.8,2.5,0.87,140.5,0.83,140.5,0.83,-2.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,1,6.0,GD,40.0,0,,21075.0,0.63,1.2,"0.29,0.77"
61,,,,第1节,-2.5,0.8,2.5,0.87,140.5,0.83,140.5,0.83,-2.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.63,1.2,
62,,,,第1节,-2.5,0.8,2.5,0.87,140.5,0.83,140.5,0.83,-2.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.63,1.2,
63,,,,第1节,-2.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,4.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.63,1.2,
64,,,,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,142.5,0.83,-4.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.63,1.2,
65,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.63,1.2,
66,,,,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.45,0.0,
