,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
53,4.0,-18.5,0.9090909090909091,18.5,0.7692307692307693,152.5,0.9090909090909091,152.5,0.7692307692307693,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,2.0,57.1,87.5,61,77,0,1,4.0,2.0,1.0,20180922154548.0,11077.0
54,4.0,-18.5,1.0,18.5,0.7142857142857143,151.5,0.9090909090909091,151.5,0.7692307692307693,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,2.0,57.1,87.5,61,77,0,1,3.0,54.0,1.0,20180922154557.0,11077.0
55,4.0,-18.5,1.0,18.5,0.7142857142857143,151.5,0.8695652173913043,151.5,0.8,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,2.0,57.1,87.5,61,77,0,1,3.0,52.0,0.0,20180922154600.0,11077.0
56,4.0,-18.5,1.0,18.5,0.7142857142857143,151.5,0.8695652173913043,151.5,0.8,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,2.0,57.1,87.5,61,77,0,1,3.0,52.0,0.0,20180922154607.0,21086.0
57,4.0,-18.5,1.0,18.5,0.7142857142857143,151.5,0.8695652173913043,151.5,0.8,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,52.0,0.0,20180922154609.0,21086.0
58,4.0,-18.5,1.0,18.5,0.7142857142857143,151.5,0.8695652173913043,151.5,0.8,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,52.0,0.0,20180922154636.0,11077.0
59,4.0,-17.5,0.7142857142857143,17.5,1.0,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,50.0,0.0,20180922154637.0,11077.0
60,4.0,-18.5,0.7142857142857143,18.5,1.0,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,50.0,0.0,20180922154640.0,11077.0
61,4.0,-18.5,0.7142857142857143,18.5,1.0,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,50.0,1.0,20180922154654.0,11077.0
62,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,151.5,0.7142857142857143,151.5,1.0,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,41.0,1.0,20180922154702.0,21077.0
63,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,33.0,1.0,20180922154710.0,21077.0
64,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,32.0,0.0,20180922154712.0,21077.0
65,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,32.0,0.0,20180922154715.0,21077.0
66,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,32.0,1.0,20180922154729.0,21077.0
67,4.0,-17.5,0.8,17.5,0.8695652173913043,149.5,1.0,149.5,0.7142857142857143,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,23.0,1.0,20180922154737.0,11077.0
68,4.0,-17.5,0.8,17.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,17.0,0.0,20180922154743.0,11077.0
69,4.0,-18.5,0.8,18.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,17.0,0.0,20180922154749.0,21077.0
70,4.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,149.5,0.7142857142857143,149.5,1.0,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,8.0,0.0,20180922154757.0,21077.0
