,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,2.5,0.83,-2.5,0.83,165.5,0.83,165.5,0.83,,,,,3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,13.0,15.0,0.0,1,2.0,54.0,0,,21077,1.2,0.63
1,,,,第1节,2.5,0.83,-2.5,0.83,164.5,0.83,164.5,0.83,164.5,,,,3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,13.0,15.0,0.0,1,2.0,54.0,0,,21077,1.2,0.63
2,,,,第1节,2.5,0.83,-2.5,0.83,164.5,0.83,164.5,0.83,164.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,13.0,17.0,0.0,1,2.0,54.0,0,,21074.0,1.2,0.63
3,,,,第1节,2.5,0.83,-2.5,0.83,164.5,0.83,164.5,0.83,164.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,54.0,0,,11077.0,1.2,0.63
4,,,,第1节,2.5,0.83,-2.5,0.83,164.5,0.83,164.5,0.83,164.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,40.0,0,,11077.0,1.2,0.63
5,,,,第1节,2.5,0.8,-1.5,0.87,164.5,0.83,164.5,0.83,-1.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,40.0,0,,11077.0,1.2,0.63
6,,,,第1节,1.5,0.8,-1.5,0.87,164.5,0.83,166.5,0.83,1.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,40.0,0,,11077.0,1.2,0.63
7,,,,第1节,1.5,0.8,-1.5,0.87,166.5,0.83,166.5,0.83,166.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,40.0,0,,11077.0,1.2,0.63
8,,,,第1节,1.5,0.8,-1.5,0.87,166.5,0.83,166.5,0.83,166.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11077.0,0.91,0.77
9,,,,第1节,1.5,0.8,-1.5,0.87,165.5,0.83,165.5,0.83,165.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11077.0,0.91,0.77
10,,,,第1节,1.5,0.8,-1.5,0.87,165.5,0.83,165.5,0.83,165.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,21086.0,0.91,0.77
11,,,,第1节,1.5,0.8,-1.5,0.87,165.5,0.83,165.5,0.83,165.5,,,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11077.0,0.91,0.77
12,,,,第1节,1.5,0.87,-1.5,0.8,166.5,0.83,166.5,0.83,166.5,,1:2,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11078.0,0.91,0.77
13,,,,第1节,1.5,0.87,-1.5,0.87,166.5,0.83,166.5,0.83,166.5,,1:2,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11078.0,1.0,0.71
14,,,,第1节,1.5,0.8,-2.5,0.87,166.5,0.83,166.5,0.83,-2.5,,1:2,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11078.0,1.0,0.71
15,,,,第1节,2.5,0.8,-2.5,0.87,166.5,0.83,167.5,0.83,2.5,,1:2,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11078.0,1.0,0.71
16,,,,第1节,2.5,0.8,-2.5,0.87,167.5,0.83,167.5,0.83,167.5,,1:2,,3.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,13.0,0.0,1,2.0,37.0,0,,11078.0,1.0,0.71
17,,,,第1节,2.5,0.8,-2.5,0.87,167.5,0.83,167.5,0.83,167.5,,1:2,,3.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,14.0,13.0,0.0,1,2.0,37.0,0,,11079.0,1.1,0.66
18,,,,第1节,2.5,0.8,-2.5,0.87,167.5,0.83,167.5,0.83,167.5,,2:2,,3.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,14.0,0.0,1,2.0,37.0,0,,11078.0,1.1,0.66
19,,,,第1节,2.5,0.8,-2.5,0.87,167.5,0.83,167.5,0.83,167.5,,2:2,,3.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,15.0,14.0,0.0,1,2.0,37.0,0,,11079.0,1.1,0.66
20,,,,第1节,2.5,0.8,-2.5,0.87,167.5,0.83,167.5,0.83,167.5,,,,3.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,15.0,0.0,1,2.0,37.0,0,,21077.0,1.1,0.66
21,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,,3.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,15.0,0.0,1,2.0,37.0,0,,21077.0,1.1,0.66
22,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,,3.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,15.0,0.0,1,2.0,25.0,0,,21077.0,1.1,0.66
23,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,17.0,19.0,0.0,1,2.0,25.0,0,,21074.0,1.1,0.66
24,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,25.0,0,,11077.0,1.1,0.66
25,,,,第1节,2.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-1.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,25.0,0,,11077.0,1.1,0.66
26,,,,第1节,1.5,0.8,-1.5,0.87,168.5,0.83,169.5,0.83,1.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,25.0,0,,11077.0,1.1,0.66
27,,,,第1节,1.5,0.8,-1.5,0.87,169.5,0.83,169.5,0.83,169.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,25.0,0,,11077.0,1.1,0.66
28,,,,第1节,1.5,0.8,-1.5,0.87,169.5,0.83,169.5,0.83,169.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,22.0,0,,11077.0,0.91,0.77
29,,,,第1节,1.5,0.8,-1.5,0.87,169.5,0.83,169.5,0.83,169.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,22.0,0,,11077.0,0.91,0.77
30,,,,第1节,1.5,0.8,-1.5,0.87,169.5,0.83,169.5,0.83,169.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,4.0,0,,11077.0,0.91,0.77
31,,,,第1节,1.5,0.77,-1.5,0.91,167.5,0.83,167.5,0.83,167.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,2.0,4.0,0,,21077.0,0.91,0.77
32,,,,第1节,1.5,0.77,-1.5,0.91,167.5,0.83,167.5,0.83,167.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,1.0,49.0,0,,21077.0,0.87,0.8
33,,,,第1节,1.5,0.77,-1.5,0.91,166.5,0.83,166.5,0.83,166.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,1.0,49.0,0,,21077.0,0.87,0.8
34,,,,第1节,1.5,0.77,-1.5,0.91,166.5,0.83,165.5,0.83,166.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,1.0,49.0,0,,21077.0,0.87,0.8
35,,,,第1节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,1.0,49.0,0,,21077.0,0.87,0.8
36,,,,第1节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,,,,3.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,15.0,0.0,1,1.0,40.0,0,,21077.0,0.87,0.8
37,,,,第1节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,,,,3.0,2.0,1.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,100.0,50.0,19.0,22.0,0.0,1,1.0,40.0,0,,21075.0,0.87,0.8
