,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
289,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,1.0,GD,22.0,0,,11077.0,0.0,0.0,
290,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.87,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,1.0,GD,22.0,0,,21077.0,0.0,0.0,
291,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.8,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,1.0,GD,22.0,0,,21077.0,0.0,0.0,
292,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.8,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,1.0,GD,7.0,0,,21077.0,0.0,0.0,
293,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,1.0,GD,7.0,0,,11077.0,0.0,0.0,
294,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,0.0,GD,54.0,0,,11077.0,0.0,0.0,
295,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,0.0,GD,54.0,0,,11077.0,0.0,0.0,
296,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,4.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11077.0,0.0,0.0,
297,44.0,5.0,,第1节,176.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,176.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,21086.0,0.0,0.0,
298,44.0,5.0,,第1节,24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,24.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11077.0,0.0,0.0,
299,44.0,5.0,,第1节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,1.0,0.83,1:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11078.0,0.0,0.0,
300,44.0,5.0,,第1节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,1.0,0.83,1:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11080.0,0.0,0.0,"0.80,0.50"
301,44.0,5.0,,第1节,25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,25.5,1.0,0.8,2:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11078.0,0.0,0.0,"0.80,0.50"
302,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.87,2:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,11080.0,0.0,0.0,"0.80,0.50"
303,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,46.0,0,,21077.0,0.0,0.0,
304,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,44.0,0,,21077.0,0.0,0.0,
305,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,44.0,0,,21077.0,0.0,0.0,
306,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,31.0,0,,21077.0,0.0,0.0,
307,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,31.0,0,,21094.0,0.0,0.0,"0.30,0.38"
308,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,18.0,0,,11077.0,0.0,0.0,
309,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,18.0,0,,11094.0,0.0,0.0,"0.68,0.33"
310,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,11.0,0,,21077.0,0.0,0.0,
311,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,11.0,0,,21077.0,0.0,0.0,
312,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21077.0,0.0,0.0,
313,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,13.0,0,,11086.0,0.0,0.0,
314,44.0,5.0,,第1节,26.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,26.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21077.0,0.0,0.0,
315,44.0,5.0,,第1节,-26.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-26.5,1.0,0.83,1:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21078.0,0.0,0.0,
316,44.0,5.0,,第1节,25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,25.5,1.0,0.83,1:2,1.0,1.0,10.0,2.0,5.0,5.0,66.7,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21078.0,0.0,0.0,
317,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,1:2,1.0,1.0,10.0,2.0,5.0,5.0,50.0,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21080.0,0.0,0.0,"0.21,0.50"
318,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,2:2,1.0,1.0,10.0,2.0,5.0,5.0,50.0,25.0,14.0,0.0,1,0.0,GD,13.0,0,,21078.0,0.0,0.0,"0.21,0.50"
319,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,2:2,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,12.0,0,,21080.0,0.0,0.0,"0.21,0.50"
320,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.8,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,12.0,0,,11077.0,0.0,0.0,
321,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.87,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,12.0,0,,21077.0,0.0,0.0,
322,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,12.0,0,,21077.0,0.0,0.0,
323,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,6.0,0,,21077.0,0.0,0.0,
324,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,6.0,0,,11077.0,0.0,0.0,
325,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,3.0,0,,11077.0,0.0,0.0,
326,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.8,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,3.0,0,,11077.0,0.0,0.0,
327,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.87,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,3.0,0,,21077.0,0.0,0.0,
328,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,3.0,0,,21077.0,0.0,0.0,
329,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,2.0,0,,21077.0,0.0,0.0,
330,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,2.0,0,,21077.0,0.0,0.0,
331,44.0,5.0,,第1节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,,1.0,1.0,10.0,2.0,5.0,5.0,40.0,25.0,14.0,0.0,1,0.0,GD,0.0,0,,21077.0,0.0,0.0,
332,44.0,5.0,,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.83,1.0,0.0,1.0,10.0,2.0,5.0,0.0,40.0,25.0,14.0,0.0,1,10.0,GD,0.0,0,,1082.0,0.0,0.0,
333,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,1.0,0.8,1.0,0.0,1.0,10.0,2.0,5.0,0.0,40.0,25.0,14.0,0.0,1,10.0,GD,0.0,0,,1082.0,0.0,0.0,
334,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,0.0,40.0,25.0,14.0,0.0,1,10.0,GD,0.0,0,,1088.0,0.0,0.0,
335,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,0.0,40.0,25.0,14.0,0.0,1,9.0,GD,52.0,0,,11077.0,0.0,0.0,
336,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,52.0,0,,21086.0,0.0,0.0,
337,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,52.0,0,,11077.0,0.0,0.0,
338,44.0,5.0,第2节,第2节,-25.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-25.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,52.0,0,,11094.0,0.0,0.0,"0.75,0.88"
339,44.0,5.0,第2节,第2节,24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,24.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,52.0,0,,21077.0,0.0,0.0,
340,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.0,0.0,
341,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,35.0,0,,11077.0,0.0,0.0,
342,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,32.0,0,,11077.0,0.0,0.0,
343,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,32.0,0,,21077.0,0.0,0.0,
344,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,27.0,0,,21077.0,0.0,0.0,
345,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
346,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,14.0,0.0,1,9.0,GD,27.0,0,,11074.0,0.0,0.0,"0.90,0.52"
347,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,9.0,GD,27.0,0,,21077.0,0.0,0.0,
348,44.0,5.0,第2节,第2节,-24.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-24.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,9.0,GD,24.0,0,,21077.0,0.0,0.0,
349,44.0,5.0,第2节,第2节,23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,23.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,9.0,GD,24.0,0,,21077.0,0.0,0.0,
350,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,9.0,GD,23.0,0,,21077.0,0.0,0.0,
351,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,23.0,0,,21077.0,0.0,0.0,
352,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,58.0,0,,21077.0,0.0,0.0,
353,44.0,5.0,第2节,第2节,22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,22.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,58.0,0,,11077.0,0.0,0.0,
354,44.0,5.0,第2节,第2节,-22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-22.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,11077.0,0.0,0.0,
355,44.0,5.0,第2节,第2节,-22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-22.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,11094.0,0.0,0.0,"0.74,0.80"
356,44.0,5.0,第2节,第2节,23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,23.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
357,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
358,44.0,5.0,第2节,第2节,22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,22.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
359,44.0,5.0,第2节,第2节,-22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-22.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,11077.0,0.0,0.0,
360,44.0,5.0,第2节,第2节,23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,23.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,43.0,0,,11077.0,0.0,0.0,
361,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,39.0,0,,11077.0,0.0,0.0,
362,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,39.0,0,,11095.0,0.0,0.0,"0.91,0.54"
363,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,36.0,0,,21077.0,0.0,0.0,
364,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,36.0,0,,11086.0,0.0,0.0,
365,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,38.0,0,,21077.0,0.0,0.0,
366,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,38.0,0,,21095.0,0.0,0.0,"0.20,0.53"
367,44.0,5.0,第2节,第2节,-23.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-23.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,0.0,
368,44.0,5.0,第2节,第2节,22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,22.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,0.0,
369,44.0,5.0,第2节,第2节,-22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-22.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,16.0,0.0,1,8.0,GD,25.0,0,,11074.0,0.0,0.0,"0.88,0.54"
370,44.0,5.0,第2节,第2节,-22.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-22.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,0.0,
371,44.0,5.0,第2节,第2节,21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,21.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,0.0,
372,44.0,5.0,第2节,第2节,-21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-21.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,19.0,0,,21077.0,0.0,0.0,
373,44.0,5.0,第2节,第2节,-21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-21.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,19.0,0,,21095.0,0.0,0.0,"0.12,0.55"
374,44.0,5.0,第2节,第2节,-21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-21.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,6.0,0,,11077.0,0.0,0.0,
375,44.0,5.0,第2节,第2节,20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,20.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,8.0,GD,6.0,0,,11077.0,0.0,0.0,
376,44.0,5.0,第2节,第2节,-20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-20.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
377,44.0,5.0,第2节,第2节,21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,21.5,2.0,0.8,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
378,44.0,5.0,第2节,第2节,-21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-21.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,57.0,0,,11095.0,0.0,0.0,"0.89,0.49"
379,44.0,5.0,第2节,第2节,-21.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-21.5,2.0,0.87,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,57.0,0,,21077.0,0.0,0.0,
380,44.0,5.0,第2节,第2节,20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,20.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
381,44.0,5.0,第2节,第2节,-20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-20.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,55.0,0,,11077.0,0.0,0.0,
382,44.0,5.0,第2节,第2节,-20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-20.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,55.0,0,,11077.0,0.0,0.0,
383,44.0,5.0,第2节,第2节,-20.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-20.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,54.0,0,,11077.0,0.0,0.0,
384,44.0,5.0,第2节,第2节,19.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,19.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,54.0,0,,11077.0,0.0,0.0,
385,44.0,5.0,第2节,第2节,-19.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-19.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,18.0,0.0,1,7.0,GD,54.0,0,,11074.0,0.0,0.0,"0.89,0.49"
386,44.0,5.0,第2节,第2节,-19.5,-17.5,0.83,17.5,0.83,170.5,0.83,170.5,0.83,-19.5,2.0,0.83,,0.0,1.0,10.0,2.0,5.0,1.0,40.0,25.0,20.0,0.0,1,7.0,GD,54.0,0,,21077.0,0.0,0.0,
