,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,MD,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
438,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
439,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8695652173913043,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
440,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8695652173913043,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
441,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
442,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8695652173913043,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
443,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
444,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8695652173913043,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,19.0,1.0,20180911171806.0,21077.0,15.0,0.006666666666666667,
445,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
446,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.8695652173913043,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
447,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.8,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
448,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
449,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
450,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
451,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
452,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
453,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
454,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,17.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,59,0.0,1,1.0,11.0,1.0,20180911171815.0,21077.0,15.0,0.006666666666666667,
455,,,,,140.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,140.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
456,,,,,140.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,140.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
457,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,41.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
458,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
459,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
460,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
461,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
462,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
463,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
464,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
465,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
466,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
467,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,7.0,1.0,20180911171819.0,21074.0,15.0,0.006666666666666667,
468,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
469,,,,,139.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,139.5,139.5,5.0,,0.7692307692307693,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
470,,,,,139.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,139.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
471,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
472,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
473,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
474,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
475,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
476,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
477,,,,,24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,24.5,139.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,1.0,1.0,1.0,20180911171825.0,11077.0,15.0,0.006666666666666667,
478,,,,,-24.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-24.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
479,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
480,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
481,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
482,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
483,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,52.0,1.0,20180911171833.0,11077.0,15.0,0.006666666666666667,
484,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,139.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
485,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.7692307692307693,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
486,,,,,138.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,138.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
487,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
488,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
489,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
490,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
491,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
492,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
493,,,,,25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,25.5,138.5,5.0,,0.9090909090909091,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,45.0,1.0,20180911171840.0,21077.0,15.0,0.006666666666666667,
494,,,,,-25.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-25.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
495,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
496,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
497,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
498,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
499,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
500,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
501,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,20.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,61,0.0,1,0.0,36.0,1.0,20180911171848.0,21077.0,15.0,0.006666666666666667,
502,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,138.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
503,,,,,140.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,140.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
504,,,,,140.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,140.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
505,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,61.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
506,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
507,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
508,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
509,,,,,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
510,,,,,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
511,,,,,26.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,26.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
512,,,,,-26.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-26.5,140.5,5.0,,0.8333333333333334,,,6.0,1,5,21.0,14,18,,4,3,3.0,4,4,3.0,0,1,,80.0,75.0,63.0,41,63,0.0,1,0.0,36.0,1.0,20180911171849.0,21074.0,15.0,0.006666666666666667,
