,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
97,4.0,25.5,0.8695652173913043,-25.5,0.8,114.5,0.8695652173913043,114.5,0.8,4.0,^,5.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,64.0,39,0,1,3.0,14.0,1.0,20181026190618.0,21075^11077
98,4.0,25.5,0.8695652173913043,-25.5,0.8,114.5,0.8695652173913043,114.5,0.8,4.0,,5.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,64.0,39,0,1,3.0,13.0,1.0,20181026190619.0,11077.0
99,4.0,25.5,0.8695652173913043,-25.5,0.8,114.5,0.8695652173913043,114.5,0.8,4.0,,5.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,64.0,39,0,1,3.0,4.0,1.0,20181026190627.0,11077.0
100,4.0,27.5,0.0,-27.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,^,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,57.0,1.0,20181026190634.0,11075^21077
101,4.0,27.5,0.0,-27.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,56.0,1.0,20181026190635.0,21077.0
102,4.0,27.5,0.0,-27.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,47.0,1.0,20181026190644.0,21077.0
103,4.0,27.5,0.0,-27.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,39.0,1.0,20181026190652.0,21077.0
104,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,37.0,1.0,20181026190654.0,11077.0
105,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,3.0,,6.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,67.0,39,0,1,2.0,28.0,1.0,20181026190702.0,11077.0
106,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,^,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,28.0,1.0,20181026190704.0,11075^21077
107,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,26.0,1.0,20181026190705.0,21077.0
108,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,17.0,1.0,20181026190713.0,21077.0
109,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,12.0,1.0,20181026190719.0,11077.0
110,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,9.0,0.0,20181026190721.0,11077.0
111,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,10.0,0.0,20181026190738.0,11077.0
112,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,52.6,50.0,70.0,39,0,1,2.0,10.0,0.0,20181026190739.0,11077.0
113,4.0,32.5,0.0,-32.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,1:2,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,50.0,50.0,70.0,39,0,1,2.0,10.0,0.0,20181026190739.0,11078.0
114,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,2:2^,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,2.0,10.0,1.0,20181026190803.0,11080^21077
115,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,2:2^,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,2.0,1.0,1.0,20181026190812.0,11080^21077
116,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,2:2^,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,55.0,1.0,20181026190818.0,11080^21077
117,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,2.0,9.0,1.0,20181026190818.0,21077.0
118,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,2.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,2.0,0.0,1.0,20181026190827.0,21077.0
119,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,57.0,1.0,20181026190830.0,11077.0
120,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,51.0,1.0,20181026190837.0,21077.0
121,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,42.0,1.0,20181026190845.0,21077.0
122,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,34.0,0.0,20181026190853.0,21077.0
123,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,34.0,1.0,20181026190909.0,21077.0
124,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,34.0,1.0,20181026190910.0,21077.0
125,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,25.0,1.0,20181026190919.0,11077.0
126,4.0,31.5,0.0,-31.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,17.0,1.0,20181026190927.0,11077.0
127,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,16.0,1.0,20181026190929.0,21077.0
128,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,9.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,39,0,1,1.0,7.0,1.0,20181026190937.0,21077.0
129,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,^,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,1.0,6.0,1.0,20181026190938.0,21074^11077
130,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,1.0,5.0,1.0,20181026190939.0,11077.0
131,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,56.0,1.0,20181026190948.0,11077.0
132,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,48.0,1.0,20181026190956.0,11077.0
133,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,47.0,1.0,20181026190957.0,21077.0
134,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,39.0,0.0,20181026191005.0,21077.0
135,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,39.0,1.0,20181026191021.0,21077.0
136,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,38.0,1.0,20181026191021.0,21077.0
137,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,37.0,1.0,20181026191022.0,11077.0
138,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,28.0,1.0,20181026191030.0,11077.0
139,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,20.0,1.0,20181026191039.0,11077.0
140,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,13.0,0.0,20181026191046.0,11077.0
141,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,13.0,1.0,20181026191057.0,11077.0
142,4.0,29.5,0.0,-29.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,13.0,1.0,20181026191058.0,11077.0
143,4.0,28.5,0.0,-28.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,19.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,70.0,41,0,1,0.0,13.0,1.0,20181026191058.0,21077.0
144,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,^,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,4.0,1.0,20181026191108.0,11074^21077
145,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,2.0,1.0,20181026191109.0,21077.0
146,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,0.0,0.0,20181026191113.0,21077.0
147,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,0.0,0.0,20181026191120.0,21077.0
148,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,0.0,0.0,20181026191143.0,21077.0
149,4.0,30.5,0.0,-30.5,0.0,114.5,0.8695652173913043,114.5,0.8,1.0,,7.0,5.0,20.0,10.0,10.0,6.0,4,2,1.0,5.0,47.6,50.0,72.0,41,0,1,0.0,0.0,0.0,20181026191143.0,1084.0
