,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,2.0,17.5,0.8,-17.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,38.0,0,20181105162803,21081,8.0,0.04
1,,,,2.0,17.5,0.8,-17.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,38.0,1.0,20181105162923.0,21077.0,8.0,0.04
2,,,,2.0,17.5,0.8,-17.5,0.8695652173913043,160.5,0.8695652173913043,160.5,0.8,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,29.0,1.0,20181105162932.0,21077.0,8.0,0.04
3,,,,2.0,17.5,0.8,-17.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,27.0,0.0,20181105162935.0,21077.0,8.0,0.04
4,,,,2.0,17.5,0.8,-17.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,27.0,1.0,20181105162949.0,21077.0,8.0,0.04
5,,,,2.0,16.5,0.8695652173913043,-16.5,0.8,159.5,0.8695652173913043,159.5,0.8,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,18.0,1.0,20181105162957.0,21077.0,8.0,0.04
6,,,,2.0,16.5,0.8695652173913043,-16.5,0.8,159.5,0.8333333333333334,159.5,0.8333333333333334,,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,17.0,1.0,20181105162959.0,21095.0,8.0,0.04
7,,,,2.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,11.0,,,,3.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,38,23,0,1,3.0,15.0,1.0,20181105163001.0,11077.0,8.5,0.03571428571428571
8,,,,2.0,19.5,0.8695652173913043,-19.5,0.8,162.5,0.8695652173913043,162.5,0.8,9.0,,^,,4.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,41,23,0,1,3.0,10.0,1.0,20181105163007.0,11075^21077,10.0,0.02
9,,,,2.0,19.5,0.8695652173913043,-19.5,0.8,162.5,0.8333333333333334,162.5,0.8333333333333334,9.0,,,,4.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,41,23,0,1,3.0,1.0,1.0,20181105163015.0,21077.0,10.0,0.02
10,,,,2.0,19.5,0.8695652173913043,-19.5,0.8,161.5,0.8333333333333334,161.5,0.8333333333333334,9.0,,,,4.0,4.0,7.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,50.0,100.0,41,23,0,1,2.0,53.0,1.0,20181105163024.0,21077.0,10.0,0.02
