,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
27,,,,第1节,5.5,0.87,-5.5,0.87,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1,8.0,GD,30.0,0,,21077.0,,0.0,0.0,
28,,,,第1节,5.5,0.87,-5.5,0.87,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21077.0,,0.0,0.0,
29,,,,第1节,5.5,0.87,-5.5,0.87,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21075.0,,0.0,0.0,"0.33,0.64"
30,,,,第1节,5.5,0.87,-5.5,0.87,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
31,,,,第1节,5.5,0.91,-4.5,0.83,151.5,0.87,151.5,0.87,-4.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
32,,,,第1节,4.5,0.91,-4.5,0.83,151.5,0.87,154.5,0.87,4.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
33,,,,第1节,4.5,0.91,-4.5,0.83,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
34,,,,第1节,4.5,0.91,-4.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
35,,,,第1节,4.5,0.87,-5.5,0.87,154.5,0.87,154.5,0.87,-5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
36,,,,第1节,5.5,0.87,-5.5,0.87,154.5,0.87,156.5,0.87,5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
37,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.0,0.0,
38,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11075.0,,0.0,0.0,"0.63,0.31"
39,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,8.0,GD,0.0,0,,21077.0,,0.0,0.0,
40,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,0.0,0,,21077.0,,0.0,0.0,
41,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,42.0,0,,21077.0,,0.0,0.0,
42,,,,第1节,5.5,0.87,-5.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,42.0,0,,11086.0,,0.0,0.0,
43,,,,第1节,5.5,0.87,-5.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,42.0,0,,21077.0,,0.0,0.0,
44,,,,第1节,5.5,0.87,-5.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,29.0,0,,21077.0,,0.0,0.0,
45,,,,第1节,5.5,0.87,-5.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,29.0,0,,21095.0,,0.0,0.0,"0.12,0.26"
46,,,,第1节,5.5,0.87,-5.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,27.0,0,,11077.0,,0.0,0.0,
47,,,,第1节,5.5,0.87,-5.5,0.87,153.5,0.91,153.5,0.83,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,27.0,0,,11077.0,,0.0,0.0,
48,,,,第1节,5.5,0.83,-5.5,0.91,153.5,0.91,153.5,0.83,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,27.0,0,,21077.0,,0.0,0.0,
49,,,,第1节,5.5,0.83,-5.5,0.91,153.5,0.91,153.5,0.83,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,#0A0A0A,1,7.0,GD,25.0,0,,21077.0,,0.0,0.0,
50,,,,第1节,5.5,0.87,-5.5,0.87,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,#0A0A0A,1,7.0,GD,25.0,0,,11077.0,,0.0,0.0,
51,,,,第1节,5.5,0.87,-5.5,0.87,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,#0A0A0A,1,7.0,GD,25.0,0,,11074.0,,0.0,0.0,"0.83,0.54"
52,,,,第1节,5.5,0.87,-5.5,0.87,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,25.0,0,,21077.0,,0.0,0.0,
53,,,,第1节,5.5,0.91,-5.5,0.83,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,25.0,0,,21077.0,,0.0,0.0,
54,,,,第1节,5.5,0.91,-5.5,0.83,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,16.0,0,,21077.0,,0.0,0.0,
55,,,,第1节,5.5,0.91,-5.5,0.83,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,16.0,0,,21077.0,,0.0,0.0,
56,,,,第1节,5.5,0.91,-5.5,0.83,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,21077.0,,0.0,0.0,
57,,,,第1节,5.5,0.91,-5.5,0.83,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,21086.0,,0.0,0.0,
58,,,,第1节,5.5,0.83,-6.5,0.91,155.5,0.87,155.5,0.87,-6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,11077.0,,0.0,0.0,
59,,,,第1节,6.5,0.83,-6.5,0.91,155.5,0.91,155.5,0.83,6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,1:1,,1.0,1.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,11078.0,,0.0,0.0,
60,,,,第1节,6.5,0.83,-6.5,0.91,155.5,0.91,155.5,0.83,6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,1:1,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,11079.0,,0.0,0.0,"0.80,0.50"
61,,,,第1节,6.5,0.83,-6.5,0.91,155.5,0.91,155.5,0.83,6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,21077.0,,0.0,0.0,
62,,,,第1节,6.5,0.83,-6.5,0.91,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,7.0,GD,15.0,0,,21077.0,,0.0,0.0,
63,,,,第1节,6.5,0.83,-6.5,0.91,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,7.0,GD,14.0,0,,21077.0,,0.0,0.0,
64,,,,第1节,6.5,0.83,-6.5,0.91,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,7.0,GD,14.0,0,,11077.0,,0.0,0.0,
65,,,,第1节,6.5,0.83,-6.5,0.91,155.5,0.87,155.5,0.87,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,6.0,GD,59.0,0,,11077.0,,0.0,0.0,
66,,,,第1节,6.5,0.87,-6.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,6.0,GD,59.0,0,,11077.0,,0.0,0.0,
67,,,,第1节,6.5,0.87,-6.5,0.87,156.5,0.87,156.5,0.87,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,8840883.0,,,1.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,7.0,6.0,0.0,#0A0A0A,1,6.0,GD,43.0,0,,11077.0,,0.0,0.0,
