,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
22,,,,第3节,-2.5,0.83,2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,1.0,3.0,10.0,18.0,12.0,10.0,6.0,3,2.0,2.0,4.0,76.9,75.0,60.0,55.0,0.0,1,2.0,25.0,0,,21086.0,0.0,1.25,
23,,,,第3节,-2.5,0.83,2.5,0.83,168.5,0.83,168.5,0.83,168.5,,,1.0,3.0,10.0,18.0,12.0,10.0,6.0,3,2.0,2.0,4.0,76.9,75.0,60.0,55.0,0.0,1,2.0,25.0,0,,11077.0,0.0,1.25,
24,,,,第3节,-2.5,0.91,2.5,0.77,169.5,0.83,169.5,0.83,169.5,,1:2,1.0,3.0,10.0,18.0,12.0,10.0,6.0,3,2.0,2.0,4.0,76.9,75.0,60.0,55.0,0.0,1,2.0,25.0,0,,11078.0,0.0,1.25,
25,,,,第3节,-2.5,0.91,2.5,0.77,169.5,0.83,169.5,0.83,169.5,,1:2,1.0,3.0,10.0,18.0,12.0,11.0,6.0,3,2.0,2.0,4.0,78.6,75.0,56.0,55.0,0.0,1,2.0,25.0,0,,11079.0,0.63,1.2,"0.80,0.50"
26,,,,第3节,-2.5,0.91,2.5,0.77,169.5,0.83,169.5,0.83,169.5,,2:2,1.0,3.0,10.0,18.0,12.0,11.0,6.0,3,2.0,2.0,4.0,78.6,75.0,60.0,56.0,0.0,1,2.0,25.0,0,,11078.0,0.63,1.2,"0.80,0.50"
27,,,,第3节,-2.5,0.8,1.5,0.87,169.5,0.83,169.5,0.83,1.5,,2:2,1.0,3.0,10.0,18.0,12.0,11.0,6.0,3,2.0,2.0,4.0,78.6,75.0,60.0,56.0,0.0,1,2.0,25.0,0,,11078.0,0.63,1.2,"0.80,0.50"
28,,,,第3节,-1.5,0.8,1.5,0.87,169.5,0.83,170.5,0.83,-1.5,,2:2,1.0,3.0,10.0,18.0,12.0,11.0,6.0,3,2.0,2.0,4.0,78.6,75.0,60.0,56.0,0.0,1,2.0,25.0,0,,11078.0,0.63,1.2,"0.80,0.50"
29,,,,第3节,-1.5,0.8,1.5,0.87,170.5,0.83,170.5,0.83,170.5,,2:2,1.0,3.0,10.0,18.0,12.0,11.0,6.0,3,2.0,2.0,4.0,78.6,75.0,60.0,56.0,0.0,1,2.0,25.0,0,,11078.0,0.63,1.2,"0.80,0.50"
30,,,,第3节,-1.5,0.8,1.5,0.87,170.5,0.83,170.5,0.83,170.5,,2:2,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,57.0,56.0,0.0,1,2.0,25.0,0,,11079.0,0.66,1.1,"0.80,0.50"
31,,,,第3节,-1.5,0.8,1.5,0.87,170.5,0.83,170.5,0.83,170.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,25.0,0,,21077.0,0.66,1.1,
32,,,,第3节,-1.5,0.83,1.5,0.83,170.5,0.83,170.5,0.83,170.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,25.0,0,,21094.0,0.66,1.1,"0.32,0.32"
33,,,,第3节,-1.5,0.83,1.5,0.83,170.5,0.83,170.5,0.83,170.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,6.0,0,,11077.0,0.66,1.1,
34,,,,第3节,-1.5,0.91,1.5,0.77,169.5,0.83,169.5,0.83,169.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,6.0,0,,11077.0,0.66,1.1,
35,,,,第3节,-1.5,0.91,1.5,0.77,169.5,0.83,169.5,0.83,169.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,3.0,0,,11077.0,0.8,0.87,
36,,,,第3节,-1.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,3.0,0,,11077.0,0.8,0.87,
37,,,,第3节,-2.5,0.83,2.5,0.83,169.5,0.83,171.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,3.0,0,,11077.0,0.8,0.87,
38,,,,第3节,-2.5,0.83,2.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,12.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,57.0,0.0,1,2.0,3.0,0,,11077.0,0.8,0.87,
39,,,,第3节,-2.5,0.83,2.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,60.0,62.0,0.0,1,2.0,3.0,0,,21074.0,0.8,0.87,"0.18,0.61"
40,,,,第3节,-2.5,0.83,2.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,62.0,57.0,0.0,1,2.0,3.0,0,,11077.0,0.8,0.87,
41,,,,第3节,-2.5,0.83,2.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,4.0,80.0,75.0,62.0,57.0,0.0,1,1.0,48.0,0,,11077.0,0.0,1.25,
42,,,,第3节,-2.5,0.83,2.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,5.0,80.0,75.0,62.0,57.0,0.0,1,1.0,48.0,0,,21086.0,0.0,1.25,
43,,,,第3节,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,169.5,,,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,5.0,80.0,75.0,62.0,57.0,0.0,1,1.0,48.0,0,,11077.0,0.0,1.25,
44,,,,第3节,-2.5,0.87,2.5,0.8,169.5,0.83,171.5,0.83,169.5,,1:2,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,5.0,80.0,75.0,62.0,57.0,0.0,1,1.0,48.0,0,,11078.0,0.56,1.3,
45,,,,第3节,-2.5,0.87,2.5,0.8,171.5,0.83,171.5,0.83,171.5,,1:2,1.0,3.0,10.0,18.0,13.0,12.0,6.0,3,2.0,2.0,5.0,80.0,75.0,62.0,57.0,0.0,1,1.0,48.0,0,,11078.0,0.56,1.3,
46,,,,第3节,-2.5,0.87,2.5,0.8,171.5,0.83,171.5,0.83,171.5,,1:2,1.0,3.0,10.0,18.0,13.0,13.0,6.0,3,2.0,2.0,5.0,81.2,75.0,58.0,57.0,0.0,1,1.0,48.0,0,,11079.0,0.0,1.25,"0.80,0.50"
47,,,,第3节,-2.5,0.87,2.5,0.8,171.5,0.83,171.5,0.83,171.5,,2:2,1.0,3.0,10.0,18.0,13.0,13.0,6.0,3,2.0,2.0,5.0,81.2,75.0,62.0,58.0,0.0,1,1.0,48.0,0,,11078.0,0.0,1.25,"0.80,0.50"
48,,,,第3节,-2.5,0.77,1.5,0.91,171.5,0.83,171.5,0.83,1.5,,2:2,1.0,3.0,10.0,18.0,13.0,13.0,6.0,3,2.0,2.0,5.0,81.2,75.0,62.0,58.0,0.0,1,1.0,48.0,0,,11078.0,0.0,1.25,"0.80,0.50"
49,,,,第3节,-1.5,0.77,1.5,0.91,171.5,0.83,171.5,0.83,-1.5,,2:2,1.0,3.0,10.0,18.0,13.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,59.0,58.0,0.0,1,1.0,48.0,0,,11079.0,0.63,1.2,"0.80,0.50"
50,,,,第3节,-1.5,0.77,1.5,0.91,171.5,0.83,171.5,0.83,-1.5,,,1.0,3.0,10.0,18.0,13.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,62.0,59.0,0.0,1,1.0,48.0,0,,21077.0,0.63,1.2,
51,,,,第3节,-1.5,0.8,1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,1.0,3.0,10.0,18.0,13.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,62.0,59.0,0.0,1,1.0,48.0,0,,21077.0,0.63,1.2,
52,,,,第3节,-1.5,0.8,1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,62.0,64.0,0.0,1,1.0,48.0,0,,21074.0,0.63,1.2,"0.13,0.67"
53,,,,第3节,-1.5,0.8,1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,48.0,0,,11077.0,0.63,1.2,
54,,,,第3节,-1.5,0.8,1.5,0.87,172.5,0.83,172.5,0.83,172.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,25.0,0,,11077.0,0.63,1.2,
55,,,,第3节,-1.5,0.83,2.5,0.83,172.5,0.83,172.5,0.83,2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,25.0,0,,11077.0,0.63,1.2,
56,,,,第3节,-2.5,0.83,2.5,0.83,172.5,0.83,172.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,25.0,0,,11094.0,0.0,0.0,"0.67,0.21"
57,,,,第3节,-2.5,0.83,2.5,0.83,172.5,0.83,172.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,21077.0,0.0,0.0,
58,,,,第3节,-2.5,0.83,3.5,0.83,172.5,0.83,172.5,0.83,3.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,21077.0,0.0,0.0,
59,,,,第3节,-3.5,0.83,3.5,0.83,172.5,0.83,171.5,0.83,-3.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,21077.0,0.0,0.0,
60,,,,第3节,-3.5,0.83,3.5,0.83,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,21077.0,0.0,0.0,
61,,,,第3节,-3.5,0.83,3.5,0.87,171.5,0.83,171.5,0.83,171.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,11077.0,0.0,0.0,
62,,,,第3节,-3.5,0.8,2.5,0.87,171.5,0.83,171.5,0.83,2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,16.0,0,,11077.0,0.0,0.0,
63,,,,第3节,-2.5,0.8,2.5,0.87,171.5,0.83,171.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,5.0,82.4,75.0,64.0,59.0,0.0,1,1.0,12.0,0,,11077.0,0.0,0.0,
64,,,,第3节,-2.5,0.8,2.5,0.87,171.5,0.83,171.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,6.0,82.4,75.0,64.0,59.0,0.0,1,1.0,12.0,0,,21086.0,0.0,0.0,
65,,,,第3节,-2.5,0.8,2.5,0.87,171.5,0.83,171.5,0.83,-2.5,,,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,6.0,82.4,75.0,64.0,59.0,0.0,1,1.0,12.0,0,,11077.0,0.0,0.0,
66,,,,第3节,-2.5,0.83,2.5,0.83,172.5,0.83,172.5,0.83,172.5,,1:2,1.0,3.0,10.0,18.0,14.0,14.0,6.0,3,2.0,2.0,6.0,82.4,75.0,64.0,59.0,0.0,1,1.0,12.0,0,,11078.0,0.0,0.0,
67,,,,第3节,-2.5,0.83,2.5,0.83,172.5,0.83,172.5,0.83,172.5,,1:2,1.0,3.0,10.0,18.0,14.0,15.0,6.0,3,2.0,2.0,6.0,83.3,75.0,60.0,59.0,0.0,1,1.0,12.0,0,,11079.0,0.0,1.25,"0.80,0.50"
68,,,,第3节,-2.5,0.87,2.5,0.8,173.5,0.83,173.5,0.83,173.5,,2:2,1.0,3.0,10.0,18.0,14.0,15.0,6.0,3,2.0,2.0,6.0,83.3,75.0,60.0,59.0,0.0,1,1.0,12.0,0,,11078.0,0.0,1.25,"0.80,0.50"
69,,,,第3节,-2.5,0.87,2.5,0.8,173.5,0.83,173.5,0.83,173.5,,2:2,1.0,3.0,10.0,18.0,14.0,15.0,6.0,3,2.0,2.0,6.0,83.3,75.0,64.0,60.0,0.0,1,1.0,12.0,0,,11078.0,0.0,1.25,"0.80,0.50"
70,,,,第3节,-2.5,0.87,2.5,0.8,173.5,0.83,173.5,0.83,173.5,,2:2,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,61.0,60.0,0.0,1,1.0,12.0,0,,11079.0,0.0,1.25,"0.80,0.50"
71,,,,第3节,-2.5,0.87,2.5,0.8,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,61.0,0.0,1,1.0,12.0,0,,21077.0,0.0,1.25,
72,,,,第3节,-2.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,1.5,,,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,61.0,0.0,1,1.0,12.0,0,,21077.0,0.0,1.25,
73,,,,第3节,-1.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,-1.5,,,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,61.0,0.0,1,1.0,11.0,0,,21077.0,0.63,1.2,
74,,,,第3节,-1.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,-1.5,,,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,61.0,0.0,1,1.0,11.0,0,,21077.0,0.63,1.2,
75,,,,第3节,-1.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,-1.5,,,1.0,3.0,10.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,61.0,0.0,1,1.0,6.0,0,,21077.0,0.63,1.2,
76,,,,第3节,-1.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,-1.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,64.0,67.0,0.0,1,1.0,6.0,0,,21075.0,0.63,1.2,"0.38,0.47"
77,,,,第3节,-1.5,0.77,1.5,0.91,173.5,0.83,173.5,0.83,-1.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,52.0,0,,11077.0,0.63,1.2,
78,,,,第3节,-1.5,0.8,3.5,0.87,173.5,0.83,173.5,0.83,3.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,52.0,0,,11077.0,0.63,1.2,
79,,,,第3节,-3.5,0.8,3.5,0.87,173.5,0.83,175.5,0.83,-3.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,52.0,0,,11077.0,0.63,1.2,
80,,,,第3节,-3.5,0.8,3.5,0.87,175.5,0.83,175.5,0.83,175.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,52.0,0,,11077.0,0.63,1.2,
81,,,,第3节,-3.5,0.8,3.5,0.87,175.5,0.83,175.5,0.83,175.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,52.0,0,,11094.0,0.0,1.7,"0.76,0.15"
82,,,,第3节,-3.5,0.8,3.5,0.87,175.5,0.83,175.5,0.83,175.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,1.7,
83,,,,第3节,-3.5,0.8,4.5,0.87,175.5,0.83,175.5,0.83,4.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,1.7,
84,,,,第3节,-4.5,0.8,4.5,0.87,175.5,0.83,173.5,0.83,-4.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,1.7,
85,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,1.7,
86,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
87,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
88,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
89,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
90,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
91,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,1.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
92,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
93,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
94,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
95,,,,第3节,-4.5,0.8,4.5,0.87,173.5,0.83,173.5,0.83,173.5,,,1.0,3.0,11.0,18.0,14.0,16.0,6.0,3,2.0,2.0,6.0,84.2,75.0,67.0,61.0,0.0,1,0.0,32.0,0,,21077.0,0.0,0.0,
