,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,-5.5,0.83,5.5,0.83,158.5,0.83,158.5,0.83,,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,45.0,0,,21077,0.0,0.0
1,,,,第3节,-5.5,0.83,5.5,0.83,158.5,0.83,158.5,0.83,,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,29.0,0,,21077,0.0,0.0
2,,,,第3节,-5.5,0.8,4.5,0.87,158.5,0.83,158.5,0.83,4.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,29.0,0,,11077.0,0.0,0.0
3,,,,第3节,-4.5,0.8,4.5,0.87,158.5,0.83,155.5,0.83,-4.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,29.0,0,,11077.0,0.0,0.0
4,,,,第3节,-4.5,0.8,4.5,0.87,155.5,0.83,155.5,0.83,155.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,29.0,0,,11077.0,0.0,0.0
5,,,,第3节,-4.5,0.8,4.5,0.87,155.5,0.83,155.5,0.83,155.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,11077.0,0.0,0.0
6,,,,第3节,-4.5,0.83,5.5,0.83,155.5,0.83,155.5,0.83,5.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,11077.0,0.0,0.0
7,,,,第3节,-5.5,0.83,5.5,0.83,155.5,0.83,155.5,0.83,-5.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,21077.0,0.0,0.0
8,,,,第3节,-5.5,0.83,4.5,0.83,155.5,0.83,155.5,0.83,4.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,21077.0,0.0,0.0
9,,,,第3节,-4.5,0.83,4.5,0.83,155.5,0.83,154.5,0.83,-4.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,21077.0,0.0,0.0
10,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,21.0,0,,21077.0,0.0,0.0
11,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,15.0,0,,21077.0,0.0,0.0
12,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,15.0,0,,11077.0,0.0,0.0
13,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,1.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,48.0,0.0,1,4.0,8.0,0,,11077.0,0.0,0.0
14,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,48.0,0.0,1,4.0,8.0,0,,11075.0,0.0,0.0
15,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,8.0,0,,21077.0,0.0,0.0
16,,,,第3节,-4.5,0.83,4.5,0.83,154.5,0.83,154.5,0.83,154.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,6.0,0,,21077.0,0.0,0.0
17,,,,第3节,-4.5,0.77,2.5,0.91,154.5,0.83,154.5,0.83,2.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,6.0,0,,21077.0,0.0,0.0
18,,,,第3节,-2.5,0.77,2.5,0.91,154.5,0.83,157.5,0.83,-2.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,6.0,0,,21077.0,0.0,0.0
19,,,,第3节,-2.5,0.77,2.5,0.91,157.5,0.83,157.5,0.83,157.5,,,,2.0,8.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,6.0,0,,21077.0,0.0,0.0
20,,,,第3节,-2.5,0.77,2.5,0.91,157.5,0.83,157.5,0.83,157.5,,,,2.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,48.0,51.0,0.0,1,4.0,6.0,0,,21075.0,0.0,0.0
21,,,,第3节,-2.5,0.77,2.5,0.91,157.5,0.83,157.5,0.83,157.5,,,,2.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,51.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0
22,,,,第3节,-2.5,0.83,4.5,0.83,157.5,0.83,157.5,0.83,4.5,,,,2.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,51.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0
23,,,,第3节,-4.5,0.83,4.5,0.83,157.5,0.83,159.5,0.83,-4.5,,,,2.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,51.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0
24,,,,第3节,-4.5,0.83,4.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,2.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,51.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0
25,,,,第3节,-4.5,0.83,4.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,3.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,54.0,51.0,0.0,1,3.0,47.0,0,,11075.0,0.0,0.0
26,,,,第3节,-4.5,0.83,4.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,3.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,54.0,0.0,1,3.0,47.0,0,,21077.0,0.0,0.0
27,,,,第3节,-4.5,0.83,4.5,0.83,159.5,0.83,159.5,0.83,159.5,,,,3.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,54.0,0.0,1,3.0,33.0,0,,21077.0,0.0,0.0
28,,,,第3节,-4.5,0.8,2.5,0.87,159.5,0.83,159.5,0.83,2.5,,,,3.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,54.0,0.0,1,3.0,33.0,0,,21077.0,0.0,0.0
29,,,,第3节,-2.5,0.8,2.5,0.87,159.5,0.83,161.5,0.83,-2.5,,,,3.0,9.0,17.0,10.0,11.0,4.0,3.0,3.0,3.0,6.0,78.6,80.0,51.0,54.0,0.0,1,3.0,33.0,0,,21077.0,0.0,0.0
