,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
61,,,,第1节,6.5,0.83,-6.5,0.91,174.5,0.91,174.5,0.83,6.5,1.0,8857084.0,2:3,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,31.0,0,,11078.0,,0.0,0.0
62,,,,第1节,6.5,0.83,-6.5,0.91,174.5,0.91,174.5,0.83,6.5,1.0,8857084.0,2:3,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,31.0,0,,11080.0,,0.0,0.0
63,,,,第1节,6.5,0.87,-5.5,0.87,174.5,0.91,174.5,0.83,-5.5,1.0,8857084.0,3:3,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,31.0,0,,11078.0,,0.0,0.0
64,,,,第1节,5.5,0.87,-5.5,0.87,174.5,0.87,174.5,0.87,5.5,1.0,8857084.0,3:3,,,,,,,,,,,,,,4.0,6.0,0.0,1,7.0,GD,31.0,0,,11079.0,,0.0,0.0
65,,,,第1节,5.5,0.87,-5.5,0.87,174.5,0.87,174.5,0.87,5.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,31.0,0,,21077.0,,0.0,0.0
66,,,,第1节,5.5,0.87,-5.5,0.87,174.5,0.83,174.5,0.91,5.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,29.0,0,,21077.0,,0.0,0.0
67,,,,第1节,5.5,0.87,-5.5,0.87,174.5,0.83,174.5,0.91,5.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,29.0,0,,21077.0,,0.0,0.0
68,,,,第1节,5.5,0.87,-5.5,0.87,174.5,0.83,174.5,0.91,5.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,16.0,0,,21077.0,,0.0,0.0
69,,,,第1节,5.5,0.91,-5.5,0.83,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,16.0,0,,11077.0,,0.0,0.0
70,,,,第1节,5.5,0.91,-5.5,0.83,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,1.0,0,,11077.0,,0.0,0.0
71,,,,第1节,5.5,0.91,-5.5,0.83,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,1.0,0,,21086.0,,0.0,0.0
72,,,,第1节,5.5,0.87,-6.5,0.87,172.5,0.91,172.5,0.83,-6.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,1.0,0,,11077.0,,0.0,0.0
73,,,,第1节,6.5,0.87,-6.5,0.87,172.5,0.83,172.5,0.91,6.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,7.0,0.0,1,7.0,GD,1.0,0,,11074.0,,0.0,0.0
74,,,,第1节,6.5,0.87,-6.5,0.87,172.5,0.83,172.5,0.91,6.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,7.0,GD,1.0,0,,21077.0,,0.0,0.0
75,,,,第1节,6.5,0.87,-6.5,0.87,172.5,0.83,172.5,0.91,6.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.0,0.0
76,,,,第1节,6.5,0.83,-7.5,0.91,172.5,0.83,172.5,0.91,-7.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.0,0.0
77,,,,第1节,7.5,0.83,-7.5,0.91,172.5,0.83,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.0,0.0
78,,,,第1节,7.5,0.83,-7.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.0,0.0
79,,,,第1节,7.5,0.83,-7.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,44.0,0,,11077.0,,0.0,0.0
80,,,,第1节,7.5,0.83,-7.5,0.91,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,44.0,0,,11077.0,,0.0,0.0
81,,,,第1节,7.5,0.83,-7.5,0.91,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,32.0,0,,11077.0,,0.0,0.0
82,,,,第1节,7.5,0.83,-7.5,0.91,171.5,0.91,171.5,0.83,171.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,32.0,0,,11077.0,,0.0,0.0
83,,,,第1节,7.5,0.83,-7.5,0.91,171.5,0.91,171.5,0.83,171.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,27.0,0,,11077.0,,0.0,0.0
84,,,,第1节,7.5,0.83,-7.5,0.91,171.5,0.91,171.5,0.83,171.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,27.0,0,,11074.0,,0.0,0.0
85,,,,第1节,7.5,0.83,-8.5,0.91,171.5,0.91,171.5,0.83,-8.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,27.0,0,,21077.0,,0.0,0.0
86,,,,第1节,8.5,0.83,-8.5,0.91,171.5,0.91,173.5,0.87,8.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,27.0,0,,21077.0,,0.0,0.0
87,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,9.0,0.0,1,6.0,GD,27.0,0,,21077.0,,0.0,0.0
88,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,27.0,0,,21077.0,,0.0,0.0
89,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,26.0,0,,21077.0,,0.0,0.0
90,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,26.0,0,,11086.0,,0.0,0.0
91,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0
92,,,,第1节,8.5,0.83,-8.5,0.91,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0
93,,,,第1节,8.5,0.83,-8.5,0.87,172.5,0.91,172.5,0.83,172.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
94,,,,第1节,8.5,0.87,-7.5,0.87,172.5,0.91,172.5,0.83,-7.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
95,,,,第1节,7.5,0.87,-7.5,0.87,172.5,0.91,174.5,0.87,7.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
96,,,,第1节,7.5,0.87,-7.5,0.87,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
97,,,,第1节,7.5,0.87,-7.5,0.87,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
98,,,,第1节,7.5,0.87,-7.5,0.87,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
99,,,,第1节,7.5,0.87,-7.5,0.87,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,1:2,,,,,,,,,,,,,,4.0,11.0,0.0,1,6.0,GD,19.0,0,,21079.0,,0.0,0.0
100,,,,第1节,7.5,0.87,-7.5,0.87,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,2:2,,,,,,,,,,,,,,5.0,11.0,0.0,1,6.0,GD,19.0,0,,21078.0,,0.0,0.0
101,,,,第1节,7.5,0.87,-7.5,0.91,174.5,0.87,174.5,0.87,174.5,1.0,8857084.0,2:2,,,,,,,,,,,,,,5.0,11.0,0.0,1,6.0,GD,19.0,0,,21079.0,,0.0,0.0
102,,,,第1节,7.5,0.83,-7.5,0.91,175.5,0.87,175.5,0.87,175.5,1.0,8857084.0,,,,,,,,,,,,,,,5.0,11.0,0.0,1,6.0,GD,19.0,0,,11077.0,,0.0,0.0
103,,,,第1节,7.5,0.83,-7.5,0.91,175.5,0.87,175.5,0.87,175.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,6.0,GD,19.0,0,,11077.0,,0.0,0.0
104,,,,第1节,7.5,0.83,-7.5,0.91,175.5,0.87,175.5,0.87,175.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
105,,,,第1节,7.5,0.83,-7.5,0.91,175.5,0.87,175.5,0.87,175.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,21086.0,,0.0,0.0
106,,,,第1节,7.5,0.83,-8.5,0.91,175.5,0.87,175.5,0.87,-8.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
107,,,,第1节,8.5,0.83,-8.5,0.91,175.5,0.87,173.5,0.87,8.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
108,,,,第1节,8.5,0.83,-8.5,0.91,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
109,,,,第1节,8.5,0.83,-8.5,0.83,173.5,0.87,173.5,0.87,173.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
110,,,,第1节,8.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,-7.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.0,0.0
111,,,,第1节,7.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,11086.0,,0.0,0.0
112,,,,第1节,7.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,21077.0,,0.0,0.0
113,,,,第1节,7.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,55.0,0,,21074.0,,0.0,0.0
114,,,,第1节,7.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,6.0,11.0,0.0,1,5.0,GD,42.0,0,,11077.0,,0.0,0.0
115,,,,第1节,7.5,0.91,-7.5,0.83,173.5,0.87,173.5,0.87,7.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,42.0,0,,11077.0,,0.0,0.0
116,,,,第1节,7.5,0.83,-7.5,0.91,174.5,0.91,174.5,0.83,174.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,42.0,0,,11077.0,,0.0,0.0
117,,,,第1节,7.5,0.83,-7.5,0.91,174.5,0.91,173.5,0.83,174.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,42.0,0,,11077.0,,0.0,0.0
118,,,,第1节,7.5,0.83,-7.5,0.91,173.5,0.91,173.5,0.83,173.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,42.0,0,,11077.0,,0.0,0.0
119,,,,第1节,7.5,0.83,-7.5,0.91,173.5,0.91,173.5,0.83,173.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,32.0,0,,11077.0,,0.0,0.0
120,,,,第1节,7.5,0.91,-6.5,0.83,173.5,0.91,173.5,0.83,-6.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,32.0,0,,21077.0,,0.0,0.0
121,,,,第1节,6.5,0.91,-6.5,0.83,173.5,0.83,173.5,0.91,6.5,1.0,8857084.0,,,,,,,,,,,,,,,8.0,11.0,0.0,1,5.0,GD,22.0,0,,21077.0,,0.0,0.0
