,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,12.0,,0.0,0,,,1.0,0.71
1,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,0,,1087.0,1.0,0.71
2,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,0,,1087.0,1.0,0.71
3,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,0,,1087.0,1.0,0.71
4,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,0,,1087.0,1.0,0.71
5,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,0,,1087.0,1.0,0.71
6,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,1.0,20180629123040.0,11077.0,1.0,0.71
7,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,12.0,GD,0.0,1.0,20180629123040.0,11077.0,1.0,0.71
8,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,11.0,GD,59.0,1.0,20180629123041.0,11077.0,1.0,0.71
9,,,,第1节,1.5,0.87,-1.5,0.8,207.5,0.83,207.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,11.0,GD,59.0,1.0,20180629123041.0,11077.0,1.0,0.71
