,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,2.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,114.5,0.8333333333333334,114.5,0.8333333333333334,,,,,1.0,0,11.0,8.0,2.0,5.0,5,3.0,4.0,2.0,50.0,62.5,27.0,21,0,1,0.0,0.0,0,20181104003956,11077,3.25,0.21052631578947367
1,,,,2.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,114.5,0.8333333333333334,114.5,0.8333333333333334,,,,,1.0,0,11.0,8.0,2.0,5.0,5,3.0,4.0,2.0,50.0,62.5,27.0,21,0,1,0.0,0.0,0,20181104004016.0,11077,3.25,0.21052631578947367
2,,,Q3,3rd Quarter,7.5,0.8333333333333334,-7.5,0.8333333333333334,114.5,0.8333333333333334,114.5,0.8333333333333334,14.0,3.0,,0.0,1.0,0,11.0,8.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,21,0,1,10.0,0.0,0,20181104004016.0,1083.0,3.25,0.21052631578947367
3,,,Q3,3rd Quarter,7.5,0.8333333333333334,-7.5,0.8333333333333334,114.5,0.8333333333333334,114.5,0.8333333333333334,14.0,3.0,,0.0,1.0,0,11.0,8.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,21,0,1,10.0,0.0,0,20181104005736.0,1083.0,3.25,0.21052631578947367
4,,,Q3,3rd Quarter,7.5,0.8333333333333334,-7.5,0.8333333333333334,114.5,0.8333333333333334,114.5,0.8333333333333334,14.0,3.0,^,0.0,1.0,0,11.0,8.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,21,0,1,10.0,0.0,1.0,20181104005736.0,01089^11077,3.25,0.21052631578947367
5,,,Q3,3rd Quarter,7.5,0.8333333333333334,-7.5,0.8333333333333334,113.5,0.8695652173913043,113.5,0.8,14.0,3.0,^,0.0,1.0,0,11.0,8.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,21,0,1,9.0,51.0,1.0,20181104005745.0,01089^11077,3.25,0.21052631578947367
6,,,Q3,3rd Quarter,5.5,0.8695652173913043,-5.5,0.8,115.5,0.8695652173913043,115.5,0.8,14.0,3.0,^,0.0,1.0,0,11.0,9.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,23,0,1,9.0,46.0,1.0,20181104005750.0,21074^11077,2.4,0.30303030303030304
7,,,Q3,3rd Quarter,5.5,0.8695652173913043,-5.5,0.8,115.5,0.8333333333333334,115.5,0.8333333333333334,14.0,3.0,^,0.0,1.0,0,11.0,9.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,23,0,1,9.0,37.0,1.0,20181104005759.0,21074^11077,2.4,0.30303030303030304
8,,,Q3,3rd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,117.5,0.8333333333333334,117.5,0.8333333333333334,14.0,3.0,^,0.0,1.0,0,11.0,10.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,25,0,1,9.0,33.0,1.0,20181104005804.0,21074^11077,1.7,0.4166666666666667
9,,,Q3,3rd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,117.5,0.8,117.5,0.8695652173913043,14.0,3.0,^,0.0,1.0,0,11.0,10.0,2.0,5.0,5,3.0,0.0,0.0,50.0,62.5,27.0,25,0,1,9.0,24.0,1.0,20181104005812.0,21074^11077,1.7,0.4166666666666667
