,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
19,,,4.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,,^,10.0,6.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,59,0,1,6.0,50.0,1.0,20181019121802.0,21074^11077
20,,,4.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,158.5,0.7692307692307693,158.5,0.9090909090909091,,^,10.0,6.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,59,0,1,6.0,45.0,1.0,20181019121806.0,21074^11077
21,,,4.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,158.5,0.7692307692307693,158.5,0.9090909090909091,,,10.0,6.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,59,0,1,6.0,45.0,1.0,20181019121807.0,11077.0
22,,,4.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,,,10.0,6.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,59,0,1,6.0,36.0,1.0,20181019121815.0,11077.0
23,,,4.0,16.5,0.7692307692307693,-16.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,,,10.0,6.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,59,0,1,6.0,35.0,1.0,20181019121816.0,21077.0
24,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,160.5,0.8,160.5,0.8695652173913043,6.0,^,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,6.0,27.0,1.0,20181019121824.0,21075^11077
25,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,6.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,6.0,21.0,1.0,20181019121831.0,11077.0
26,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,6.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,6.0,20.0,1.0,20181019121831.0,11077.0
27,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,159.5,0.8,159.5,0.8695652173913043,5.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,6.0,11.0,1.0,20181019121840.0,11077.0
28,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,5.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,6.0,3.0,1.0,20181019121848.0,11077.0
29,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,7.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,5.0,59.0,1.0,20181019121853.0,21077.0
30,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,158.5,0.7142857142857143,158.5,1.0,7.0,,10.0,7.0,19.0,19.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,62,0,1,5.0,50.0,1.0,20181019121901.0,21077.0
31,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.9090909090909091,159.5,0.7692307692307693,7.0,^,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,47.0,1.0,20181019121904.0,21074^11077
32,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.8695652173913043,159.5,0.8,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,43.0,1.0,20181019121909.0,11077.0
33,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.8333333333333334,159.5,0.8333333333333334,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,42.0,1.0,20181019121909.0,11077.0
34,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.7692307692307693,159.5,0.9090909090909091,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,33.0,1.0,20181019121918.0,11077.0
35,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.7692307692307693,159.5,0.9090909090909091,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,25.0,1.0,20181019121926.0,11077.0
36,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.8,159.5,0.8695652173913043,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,22.0,0.0,20181019121930.0,11077.0
37,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,159.5,0.8,159.5,0.8695652173913043,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,22.0,0.0,20181019121958.0,11077.0
38,,,4.0,11.5,0.7692307692307693,-11.5,0.9090909090909091,157.5,1.0,157.5,0.7142857142857143,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,15.0,0.0,20181019122004.0,21077.0
39,,,4.0,11.5,0.7692307692307693,-11.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,11.0,0.0,20181019122008.0,21077.0
40,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,11.0,0.0,20181019122010.0,21077.0
41,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,11.0,1.0,20181019122026.0,21077.0
42,,,4.0,12.5,0.7692307692307693,-12.5,0.9090909090909091,157.5,0.7692307692307693,157.5,0.9090909090909091,7.0,,10.0,7.0,19.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,75,64,0,1,5.0,2.0,1.0,20181019122034.0,11077.0
43,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,158.5,0.9090909090909091,158.5,0.7692307692307693,5.0,^,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,56.0,1.0,20181019122040.0,11074^21077
44,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,53.0,1.0,20181019122044.0,21077.0
45,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,52.0,1.0,20181019122044.0,21077.0
46,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,158.5,0.7142857142857143,158.5,1.0,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,43.0,1.0,20181019122053.0,21077.0
47,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,37.0,0.0,20181019122059.0,21077.0
48,,,4.0,13.5,0.9090909090909091,-13.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,37.0,0.0,20181019122116.0,21077.0
49,,,4.0,13.5,0.9090909090909091,-13.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,37.0,1.0,20181019122125.0,21077.0
50,,,4.0,13.5,0.9090909090909091,-13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,28.0,1.0,20181019122133.0,11077.0
51,,,4.0,12.5,0.9090909090909091,-12.5,0.7692307692307693,156.5,0.8695652173913043,156.5,0.8,5.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,64,0,1,4.0,22.0,1.0,20181019122140.0,21077.0
52,,,4.0,11.5,0.9090909090909091,-11.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,7.0,,10.0,7.0,20.0,20.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,4.0,17.0,1.0,20181019122145.0,21077.0
53,,,4.0,11.5,0.9090909090909091,-11.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,7.0,^,10.0,7.0,20.0,21.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,4.0,17.0,1.0,20181019122145.0,21074^11077
54,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,7.0,^,10.0,7.0,20.0,21.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,4.0,11.0,1.0,20181019122150.0,21077.0
55,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,7.0,^,10.0,7.0,20.0,21.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,4.0,2.0,1.0,20181019122159.0,21077.0
56,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,7.0,^,10.0,7.0,20.0,21.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,3.0,58.0,1.0,20181019122204.0,21077.0
57,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,156.5,0.9090909090909091,156.5,0.7692307692307693,7.0,^,10.0,7.0,20.0,21.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,66,0,1,3.0,49.0,1.0,20181019122213.0,21077.0
58,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,158.5,0.9090909090909091,158.5,0.7692307692307693,7.0,^,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,49.0,1.0,20181019122213.0,21074^11077
59,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,158.5,0.8333333333333334,158.5,0.8333333333333334,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,45.0,1.0,20181019122217.0,11077.0
60,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,158.5,0.7142857142857143,158.5,1.0,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,36.0,1.0,20181019122225.0,11077.0
61,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,157.5,0.8333333333333334,157.5,0.8333333333333334,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,28.0,1.0,20181019122234.0,11077.0
62,,,4.0,8.5,0.9090909090909091,-8.5,0.7692307692307693,157.5,0.7692307692307693,157.5,0.9090909090909091,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,22.0,1.0,20181019122240.0,21077.0
63,,,4.0,8.5,0.9090909090909091,-8.5,0.7692307692307693,156.5,0.9090909090909091,156.5,0.7692307692307693,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,13.0,1.0,20181019122249.0,21077.0
64,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,156.5,0.8,156.5,0.8695652173913043,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,9.0,1.0,20181019122253.0,11077.0
65,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,7.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,3.0,0.0,1.0,20181019122301.0,11077.0
66,,,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,5.0,,10.0,7.0,20.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,77,68,0,1,2.0,52.0,1.0,20181019122309.0,11077.0
67,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,51.0,1.0,20181019122311.0,11074^21077
68,,,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,50.0,0.0,20181019122312.0,11074^21077
69,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,3.0,4,4.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,50.0,0.0,20181019122317.0,21081.0
70,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,3.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,50.0,0.0,20181019122322.0,21077^21081
71,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,3.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,50.0,0.0,20181019122445.0,21077^21081
72,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,3.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,41.0,0.0,20181019122453.0,21077^21081
73,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,3.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,35.0,0.0,20181019122459.0,21077^21081
74,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,22.0,7,3.0,4,3.0,2.0,3.0,77.8,75.0,79,68,0,1,2.0,35.0,0.0,20181019122502.0,21077^21081
75,44.0,5.0,4.0,10.5,0.9090909090909091,-10.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,^1:2,10.0,7.0,21.0,22.0,7,3.0,4,3.0,3.0,3.0,77.8,75.0,79,68,0,1,2.0,35.0,0.0,20181019122502.0,11086^21078
76,44.0,5.0,4.0,10.5,0.7142857142857143,-10.5,1.0,155.5,1.0,155.5,0.7142857142857143,3.0,1:2^2:2,10.0,7.0,21.0,22.0,7,4.0,4,3.0,3.0,3.0,77.8,80.0,79,69,0,1,2.0,35.0,0.0,20181019122524.0,21079^21078
77,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,2:2,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,35.0,0.0,20181019122539.0,21079.0
78,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,2:2,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,35.0,1.0,20181019122544.0,21079.0
79,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,26.0,1.0,20181019122553.0,11077.0
80,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,24.0,0.0,20181019122555.0,11077.0
81,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,24.0,1.0,20181019122617.0,11077.0
82,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,4.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,15.0,1.0,20181019122625.0,11077.0
83,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,4.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,11.0,0.0,20181019122630.0,11077.0
84,44.0,5.0,4.0,8.5,0.9090909090909091,-8.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,5.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,11.0,0.0,20181019122633.0,11077.0
85,44.0,5.0,4.0,8.5,0.9090909090909091,-8.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,5.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,11.0,1.0,20181019122653.0,11077.0
86,44.0,5.0,4.0,8.5,0.9090909090909091,-8.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,5.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,4.0,0.0,20181019122700.0,21077.0
87,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,4.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,4.0,0.0,20181019122701.0,21077.0
88,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,2.0,0.0,20181019122706.0,21077.0
89,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,2.0,1.0,20181019122712.0,21077.0
90,44.0,5.0,4.0,9.5,0.9090909090909091,-9.5,0.7692307692307693,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,2.0,2.0,1.0,20181019122713.0,11077.0
91,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,1.0,57.0,0.0,20181019122717.0,11077.0
92,44.0,5.0,4.0,8.5,0.0,-8.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,1.0,57.0,0.0,20181019122724.0,11077.0
93,44.0,5.0,4.0,8.5,0.0,-8.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,1.0,57.0,1.0,20181019122731.0,21077.0
94,44.0,5.0,4.0,8.5,0.0,-8.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,1.0,48.0,1.0,20181019122740.0,21077.0
95,44.0,5.0,4.0,8.5,0.0,-8.5,0.0,155.5,1.0,155.5,0.7142857142857143,2.0,,10.0,7.0,21.0,22.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,70,0,1,1.0,40.0,1.0,20181019122748.0,21077.0
96,44.0,5.0,4.0,7.5,0.0,-7.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,^,10.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,72,0,1,1.0,37.0,1.0,20181019122751.0,21074^11077
