,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
0,,,,第3节,-8.5,0.8,8.5,0.95,154.5,0.83,154.5,0.91,,,,,1.0,3.0,12.0,12.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,39.0,0.0,1,10.0,0.0,0,,1083,0.0,0.0,
1,,,,第3节,-8.5,0.8,8.5,0.95,154.5,0.87,154.5,0.87,,3.0,,,1.0,3.0,12.0,12.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,39.0,0.0,1,10.0,0.0,0,,1089.0,0.0,0.0,
2,,,,第3节,-8.5,0.8,8.5,0.95,154.5,0.87,154.5,0.87,,3.0,,,1.0,3.0,12.0,12.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,41.0,0.0,1,10.0,0.0,0,,21077.0,0.0,0.0,
3,,,,第3节,-8.5,0.8,8.5,0.95,154.5,0.87,154.5,0.87,,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,41.0,0.0,1,10.0,0.0,0,,21074.0,0.0,0.0,"0.16,0.50"
4,,,,第3节,-8.5,0.95,10.5,0.8,154.5,0.87,154.5,0.87,10.5,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,41.0,0.0,1,10.0,0.0,0,,11077.0,0.0,0.0,
5,,,,第3节,-10.5,0.95,10.5,0.8,154.5,0.87,155.5,0.83,-10.5,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,41.0,0.0,1,10.0,0.0,0,,11077.0,0.0,0.0,
6,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,36.0,41.0,0.0,1,10.0,0.0,0,,11077.0,0.0,0.0,
7,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,36.0,0.0,1,10.0,0.0,0,,11077.0,0.0,0.0,
8,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,12.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,36.0,0.0,1,9.0,52.0,0,,11077.0,0.0,0.0,
9,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,38.0,36.0,0.0,1,9.0,52.0,0,,11074.0,0.0,0.0,"0.88,0.57"
10,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,52.0,0,,21077.0,0.0,0.0,
11,,,,第3节,-10.5,0.95,10.5,0.8,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,31.0,0,,21077.0,0.0,0.0,
12,,,,第3节,-10.5,0.83,8.5,0.91,155.5,0.91,155.5,0.83,8.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,31.0,0,,21077.0,0.0,0.0,
13,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.91,156.5,0.83,-8.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,31.0,0,,21077.0,0.0,0.0,
14,,,,第3节,-8.5,0.83,8.5,0.91,156.5,0.91,156.5,0.83,156.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,31.0,0,,21077.0,0.0,0.0,
15,,,,第3节,-8.5,0.83,8.5,0.91,156.5,0.91,156.5,0.83,156.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,31.0,0,,21095.0,0.0,0.0,"0.17,0.51"
16,,,,第3节,-8.5,0.83,8.5,0.91,156.5,0.91,156.5,0.83,156.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,11077.0,0.0,0.0,
17,,,,第3节,-8.5,0.87,8.5,0.87,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,11077.0,0.0,0.0,
18,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
19,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
20,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
21,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
22,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
23,,,,第3节,-8.5,0.83,8.5,0.91,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
24,,,,第3节,-8.5,0.83,8.5,0.87,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,1.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
25,,,,第3节,-8.5,0.87,8.5,0.87,155.5,0.83,155.5,0.91,155.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,21077.0,0.0,0.0,
26,,,,第3节,-8.5,0.87,8.5,0.87,155.5,0.83,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,21095.0,0.0,0.0,"0.17,0.51"
27,,,,第3节,-8.5,0.87,8.5,0.87,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,21095.0,0.0,0.0,"0.17,0.51"
28,,,,第3节,-8.5,0.87,8.5,0.87,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,11077.0,0.0,0.0,
29,,,,第3节,-8.5,0.87,8.5,0.87,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,9.0,0,,11077.0,0.0,0.0,
30,,,,第3节,-8.5,0.87,8.5,0.87,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,6.0,0,,11077.0,0.0,0.0,
31,,,,第3节,-8.5,0.83,8.5,0.91,154.5,0.87,154.5,0.87,154.5,3.0,,,1.0,3.0,13.0,13.0,9.0,6.0,5.0,4.0,0.0,0.0,81.8,100.0,41.0,38.0,0.0,1,9.0,6.0,0,,11095.0,0.0,0.0,"0.88,0.37"
