,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
148,,,,第1节,-9.5,0.83,9.5,0.83,170.5,0.83,170.5,0.83,-9.5,1.0,,,16.0,24.0,0.0,1,1.0,GD,25.0,0,,21074.0,0.0,1.5
149,,,,第1节,-9.5,0.83,9.5,0.83,170.5,0.83,170.5,0.83,-9.5,1.0,,,16.0,26.0,0.0,1,1.0,GD,25.0,0,,11077.0,0.0,1.5
150,,,,第1节,-9.5,0.83,9.5,0.83,170.5,0.83,170.5,0.83,-9.5,1.0,,,16.0,26.0,0.0,1,1.0,GD,22.0,0,,11077.0,0.0,1.5
151,,,,第1节,-9.5,0.8,10.5,0.87,170.5,0.83,170.5,0.83,10.5,1.0,,,16.0,26.0,0.0,1,1.0,GD,22.0,0,,11077.0,0.0,1.5
152,,,,第1节,-10.5,0.8,10.5,0.87,170.5,0.83,170.5,0.83,-10.5,1.0,,,16.0,26.0,0.0,1,1.0,GD,3.0,0,,11077.0,0.0,1.5
153,,,,第1节,-10.5,0.8,10.5,0.87,170.5,0.83,170.5,0.83,-10.5,1.0,,,16.0,26.0,0.0,1,1.0,GD,3.0,0,,11074.0,0.0,1.5
154,,,,第1节,-10.5,0.8,10.5,0.87,170.5,0.83,170.5,0.83,-10.5,1.0,,,18.0,26.0,0.0,1,1.0,GD,3.0,0,,21077.0,0.0,1.5
155,,,,第1节,-10.5,0.8,10.5,0.87,170.5,0.83,170.5,0.83,-10.5,1.0,,,18.0,26.0,0.0,1,1.0,GD,1.0,0,,21077.0,0.0,1.5
156,,,,第1节,-10.5,0.83,9.5,0.83,170.5,0.83,170.5,0.83,9.5,1.0,,,18.0,26.0,0.0,1,1.0,GD,1.0,0,,21077.0,0.0,1.5
157,,,,第1节,-9.5,0.83,9.5,0.83,170.5,0.83,170.5,0.83,-9.5,1.0,,,18.0,26.0,0.0,1,0.0,GD,41.0,0,,21077.0,0.0,1.5
158,,,,第1节,-9.5,0.87,9.5,0.8,170.5,0.83,170.5,0.83,-9.5,1.0,,,18.0,26.0,0.0,1,0.0,GD,41.0,0,,11077.0,0.0,1.5
159,,,,第1节,-9.5,0.87,9.5,0.8,170.5,0.83,170.5,0.83,-9.5,1.0,,,18.0,26.0,0.0,1,0.0,GD,29.0,0,,11077.0,0.0,1.5
160,,,,第1节,-9.5,0.87,9.5,0.8,170.5,0.83,170.5,0.83,-9.5,1.0,,,18.0,26.0,0.0,1,0.0,GD,29.0,0,,11074.0,0.0,1.5
161,,,,第1节,-9.5,0.87,9.5,0.8,170.5,0.83,170.5,0.83,-9.5,1.0,,,20.0,26.0,0.0,1,0.0,GD,29.0,0,,21077.0,0.0,1.5
162,,,,第1节,-9.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,7.5,1.0,,,20.0,26.0,0.0,1,0.0,GD,29.0,0,,21077.0,0.0,1.5
163,,,,第1节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,1.0,,,20.0,26.0,0.0,1,0.0,GD,8.0,0,,21077.0,0.0,1.5
164,,,,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,1.0,,1.0,20.0,26.0,0.0,1,0.0,GD,8.0,0,,1082.0,0.0,1.5
165,,,第2节,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,1.0,,1.0,20.0,26.0,0.0,1,10.0,GD,0.0,0,,1082.0,0.0,1.5
166,,,第2节,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,2.0,,,20.0,26.0,0.0,1,10.0,GD,0.0,0,,1088.0,0.0,1.5
167,,,第2节,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,2.0,,,20.0,26.0,0.0,1,10.0,GD,0.0,0,,11074.0,0.0,1.5
168,,,第2节,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,-7.5,2.0,,,22.0,26.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,1.5
169,,,第2节,第2节,-7.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,5.5,2.0,,,22.0,26.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,1.5
170,,,第2节,第2节,-5.5,0.8,5.5,0.87,170.5,0.83,174.5,0.83,-5.5,2.0,,,22.0,26.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,1.5
171,,,第2节,第2节,-5.5,0.8,5.5,0.87,174.5,0.83,174.5,0.83,174.5,2.0,,,22.0,26.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,1.5
172,,,第2节,第2节,-5.5,0.8,5.5,0.87,174.5,0.83,174.5,0.83,174.5,2.0,0.0,,22.0,26.0,0.0,1,10.0,GD,0.0,0,,21077.0,0.0,1.5
173,,,第2节,第2节,-5.5,0.8,5.5,0.87,174.5,0.83,174.5,0.83,174.5,2.0,0.0,,22.0,26.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,1.5
174,,,第2节,第2节,-5.5,0.8,5.5,0.87,174.5,0.83,174.5,0.83,174.5,2.0,0.0,,22.0,26.0,0.0,1,9.0,GD,40.0,0,,21075.0,0.0,1.5
175,,,第2节,第2节,-5.5,0.8,8.5,0.83,174.5,0.83,174.5,0.83,8.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,23.0,0,,11077.0,0.0,1.5
176,,,第2节,第2节,-8.5,0.83,8.5,0.83,174.5,0.83,176.5,0.83,-8.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,23.0,0,,11077.0,0.0,1.5
177,,,第2节,第2节,-8.5,0.83,8.5,0.83,176.5,0.83,176.5,0.83,176.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,23.0,0,,11077.0,0.0,1.5
178,,,第2节,第2节,-8.5,0.83,8.5,0.83,176.5,0.83,176.5,0.83,176.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,23.0,0,,11077.0,0.0,1.5
179,,,第2节,第2节,-8.5,0.83,8.5,0.83,175.5,0.83,175.5,0.83,175.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,23.0,0,,11077.0,0.0,1.5
180,,,第2节,第2节,-8.5,0.83,8.5,0.83,175.5,0.83,175.5,0.83,175.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,8.0,0,,21077.0,0.0,1.5
181,,,第2节,第2节,-8.5,0.83,8.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,0.0,,22.0,29.0,0.0,1,9.0,GD,8.0,0,,21077.0,0.0,1.5
182,,,第2节,第2节,-8.5,0.83,8.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,49.0,0,,21077.0,0.0,1.5
183,,,第2节,第2节,-8.5,0.87,8.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,49.0,0,,11077.0,0.0,1.5
184,,,第2节,第2节,-8.5,0.87,8.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,47.0,0,,11077.0,0.0,1.5
185,,,第2节,第2节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,47.0,0,,21077.0,0.0,1.5
186,,,第2节,第2节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,47.0,0,,21077.0,0.0,1.5
187,,,第2节,第2节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,36.0,0,,21077.0,0.0,1.5
188,,,第2节,第2节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.0,1.5
189,,,第2节,第2节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,30.0,0,,11077.0,0.0,1.5
190,,,第2节,第2节,-8.5,0.87,8.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,30.0,0,,11077.0,0.0,1.5
191,,,第2节,第2节,-8.5,0.87,8.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
192,,,第2节,第2节,-8.5,0.87,8.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,21086.0,0.0,1.5
193,,,第2节,第2节,-8.5,0.87,8.5,0.8,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
194,,,第2节,第2节,-8.5,0.87,8.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
195,,,第2节,第2节,-8.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,7.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
196,,,第2节,第2节,-7.5,0.83,7.5,0.83,170.5,0.83,171.5,0.83,-7.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
197,,,第2节,第2节,-7.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
198,,,第2节,第2节,-7.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11077.0,0.0,1.5
199,,,第2节,第2节,-7.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,1:2,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
200,,,第2节,第2节,-7.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,1:2,22.0,29.0,0.0,1,8.0,GD,25.0,0,,11079.0,0.0,1.5
201,,,第2节,第2节,-7.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
202,,,第2节,第2节,-7.5,0.8,6.5,0.87,171.5,0.83,171.5,0.83,6.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
203,,,第2节,第2节,-6.5,0.8,6.5,0.87,171.5,0.83,172.5,0.83,-6.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
204,,,第2节,第2节,-6.5,0.8,6.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
205,,,第2节,第2节,-6.5,0.8,6.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11078.0,0.0,1.5
206,,,第2节,第2节,-6.5,0.8,6.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,23.0,29.0,0.0,1,8.0,GD,25.0,0,,11079.0,0.0,1.5
207,,,第2节,第2节,-6.5,0.8,6.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,1.5
208,,,第2节,第2节,-6.5,0.83,6.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,1.5
209,,,第2节,第2节,-6.5,0.83,6.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,1.5
210,,,第2节,第2节,-6.5,0.83,6.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,13.0,0,,21077.0,0.0,1.5
211,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,13.0,0,,21081.0,0.0,1.5
212,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,11077.0,0.0,1.5
213,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,11077.0,0.0,1.5
214,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,11077.0,0.0,1.5
215,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,11074.0,0.0,1.5
216,44.0,5.0,第2节,第2节,-6.5,0.87,5.5,0.8,170.5,0.83,170.5,0.83,5.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,21077.0,0.0,1.5
217,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,170.5,0.83,172.5,0.83,-5.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,21077.0,0.0,1.5
218,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,21077.0,0.0,1.5
219,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,1.75,,24.0,29.0,0.0,1,8.0,GD,7.0,0,,21077.0,0.0,1.5
220,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,59.0,0,,21077.0,0.0,1.5
221,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,59.0,0,,11077.0,0.0,1.5
222,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,1.5
223,44.0,5.0,第2节,第2节,-5.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,4.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,1.5
224,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,170.5,0.83,-4.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,1.5
225,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,1.5
226,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,1.5
227,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,26.0,29.0,0.0,1,7.0,GD,37.0,0,,11074.0,0.0,1.5
228,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
229,44.0,5.0,第2节,第2节,-4.5,0.83,3.5,0.83,170.5,0.83,170.5,0.83,3.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
230,44.0,5.0,第2节,第2节,-3.5,0.83,3.5,0.83,170.5,0.83,172.5,0.83,-3.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
231,44.0,5.0,第2节,第2节,-3.5,0.83,3.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
232,44.0,5.0,第2节,第2节,-3.5,0.83,3.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
233,44.0,5.0,第2节,第2节,-3.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,4.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
234,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,,28.0,29.0,0.0,1,7.0,GD,25.0,0,,21077.0,0.0,1.5
235,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,-4.5,2.0,0.45,,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21077.0,0.0,1.5
236,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,-4.5,2.0,0.45,,28.0,29.0,0.0,1,7.0,GD,7.0,0,,11086.0,0.0,1.5
237,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,0.45,,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21077.0,0.0,1.5
238,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,170.5,0.83,171.5,0.83,170.5,2.0,0.45,1:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
239,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,0.45,1:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
240,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,1.7,1:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
241,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,0.0,1:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21079.0,0.0,1.5
242,44.0,5.0,第2节,第2节,-4.5,0.87,5.5,0.8,171.5,0.83,171.5,0.83,5.5,2.0,0.0,2:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
243,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,171.5,0.83,172.5,0.83,-5.5,2.0,0.0,2:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
244,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
245,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,1.75,2:2,28.0,29.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
246,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,28.0,30.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
247,44.0,5.0,第2节,第2节,-5.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,4.5,2.0,0.0,2:2,28.0,30.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
248,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,2:2,28.0,30.0,0.0,1,7.0,GD,7.0,0,,21078.0,0.0,1.5
249,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,2:2,28.0,30.0,0.0,1,7.0,GD,7.0,0,,21079.0,0.0,1.5
250,44.0,5.0,第2节,第2节,-4.5,0.87,5.5,0.8,172.5,0.83,172.5,0.83,5.5,2.0,0.0,,28.0,30.0,0.0,1,7.0,GD,7.0,0,,11077.0,0.0,1.5
251,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,172.5,0.83,173.5,0.83,-5.5,2.0,0.0,,28.0,30.0,0.0,1,7.0,GD,7.0,0,,11077.0,0.0,1.5
252,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,28.0,30.0,0.0,1,7.0,GD,7.0,0,,11077.0,0.0,1.5
253,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,28.0,31.0,0.0,1,7.0,GD,7.0,0,,11077.0,0.0,1.5
254,44.0,5.0,第2节,第2节,-5.5,0.87,5.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,1.7,,28.0,31.0,0.0,1,7.0,GD,7.0,0,,11077.0,0.0,1.5
255,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,28.0,31.0,0.0,1,7.0,GD,7.0,0,,21077.0,0.0,1.5
256,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,28.0,31.0,0.0,1,7.0,GD,7.0,0,,21077.0,0.0,1.5
257,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,0.0,,28.0,31.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.0,1.5
258,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,31.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.0,1.5
259,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,1.5
260,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,1.5
261,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,56.0,0,,21077.0,0.0,1.5
262,44.0,5.0,第2节,第2节,-5.5,0.8,4.5,0.87,172.5,0.83,172.5,0.83,4.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,56.0,0,,11077.0,0.0,1.5
263,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,172.5,0.83,172.5,0.83,-4.5,2.0,1.7,,28.0,31.0,0.0,1,6.0,GD,56.0,0,,11077.0,0.0,1.5
264,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,54.0,0,,11077.0,0.0,1.5
265,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,1.5
266,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,172.5,0.83,172.5,0.83,-4.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.0,1.5
267,44.0,5.0,第2节,第2节,-4.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,5.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.0,1.5
268,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,171.5,0.83,-5.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.0,1.5
269,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.0,1.5
270,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,21077.0,0.0,1.5
271,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,43.0,0,,11086.0,0.0,1.5
272,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,38.0,0,,21077.0,0.0,1.5
273,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,38.0,0,,21077.0,0.0,1.5
274,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,0.0,,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21077.0,0.0,1.5
275,44.0,5.0,第2节,第2节,-5.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,6.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21078.0,0.0,1.5
276,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,172.5,0.83,-6.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21078.0,0.0,1.5
277,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21078.0,0.0,1.5
278,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21078.0,0.0,1.5
279,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,38.0,0,,21078.0,0.0,1.5
280,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,1:2,28.0,31.0,0.0,1,6.0,GD,38.0,0,,21080.0,0.0,1.5
281,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21078.0,0.0,1.5
282,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,0.0,2:2,28.0,31.0,0.0,1,6.0,GD,29.0,0,,21079.0,0.0,1.5
