,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,58.0,0,,21077,1.25,0.0
1,,,,第2节,2.5,0.87,-2.5,0.8,158.5,0.83,158.5,0.83,,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,39.0,0,,11077.0,1.25,0.0
2,,,,第2节,2.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,-3.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,39.0,0,,11077.0,1.25,0.0
3,,,,第2节,3.5,0.83,-3.5,0.83,158.5,0.83,156.5,0.83,3.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,39.0,0,,11077.0,1.25,0.0
4,,,,第2节,3.5,0.83,-3.5,0.83,156.5,0.83,156.5,0.83,156.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,39.0,0,,11077.0,1.25,0.0
5,,,,第2节,3.5,0.83,-3.5,0.83,156.5,0.83,156.5,0.83,156.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,28.0,0,,11077.0,0.0,0.0
6,,,,第2节,3.5,0.83,-3.5,0.83,155.5,0.83,155.5,0.83,155.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,28.0,0,,11077.0,0.0,0.0
7,,,,第2节,3.5,0.83,-3.5,0.83,155.5,0.83,155.5,0.83,155.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,14.0,0,,11077.0,0.0,0.0
8,,,,第2节,3.5,0.8,-3.5,0.87,154.5,0.83,154.5,0.83,154.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,14.0,0,,21077.0,0.0,0.0
9,,,,第2节,3.5,0.83,-3.5,0.83,154.5,0.83,153.5,0.83,154.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,14.0,0,,21077.0,1.3,0.56
10,,,,第2节,3.5,0.83,-3.5,0.83,153.5,0.83,153.5,0.83,153.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,14.0,0,,21077.0,1.3,0.56
11,,,,第2节,3.5,0.83,-3.5,0.83,153.5,0.83,153.5,0.83,153.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,0.0,0,,21077.0,1.3,0.56
12,,,,第2节,3.5,0.83,-3.5,0.83,153.5,0.83,153.5,0.83,153.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,6.0,0.0,0,,11077.0,1.5,0.0
13,,,,第2节,3.5,0.83,-3.5,0.83,153.5,0.83,153.5,0.83,153.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,5.0,50.0,0,,21077.0,1.5,0.0
14,,,,第2节,3.5,0.83,-3.5,0.83,152.5,0.83,152.5,0.83,152.5,,,,1.0,1.0,4.0,2.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,50.0,29.0,20.0,0.0,1,5.0,50.0,0,,21077.0,1.5,0.0
