,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,2.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,5.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,44.0,0,20181113021115,21079^11077,7.75,0.044444444444444446
1,,,2.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,5.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,44.0,0,20181113021122.0,11077.0,7.75,0.044444444444444446
2,44.0,5.0,2.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,43.0,0,20181113021122.0,11081.0,7.75,0.044444444444444446
3,44.0,5.0,2.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,43.0,0,20181113021315.0,11081.0,7.75,0.044444444444444446
4,44.0,5.0,2.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,43.0,0,20181113021316.0,11095.0,7.75,0.044444444444444446
5,44.0,5.0,2.0,15.5,0.8,-15.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,32.0,0,20181113021319.0,21077.0,7.5,0.05
6,44.0,5.0,2.0,15.5,0.8,-15.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,23.0,0,20181113021327.0,21077.0,7.5,0.05
7,44.0,5.0,2.0,15.5,0.8,-15.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,5.0,3.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,28.0,0,1,1.0,15.0,0,20181113021336.0,21077.0,7.5,0.05
8,44.0,5.0,2.0,12.5,0.8695652173913043,-12.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,,^,,5.0,4.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,31.0,0,1,1.0,12.0,0,20181113021339.0,21075^11077,6.0,0.08333333333333333
9,44.0,5.0,2.0,12.5,0.8695652173913043,-12.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,5.0,4.0,10.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,41,31.0,0,1,1.0,3.0,0,20181113021348.0,11077.0,6.0,0.08333333333333333
10,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,^,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,56.0,0,20181113021354.0,11074^21077,7.0,0.0625
11,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,56.0,0,20181113021355.0,21077.0,7.0,0.0625
12,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,47.0,0,20181113021403.0,21077.0,7.0,0.0625
13,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,43.0,0,20181113021407.0,21094.0,7.0,0.0625
14,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,40.0,0,20181113021409.0,11077.0,7.25,0.05555555555555555
15,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,34.0,0,20181113021417.0,11077.0,7.25,0.05555555555555555
16,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,25.0,0,20181113021425.0,11094.0,7.25,0.05555555555555555
17,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,29.0,0,20181113021426.0,21077.0,7.0,0.0625
18,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,16.0,0,20181113021426.0,21077.0,7.0,0.0625
19,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,14.0,0,20181113021437.0,21077.0,7.0,0.0625
20,44.0,5.0,2.0,14.5,0.8,-14.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,13.0,0,20181113021437.0,21095.0,7.0,0.0625
21,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,9.0,0,20181113021441.0,11077.0,7.25,0.05555555555555555
22,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,0.0,0,20181113021449.0,11077.0,7.25,0.05555555555555555
23,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,0.0,0.0,20181113021450.0,11077.0,7.25,0.05555555555555555
24,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,5.0,66.7,25.0,43,31.0,0,1,0.0,0.0,0.0,20181113021451.0,11077.0,7.25,0.05555555555555555
25,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,,0.0,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,43,31.0,0,1,0.0,0.0,0.0,20181113021451.0,1083.0,7.25,0.05555555555555555
26,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,^,0.0,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,43,31.0,0,1,0.0,0.0,1.0,20181113023047.0,01089^21077,7.25,0.05555555555555555
27,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,^,0.0,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,43,31.0,0,1,0.0,0.0,1.0,20181113023048.0,01089^21077,7.25,0.05555555555555555
28,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,,^,0.0,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,43,31.0,0,1,9.0,51.0,1.0,20181113023056.0,01089^21077,7.25,0.05555555555555555
29,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,,^,0.0,5.0,4.0,11.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,43,31.0,0,1,9.0,43.0,1.0,20181113023104.0,01089^21077,7.25,0.05555555555555555
30,44.0,5.0,2.0,16.5,0.8,-16.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,^,0.0,5.0,4.0,12.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,31.0,0,1,9.0,41.0,1.0,20181113023107.0,11074^21077,8.5,0.03571428571428571
31,44.0,5.0,2.0,16.5,0.8,-16.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,,,0.0,5.0,4.0,12.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,31.0,0,1,9.0,32.0,1.0,20181113023115.0,21077.0,8.5,0.03571428571428571
32,44.0,5.0,2.0,16.5,0.8,-16.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,,,0.0,5.0,4.0,12.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,31.0,0,1,9.0,24.0,1.0,20181113023123.0,21077.0,8.5,0.03571428571428571
33,44.0,5.0,2.0,16.5,0.8,-16.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,,,0.0,5.0,4.0,12.0,9.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,31.0,0,1,9.0,20.0,0.0,20181113023127.0,21077.0,8.5,0.03571428571428571
34,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,,^,0.0,5.0,4.0,12.0,10.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,33.0,0,1,9.0,20.0,0.0,20181113023128.0,21074^11077,7.25,0.05555555555555555
35,44.0,5.0,2.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,,,0.0,5.0,4.0,12.0,10.0,6.0,1.0,4.0,3.0,6.0,0.0,66.7,25.0,45,33.0,0,1,9.0,20.0,0.0,20181113023133.0,11077.0,7.25,0.05555555555555555
