,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
26,,,,,9.5,0.83,-9.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721081134.0,11077.0,,0.0,0.0
27,,,,,9.5,0.83,-9.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721081134.0,11094.0,,0.0,0.0
28,,,,,9.5,0.83,-9.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721081135.0,11094.0,,0.0,0.0
29,,,,,9.5,0.83,-9.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,,,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721081135.0,11077.0,,0.0,0.0
30,,,,,9.5,0.83,-9.5,0.83,167.5,0.83,165.5,0.83,167.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081137.0,11077.0,,0.0,0.0
31,,,,,10.5,0.83,-9.5,0.83,167.5,0.83,165.5,0.83,10.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081137.0,11077.0,,0.0,0.0
32,,,,,10.5,0.83,-10.5,0.83,167.5,0.83,167.5,0.83,167.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081137.0,11077.0,,0.0,0.0
33,,,,,10.5,0.83,-10.5,0.83,167.5,0.83,167.5,0.83,-10.5,,0.0,^,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081137.0,11074^21077,,0.0,0.0
34,,,,,10.5,0.83,-10.5,0.83,167.5,0.83,167.5,0.83,-10.5,,0.0,^,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081138.0,11074^21077,,0.0,0.0
35,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,167.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,32.0,1.0,20180721081138.0,21077.0,,0.0,0.0
36,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,24.0,1.0,20180721081146.0,21077.0,,0.0,0.0
37,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,24.0,1.0,20180721081146.0,21077.0,,0.0,0.0
38,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,16.0,1.0,20180721081154.0,21077.0,,0.0,0.0
39,,,,,10.5,0.83,-10.5,0.83,167.5,0.87,166.5,0.83,167.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,9.0,1~GD,16.0,1.0,20180721081154.0,21077.0,,0.0,0.0
40,,,,,10.5,0.83,-10.5,0.83,167.5,0.87,167.5,0.8,167.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180721081201.0,21077.0,,0.0,0.0
41,,,,,9.5,0.83,-9.5,0.83,167.5,0.87,167.5,0.8,9.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180721081201.0,21077.0,,0.0,0.0
42,,,,,9.5,0.83,-9.5,0.83,167.5,0.87,167.5,0.8,-9.5,,0.0,^,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180721081202.0,21074^11077,,0.0,0.0
43,,,,,9.5,0.83,-9.5,0.83,167.5,0.83,167.5,0.83,-9.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180721081202.0,11077.0,,0.0,0.0
44,,,,,9.5,0.83,-9.5,0.83,167.5,0.83,167.5,0.83,-9.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180721081210.0,11077.0,,0.0,0.0
45,,,,,9.5,0.83,-9.5,0.83,166.5,0.83,167.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180721081210.0,11077.0,,0.0,0.0
46,,,,,9.5,0.83,-9.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721081216.0,11077.0,,0.0,0.0
47,,,,,9.5,0.83,-9.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721081216.0,11095.0,,0.0,0.0
48,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721081217.0,21077.0,,0.0,0.0
49,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721081217.0,21077.0,,0.0,0.0
50,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721081225.0,21077.0,,0.0,0.0
51,,,,,9.5,0.8,-9.5,0.87,165.5,0.83,166.5,0.83,165.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721081225.0,21077.0,,0.0,0.0
52,,,,,9.5,0.8,-9.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180721081233.0,21077.0,,0.0,0.0
53,,,,,9.5,0.8,-9.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180721081233.0,21077.0,,0.0,0.0
54,,,,,9.5,0.8,-9.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721081234.0,21077.0,,0.0,0.0
55,,,,,8.5,0.87,-8.5,0.87,165.5,0.83,165.5,0.83,8.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721081234.0,21077.0,,0.0,0.0
56,,,,,8.5,0.87,-8.5,0.8,165.5,0.83,165.5,0.83,-8.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721081235.0,21094.0,,0.0,0.0
57,,,,,9.5,0.8,-9.5,0.8,165.5,0.83,165.5,0.83,9.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721081235.0,21094.0,,0.0,0.0
58,,,,,9.5,0.8,-9.5,0.87,165.5,0.83,165.5,0.83,-9.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180721081235.0,11077.0,,0.0,0.0
59,,,,,9.5,0.8,-9.5,0.87,164.5,0.83,165.5,0.83,164.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180721081235.0,11077.0,,0.0,0.0
60,,,,,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721081243.0,11077.0,,0.0,0.0
61,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,164.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721081243.0,11077.0,,0.0,0.0
62,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,24.0,1.0,20180721081245.0,11077.0,,0.0,0.0
63,,,,,10.5,0.83,-10.5,0.87,166.5,0.83,166.5,0.83,10.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,24.0,1.0,20180721081245.0,11077.0,,0.0,0.0
64,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,166.5,0.83,-10.5,,0.0,^,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,24.0,1.0,20180721081246.0,11074^21077,,0.0,0.0
65,,,,,10.5,0.83,-10.5,0.83,166.5,0.8,166.5,0.87,-10.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,24.0,1.0,20180721081246.0,21077.0,,0.0,0.0
66,,,,,10.5,0.83,-10.5,0.83,166.5,0.8,166.5,0.87,-10.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180721081254.0,21077.0,,0.0,0.0
67,,,,,10.5,0.83,-10.5,0.83,165.5,0.83,166.5,0.87,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180721081254.0,21077.0,,0.0,0.0
68,,,,,10.5,0.83,-10.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,8.0,1.0,20180721081302.0,21077.0,,0.0,0.0
69,,,,,10.5,0.83,-10.5,0.83,164.5,0.87,165.5,0.83,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,8.0,1.0,20180721081302.0,21077.0,,0.0,0.0
70,,,,,10.5,0.83,-10.5,0.83,164.5,0.87,164.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081307.0,21077.0,,0.0,0.0
71,,,,,10.5,0.83,-10.5,0.83,164.5,0.87,164.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081307.0,21077.0,,0.0,0.0
72,,,,,10.5,0.83,-10.5,0.83,164.5,0.87,164.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081312.0,21077.0,,0.0,0.0
73,,,,,10.5,0.83,-10.5,0.83,164.5,0.87,164.5,0.8,164.5,,0.0,^,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081312.0,11086^21077,,0.0,0.0
74,,,,,10.5,0.83,-10.5,0.83,166.5,0.83,164.5,0.83,166.5,,0.0,^,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081319.0,11086^21077,,0.0,0.0
75,,,,,9.5,0.83,-10.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,^,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081319.0,11086^21077,,0.0,0.0
76,,,,,9.5,0.8,-9.5,0.83,166.5,0.83,166.5,0.83,9.5,,0.0,^,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081319.0,11086^21077,,0.0,0.0
77,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,-9.5,,0.0,1:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081319.0,21078.0,,0.0,0.0
78,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,-9.5,,0.0,1:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081332.0,21078.0,,0.0,0.0
79,,,,,9.5,0.8,-9.5,0.87,166.5,0.83,166.5,0.83,-9.5,,0.0,1:2^2:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081332.0,21079^21078,,0.0,0.0
80,,,,,8.5,0.83,-8.5,0.87,166.5,0.83,166.5,0.83,8.5,,0.0,1:2^2:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081332.0,21079^21078,,0.0,0.0
81,,,,,8.5,0.83,-8.5,0.83,166.5,0.83,166.5,0.83,-8.5,,0.0,1:2^2:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081332.0,21079^21078,,0.0,0.0
82,,,,,8.5,0.83,-8.5,0.83,167.5,0.83,166.5,0.83,167.5,,0.0,1:2^2:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081332.0,21079^21078,,0.0,0.0
83,,,,,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,167.5,,0.0,1:2^2:2,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081347.0,21079^21078,,0.0,0.0
84,,,,,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,167.5,,0.0,2:2^,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180721081347.0,21079^11077,,0.0,0.0
85,,,,,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,167.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180721081347.0,11077.0,,0.0,0.0
86,,,,,8.5,0.83,-8.5,0.83,166.5,0.83,167.5,0.83,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180721081347.0,11077.0,,0.0,0.0
87,,,,,8.5,0.83,-8.5,0.83,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180721081356.0,11077.0,,0.0,0.0
88,,,,,8.5,0.83,-8.5,0.83,166.5,0.8,166.5,0.87,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180721081356.0,11077.0,,0.0,0.0
89,,,,,8.5,0.83,-8.5,0.83,166.5,0.8,166.5,0.87,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180721081404.0,11077.0,,0.0,0.0
90,,,,,8.5,0.83,-8.5,0.83,165.5,0.83,166.5,0.87,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180721081404.0,11077.0,,0.0,0.0
91,,,,,8.5,0.83,-8.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,45.0,0.0,20180721081405.0,11077.0,,0.0,0.0
92,,,,,8.5,0.83,-8.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,45.0,0.0,20180721081405.0,11077.0,,0.0,0.0
93,,,,,8.5,0.83,-8.5,0.83,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,45.0,0.0,20180721081406.0,11077.0,,0.0,0.0
94,,,,,8.5,0.8,-8.5,0.87,165.5,0.87,165.5,0.8,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,45.0,0.0,20180721081406.0,11095.0,,0.0,0.0
95,,,,,8.5,0.8,-8.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,41.0,0.0,20180721081410.0,21077.0,,0.0,0.0
96,,,,,8.5,0.8,-8.5,0.87,166.5,0.83,165.5,0.83,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,41.0,0.0,20180721081410.0,21077.0,,0.0,0.0
97,,,,,8.5,0.8,-8.5,0.87,166.5,0.83,166.5,0.83,166.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180721081411.0,21077.0,,0.0,0.0
98,,,,,8.5,0.8,-8.5,0.87,165.5,0.83,166.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180721081411.0,21077.0,,0.0,0.0
99,,,,,8.5,0.8,-8.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721081419.0,21077.0,,0.0,0.0
100,,,,,8.5,0.8,-8.5,0.87,164.5,0.87,165.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721081419.0,21077.0,,0.0,0.0
101,,,,,8.5,0.8,-8.5,0.87,164.5,0.87,164.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721081427.0,21077.0,,0.0,0.0
102,,,,,8.5,0.8,-8.5,0.87,164.5,0.87,164.5,0.8,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721081427.0,21077.0,,0.0,0.0
103,,,,,8.5,0.8,-8.5,0.87,164.5,0.83,164.5,0.83,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,31.0,1.0,20180721081427.0,21077.0,,0.0,0.0
104,,,,,8.5,0.8,-8.5,0.87,164.5,0.83,164.5,0.83,164.5,,0.0,,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1,7.0,1~GD,31.0,1.0,20180721081428.0,21095.0,,0.0,0.0
