,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,4.5,0.83,-4.5,0.83,155.5,0.83,155.5,0.83,,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,3.0,9.0,0,,21077,1.7,0.0
1,,,,第2节,4.5,0.8,-5.5,0.87,155.5,0.83,155.5,0.83,-5.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,3.0,9.0,0,,21077,1.7,0.0
2,,,,第2节,5.5,0.8,-5.5,0.87,155.5,0.83,153.5,0.83,5.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,3.0,9.0,0,,21077,1.7,0.0
3,,,,第2节,5.5,0.8,-5.5,0.87,153.5,0.83,153.5,0.83,153.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,3.0,9.0,0,,21077,1.7,0.0
4,,,,第2节,5.5,0.8,-5.5,0.87,153.5,0.83,153.5,0.83,153.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,47.0,0,,21077,1.7,0.0
5,,,,第2节,5.5,0.8,-5.5,0.87,153.5,0.83,153.5,0.83,153.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,47.0,0,,11077.0,0.0,0.0
6,,,,第2节,5.5,0.8,-5.5,0.87,153.5,0.83,153.5,0.83,153.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,38.0,0,,11077.0,0.0,0.0
7,,,,第2节,5.5,0.91,-4.5,0.77,153.5,0.83,153.5,0.83,-4.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,38.0,0,,11077.0,0.0,0.0
8,,,,第2节,4.5,0.91,-4.5,0.77,153.5,0.83,152.5,0.83,4.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,38.0,0,,11077.0,0.0,0.0
9,,,,第2节,4.5,0.91,-4.5,0.77,152.5,0.83,152.5,0.83,152.5,,,,1.0,2.0,14.0,12.0,5.0,5.0,4.0,4.0,1.0,1.0,83.3,62.5,36.0,35.0,0.0,1,2.0,38.0,0,,11077.0,0.0,0.0
